label,exp,problema,bloco,obj,ordem,wape,cobertura95,corr,fe_treino_max,sigma_med,erro_med,n_nan_sigma
WFG4,main,WFG4,246,0,123,0.07507067489483624,0.9495,0.9588246286245145,485,0.13269274681806564,0.08710344421262994,0
WFG4,main,WFG4,246,1,123,0.0437364919865252,0.979,0.9524809103703182,485,0.2668837159872055,0.12845432072781593,0
WFG4,main,WFG4,248,0,124,0.07503167470182545,0.949,0.9589036868412035,487,0.13249802589416504,0.08696326704214463,0
WFG4,main,WFG4,248,1,124,0.0437114632379192,0.9785,0.9525501926999539,487,0.2667539566755295,0.1288496663381733,0
WFG4,main,WFG4,250,0,125,0.07490108018688509,0.949,0.9590237581112483,489,0.13240671157836914,0.08727226198116672,0
WFG4,main,WFG4,250,1,125,0.04373910928524514,0.979,0.9524925600800497,489,0.266683965921402,0.12913206700041258,0
WFG4,main,WFG4,252,0,126,0.07494135176940113,0.9485,0.9589655724205125,491,0.132013738155365,0.08747963032482386,0
WFG4,main,WFG4,252,1,126,0.04376310097974321,0.978,0.9524962500899592,491,0.26580700278282166,0.1294742312869106,0
WFG4,main,WFG4,254,0,127,0.07499393254276877,0.9475,0.9589055448039759,493,0.1316550225019455,0.08783090943429228,0
WFG4,main,WFG4,254,1,127,0.04383815285184591,0.9785,0.9523397322866289,493,0.26622241735458374,0.12986177931950338,0
WFG4,main,WFG4,256,0,128,0.07502722047057286,0.947,0.9588955397328456,495,0.13130511343479156,0.08776974366090007,0
WFG4,main,WFG4,256,1,128,0.04371281909948922,0.9785,0.9524999412721313,495,0.265998512506485,0.12858248330690736,0
WFG4,main,WFG4,258,0,129,0.07509171394612733,0.9445,0.958815970946721,497,0.13103888183832169,0.0882989135788862,0
WFG4,main,WFG4,258,1,129,0.04371740122300456,0.978,0.9525425162900437,497,0.2650131285190582,0.12905033318505787,0
WFG4,main,WFG4,260,0,130,0.07506799950506354,0.944,0.9588237931048454,499,0.13072096556425095,0.08840308469410363,0
WFG4,main,WFG4,260,1,130,0.04364438319133624,0.978,0.9527479758461063,499,0.2647590786218643,0.12902830015582145,0
WFG4,main,WFG4,262,0,131,0.07487617044014946,0.9435,0.9590407652398472,501,0.1310027837753296,0.08783351026275588,0
WFG4,main,WFG4,262,1,131,0.043620357678355696,0.977,0.9527720458324335,501,0.26502807438373566,0.12764301077965934,0
WFG4,main,WFG4,264,0,132,0.07490631607034791,0.9435,0.9589943956792077,503,0.1308169886469841,0.08696368713914215,0
WFG4,main,WFG4,264,1,132,0.04364653681095959,0.9765,0.9527819439897678,503,0.26599249243736267,0.12938310216247872,0
WFG4,main,WFG4,266,0,133,0.07491997639378947,0.9435,0.9589938519144714,505,0.13058128952980042,0.08703345525076267,0
WFG4,main,WFG4,266,1,133,0.04363443121353806,0.9765,0.9527442258881487,505,0.2658066600561142,0.13002124492561995,0
WFG4,main,WFG4,268,0,134,0.07491691447810898,0.942,0.9589974272591715,507,0.1302163228392601,0.08722091185858127,0
WFG4,main,WFG4,268,1,134,0.043638410361207684,0.9785,0.9529710669666946,507,0.26857705414295197,0.13018196151860484,0
WFG4,main,WFG4,270,0,135,0.07490828157741564,0.944,0.9590357462766623,509,0.1299346536397934,0.08875043314195552,0
WFG4,main,WFG4,270,1,135,0.04379407296164031,0.978,0.952904736769608,509,0.2680019587278366,0.1300195342350139,0
WFG4,main,WFG4,272,0,136,0.07489346481934712,0.943,0.9590169805293919,511,0.12963632494211197,0.0886784141632857,0
WFG4,main,WFG4,272,1,136,0.0438860072957357,0.9775,0.9527995080415599,511,0.26749883592128754,0.1308228970016012,0
WFG4,main,WFG4,274,0,137,0.07490642310892352,0.9425,0.9590025174086254,513,0.12923496216535568,0.08845300888544327,0
WFG4,main,WFG4,274,1,137,0.043934823912214885,0.977,0.9528469641007085,513,0.2668137848377228,0.1313160930091113,0
WFG4,main,WFG4,276,0,138,0.07493863299479119,0.941,0.9590084544534372,515,0.1289360672235489,0.08849497715628907,0
WFG4,main,WFG4,276,1,138,0.04396274867673101,0.9775,0.9528055719079629,515,0.26636792719364166,0.13210655154185202,0
WFG4,main,WFG4,278,0,139,0.07495726784858543,0.9395,0.9589934519404913,517,0.12861039489507675,0.08917478903329623,0
WFG4,main,WFG4,278,1,139,0.043919215709533464,0.977,0.9527398168840924,517,0.2663155198097229,0.13199775686540804,0
WFG4,main,WFG4,280,0,140,0.07494897232158086,0.939,0.9590106023851477,519,0.12829533964395523,0.08892850043789735,0
WFG4,main,WFG4,280,1,140,0.04393437665800815,0.976,0.952600384889017,519,0.2657666653394699,0.13235794529582012,0
WFG4,main,WFG4,282,0,141,0.0749491118810861,0.937,0.9589935449784449,521,0.12789805978536606,0.08898250159320209,0
WFG4,main,WFG4,282,1,141,0.04391196662140381,0.9775,0.9527226300482575,521,0.2654951959848404,0.13179413592382683,0
WFG4,main,WFG4,284,0,142,0.07497421424778765,0.937,0.9589681288944658,523,0.12756945192813873,0.08890167731794674,0
WFG4,main,WFG4,284,1,142,0.04389711966238028,0.9775,0.952767527839729,523,0.26515670120716095,0.131252818960925,0
WFG4,main,WFG4,286,0,143,0.07495749489192016,0.937,0.9589674524565253,525,0.12724900990724564,0.08863688002373782,0
WFG4,main,WFG4,286,1,143,0.04392352899398322,0.978,0.952673999224287,525,0.2649186849594116,0.13120510989232348,0
WFG4,main,WFG4,288,0,144,0.07489551988927125,0.9375,0.9590228620961336,527,0.12699810415506363,0.08956098662674661,0
WFG4,main,WFG4,288,1,144,0.043881843467049736,0.978,0.9529334904427755,527,0.2646811008453369,0.1310595474422287,0
WFG4,main,WFG4,290,0,145,0.07480651776527918,0.9365,0.9590026622440039,529,0.12691638618707657,0.08885616798796236,0
WFG4,main,WFG4,290,1,145,0.043833550774616564,0.977,0.9531198674423963,529,0.2653999477624893,0.13141710825693065,0
WFG4,main,WFG4,292,0,146,0.0747944335751315,0.9365,0.959072578943994,531,0.12679315358400345,0.08871442628386295,0
WFG4,main,WFG4,292,1,146,0.04376600188622583,0.978,0.9533038587031265,531,0.2658411115407944,0.13111226563396916,0
WFG4,main,WFG4,294,0,147,0.07477615679469382,0.9355,0.959084167774531,533,0.1264321655035019,0.08860170080524543,0
WFG4,main,WFG4,294,1,147,0.04372146336443375,0.978,0.9533806485911929,533,0.26538001000881195,0.13130210925617858,0
WFG4,main,WFG4,296,0,148,0.07478371012533559,0.935,0.9590770654768087,535,0.1260882392525673,0.08865571469167699,0
WFG4,main,WFG4,296,1,148,0.043712106897639866,0.978,0.9533563645621521,535,0.26571959257125854,0.13055892279134151,0
WFG4,main,WFG4,298,0,149,0.07480393714024115,0.9345,0.9590601856722981,537,0.1258249580860138,0.08865511029812578,0
WFG4,main,WFG4,298,1,149,0.04376125059592283,0.9765,0.953127691720461,537,0.2659071981906891,0.13123159236301385,0
WFG4,main,WFG4,300,0,150,0.07489825948987011,0.9355,0.9590729461458489,539,0.12570376694202423,0.08882591843251475,0
WFG4,main,WFG4,300,1,150,0.04377938966603451,0.976,0.9531544717122051,539,0.265952467918396,0.12994649534173686,0
WFG4,main,WFG4,302,0,151,0.07494508375047337,0.9335,0.9590177739685508,541,0.12551293522119522,0.08822123233697521,0
WFG4,main,WFG4,302,1,151,0.04380890189446693,0.975,0.9530791783751373,541,0.26628364622592926,0.12996740444492327,0
WFG4,main,WFG4,304,0,152,0.07471556669065975,0.9405,0.9591722034449814,543,0.12672027945518494,0.08800313618231059,0
WFG4,main,WFG4,304,1,152,0.04380904363825971,0.976,0.9530752745476518,543,0.2662152200937271,0.12933122550059517,0
WFG4,main,WFG4,306,0,153,0.07459591985950745,0.94,0.959253533715649,545,0.12664268165826797,0.08823463787993119,0
WFG4,main,WFG4,306,1,153,0.04379766443117119,0.9755,0.9531631943495835,545,0.2661150395870209,0.12848920441763445,0
WFG4,main,WFG4,308,0,154,0.07465363458543331,0.939,0.959210464740317,547,0.12633481621742249,0.08812709954308229,0
WFG4,main,WFG4,308,1,154,0.04378646660067673,0.9755,0.9532123011629784,547,0.2656223475933075,0.1282600167801755,0
WFG4,main,WFG4,310,0,155,0.0746684499126663,0.9385,0.9592100500714505,549,0.1260305866599083,0.08882347975409755,0
WFG4,main,WFG4,310,1,155,0.043778398171756806,0.9755,0.9532352415749585,549,0.2647090256214142,0.128325977482038,0
WFG4,main,WFG4,312,0,156,0.07463296801667524,0.937,0.9592161279706972,551,0.1258430927991867,0.08890653319069008,0
WFG4,main,WFG4,312,1,156,0.04382504312005769,0.9765,0.9529870963702654,551,0.267512708902359,0.130376535008502,0
WFG4,main,WFG4,314,0,157,0.07467237077667122,0.9365,0.9591967371751344,553,0.12552975863218307,0.08883908562126785,0
WFG4,main,WFG4,314,1,157,0.04378733657800766,0.976,0.9530651764096132,553,0.2669396847486496,0.13034170965434289,0
WFG4,main,WFG4,316,0,158,0.07482965463140585,0.9355,0.9590624675786567,555,0.12529399991035461,0.08873022045322632,0
WFG4,main,WFG4,316,1,158,0.0437801356367843,0.976,0.9531158408795569,555,0.26626697182655334,0.13074419657289216,0
WFG4,main,WFG4,318,0,159,0.07483904300414135,0.9355,0.9590700625800058,557,0.12535573542118073,0.08825369316674825,0
WFG4,main,WFG4,318,1,159,0.04377090383593198,0.977,0.9531628368957117,557,0.26689592003822327,0.1307956624341302,0
WFG4,main,WFG4,320,0,160,0.07487589575043821,0.935,0.959032750469622,559,0.12503783404827118,0.08847511115969264,0
WFG4,main,WFG4,320,1,160,0.043801463415587265,0.9765,0.953121238364154,559,0.26638686656951904,0.13057810792942037,0
WFG4,main,WFG4,322,0,161,0.07489084410928275,0.935,0.9591398062150247,561,0.1250952109694481,0.08885691416205865,0
WFG4,main,WFG4,322,1,161,0.04383297810691696,0.9765,0.9531170306494042,561,0.2659303545951843,0.1306736178073673,0
WFG4,main,WFG4,324,0,162,0.07501031673194695,0.936,0.9590813082836284,563,0.12504258751869202,0.08957343556747988,0
WFG4,main,WFG4,324,1,162,0.043883582663524844,0.9765,0.9530859878516954,563,0.2653273344039917,0.1320057337615974,0
WFG4,main,WFG4,326,0,163,0.07501275714034789,0.9355,0.9591008272565301,565,0.12485388666391373,0.08961501243386516,0
WFG4,main,WFG4,326,1,163,0.04384977673326556,0.9765,0.9531339446595626,565,0.26462964713573456,0.13243980125428667,0
WFG4,main,WFG4,328,0,164,0.07497933664577124,0.9335,0.9591503781047058,567,0.12456038221716881,0.08949398137654296,0
WFG4,main,WFG4,328,1,164,0.04369208330666154,0.9765,0.95339436330767,567,0.2646544873714447,0.1318125579965106,0
WFG4,main,WFG4,330,0,165,0.0749671503970016,0.9315,0.9591488523131868,569,0.12422413006424904,0.0893063053804578,0
WFG4,main,WFG4,330,1,165,0.04365171971972905,0.9765,0.9535415161173262,569,0.26435939967632294,0.1313519581608954,0
WFG4,main,WFG4,332,0,166,0.07499601039988223,0.933,0.9591858128415242,571,0.1242930255830288,0.08855330501407122,0
WFG4,main,WFG4,332,1,166,0.043677216459292956,0.9765,0.9535029550489166,571,0.2637144923210144,0.1310759630302113,0
WFG4,main,WFG4,334,0,167,0.07484399754093626,0.9325,0.9592983484146479,573,0.12398534268140793,0.08790155184983461,0
WFG4,main,WFG4,334,1,167,0.04368819047188994,0.976,0.9534793966810954,573,0.2628778666257858,0.13086999243250075,0
WFG4,main,WFG4,336,0,168,0.07480541749904632,0.932,0.9594024911427826,575,0.12389755994081497,0.08779807094641012,0
WFG4,main,WFG4,336,1,168,0.04361721173003725,0.976,0.9535823292355118,575,0.26223939657211304,0.1305095964106815,0
WFG4,main,WFG4,338,0,169,0.07466635235575507,0.9315,0.9595573254883645,577,0.12372574210166931,0.08710426716234443,0
WFG4,main,WFG4,338,1,169,0.043601811308903955,0.976,0.9537861468209287,577,0.26181964576244354,0.13060963811440418,0
WFG4,main,WFG4,340,0,170,0.07468308264064759,0.9315,0.9595489636045744,579,0.12348220124840736,0.0872720531990201,0
WFG4,main,WFG4,340,1,170,0.04359015421136538,0.9765,0.953776890263637,579,0.2619856745004654,0.13043932715599582,0
WFG4,main,WFG4,342,0,171,0.07477935121768385,0.931,0.9594112070561902,581,0.12326296418905258,0.08728939903507538,0
WFG4,main,WFG4,342,1,171,0.04364252827098664,0.9765,0.953725485924139,581,0.26270832121372223,0.12943344956373082,0
WFG4,main,WFG4,344,0,172,0.07485228561956586,0.9315,0.9593574110326554,583,0.12325865030288696,0.08750163945416123,0
WFG4,main,WFG4,344,1,172,0.04364098149429619,0.976,0.9537419299520443,583,0.26205316185951233,0.13057382449161237,0
WFG4,main,WFG4,346,0,173,0.07480653352504285,0.93,0.959352267169034,585,0.1230187714099884,0.08698206733030944,0
WFG4,main,WFG4,346,1,173,0.043625390174561206,0.976,0.9537888674837994,585,0.26116347312927246,0.13029421635062954,0
WFG4,main,WFG4,348,0,174,0.0748342474560975,0.9285,0.9593192474555122,587,0.1228192001581192,0.08738784214740658,0
WFG4,main,WFG4,348,1,174,0.04368618591737245,0.9755,0.9536772038821677,587,0.261000856757164,0.12996392720924455,0
WFG4,main,WFG4,350,0,175,0.07475117642506758,0.928,0.9594032985522227,589,0.12261884286999702,0.08785214298793664,0
WFG4,main,WFG4,350,1,175,0.04357733607939358,0.976,0.9539945119073998,589,0.2607654333114624,0.1300092499963006,0
WFG4,main,WFG4,352,0,176,0.07458519258804625,0.9285,0.9595832336285235,591,0.12265828996896744,0.0874783338642715,0
WFG4,main,WFG4,352,1,176,0.043579763596149186,0.976,0.9539934171300376,591,0.2601698487997055,0.1299173217992533,0
WFG4,main,WFG4,354,0,177,0.07453185715655658,0.9275,0.9596689272262455,593,0.12232808396220207,0.08713348166893775,0
WFG4,main,WFG4,354,1,177,0.04349290046414777,0.9765,0.9543354409930815,593,0.2609301805496216,0.1286592767248953,0
WFG4,main,WFG4,356,0,178,0.07461785347918959,0.928,0.9595779241743433,595,0.12240051850676537,0.08696216717644067,0
WFG4,main,WFG4,356,1,178,0.04349516725109958,0.9765,0.954325154329856,595,0.26036567986011505,0.1287955655036912,0
WFG4,main,WFG4,358,0,179,0.07474995336184684,0.926,0.959316629859929,597,0.12249699607491493,0.08764519876033583,0
WFG4,main,WFG4,358,1,179,0.04353590341680123,0.9765,0.9543252943557589,597,0.2600230276584625,0.1290303015540497,0
WFG4,main,WFG4,360,0,180,0.0746611388187879,0.928,0.9593337985664032,599,0.12305720895528793,0.08806512108423581,0
WFG4,main,WFG4,360,1,180,0.04349051637226422,0.977,0.9543575545696248,599,0.2594674527645111,0.12863059724046266,0
WFG4,main,WFG4,362,0,181,0.07469829011028636,0.9275,0.9593083207455466,601,0.12280270457267761,0.08789910639843357,0
WFG4,main,WFG4,362,1,181,0.04348881301005569,0.9765,0.9543209805413669,601,0.25876009464263916,0.12879858830217827,0
WFG4,main,WFG4,364,0,182,0.07477529993879836,0.9255,0.9592003146011231,603,0.12261976674199104,0.08826471912521805,0
WFG4,main,WFG4,364,1,182,0.043608599679902105,0.976,0.9542670815040671,603,0.2583033889532089,0.12926201584500263,0
WFG4,main,WFG4,366,0,183,0.07496662700581365,0.924,0.9589868692980572,605,0.1223362497985363,0.08860793239462372,0
WFG4,main,WFG4,366,1,183,0.043762633812809086,0.9755,0.9540268250055345,605,0.25772714614868164,0.12945344840530137,0
WFG4,main,WFG4,368,0,184,0.07503096999318205,0.9235,0.9589595500404684,607,0.12209241092205048,0.08822214754975,0
WFG4,main,WFG4,368,1,184,0.04384329026232488,0.9755,0.9539373443500944,607,0.2577400803565979,0.12973908786635047,0
WFG4,main,WFG4,370,0,185,0.07490971797428365,0.9235,0.9591437898205879,609,0.12217774242162704,0.08826736938663149,0
WFG4,main,WFG4,370,1,185,0.04376606255251743,0.976,0.954033185175903,609,0.25840380787849426,0.12920755165811593,0
WFG4,main,WFG4,372,0,186,0.07493879882829235,0.924,0.9591061006941713,611,0.12189096584916115,0.08817267831182118,0
WFG4,main,WFG4,372,1,186,0.04369006564886676,0.976,0.9541533552474257,611,0.2580057382583618,0.12956331790931608,0
WFG4,main,WFG4,374,0,187,0.07494518450299253,0.9225,0.9591049284454377,613,0.12164590135216713,0.08855767285901528,0
WFG4,main,WFG4,374,1,187,0.04385362751203935,0.9755,0.9538093980654178,613,0.25858718156814575,0.13011960664737598,0
WFG4,main,WFG4,376,0,188,0.0750593021945637,0.923,0.9590567591870868,615,0.12173739820718765,0.08873138230061428,0
WFG4,main,WFG4,376,1,188,0.04390452522640478,0.9765,0.9537097472532189,615,0.2582516521215439,0.13025418546117562,0
WFG4,main,WFG4,378,0,189,0.07506992814243475,0.9225,0.9590440421566278,617,0.12137510627508163,0.08879995415691211,0
WFG4,main,WFG4,378,1,189,0.043940879271510996,0.9755,0.9536222939568065,617,0.25745485723018646,0.1302140766306703,0
WFG4,main,WFG4,380,0,190,0.07505417473113661,0.921,0.9590761150235978,619,0.12127173319458961,0.08926136270207374,0
WFG4,main,WFG4,380,1,190,0.043964879435220865,0.9755,0.9536024699284084,619,0.25671783089637756,0.12967431352695824,0
WFG4,main,WFG4,382,0,191,0.07504227335211851,0.9205,0.9590730901963327,621,0.12101371586322784,0.08927554860753029,0
WFG4,main,WFG4,382,1,191,0.04395145311025416,0.976,0.9536344390363825,621,0.2566305100917816,0.1290061900906796,0
WFG4,main,WFG4,384,0,192,0.07508904161104167,0.921,0.9590584220137754,623,0.1208653636276722,0.08876906225365777,0
WFG4,main,WFG4,384,1,192,0.04391254876161569,0.9755,0.9537824845924292,623,0.25743499398231506,0.12944024705113488,0
WFG4,main,WFG4,386,0,193,0.07511343566515612,0.9205,0.9590772465926053,625,0.12063581869006157,0.08839478523100253,0
WFG4,main,WFG4,386,1,193,0.04390215216805249,0.975,0.9537382758761268,625,0.2569081336259842,0.12937562191446883,0
WFG4,main,WFG4,388,0,194,0.07511934678967558,0.918,0.9590636989827264,627,0.12035036832094193,0.08845877920799972,0
WFG4,main,WFG4,388,1,194,0.043932925244250666,0.9755,0.9536853910942376,627,0.25672483444213867,0.1290996755740179,0
WFG4,main,WFG4,390,0,195,0.07508343321898968,0.9175,0.9591092727221987,629,0.12007420137524605,0.08834837064243484,0
WFG4,main,WFG4,390,1,195,0.043925198245295824,0.976,0.9537315873821518,629,0.2561792880296707,0.1294142406777854,0
WFG4,main,WFG4,392,0,196,0.07515099777848191,0.92,0.9591245144534852,631,0.12009994685649872,0.0887433581378142,0
WFG4,main,WFG4,392,1,196,0.04392868141869388,0.9755,0.9537994713636582,631,0.2556687295436859,0.12945975621173278,0
WFG4,main,WFG4,394,0,197,0.07513905395635241,0.92,0.9591062355627274,633,0.12005450949072838,0.08925644580065517,0
WFG4,main,WFG4,394,1,197,0.04388135001579954,0.975,0.9539329381148762,633,0.25618523359298706,0.12977009341808743,0
WFG4,main,WFG4,396,0,198,0.07501200509482173,0.918,0.9592841538395089,635,0.12021263688802719,0.08920440795933526,0
WFG4,main,WFG4,396,1,198,0.043912711928013375,0.9755,0.9538200127748403,635,0.25594447553157806,0.1304034607209239,0
WFG4,main,WFG4,398,0,199,0.07497012767757183,0.922,0.9594222135709092,637,0.12033674120903015,0.0898415572836192,0
WFG4,main,WFG4,398,1,199,0.04389886325351842,0.9755,0.9538486193063582,637,0.25540485978126526,0.1305788229937599,0
WFG4,main,WFG4,400,0,200,0.07501639439178846,0.922,0.9593852361499514,639,0.12008289992809296,0.08990271004134953,0
WFG4,main,WFG4,400,1,200,0.04390240079067549,0.9755,0.9538708340347155,639,0.2550782114267349,0.13043136248869347,0
WFG4,main,WFG4,402,0,201,0.07500378138020894,0.9215,0.959313812933113,641,0.12000366300344467,0.08981630026104637,0
WFG4,main,WFG4,402,1,201,0.043950439112803455,0.9745,0.9538100462577123,641,0.2545030415058136,0.1309002047060841,0
WFG4,main,WFG4,404,0,202,0.07506000577495688,0.9225,0.959282499707271,643,0.1201365664601326,0.0890332994978219,0
WFG4,main,WFG4,404,1,202,0.043839939681787864,0.9775,0.9539823912114264,643,0.2558085024356842,0.13201224653280708,0
WFG4,main,WFG4,406,0,203,0.07510154509157567,0.921,0.959250142831197,645,0.11994688957929611,0.08845665708851835,0
WFG4,main,WFG4,406,1,203,0.04370340958831781,0.9775,0.9543328116616787,645,0.25579938292503357,0.13141674426787664,0
WFG4,main,WFG4,408,0,204,0.07510119727079093,0.9195,0.9592422686817946,647,0.11973537877202034,0.08880878617444043,0
WFG4,main,WFG4,408,1,204,0.04366243387410929,0.977,0.9544274662425121,647,0.2555149644613266,0.13066239668006374,0
WFG4,main,WFG4,410,0,205,0.07517373064386332,0.919,0.9592048904314773,649,0.11956053972244263,0.08930841451305271,0
WFG4,main,WFG4,410,1,205,0.04366324950378696,0.977,0.9544112493252096,649,0.2553776502609253,0.13109640628349717,0
WFG4,main,WFG4,412,0,206,0.07501791386987218,0.9205,0.9593612601163787,651,0.11966581270098686,0.0888479506452271,0
WFG4,main,WFG4,412,1,206,0.0436636160290234,0.9775,0.9544539533667232,651,0.25490568578243256,0.1312752277113064,0
WFG4,main,WFG4,414,0,207,0.07515653689638015,0.92,0.9593007584886016,653,0.11965451017022133,0.08935055107812517,0
WFG4,main,WFG4,414,1,207,0.04369061393978359,0.977,0.9544395395332964,653,0.254526287317276,0.1309528332345673,0
WFG4,main,WFG4,416,0,208,0.07515041876453613,0.922,0.9593601304652044,655,0.11979809403419495,0.09033443093973734,0
WFG4,main,WFG4,416,1,208,0.04353620920351207,0.9775,0.9548841702236699,655,0.255225345492363,0.1311028388811033,0
WFG4,main,WFG4,418,0,209,0.07515007925866993,0.921,0.959376628651574,657,0.11962153017520905,0.09068954201362533,0
WFG4,main,WFG4,418,1,209,0.043552142092024855,0.9785,0.9548991253196198,657,0.2556793689727783,0.1321538763038521,0
WFG4,main,WFG4,420,0,210,0.07515018037400395,0.9205,0.9593821362119676,659,0.11936096101999283,0.09050193560448067,0
WFG4,main,WFG4,420,1,210,0.04356722969163114,0.979,0.9548652755664038,659,0.2556702643632889,0.13258439689389756,0
WFG4,main,WFG4,422,0,211,0.07515857797629227,0.9195,0.9593869300849683,661,0.11911818012595177,0.09027691974458771,0
WFG4,main,WFG4,422,1,211,0.043610289059248956,0.979,0.9547977621436428,661,0.2559196203947067,0.13170871281978092,0
WFG4,main,WFG4,424,0,212,0.07516115824209205,0.9195,0.9593653348663078,663,0.1188315749168396,0.09080550029331724,0
WFG4,main,WFG4,424,1,212,0.04364943916065809,0.9785,0.9546833103627925,663,0.2560713142156601,0.1320976034982302,0
WFG4,main,WFG4,426,0,213,0.07516592275872636,0.9185,0.9593589077386407,665,0.11855438351631165,0.09082150814106016,0
WFG4,main,WFG4,426,1,213,0.043672297224851865,0.979,0.9546061206530841,665,0.2572726011276245,0.1323539909229725,0
WFG4,main,WFG4,428,0,214,0.07521258972788071,0.9185,0.9592666711126078,667,0.11836636811494827,0.09067035989597683,0
WFG4,main,WFG4,428,1,214,0.04369107620750683,0.9795,0.9546041599700744,667,0.25756119191646576,0.13213127869818053,0
WFG4,main,WFG4,430,0,215,0.07521848014384962,0.9185,0.9592560560695863,669,0.11813771352171898,0.09077883825963196,0
WFG4,main,WFG4,430,1,215,0.04371290963713051,0.9795,0.9545541557349831,669,0.25783729553222656,0.13227645885588357,0
WFG4,main,WFG4,432,0,216,0.0751760633729812,0.9185,0.959285794082157,671,0.11793212592601776,0.09063289285145013,0
WFG4,main,WFG4,432,1,216,0.043675693670006815,0.9815,0.9547735254948351,671,0.25826020538806915,0.13299834400170685,0
WFG4,main,WFG4,434,0,217,0.07517764421464071,0.9175,0.959297012546999,673,0.11772127449512482,0.09107844865556824,0
WFG4,main,WFG4,434,1,217,0.04363873597924714,0.9815,0.9548917354654014,673,0.2582673728466034,0.13127787223169118,0
WFG4,main,WFG4,436,0,218,0.07516588675191511,0.9175,0.9592985723184558,675,0.11751922219991684,0.0905992869511689,0
WFG4,main,WFG4,436,1,218,0.04363981105864315,0.9815,0.9549062851801438,675,0.25810785591602325,0.13179807684312683,0
WFG4,main,WFG4,438,0,219,0.07507791918557186,0.9175,0.9594213876605798,677,0.11746834963560104,0.09075516076778412,0
WFG4,main,WFG4,438,1,219,0.04359344806013852,0.9815,0.955035349155734,677,0.2577854245901108,0.1322204405052021,0
WFG4,main,WFG4,440,0,220,0.07507285338944583,0.917,0.9594349390828699,679,0.11731099709868431,0.09026877708336845,0
WFG4,main,WFG4,440,1,220,0.043648159821787796,0.982,0.9551776174912674,679,0.25872838497161865,0.13079855432106013,0
WFG5,main,WFG5,1,0,0,0.031603290962469784,0.9885,0.9804507313215289,240,0.1354084312915802,0.04332109089555436,0
WFG5,main,WFG5,1,1,0,0.04276109245899522,0.979,0.9765851699082041,240,0.29186080396175385,0.09071547524832169,0
WFG5,main,WFG5,2,0,1,0.03156537510540759,0.9885,0.9804885894140973,241,0.1348230093717575,0.04341944406477283,0
WFG5,main,WFG5,2,1,1,0.04270022878722954,0.979,0.9766279324888348,241,0.2908124476671219,0.09049272017390497,0
WFG5,main,WFG5,4,0,2,0.03119954187434888,0.9895,0.9806507435740875,243,0.13443287461996078,0.04324270092452198,0
WFG5,main,WFG5,4,1,2,0.04238554270526825,0.979,0.9767527414984088,243,0.2886175215244293,0.0896594282265406,0
WFG5,main,WFG5,6,0,3,0.031084173410689184,0.989,0.9806190174320197,245,0.13314437121152878,0.043485167965018556,0
WFG5,main,WFG5,6,1,3,0.04221959196271319,0.979,0.9765729811402275,245,0.28616420924663544,0.0889022746833017,0
WFG5,main,WFG5,8,0,4,0.030403802958209637,0.99,0.9812263746821511,247,0.13393259048461914,0.0423799747810536,0
WFG5,main,WFG5,8,1,4,0.0420523486596828,0.979,0.9766354337707651,247,0.28402116894721985,0.08880903896270809,0
WFG5,main,WFG5,10,0,5,0.02946715220237984,0.9925,0.9821275204534977,249,0.13427076488733292,0.041123188716549075,0
WFG5,main,WFG5,10,1,5,0.041772442328999994,0.979,0.9767111798427026,249,0.2819686233997345,0.08794067024747498,0
WFG5,main,WFG5,12,0,6,0.029036848536578685,0.993,0.9824923480241295,251,0.1339307725429535,0.04057434995037512,0
WFG5,main,WFG5,12,1,6,0.04134676228294819,0.979,0.9769360931556851,251,0.2805502265691757,0.0873089542180353,0
WFG5,main,WFG5,14,0,7,0.028973336859999435,0.993,0.9825604116327068,253,0.1328333094716072,0.040816364557356044,0
WFG5,main,WFG5,14,1,7,0.04120325675138811,0.979,0.9768809460659307,253,0.27893683314323425,0.08746659363738041,0
WFG5,main,WFG5,16,0,8,0.02883329398335947,0.993,0.9826151530811557,255,0.13177945464849472,0.04025831852454864,0
WFG5,main,WFG5,16,1,8,0.04102978115365617,0.979,0.9769456742030158,255,0.2769404500722885,0.08696212901512501,0
WFG5,main,WFG5,18,0,9,0.02856839256133761,0.993,0.9827923603175688,257,0.1311357170343399,0.04004723992816461,0
WFG5,main,WFG5,18,1,9,0.0407470344440801,0.9785,0.9771270200187574,257,0.2749665081501007,0.08606009124551228,0
WFG5,main,WFG5,20,0,10,0.028459041108041143,0.993,0.9828559455267247,259,0.1300402134656906,0.039960446626143176,0
WFG5,main,WFG5,20,1,10,0.040554703313642755,0.9785,0.9771923503783695,259,0.27290117740631104,0.0856384146760889,0
WFG5,main,WFG5,22,0,11,0.027791541794259612,0.993,0.983338448894309,261,0.1297900378704071,0.038103873371169605,0
WFG5,main,WFG5,22,1,11,0.03992162160760311,0.979,0.9776711284377082,261,0.2727128863334656,0.08455761400417372,0
WFG5,main,WFG5,24,0,12,0.02765051422810977,0.993,0.9833936110820303,263,0.12860888242721558,0.03818792852074471,0
WFG5,main,WFG5,24,1,12,0.03867404551614989,0.9835,0.9781792750121233,263,0.27729928493499756,0.08092681602314711,0
WFG5,main,WFG5,26,0,13,0.027371505750830766,0.993,0.9836247216201883,265,0.12792731821537018,0.03803861223698468,0
