label,problema,tier,dist,g,frac,n_pop,hv_sur,igdp_sur,hv_real,igdp_real,sig_med,rmse,wape
DTLZ7,DTLZ7,main,lhs,490,0.6242038216560509,55,0.0003937798065253603,0.489994498605521,0.0,0.7778948859011962,0.43672943115234375,0.7971237666306996,0.14543318776620806
DTLZ7,DTLZ7,main,lhs,523,0.6662420382165605,49,0.001800643473381113,0.52045271409341,0.0,0.7801008627347286,0.4245211184024811,0.743388245259524,0.1340466136909334
DTLZ7,DTLZ7,main,lhs,556,0.70828025477707,58,0.0,0.5427951736137249,0.0024598065163351627,0.7233406300740286,0.471484512090683,0.8161720789336109,0.1456307687052608
DTLZ7,DTLZ7,main,lhs,589,0.7503184713375797,50,0.0,0.5396212149078757,0.0,0.7345277907045556,0.4479641318321228,0.8581054941805851,0.15067621183073476
DTLZ7,DTLZ7,main,lhs,621,0.7910828025477707,57,0.0,0.5431348537531743,0.0,0.8621296213679661,0.40864482522010803,0.9002640932075222,0.1592424790394833
DTLZ7,DTLZ7,main,lhs,654,0.8331210191082803,50,0.0,0.5315664002609053,0.0,0.8963924265021087,0.40293025970458984,0.8875036414618132,0.1563210963352818
DTLZ7,DTLZ7,main,lhs,687,0.8751592356687898,43,0.0,0.6083574656876967,0.0,0.9406732704210424,0.40551626682281494,0.8795153837915992,0.15658548855318621
DTLZ7,DTLZ7,main,lhs,719,0.9159235668789809,51,0.0003364794018564353,0.5822564355713181,0.0,0.8963878875189455,0.4085509479045868,0.8723962429989837,0.15389358108062218
DTLZ7,DTLZ7,main,lhs,752,0.9579617834394905,52,0.0,0.5971231613885045,0.0,0.890179750999421,0.41194963455200195,0.8890004828901656,0.15695852176151354
DTLZ7,DTLZ7,main,lhs,785,1.0,52,0.0,0.5823133768762581,0.0,0.8239833653191899,0.420758455991745,0.9069237663461003,0.1602693578028309
MMF1,MMF1,main,lhs,1,0.0011001100110011,50,1.3366085061310444,0.003194893614297361,0.763369616682988,0.047413754011925456,0.7308974266052246,1.2896892132147741,0.5812447736448522
MMF1,MMF1,main,lhs,38,0.041804180418041806,39,1.4877275099461478,0.0,0.7218851610140179,0.06020735521723464,0.37348517775535583,1.131189018759222,0.6799249286217043
MMF1,MMF1,main,lhs,76,0.08360836083608361,41,1.5539291758269846,0.0,0.7270678069994999,0.05874833517431547,0.43243709206581116,1.2148002380727585,0.7128730672138159
MMF1,MMF1,main,lhs,114,0.1254125412541254,41,1.5389500218514973,0.0,0.7105030951131087,0.06785741920782065,0.3673721253871918,1.3469781033084562,0.6240922122306612
MMF1,MMF1,main,lhs,152,0.16721672167216722,41,1.3418535128152116,0.0,0.7116248777026041,0.06708168657955904,0.35192784667015076,0.9434438925377755,0.5672514668736355
MMF1,MMF1,main,lhs,190,0.20902090209020902,44,1.4336496396527278,0.0,0.7033957666818399,0.07137861695268768,0.32669347524642944,1.056067772285915,0.5810327281399897
MMF1,MMF1,main,lhs,228,0.2508250825082508,43,1.2900399889325886,0.006171178510427812,0.7240826265117161,0.06159295980113987,0.2710793912410736,0.9732060935655807,0.5218871751135905
MMF1,MMF1,main,lhs,265,0.2915291529152915,45,1.1352486137217743,0.010997320545572913,0.7119898713106704,0.0675169848105419,0.30512571334838867,0.7073904993899657,0.4761208682794639
MMF1,MMF1,main,lhs,303,0.3333333333333333,46,1.3535245483404423,0.004153398682242607,0.7169987038598918,0.0646100548348942,0.30505141615867615,0.686481044343284,0.45269755823383534
MMF1,MMF1,main,lhs,341,0.37513751375137516,43,1.1541947502960253,0.0098444961651831,0.7183582930002087,0.06373083957766269,0.2584385275840759,0.7603667079636774,0.43679203336958766
MMF1,MMF1,main,lhs,379,0.41694169416941695,42,1.1572294653771618,0.011294228636197718,0.7190172056096338,0.06324751875420064,0.2612670063972473,0.6164096976216541,0.4247353802143098
MMF1,MMF1,main,lhs,417,0.45874587458745875,43,1.186069048625006,0.011327662778111766,0.7242369893900689,0.06087250346579025,0.21524834632873535,0.4619470148048723,0.3633951201213878
MMF1,MMF1,main,lhs,455,0.5005500550055005,45,1.0912827115996768,0.01731081413202401,0.7228722142332876,0.06149609836039485,0.19225312769412994,0.6343601200692196,0.3608110955423102
MMF1,MMF1,main,lhs,492,0.5412541254125413,46,1.1317956654929253,0.013273201393148585,0.7228560575206985,0.06126777229286347,0.2871701121330261,0.5758487108834135,0.4242669641403693
MMF1,MMF1,main,lhs,530,0.583058305830583,45,1.1784178302083042,0.013160971687397006,0.7276911635473531,0.05964984320509807,0.21529142558574677,0.4331023437142088,0.3027368505704374
MMF1,MMF1,main,lhs,568,0.6248624862486248,44,1.139845425007419,0.01597087005693049,0.7202879491991167,0.06295076936163731,0.21196408569812775,0.5990167484164063,0.3690447452515761
MMF1,MMF1,main,lhs,606,0.6666666666666666,45,1.0588780550856085,0.016738735520970636,0.716751987433493,0.06437930098269443,0.20688249170780182,0.7561464598419096,0.3698724195801539
MMF1,MMF1,main,lhs,644,0.7084708470847084,43,1.1323873974481873,0.015039672468707053,0.716159056656162,0.06465605069909941,0.25765547156333923,0.9649250551227248,0.49554175411663426
MMF1,MMF1,main,lhs,682,0.7502750275027503,44,1.0715931220727088,0.014668517636462533,0.7210043767929138,0.06250823601392533,0.21540381014347076,0.834382823085926,0.383288968121537
MMF1,MMF1,main,lhs,719,0.7909790979097909,44,1.0855205513618034,0.015155230220972146,0.7174502868621765,0.06387158724992088,0.22538317739963531,0.5110734927705026,0.38217274463498685
MMF1,MMF1,main,lhs,757,0.8327832783278328,44,1.139561679570945,0.014556521847280903,0.7236407956887938,0.062020900301142476,0.24947589635849,0.587438072943528,0.3672159381818861
MMF1,MMF1,main,lhs,795,0.8745874587458746,47,1.0941406199917778,0.01725268452892435,0.7200881578868946,0.06274922588334184,0.21050021052360535,0.7464479059250754,0.36157922592770425
MMF1,MMF1,main,lhs,833,0.9163916391639164,45,1.032237716139018,0.022685080046760932,0.7198644235511753,0.06287969391183118,0.26645973324775696,0.905405570848259,0.42303818437593593
MMF1,MMF1,main,lhs,871,0.9581958195819582,48,1.0985391281278,0.017401026943294873,0.7291924046772638,0.05779780306626418,0.23930776119232178,0.37926893498745123,0.31718489333693495
MMF1,MMF1,main,lhs,909,1.0,44,1.0975878659574136,0.017653562783797278,0.7249478839334238,0.06100662573335256,0.24866780638694763,0.4842620961482175,0.3273541199602014
MMF11_L,MMF11_L,main,lhs,1,0.0011792452830188679,50,0.9247153408476295,0.04433427518748562,0.9088648923955138,0.05147507812335813,0.32774680852890015,0.32868645872414115,0.05440383946463776
MMF11_L,MMF11_L,main,lhs,36,0.04245283018867924,43,0.9599731607621154,0.023205372873762183,0.9577876034950693,0.02168315718056389,0.20538775622844696,0.22968461553138056,0.06789148905071145
MMF11_L,MMF11_L,main,lhs,71,0.08372641509433962,43,0.9798325120745027,0.021259169350587085,0.9762269497958118,0.02591228517368159,0.17588743567466736,0.2826939443065263,0.0734572440777959
MMF11_L,MMF11_L,main,lhs,106,0.125,45,0.9398241415848546,0.027772644991103466,0.938906600658925,0.024031618827990025,0.12729617953300476,0.2001140199900319,0.062348275127538
MMF11_L,MMF11_L,main,lhs,142,0.16745283018867924,46,0.966118406829182,0.024037675194277356,0.9542984052460358,0.03072954145426848,0.1404959261417389,0.14477869576000102,0.04207294702830529
MMF11_L,MMF11_L,main,lhs,177,0.20872641509433962,43,0.9853626801039584,0.021713706784783113,0.9822855470116203,0.02436275977362244,0.13245974481105804,0.2105814880415798,0.05858386541849911
MMF11_L,MMF11_L,main,lhs,212,0.25,43,0.9445050377041543,0.02770154683978588,0.9316633674358238,0.03474996371449833,0.1038384735584259,0.1751048895610836,0.04187197481788869
MMF11_L,MMF11_L,main,lhs,248,0.29245283018867924,47,1.0003370499918636,0.020104641380265114,0.9560215877076963,0.030603166962059187,0.09786832332611084,0.27584641050496783,0.05733198043771186
MMF11_L,MMF11_L,main,lhs,283,0.33372641509433965,46,1.0015865090305207,0.020976489056550772,0.9507666883648044,0.02703304708717705,0.0908750519156456,0.9910442943482886,0.0938976143307201
MMF11_L,MMF11_L,main,lhs,318,0.375,49,1.0088413591791412,0.022055603679127917,0.9588131377233913,0.028987463647087538,0.09451175481081009,1.169912864898001,0.10832799696133079
MMF11_L,MMF11_L,main,lhs,353,0.41627358490566035,46,1.00933217462897,0.02132006914377736,0.9471513869791744,0.03232478232114764,0.10681776702404022,1.2032811757624986,0.10649895593184981
MMF11_L,MMF11_L,main,lhs,389,0.45872641509433965,47,1.0092310364421875,0.021659539362892232,0.9467876814036308,0.0323267957195764,0.1042453870177269,1.2098223333326446,0.10312392146425693
MMF11_L,MMF11_L,main,lhs,424,0.5,48,1.0126871652333012,0.020545751651583014,0.9551463241025666,0.02994834135088113,0.10478857159614563,1.2110420417227303,0.10684151972408178
MMF11_L,MMF11_L,main,lhs,459,0.5412735849056604,49,1.0092485396189246,0.022322890975163167,0.9558834082267,0.03106425625691031,0.08558019250631332,1.2019598534215286,0.09978934675887206
MMF11_L,MMF11_L,main,lhs,495,0.5837264150943396,49,1.0110799471392724,0.021728943081259472,0.9592884107047647,0.028879815975173723,0.10657800734043121,1.2040987502369624,0.10444413654887134
MMF11_L,MMF11_L,main,lhs,530,0.625,47,1.0055652712095149,0.024784990632554047,0.9582848125795383,0.029429249816726257,0.08922214806079865,1.2217513614599285,0.10139355640011706
MMF11_L,MMF11_L,main,lhs,565,0.6662735849056604,47,1.0040708336596578,0.02570485293783878,0.9582927071906051,0.03160852856572879,0.08545590192079544,1.2233102622121486,0.1027732738517854
MMF11_L,MMF11_L,main,lhs,600,0.7075471698113207,48,1.0052327232457439,0.025090337283545264,0.9584018798475126,0.031177559457519516,0.08849037438631058,1.2104526916417688,0.10245990584639661
MMF11_L,MMF11_L,main,lhs,636,0.75,49,1.0085805617148385,0.023670968828613623,0.9596241022810185,0.03028598799420128,0.09446769952774048,1.2197414016209922,0.10461282987751544
MMF11_L,MMF11_L,main,lhs,671,0.7912735849056604,46,1.007642035963185,0.02415819526352839,0.9575851034829499,0.03142777506267941,0.08318207412958145,1.25859533772303,0.10839405487899006
MMF11_L,MMF11_L,main,lhs,706,0.8325471698113207,45,1.0059509624554173,0.024792058642142865,0.9603295455500854,0.029545923810628892,0.08602508157491684,1.2716344319445845,0.10892760548374993
MMF11_L,MMF11_L,main,lhs,742,0.875,47,1.004392282160719,0.025801821988482725,0.9568634712015226,0.03189057087424938,0.1119779422879219,1.2452212154315843,0.11078029947857782
MMF11_L,MMF11_L,main,lhs,777,0.9162735849056604,48,1.0036907235284598,0.02607180521005207,0.9563719036126094,0.032128071140843054,0.12062456458806992,1.2217218302333084,0.11063963327879624
MMF11_L,MMF11_L,main,lhs,812,0.9575471698113207,47,1.0033669089138033,0.026928682508315364,0.9554023007981268,0.03306826451990674,0.15460814535617828,1.2469986988769652,0.11229994289870496
MMF11_L,MMF11_L,main,lhs,848,1.0,48,1.0017206754384613,0.027166305244731348,0.9562362994856406,0.03216274506777885,0.08264994621276855,1.2330853438165568,0.09631315074001388
MMF16_20,MMF16_20,main,lhs,1,0.0016806722689075631,105,0.517761551858428,0.11062082758919314,0.4858121109959444,0.09653448886178699,0.20780135691165924,0.24159101075611514,0.14385130813809785
MMF16_20,MMF16_20,main,lhs,25,0.04201680672268908,74,1.5686974039678343,0.0,0.5246744727847006,0.08998792486737532,0.30989575386047363,0.6015944978509269,0.4461097860884151
MMF16_20,MMF16_20,main,lhs,50,0.08403361344537816,67,2.151403745552091,0.0,0.42142895346020415,0.14094068076264857,0.3787519633769989,0.9115611263931579,0.6810882160107896
MMF16_20,MMF16_20,main,lhs,75,0.12605042016806722,59,2.49942485121329,0.0,0.0374957037843147,0.29237794814874474,0.40709376335144043,1.2507893393804879,0.8496647006363611
MMF16_20,MMF16_20,main,lhs,100,0.16806722689075632,57,2.659446197999951,0.0,0.06267134102088,0.3799829165873095,0.41795459389686584,1.3094666414139358,0.8919922480019136
MMF16_20,MMF16_20,main,lhs,124,0.20840336134453782,67,2.66895341076036,0.0,0.24858389925860805,0.33224507598215,0.42524537444114685,1.3486248195862334,0.9240321569322373
MMF16_20,MMF16_20,main,lhs,149,0.2504201680672269,58,2.744942451305985,0.0,0.026628414769150763,0.42846746834723065,0.4262237548828125,1.4310055625192453,0.9737712504295576
MMF16_20,MMF16_20,main,lhs,174,0.292436974789916,65,2.7049092996575324,0.0,0.18585829137120805,0.32388796666794595,0.41374096274375916,1.3788353937641409,0.9506867779316446
MMF16_20,MMF16_20,main,lhs,199,0.334453781512605,55,2.7318653977635607,0.0,0.5643590953688711,0.0764550054540183,0.4002785384654999,1.200755508102504,0.9628574195040607
MMF16_20,MMF16_20,main,lhs,223,0.37478991596638656,56,2.662841169994787,0.0,0.572070094462273,0.07300000632156835,0.3746917247772217,1.061270463948374,0.9152532577116619
MMF16_20,MMF16_20,main,lhs,248,0.41680672268907565,58,2.6068973424435553,0.0,0.4809010276600162,0.10535807387913317,0.35877421498298645,1.055553888260038,0.8669717819746585
MMF16_20,MMF16_20,main,lhs,273,0.4588235294117647,56,2.419959914341598,0.0,0.529739853665733,0.08538771845732396,0.33105894923210144,0.9824665169042176,0.8377110468942719
MMF16_20,MMF16_20,main,lhs,298,0.5008403361344538,69,2.3118753248351513,0.0,0.5714114249934433,0.07528541930431028,0.29403796792030334,0.9500523720939921,0.7615226140979622
MMF16_20,MMF16_20,main,lhs,322,0.5411764705882353,68,2.117811906407286,0.0,0.4102265104304421,0.12522795296611977,0.25047656893730164,0.9775458444257399,0.706096377742553
MMF16_20,MMF16_20,main,lhs,347,0.5831932773109244,66,2.001053935608433,0.0,0.3603663730078023,0.15829834380571062,0.22820214927196503,0.9238331503435269,0.6629948848198369
MMF16_20,MMF16_20,main,lhs,372,0.6252100840336134,71,1.8539484769437609,0.0,0.3126278737536004,0.2001200158796476,0.2046566605567932,0.7795711955767649,0.584949919390281
MMF16_20,MMF16_20,main,lhs,397,0.6672268907563025,66,1.6578606443140147,2.2885421304667556e-05,0.40566853060619806,0.13963868309792676,0.17358386516571045,0.6251352489396256,0.4848095672408091
MMF16_20,MMF16_20,main,lhs,421,0.7075630252100841,69,1.5346749165052886,0.00010592950992619603,0.4106895013652811,0.13268883544302917,0.16403242945671082,0.5957272481342508,0.45852766109220483
MMF16_20,MMF16_20,main,lhs,446,0.7495798319327731,74,1.3487376900312407,0.0016018410807664876,0.42835138033023223,0.16062969369285146,0.15178628265857697,0.4814472748205288,0.3918576408083937
MMF16_20,MMF16_20,main,lhs,471,0.7915966386554621,71,1.2864711273333853,0.0013791192517685412,0.4136320577592504,0.1694664585185196,0.1430729627609253,0.4373566135003391,0.36142452975305617
MMF16_20,MMF16_20,main,lhs,496,0.8336134453781513,70,1.1962635767173344,0.004081327331736962,0.4560658139644369,0.15101859428621062,0.13456173241138458,0.38378648519201036,0.3193853840293357
MMF16_20,MMF16_20,main,lhs,520,0.8739495798319328,68,1.0543476394405153,0.01475607825138446,0.46102027101422344,0.1409169511542156,0.12327923625707626,0.35928336660137844,0.29416226215095276
MMF16_20,MMF16_20,main,lhs,545,0.9159663865546218,74,1.0166087870495413,0.016357463200975895,0.4291112397586416,0.15674423306721452,0.11943215131759644,0.3322984117740565,0.2667056008705061
MMF16_20,MMF16_20,main,lhs,570,0.957983193277311,73,0.9769521433908083,0.02201665187186866,0.4877284240079428,0.14044324605545236,0.11531735956668854,0.30691875382589895,0.24898857815632336
MMF16_20,MMF16_20,main,lhs,595,1.0,74,0.9191955700411365,0.028411347246488635,0.4777712545043385,0.11438204508015254,0.11076276004314423,0.2688993306015454,0.21650520677128848
MMF4,MMF4,main,lhs,1,0.0011560693641618498,50,0.6784733581498273,0.008445578355586078,0.46969538244440734,0.033430918577374694,0.13049685955047607,0.27016195126382714,0.19514701007256813
MMF4,MMF4,main,lhs,37,0.04277456647398844,43,0.9078208638811706,0.001202705902383374,0.4709073946493717,0.032316146187864075,0.14731694757938385,0.2662534559158368,0.30486099620098556
MMF4,MMF4,main,lhs,73,0.08439306358381503,43,0.806868149038392,0.0016409674357530481,0.4662622706510831,0.035750393687383794,0.09858628362417221,0.25365228750959073,0.2786912039651322
MMF4,MMF4,main,lhs,109,0.1260115606936416,47,0.7969674531277116,0.0013061671778130102,0.46105645876850637,0.03923097443294973,0.08395103365182877,0.21352660240265742,0.23744473666051372
MMF4,MMF4,main,lhs,145,0.1676300578034682,48,0.7840988465361038,0.0010624674023450007,0.46344115497608657,0.03758629263579421,0.0682334378361702,0.21298730542068964,0.22406424810189884
MMF4,MMF4,main,lhs,181,0.2092485549132948,44,0.7662698786860679,0.0019360550893025813,0.4573141278832002,0.039530355566449134,0.05780240148305893,0.21462093778132968,0.22932906320635923
MMF4,MMF4,main,lhs,217,0.2508670520231214,46,0.7686342314518283,0.0021207914855032937,0.4790726849732796,0.029049206883376557,0.05792314186692238,0.2518907366316154,0.22931395055761877
MMF4,MMF4,main,lhs,253,0.292485549132948,47,0.7645234312245969,0.0014367887358347632,0.47275278688763067,0.03274519273012473,0.062469206750392914,0.23526312447476333,0.20906194207314294
MMF4,MMF4,main,lhs,289,0.33410404624277457,47,0.7268042382823322,0.0014803105727176922,0.4806183090732159,0.028809755009591754,0.04164024442434311,0.19036894206158103,0.15542086162240926
MMF4,MMF4,main,lhs,325,0.37572254335260113,45,0.6995919292203743,0.0030111179112362126,0.489607069424397,0.024487666218010146,0.04030254855751991,0.15089749055989055,0.12692516054759087
MMF4,MMF4,main,lhs,361,0.41734104046242776,45,0.7689364847365702,0.0016174285874750187,0.48748541814514657,0.026748063944437673,0.054972898215055466,0.14507186970544741,0.14143300940201758
MMF4,MMF4,main,lhs,397,0.45895953757225433,49,0.7409623327742559,0.003793222582979672,0.4977849799618262,0.021367679520622358,0.052203256636857986,0.11303765637834307,0.11171123551317533
MMF4,MMF4,main,lhs,433,0.500578034682081,46,0.6821397393533571,0.002710867018942842,0.4814770559908788,0.027211561236545202,0.03849634900689125,0.20616866158375236,0.1221681384498548
MMF4,MMF4,main,lhs,469,0.5421965317919075,48,0.7412430304160377,0.001457750838777374,0.49053472928018776,0.023582286220494863,0.035702820867300034,0.10229715390269661,0.0911773693718929
MMF4,MMF4,main,lhs,505,0.5838150289017341,47,0.6954200445849639,0.005705909592835797,0.49626294646448604,0.022228722945253652,0.048118799924850464,0.08524005356660767,0.08984489631264536
MMF4,MMF4,main,lhs,541,0.6254335260115607,44,0.6360837444622123,0.0037865000124929055,0.4924700403794606,0.02167345403509414,0.033058930188417435,0.09415094928901173,0.07860977745381828
MMF4,MMF4,main,lhs,577,0.6670520231213873,49,0.6065715461849198,0.004699687076514839,0.4920774397039123,0.02226558619038257,0.036659494042396545,0.15259440015131204,0.10120407842400772
MMF4,MMF4,main,lhs,613,0.7086705202312139,49,0.6087829378725372,0.0042060093084609436,0.4917615304201771,0.023230319732728624,0.03918207064270973,0.10415309705682052,0.07753564419868172
MMF4,MMF4,main,lhs,649,0.7502890173410405,47,0.6008958308348666,0.004647619263920933,0.490747340366267,0.02337599898443651,0.02660927176475525,0.07442991834155487,0.07289642117719859
MMF4,MMF4,main,lhs,685,0.791907514450867,50,0.5875393886035112,0.008546928907520391,0.48687975592479127,0.024105491166819586,0.028097346425056458,0.10714844271225941,0.07933666293326731
MMF4,MMF4,main,lhs,721,0.8335260115606936,45,0.6929882079443704,0.005944270629153845,0.4956037586689741,0.02341598307316029,0.044179968535900116,0.10282033041274481,0.08377317149286065
MMF4,MMF4,main,lhs,757,0.8751445086705202,46,0.5834530390755198,0.009750422680811045,0.493973296158344,0.022295422355538046,0.041494160890579224,0.1007725999590257,0.06931132517533926
MMF4,MMF4,main,lhs,793,0.9167630057803469,48,0.706713660052819,0.005424936393910866,0.4960651956057767,0.021851852730865384,0.045938655734062195,0.09691744184603464,0.08609877360371988
MMF4,MMF4,main,lhs,829,0.9583815028901734,45,0.6067680067144798,0.009956869763939035,0.4926007553468224,0.022492256823192464,0.048378169536590576,0.18985030428916133,0.1045613638226806
MMF4,MMF4,main,lhs,865,1.0,48,0.605729910733905,0.01215642763537874,0.48557028825633447,0.02708918166476941,0.04334302619099617,0.12666389595079042,0.07738198585707992
WFG1,WFG1,main,lhs,1,0.0010695187165775401,50,0.0,1.0532696537127917,0.0,0.9866729341829319,0.031178152188658714,0.04953231172379379,0.01620690154012477
WFG1,WFG1,main,lhs,39,0.04171122994652406,41,0.0,0.9502322164130598,0.0,0.9897716686148423,0.07474023848772049,0.20082690288661212,0.08315666169652303
WFG1,WFG1,main,lhs,78,0.08342245989304813,43,0.0,0.9405495389114001,0.0,0.9791147327013859,0.08431906253099442,0.29758602879473023,0.11748344533248771
WFG1,WFG1,main,lhs,117,0.12513368983957218,44,0.0,0.9270134525165508,0.0,0.9635033668665796,0.08949802070856094,0.37537067933844226,0.14592238077928377
WFG1,WFG1,main,lhs,156,0.16684491978609625,40,0.0,0.9286908712994353,0.08123192330455764,0.5748949491369129,0.08631958067417145,0.5575854122655914,0.184918174124345
WFG1,WFG1,main,lhs,195,0.20855614973262032,40,0.0,0.9313972120840827,0.0,0.9425229717551205,0.07634478807449341,0.4352507852203925,0.17111403426275898
WFG1,WFG1,main,lhs,234,0.25026737967914436,42,0.0,0.9313972120840827,0.0,0.9284299774331519,0.06347739696502686,0.44831966135290596,0.17973363761328667
WFG1,WFG1,main,lhs,273,0.29197860962566846,45,0.0,0.9175038335154279,0.0802889543545057,0.5736972896094625,0.060176849365234375,0.6071514335205793,0.2165901854331418
WFG1,WFG1,main,lhs,312,0.3336898395721925,41,0.0,0.9002760493130503,0.08830897904121872,0.563670274980467,0.04973847046494484,0.9972769528552191,0.308037250591937
WFG1,WFG1,main,lhs,351,0.3754010695187166,46,0.0,0.8974532786276722,0.08558057996967282,0.5640183386649639,0.04901742562651634,0.8056473634552966,0.23502701229899714
WFG1,WFG1,main,lhs,390,0.41711229946524064,45,0.0,0.8976276857926395,0.086558873211993,0.5685986118760289,0.04629569128155708,0.551343139341652,0.15575377359509393
WFG1,WFG1,main,lhs,429,0.4588235294117647,44,0.0,0.9036018770594472,0.08377513559638679,0.5686196836782181,0.04039083421230316,0.5484869397217246,0.141298987156108
WFG1,WFG1,main,lhs,468,0.5005347593582887,43,0.0,0.9062514520092418,0.0920354988766086,0.6604101881731825,0.03488416224718094,0.30292404130942635,0.10351795896331342
WFG1,WFG1,main,lhs,506,0.5411764705882353,43,0.0,0.9062514520092418,0.13155353558361296,0.6069651091026617,0.032117024064064026,0.567414292737022,0.17806898776949226
WFG1,WFG1,main,lhs,545,0.5828877005347594,42,0.0,0.9062514520092418,0.14924433630275258,0.5343863838287046,0.030612148344516754,0.4351052124204035,0.11657200538489972
WFG1,WFG1,main,lhs,584,0.6245989304812835,46,0.0,0.8986363284255513,0.07828356636152703,0.5669356653884349,0.03207724168896675,0.40026635674196587,0.11642450332478396
WFG1,WFG1,main,lhs,623,0.6663101604278074,42,0.0,0.8986363284255513,0.1597062323990382,0.5252945622420093,0.028407331556081772,0.6455597274913903,0.16220970196072754
WFG1,WFG1,main,lhs,662,0.7080213903743315,44,0.0,0.8986363284255513,0.08609633324275659,0.6756487045261053,0.028462685644626617,0.4194190744533542,0.121853120462677
WFG1,WFG1,main,lhs,701,0.7497326203208556,43,0.0,0.8986363284255513,0.15494058877944408,0.529871038764372,0.02753184549510479,0.7720705356645595,0.20825861761843445
WFG1,WFG1,main,lhs,740,0.7914438502673797,45,0.0,0.8986363284255513,0.1460723210903427,0.5330673875997124,0.02797507680952549,0.6333883783091416,0.1793937853626092
WFG1,WFG1,main,lhs,779,0.8331550802139037,41,0.0,0.9059395315851795,0.09843353686927407,0.5572274427598303,0.025064675137400627,0.605209174212846,0.14783990926348087
WFG1,WFG1,main,lhs,818,0.8748663101604278,46,0.0,0.901650003504057,0.11803808808984695,0.5472693067522663,0.028647031635046005,0.5193778043535632,0.12447587274223328
WFG1,WFG1,main,lhs,857,0.9165775401069519,37,0.0,0.9059395315851795,0.0994169398718767,0.5423582723088616,0.02025577425956726,0.5210670178471394,0.11173273591391604
WFG1,WFG1,main,lhs,896,0.9582887700534759,44,0.0,0.9059395315851795,0.078462811572594,0.5442902455886007,0.024393482133746147,0.5845985436235247,0.13257265258939468
WFG1,WFG1,main,lhs,935,1.0,46,0.0,0.9059395315851795,0.08906914725795707,0.6724411083457855,0.02447960153222084,0.363455770113118,0.11250915256226615
WFG2,WFG2,main,lhs,1,0.0010834236186348862,50,0.4418535027188896,0.20601698587753117,0.35348405700960195,0.30047676736887874,0.5124019384384155,0.6656461122681938,0.1806472649864193
WFG2,WFG2,main,lhs,39,0.04225352112676056,37,1.2845339358403975,7.290215116809803e-05,0.0,0.5329815942106191,0.519592821598053,2.7516938451295228,0.829828497533381
WFG2,WFG2,main,lhs,77,0.08342361863488625,38,1.4302961677181008,0.0,0.0,0.5427494246386234,0.5332294702529907,2.9049787318479434,0.9017310076521243
WFG2,WFG2,main,lhs,116,0.1256771397616468,38,1.456002156142558,0.0,0.0,0.5565489792785007,0.520322322845459,2.9506824563444165,0.916739052008085
WFG2,WFG2,main,lhs,154,0.1668472372697725,36,1.3768013930340524,0.0,0.0,0.5630068836548667,0.4662945568561554,2.9267768954012503,0.8987973633800275
WFG2,WFG2,main,lhs,193,0.20910075839653305,43,1.3957040070744862,0.0,0.0,0.564967077230269,0.45307230949401855,2.968046858655106,0.8915662658824643
WFG2,WFG2,main,lhs,231,0.2502708559046587,38,1.356494324336279,0.0,0.0,0.5597698037972675,0.4128621220588684,2.796920444384924,0.8391383026497147
WFG2,WFG2,main,lhs,269,0.2914409534127844,40,1.357076567207908,0.0,0.0,0.556789898969916,0.3872581124305725,2.7580843316090555,0.8254111314355307
WFG2,WFG2,main,lhs,308,0.333694474539545,42,1.2920069667378793,0.0,0.05969356235099686,0.5008906558591383,0.3634762167930603,2.6861972764121718,0.7920492148932845
WFG2,WFG2,main,lhs,346,0.37486457204767065,41,1.286248631283071,0.0,0.11278326987596417,0.4472516565923447,0.34232357144355774,2.3867684114237804,0.7478024965667237
WFG2,WFG2,main,lhs,385,0.4171180931744312,44,1.245144435151697,0.0,0.24890934026052583,0.358722635875436,0.3081813156604767,2.1054887092161114,0.6684682282279066
WFG2,WFG2,main,lhs,423,0.4582881906825569,43,1.158207510594483,0.0,0.32931606909392036,0.31071013714795775,0.2608778774738312,1.9559670662251951,0.6220843027837273
WFG2,WFG2,main,lhs,462,0.5005417118093174,43,1.1252233572709487,0.0014777142362618135,0.28538593449287775,0.33500372341015555,0.244669109582901,2.192011832290484,0.6250195323720815
WFG2,WFG2,main,lhs,500,0.5417118093174431,44,1.0803448232843742,0.0028345074004911476,0.3146170240389927,0.292323002722001,0.22603262960910797,1.7143458806929852,0.5465947614162726
WFG2,WFG2,main,lhs,538,0.5828819068255688,43,1.0696740445350998,0.0,0.2937786460889435,0.2973637350279505,0.20855312049388885,1.6965069963359052,0.5318173660474204
WFG2,WFG2,main,lhs,577,0.6251354279523293,46,1.0473647922544844,0.002131943836162685,0.330021943756372,0.2812725311930553,0.2154316008090973,1.7133160723887155,0.5289107200686585
WFG2,WFG2,main,lhs,615,0.6663055254604551,44,0.9635697062828926,0.011659913431485508,0.34799526186771934,0.2831767633455323,0.18084365129470825,1.7865528794914494,0.5142516533049212
WFG2,WFG2,main,lhs,654,0.7085590465872156,45,0.915704335142157,0.023144616849407003,0.35822972238523804,0.2852758217579559,0.18451258540153503,1.5405514419891044,0.47943495361560495
WFG2,WFG2,main,lhs,692,0.7497291440953413,45,0.8764357985184333,0.027718617107179686,0.3740298238299808,0.2710928093262604,0.1807253062725067,1.6726967118252003,0.4851871317711875
WFG2,WFG2,main,lhs,730,0.7908992416034669,45,0.8540391696102325,0.029352538774697703,0.3780132622700065,0.26662543082140094,0.1646948754787445,1.3783167422186258,0.43013558324705786
