problema,bloco,geracao,obj,wape,correl,cob,mu_max,sig_med,fe_treino_max,n
MMF16_20,182,362,2,0.002187534373036924,0.9999806833878422,0.9685,3.004727602005005,0.004516442306339741,579,2000
MMF16_20,183,364,0,0.1277351257384168,0.9683700241561597,0.9245,3.409628391265869,0.1848713606595993,581,2000
MMF16_20,183,364,1,0.11698236464018817,0.9726870093444746,0.8425,2.9808497428894043,0.1259295865893364,581,2000
MMF16_20,183,364,2,0.0021696248402555646,0.9999810756028769,0.9685,3.0046920776367188,0.00449346168898046,581,2000
MMF16_20,184,366,0,0.010960226098851186,0.9997123936402297,0.9995,2.9867045879364014,0.029225620441138744,583,2000
MMF16_20,184,366,1,0.1280336520417606,0.9677074257712902,0.864,3.094017505645752,0.1510578840970993,583,2000
MMF16_20,184,366,2,0.0021636683812225996,0.9999810982122915,0.968,3.004647970199585,0.004466754850000143,583,2000
MMF16_20,185,368,0,0.005919755877358243,0.9999347248435101,1.0,2.97554087638855,0.016403352841734886,585,2000
MMF16_20,185,368,1,0.12252335844728104,0.9716321440655347,0.837,3.2818729877471924,0.1214953362941742,585,2000
MMF16_20,185,368,2,0.0021625759656392933,0.9999811200368033,0.968,3.0046396255493164,0.004459070274606347,585,2000
MMF16_20,186,370,0,0.004956251325454069,0.9999528901315402,1.0,2.9646544456481934,0.011624060105532408,587,2000
MMF16_20,186,370,1,0.12250538675954792,0.9718919724126321,0.845,2.919743299484253,0.1275690793991089,587,2000
MMF16_20,186,370,2,0.0021497580894728114,0.9999813371897777,0.9695,3.0046844482421875,0.00443572155199945,587,2000
MMF16_20,187,372,0,0.006518757971521106,0.9999166261213341,1.0,2.9708170890808105,0.015239303465932608,589,2000
MMF16_20,187,372,1,0.12805546434182974,0.9691554349135832,0.8315,3.1183359622955322,0.13564053922891617,589,2000
MMF16_20,187,372,2,0.0021471223613972966,0.9999813681458904,0.968,3.004680633544922,0.004428544081747532,589,2000
MMF16_20,188,374,0,0.01977539015347506,0.9993035618032601,0.989,3.0180554389953613,0.03399356082081795,591,2000
MMF16_20,188,374,1,0.13019377028068618,0.9684806276429021,0.842,3.0823183059692383,0.14178460091352463,591,2000
MMF16_20,188,374,2,0.002147399145189697,0.9999813481736778,0.967,3.004692792892456,0.004419111646711826,591,2000
MMF16_20,189,376,0,0.05833116614991953,0.9926076397122581,0.972,3.215541362762451,0.09113234281539917,593,2000
MMF16_20,189,376,1,0.13395632239599403,0.9671161239702781,0.851,3.309614419937134,0.14766539633274078,593,2000
MMF16_20,189,376,2,0.002144689642597821,0.9999813870101029,0.9675,3.0046374797821045,0.004412241978570819,593,2000
MMF16_20,190,378,0,0.005126700876764802,0.9999455742110855,0.9985,2.966552495956421,0.01209694566205144,595,2000
MMF16_20,190,378,1,0.12877803275076508,0.9698654698318475,0.8705,2.93343448638916,0.14811012148857117,595,2000
MMF16_20,190,378,2,0.0021289766774810954,0.9999815705060863,0.9675,3.0044424533843994,0.00442351377569139,595,2000
MMF16_20,191,380,0,0.005882667983538242,0.999940024980962,0.9995,2.9648613929748535,0.013581346720457077,597,2000
MMF16_20,191,380,1,0.11966254403095085,0.9730880112297392,0.877,3.0118978023529053,0.15022922307252884,597,2000
MMF16_20,191,380,2,0.002106537007391903,0.9999819860344095,0.9675,3.0040557384490967,0.004353429656475782,597,2000
MMF16_20,192,382,0,0.038385781710474756,0.9973093638539265,0.993,3.156785726547241,0.08019869402050972,599,2000
MMF16_20,192,382,1,0.1298986583221281,0.9687016127878301,0.862,3.013965606689453,0.1497533619403839,599,2000
MMF16_20,192,382,2,0.002099022107864651,0.9999820153774333,0.9685,3.0040440559387207,0.0043435615953058004,599,2000
MMF16_20,193,384,0,0.010917648385570097,0.9997365487393237,0.9935,3.029222011566162,0.02404130157083273,601,2000
MMF16_20,193,384,1,0.12558361748056335,0.9707072058652602,0.8345,3.0679025650024414,0.13354967534542084,601,2000
MMF16_20,193,384,2,0.0020828548389919257,0.999982238109776,0.968,3.0039126873016357,0.004331689327955246,601,2000
MMF16_20,194,386,0,0.02698537412351795,0.9983020220524055,0.9955,3.046884536743164,0.055941008031368256,603,2000
MMF16_20,194,386,1,0.11615281522025683,0.9738456695388763,0.868,2.9340596199035645,0.13621173799037933,603,2000
MMF16_20,194,386,2,0.0020245194433771616,0.9999832800537011,0.9675,2.998333692550659,0.004312701057642698,603,2000
MMF16_20,195,388,0,0.009870306699265571,0.9997952862989329,1.0,2.9924204349517822,0.027842408046126366,605,2000
MMF16_20,195,388,1,0.011747044907727277,0.9997509557537083,0.9995,3.0032217502593994,0.026188459247350693,605,2000
MMF16_20,195,388,2,0.0020491982055670164,0.9999825718886612,0.9655,2.998997449874878,0.004297420149669051,605,2000
MMF16_20,196,390,0,0.019698313877788157,0.999205749973011,0.9965,3.0758256912231445,0.04251426085829735,607,2000
MMF16_20,196,390,1,0.12716757781201857,0.9680914578119182,0.8405,3.329460382461548,0.13320765644311905,607,2000
MMF16_20,196,390,2,0.002003247217954268,0.9999836494186576,0.965,2.9989895820617676,0.0042861823458224535,607,2000
MMF16_20,197,392,0,0.011817072946898433,0.9996562136267273,0.995,3.0154898166656494,0.0270097479224205,609,2000
MMF16_20,197,392,1,0.1288169184305322,0.9683432665352096,0.843,3.3290719985961914,0.13299953937530518,609,2000
MMF16_20,197,392,2,0.001999429088835358,0.9999837014823818,0.965,2.998929738998413,0.0042857767548412085,609,2000
MMF16_20,198,394,0,0.018793861390660492,0.9992995961848367,0.9955,2.987109422683716,0.03947988897562027,611,2000
MMF16_20,198,394,1,0.12800166607212027,0.968317760525939,0.8365,3.2171666622161865,0.13296163827180862,611,2000
MMF16_20,198,394,2,0.0020175764229546584,0.9999834598233968,0.9645,2.999699831008911,0.004275439772754908,611,2000
MMF16_20,199,396,0,0.030593105230004247,0.9983113961544312,0.9955,3.1595120429992676,0.05504520982503891,613,2000
MMF16_20,199,396,1,0.1285736206762273,0.9686729725986447,0.834,3.0903570652008057,0.13285072892904282,613,2000
MMF16_20,199,396,2,0.0020227115717826372,0.9999833894627432,0.963,2.999788761138916,0.0042566582560539246,613,2000
MMF16_20,200,398,0,0.015989451258032986,0.999423702609441,0.987,2.993701219558716,0.032957304269075394,615,2000
MMF16_20,200,398,1,0.12802262665720598,0.9680824344337512,0.849,3.5452914237976074,0.13511375337839127,615,2000
MMF16_20,200,398,2,0.0020185899561738978,0.9999834722417161,0.9625,2.999835729598999,0.004230905324220657,615,2000
MMF16_20,201,400,0,0.017346730355790197,0.9994464916835502,0.994,3.0282976627349854,0.03251892887055874,617,2000
MMF16_20,201,400,1,0.11746329827108705,0.9742291516918165,0.8635,3.098452568054199,0.1325773075222969,617,2000
MMF16_20,201,400,2,0.002021969118796928,0.999983396330823,0.9625,2.9998483657836914,0.004211742198094726,617,2000
MMF4,1,1,0,0.41898473586051443,0.5315784266320052,1.0,0.9518830180168152,0.3049917668104172,20,2000
MMF4,1,1,1,0.37799486412487476,0.3099440750079136,0.9505,2.3085315227508545,0.5214542150497437,20,2000
MMF4,2,2,0,0.026932230555056353,0.9980640611556689,0.578,0.9983663558959961,0.006042750086635351,21,2000
MMF4,2,2,1,0.348604986657235,0.4234967902478865,0.9245,2.404966354370117,0.4828956425189972,21,2000
MMF4,3,4,0,0.03168393824705328,0.9970603807304472,0.9675,0.9703904390335083,0.039004867896437645,23,2000
MMF4,3,4,1,0.3094505877049999,0.5399684364667741,0.875,2.4527244567871094,0.3625767081975937,23,2000
MMF4,4,6,0,0.030169783671256667,0.9975823942037079,0.8555,0.969439685344696,0.016821409575641155,25,2000
MMF4,4,6,1,0.2915762102858593,0.6288547595527738,0.9345,2.4471497535705566,0.41004346311092377,25,2000
MMF4,5,8,0,0.025206656250486837,0.9980595287754853,0.844,0.9689342379570007,0.014515885151922703,27,2000
MMF4,5,8,1,0.28808959263609973,0.6278541113990742,0.9235,2.443464517593384,0.3790989965200424,27,2000
MMF4,6,10,0,0.17218873807117213,0.9510191715978105,0.5235,1.5299628973007202,0.03988508880138397,29,2000
MMF4,6,10,1,0.39148837304928646,0.33673679672601503,0.6065,2.854802131652832,0.19537240266799927,29,2000
MMF4,7,12,0,0.1686155089422558,0.9505793551707864,0.6435,1.5931776762008667,0.04144132137298584,31,2000
MMF4,7,12,1,0.3257594238115427,0.5431416741496615,0.9545,2.554145574569702,0.49692995846271515,31,2000
MMF4,8,14,0,0.1561422034581788,0.9555017817939658,0.6785,1.5459376573562622,0.0404946506023407,33,2000
MMF4,8,14,1,0.33461213482844104,0.5165998504430142,0.9495,2.554401159286499,0.5046302974224091,33,2000
MMF4,9,16,0,0.03522456722230254,0.9953278219386975,0.958,1.00381338596344,0.03338587284088135,35,2000
MMF4,9,16,1,0.33512656665837126,0.5091739699876048,0.9435,2.5491819381713867,0.49218785762786865,35,2000
MMF4,10,18,0,4.6732566554363695,0.22476507812588853,0.2805,28.548690795898438,0.2037602886557579,37,2000
MMF4,10,18,1,9.098026813239986,0.05246449700786791,0.179,189.03076171875,0.43184781074523926,37,2000
MMF4,11,20,0,3.7195159392732045,0.32007657229189496,0.331,47.27422332763672,0.18748512864112854,39,2000
MMF4,11,20,1,7.305545050106407,-0.07596698889212906,0.3005,203.8746795654297,0.7351790070533752,39,2000
MMF4,12,22,0,1.63137116686911,0.4371380438137143,0.4055,10.506745338439941,0.14975709468126297,41,2000
MMF4,12,22,1,0.3121856170584945,0.6128119523203881,0.969,2.6668624877929688,0.5164698958396912,41,2000
MMF4,13,24,0,1.0629391191782032,0.15882391232972318,0.8545,16.145526885986328,0.17045418173074722,43,2000
MMF4,13,24,1,0.28421575663838194,0.672844854047049,0.8215,2.7432239055633545,0.22311489284038544,43,2000
MMF4,14,26,0,0.8023847219352506,0.637876708723312,0.7955,7.453782558441162,0.13069847226142883,45,2000
MMF4,14,26,1,0.236916308776765,0.7719721282871531,0.867,2.730294942855835,0.24406074732542038,45,2000
MMF4,15,28,0,0.8018709820701043,0.6463804175583636,0.795,9.009961128234863,0.09758859127759933,47,2000
MMF4,15,28,1,3.8638246308360755,-0.13941103331625337,0.3725,87.61209869384766,0.5407331585884094,47,2000
MMF4,16,30,0,0.34139175513720477,0.7754906527165043,0.7475,3.441110372543335,0.0678817480802536,49,2000
MMF4,16,30,1,3.1970680836755347,0.11717836755334336,0.331,42.209716796875,0.5048376321792603,49,2000
MMF4,17,32,0,0.20180337531206327,0.8680869379763514,0.708,3.063049077987671,0.0507763996720314,51,2000
MMF4,17,32,1,1.8929154677288293,0.2749396675096933,0.392,23.947206497192383,0.3996609151363373,51,2000
MMF4,18,34,0,0.1751386700520019,0.8741743931252585,0.66,2.9368696212768555,0.03676785156130791,53,2000
MMF4,18,34,1,1.4461660307604753,0.10683253729050614,0.5125,15.61902904510498,0.4516247659921646,53,2000
MMF4,19,36,0,0.20514951839635343,0.8292065925217897,0.551,3.4930264949798584,0.03015224914997816,55,2000
MMF4,19,36,1,1.856288576354781,0.061545598932921795,0.5615,19.18523406982422,0.651066780090332,55,2000
MMF4,20,38,0,0.1830952649408285,0.8562703146997875,0.4355,2.9678795337677,0.017675788141787052,57,2000
MMF4,20,38,1,0.8402130975365305,0.2296411020554458,0.767,14.072937965393066,0.43858103454113007,57,2000
MMF4,21,40,0,0.19391441360498063,0.8677240140280332,0.379,2.2291197776794434,0.01897650584578514,59,2000
MMF4,21,40,1,0.7931746221929972,0.0973020282312465,0.753,21.09978675842285,0.406947523355484,59,2000
WFG1,1,1,0,0.0026904415213477094,0.9662701449362391,0.7875,2.9894967079162598,0.0054722793865948915,240,2000
WFG1,1,1,1,0.008849181636740372,0.8143621392255326,0.9165,1.1948884725570679,0.009208469185978174,240,2000
WFG1,2,2,0,0.0036378712225614692,0.9221426017190167,0.8955,2.9829189777374268,0.009421591181308031,241,2000
WFG1,2,2,1,0.014376161322162411,0.5985190189154423,0.906,1.7599514722824097,0.01074528181925416,241,2000
WFG1,3,4,0,0.00450512681230221,0.8727505759207689,0.926,2.987881898880005,0.013252646662294865,243,2000
WFG1,3,4,1,0.02032576472814714,0.45526152625051775,0.8975,1.6418261528015137,0.017204207368195057,243,2000
WFG1,4,6,0,0.005188160102110859,0.8575032964928382,0.8905,2.9990570545196533,0.013610727619379759,245,2000
WFG1,4,6,1,0.023324572364274165,0.4331445511223027,0.912,1.8710525035858154,0.02357595134526491,245,2000
WFG1,5,8,0,0.005081514398535836,0.8704585361677858,0.9355,2.9939992427825928,0.016316939145326614,247,2000
WFG1,5,8,1,0.01633101742716673,0.7135868648532576,0.9495,1.652392029762268,0.024465352296829224,247,2000
WFG1,6,10,0,0.005886677188679434,0.8173923592382552,0.906,3.001657247543335,0.014825832564383745,249,2000
WFG1,6,10,1,0.020749142586130778,0.5454206347054975,0.965,1.4622894525527954,0.0373635608702898,249,2000
WFG1,7,12,0,0.007257440234332085,0.7594762774302748,0.9115,2.989410161972046,0.021949349902570248,251,2000
WFG1,7,12,1,0.02748281343726213,0.6583278348122685,0.921,2.091872215270996,0.03539387695491314,251,2000
WFG1,8,14,0,0.006201486122273911,0.8060943160944885,0.941,2.983123779296875,0.02546671312302351,253,2000
WFG1,8,14,1,0.030654492495225165,0.5572926134655405,0.91,2.1129019260406494,0.036080822348594666,253,2000
WFG1,9,16,0,0.006374420321219672,0.8136161414896089,0.9505,3.0125129222869873,0.02956198249012232,255,2000
WFG1,9,16,1,0.018312567750192896,0.6924469888854939,0.9605,2.176959991455078,0.04000084660947323,255,2000
WFG1,10,18,0,0.006353703111716921,0.8057976473320916,0.9445,3.001375913619995,0.03024481050670147,257,2000
WFG1,10,18,1,0.018944328793064433,0.6370539576671648,0.9655,1.7587132453918457,0.045305702835321426,257,2000
WFG1,11,20,0,0.006596828312542091,0.811768538496544,0.9585,3.053830146789551,0.03463811241090298,259,2000
WFG1,11,20,1,0.021513975543379697,0.7458466965940003,0.956,2.069321393966675,0.05042342655360699,259,2000
WFG1,12,22,0,0.005922122341306128,0.8332504862503654,0.9585,3.017632246017456,0.03360632807016373,261,2000
WFG1,12,22,1,0.032984651556484015,0.5293269140393472,0.945,1.7000787258148193,0.055369047448039055,261,2000
WFG1,13,24,0,0.006263786775939742,0.8213919607606466,0.958,2.996736526489258,0.035005269572138786,263,2000
WFG1,13,24,1,0.020438007179633892,0.6966778146293974,0.973,2.2420036792755127,0.0625913180410862,263,2000
WFG1,14,26,0,0.00565624505399526,0.8289133329479635,0.9645,3.0271170139312744,0.03559471294283867,265,2000
WFG1,14,26,1,0.02512887535144208,0.6777440033709201,0.9445,2.0106542110443115,0.04927231930196285,265,2000
WFG1,15,28,0,0.005892394980605123,0.8286707074487184,0.973,2.9998278617858887,0.04365473426878452,267,2000
WFG1,15,28,1,0.021819619528271873,0.7394646531122423,0.969,2.2439608573913574,0.059879424050450325,267,2000
WFG1,16,30,0,0.00589027866001106,0.82749939492381,0.9775,2.989635944366455,0.04555239528417587,269,2000
WFG1,16,30,1,0.03036322471971321,0.6551521788257924,0.9555,2.120048999786377,0.062341609969735146,269,2000
WFG1,17,32,0,0.006144670150135718,0.8189090527157317,0.9775,2.9937596321105957,0.046802084892988205,271,2000
WFG1,17,32,1,0.026122905361574557,0.7203748154287489,0.971,2.235275983810425,0.0709138810634613,271,2000
WFG1,18,34,0,0.005687594284458073,0.8330199827917387,0.9745,2.991318702697754,0.04590359516441822,273,2000
WFG1,18,34,1,0.02226614537689025,0.7029640811096484,0.965,2.13679575920105,0.06180685944855213,273,2000
WFG1,19,36,0,0.008076761555540832,0.7874275609457345,0.978,3.011521100997925,0.05061499588191509,275,2000
WFG1,19,36,1,0.026193480797265817,0.5818503041832612,0.9715,2.0367026329040527,0.07602491974830627,275,2000
WFG1,20,38,0,0.007641037561403361,0.7668608705623529,0.978,3.034053325653076,0.053826237097382545,277,2000
WFG1,20,38,1,0.02708564460245633,0.6402431565980617,0.9745,2.1204352378845215,0.0749451071023941,277,2000
WFG1,21,40,0,0.007075407135432448,0.8155499134422587,0.9785,2.9988927841186523,0.05064775049686432,279,2000
WFG1,21,40,1,0.041761350573090016,0.599712423678113,0.9505,1.9889312982559204,0.0701042003929615,279,2000
WFG1,22,42,0,0.0067201596782303094,0.827526091767952,0.9775,2.993553400039673,0.04965635761618614,281,2000
WFG1,22,42,1,0.03246443149570052,0.641425779343221,0.9615,2.0596704483032227,0.0681181475520134,281,2000
WFG1,23,44,0,0.006496071650692942,0.8330465163879127,0.975,2.999636173248291,0.04505786672234535,283,2000
WFG1,23,44,1,0.03151125007560238,0.7037178994129926,0.979,2.268327474594116,0.07932623103260994,283,2000
WFG1,24,46,0,0.011908202732161184,0.7277304706252465,0.932,3.0741939544677734,0.0493629090487957,285,2000
WFG1,24,46,1,0.038256999496895074,0.5831682962822707,0.954,2.2142186164855957,0.0741543360054493,285,2000
WFG1,25,48,0,0.004611957977790098,0.8724554445327026,0.994,2.987724542617798,0.055739475414156914,287,2000
WFG1,25,48,1,0.03337082939792046,0.6771581863075575,0.974,2.2286577224731445,0.08618968352675438,287,2000
WFG1,26,50,0,0.006816682729927546,0.8209438811121279,0.9825,2.9959633350372314,0.05409335717558861,289,2000
WFG1,26,50,1,0.03404307296002459,0.606856995992023,0.9635,2.0692315101623535,0.07532953098416328,289,2000
WFG1,27,52,0,0.005981497311426439,0.8364464165716035,0.9865,2.9979195594787598,0.05529552511870861,291,2000
WFG1,27,52,1,0.03610309782558962,0.5847327882479174,0.9645,2.1575703620910645,0.07950795069336891,291,2000
WFG1,28,54,0,0.00644928054016725,0.8115392854111525,0.9855,2.9962093830108643,0.06030883640050888,293,2000
WFG1,28,54,1,0.035985244069213475,0.6640956328470617,0.974,2.2977182865142822,0.08591577410697937,293,2000
WFG1,29,56,0,0.006771963428530566,0.8176245473017298,0.9835,3.0179860591888428,0.05610094591975212,295,2000
WFG1,29,56,1,0.052530746666981265,0.5436729704298237,0.9545,1.894171118736267,0.0849793441593647,295,2000
WFG1,30,58,0,0.006065392011626876,0.8213284183714707,0.988,2.9956417083740234,0.06303543597459793,297,2000
WFG1,30,58,1,0.025961477420790656,0.7237906925957267,0.986,2.305689573287964,0.09220277145504951,297,2000
WFG1,31,60,0,0.004820031636704228,0.846375464397918,0.9915,2.996863842010498,0.06671702116727829,299,2000
WFG1,31,60,1,0.03434505498593133,0.6987410358302685,0.978,2.182760715484619,0.09142739325761795,299,2000
WFG1,32,62,0,0.005338539970454805,0.8364496359075719,0.9915,2.99528431892395,0.06652490422129631,301,2000
WFG1,32,62,1,0.027709647904543347,0.7494050780952827,0.986,2.281050205230713,0.09810682013630867,301,2000
WFG1,33,64,0,0.005361833098042073,0.8318822538016256,0.9915,2.9957327842712402,0.07016514241695404,303,2000
WFG1,33,64,1,0.03989501298000494,0.6631433844489509,0.965,2.0855259895324707,0.08631061017513275,303,2000
WFG1,34,66,0,0.0060153906043123526,0.8192634776676064,0.993,3.0066051483154297,0.07673415541648865,305,2000
WFG1,34,66,1,0.03618686448702573,0.7144818245830766,0.9795,2.190718650817871,0.0964820422232151,305,2000
WFG1,35,68,0,0.005143946281642907,0.8432919280297088,0.993,2.997283935546875,0.07006305083632469,307,2000
WFG1,35,68,1,0.04352450548357541,0.6022053164739668,0.9665,2.1220638751983643,0.10246499627828598,307,2000
WFG1,36,70,0,0.005564102274988113,0.8217241534387095,0.993,2.994023084640503,0.06989388912916183,309,2000
WFG1,36,70,1,0.02127676634338629,0.7332512344966221,0.9895,2.3860485553741455,0.10408823937177658,309,2000
WFG1,37,72,0,0.0050463159324131476,0.8417274484894356,0.994,2.996148109436035,0.07362587377429008,311,2000
WFG1,37,72,1,0.019132346184662443,0.7286306870029167,0.99,2.3069231510162354,0.10910055413842201,311,2000
WFG1,38,74,0,0.0041835156206050045,0.8616990705080307,0.9955,2.9851319789886475,0.0798257477581501,313,2000
WFG1,38,74,1,0.03998135487818183,0.6645568852820785,0.9775,2.2081499099731445,0.10808242484927177,313,2000
WFG1,39,76,0,0.004357977586964143,0.8567986695366528,0.9945,2.985440969467163,0.07991314679384232,315,2000
WFG1,39,76,1,0.020120569313332323,0.7696768845448141,0.9925,2.381253242492676,0.12425770610570908,315,2000
WFG1,40,78,0,0.005081808957335564,0.8264558829503653,0.994,2.9897594451904297,0.08114197105169296,317,2000
WFG1,40,78,1,0.02010061134722343,0.760390688707986,0.9925,2.331993341445923,0.1235923208296299,317,2000
WFG1,41,80,0,0.013423128833989904,0.7070954851774904,0.964,3.05615496635437,0.0732823796570301,319,2000
WFG1,41,80,1,0.018566735879394947,0.7692727401642312,0.993,2.3161940574645996,0.12294705957174301,319,2000
WFG1,42,82,0,0.004964537022633666,0.8365338895443241,0.995,2.9917590618133545,0.09227393567562103,321,2000
WFG1,42,82,1,0.02080271786454871,0.7707289387757905,0.9905,2.3843793869018555,0.12170624360442162,321,2000
WFG1,43,84,0,0.004591669669289006,0.8520030213448945,0.994,2.9851951599121094,0.08812147378921509,323,2000
WFG1,43,84,1,0.020476074941723404,0.7491852015192854,0.9905,2.4472999572753906,0.12114515900611877,323,2000
WFG1,44,86,0,0.013544547358978212,0.6662015705707208,0.9725,3.0751819610595703,0.07442908361554146,325,2000
WFG1,44,86,1,0.018746489510131057,0.7318041593397105,0.991,2.340367555618286,0.12998667359352112,325,2000
WFG1,45,88,0,0.0045381998171534765,0.8511969680869528,0.995,2.989287853240967,0.09296081587672234,327,2000
WFG1,45,88,1,0.021856089000516065,0.7764320279778758,0.993,2.344365358352661,0.1308704912662506,327,2000
WFG1,46,90,0,0.007086817709007858,0.800676714742818,0.992,3.005608320236206,0.10618676990270615,329,2000
WFG1,46,90,1,0.019995842300866252,0.7554819835899486,0.992,2.39719557762146,0.13129976391792297,329,2000
WFG1,47,92,0,0.014787678679220595,0.6602837076126455,0.9645,3.1582748889923096,0.07701366022229195,331,2000
WFG1,47,92,1,0.06979441915685795,0.3843381319416983,0.961,1.7785645723342896,0.10840898752212524,331,2000
WFG1,48,94,0,0.005714346127537522,0.8454821791473182,0.9945,2.998159885406494,0.10710202157497406,333,2000
WFG1,48,94,1,0.06541547063489277,0.4593932043394716,0.9685,1.8220584392547607,0.11566432937979698,333,2000
WFG1,49,96,0,0.005494666285659815,0.8166561154973759,0.9945,2.99562668800354,0.09483810141682625,335,2000
WFG1,49,96,1,0.07386211891233614,0.41891498175938324,0.9765,1.7872077226638794,0.13786149770021439,335,2000
WFG1,50,98,0,0.005329786840241355,0.8452107150806367,0.9945,2.991748094558716,0.09827033802866936,337,2000
WFG1,50,98,1,0.022610211550260217,0.7702558784819532,0.991,1.906773567199707,0.15434563905000687,337,2000
WFG1,51,100,0,0.005618164440336591,0.8531962629040815,0.994,2.9858410358428955,0.11317548900842667,339,2000
WFG1,51,100,1,0.022874304067250953,0.7686554034594143,0.991,1.7945364713668823,0.15479326993227005,339,2000
WFG1,52,102,0,0.006329403166730651,0.841693632445776,0.996,2.9806339740753174,0.11863652989268303,341,2000
WFG1,52,102,1,0.027094781517844984,0.7541486731991172,0.992,1.7331149578094482,0.1723083332180977,341,2000
WFG1,53,104,0,0.005712449450154095,0.8363985010849404,0.997,2.9937872886657715,0.11353373900055885,343,2000
WFG1,53,104,1,0.025294264276672876,0.7626903965278772,0.9935,1.7520334720611572,0.16886790841817856,343,2000
WFG1,54,106,0,0.01283016410017305,0.7190432308100102,0.9815,3.106257915496826,0.10286819562315941,345,2000
WFG1,54,106,1,0.04751605450986542,0.6688303228073355,0.9835,1.8630222082138062,0.16462722420692444,345,2000
WFG1,55,108,0,0.006322988660736877,0.8500523868517847,0.995,2.9885549545288086,0.1324915960431099,347,2000
WFG1,55,108,1,0.06793966740927002,0.46182600562119147,0.9765,1.7637090682983398,0.14937188476324081,347,2000
WFG1,56,110,0,0.005733223321861286,0.8575396079052952,0.9935,3.004507541656494,0.12066884711384773,349,2000
WFG1,56,110,1,0.054089972674026224,0.6051187780553665,0.9785,1.8260457515716553,0.1587832272052765,349,2000
WFG1,57,112,0,0.006464169570366911,0.8477035317307554,0.996,2.981160879135132,0.12191420421004295,351,2000
WFG1,57,112,1,0.023816626515977782,0.7426118175617517,0.9915,1.6757901906967163,0.16310816258192062,351,2000
WFG1,58,114,0,0.006599243308727155,0.8439377347310552,0.9955,2.9825334548950195,0.12292585894465446,353,2000
WFG1,58,114,1,0.02295027031037512,0.7510536756392261,0.9925,1.7192437648773193,0.1717042326927185,353,2000
WFG1,59,116,0,0.006303907592358448,0.8563746357599596,0.996,2.9850704669952393,0.12187384814023972,355,2000
WFG1,59,116,1,0.02307715739141618,0.7487678609143101,0.9935,1.6748102903366089,0.1714211404323578,355,2000
WFG1,60,118,0,0.007723389962321857,0.8300035923141388,0.9955,2.986514091491699,0.12827114015817642,357,2000
WFG1,60,118,1,0.028262375682751854,0.7386863092246296,0.9945,1.6050554513931274,0.18693575263023376,357,2000
WFG1,61,120,0,0.0057640765023419804,0.8654576932860835,0.9965,2.983034610748291,0.12253148853778839,359,2000
WFG1,61,120,1,0.02600628379284428,0.7681246464264944,0.994,1.692090630531311,0.17861807346343994,359,2000
WFG1,62,122,0,0.006324947919232767,0.8651736504287184,0.9985,2.984323740005493,0.13510674238204956,361,2000
WFG1,62,122,1,0.025519813295358136,0.7552563963258966,0.9945,1.6851584911346436,0.1810164600610733,361,2000
WFG1,63,124,0,0.006552768307572968,0.8429838505854228,0.9965,2.9845097064971924,0.1329141929745674,363,2000
WFG1,63,124,1,0.027517749404775884,0.7447438209491101,0.994,1.6883193254470825,0.1893027126789093,363,2000
WFG1,64,126,0,0.005645266263262221,0.8468031641837426,0.9985,2.999438762664795,0.12897144258022308,365,2000
WFG1,64,126,1,0.029737777392050854,0.7374431796619808,0.9945,1.7587147951126099,0.19159523397684097,365,2000
WFG1,65,128,0,0.008002564550593323,0.8353016306021501,0.997,2.987840175628662,0.136148601770401,367,2000
WFG1,65,128,1,0.028335152102904708,0.7565725635274531,0.9965,1.7260388135910034,0.18753625452518463,367,2000
WFG1,66,130,0,0.007951173732695955,0.8153576579742653,0.997,2.9932796955108643,0.13972967118024826,369,2000
WFG1,66,130,1,0.03000635708004715,0.7559771206206928,0.996,1.711331844329834,0.19411735981702805,369,2000
WFG1,67,132,0,0.006368474830751278,0.8474467288849408,0.996,2.97894024848938,0.13591273874044418,371,2000
WFG1,67,132,1,0.026523808624249016,0.7570526408817534,0.9965,1.7660950422286987,0.18804094195365906,371,2000
WFG1,68,134,0,0.006213054305626143,0.8554343224354991,0.997,2.9854660034179688,0.13646122068166733,373,2000
WFG1,68,134,1,0.02732185038083521,0.7535784072261824,0.996,1.774308443069458,0.18942920118570328,373,2000
WFG1,69,136,0,0.0057023379533238374,0.8612393842101459,0.9965,3.012380599975586,0.13203173130750656,375,2000
WFG1,69,136,1,0.02967060400535252,0.773176984048512,0.997,1.7389017343521118,0.19088631868362427,375,2000
WFG1,70,138,0,0.006408927229325606,0.8548170868812527,0.997,2.986433506011963,0.1472555696964264,377,2000
WFG1,70,138,1,0.030473660152154126,0.7600403490947213,0.996,1.7724673748016357,0.19724177569150925,377,2000
WFG1,71,140,0,0.006788262469120862,0.846064042012662,0.9975,2.9847190380096436,0.14373845607042313,379,2000
WFG1,71,140,1,0.027177627219180017,0.734958441792482,0.9965,1.7756644487380981,0.19490617513656616,379,2000
WFG1,72,142,0,0.007688496846316121,0.824158737269866,0.996,3.0304362773895264,0.1550905406475067,381,2000
WFG1,72,142,1,0.0241697277213201,0.785788618234913,0.9945,1.6882166862487793,0.19789984077215195,381,2000
WFG1,73,144,0,0.006845818638198429,0.8279795921364139,0.9965,3.000333070755005,0.13739874958992004,383,2000
WFG1,73,144,1,0.08711436155304175,0.4251806347746202,0.982,1.7465766668319702,0.1662321537733078,383,2000
