problema,geracao,n_front_log,weak,strict,eim_best,eim_lo,eim_hi,dentro,larg_rel,rel_hi,uniq,top_tie,n_sub,n_lin
MMF11_L,38,20,19,22,0.016379567860625208,0.016379565382496346,0.016379565382496346,False,0.0,1.512939097615167e-07,61,4,0,61
MMF11_L,39,21,20,23,0.01744036782806517,0.01744036651445697,0.01744036651445697,False,0.0,7.531998260191883e-08,61,4,0,61
MMF11_L,40,21,20,23,0.029395941640407146,0.02939593940962567,0.02939593940962567,False,0.0,7.588739641334159e-08,61,4,0,61
ZDT6,1,7,7,7,0.9509822515140479,0.9509822969954483,0.9509822969954483,False,0.0,4.782570899844517e-08,290,23,0,309
ZDT6,2,8,8,8,0.342290208219643,0.34229024053436563,0.34229024053436563,False,0.0,9.440738251928377e-08,290,23,0,309
ZDT6,3,6,6,6,0.9015792052711264,0.9015792122697109,0.9015792122697109,False,0.0,7.762584195373102e-09,290,23,0,309
ZDT6,4,2,2,2,0.0022846135928352974,0.002284608410806397,0.002284608410806397,False,0.0,2.2682299170507666e-06,290,23,0,309
ZDT6,5,3,3,3,0.0017936623039788721,0.001793658340023545,0.001793658340023545,False,0.0,2.209978611013329e-06,290,23,0,309
ZDT6,6,3,3,3,0.002119829906450047,0.0021198250216659044,0.0021198250216659044,False,0.0,2.304328346275873e-06,290,23,0,309
ZDT6,7,3,3,3,0.002034270667329141,0.0020342650786538455,0.0020342650786538455,False,0.0,2.7472623900552732e-06,290,23,0,309
ZDT6,8,4,4,4,0.0015904668152519142,0.0015904623687065702,0.0015904623687065702,False,0.0,2.795748582309294e-06,290,23,0,309
ZDT6,9,4,4,4,0.001314868033278594,0.0013148628628922377,0.0013148628628922377,False,0.0,3.932247362772084e-06,290,23,0,309
ZDT6,10,4,4,4,0.0012595719176943714,0.0012595610556040942,0.0012595610556040942,False,0.0,8.623636431198525e-06,290,23,0,309
ZDT6,11,4,4,4,0.006112688604373391,0.006112677748629321,0.006112677748629321,False,0.0,1.7759360524919992e-06,290,23,0,309
ZDT6,12,4,4,4,0.006326667548831137,0.006326656944504058,0.006326656944504058,False,0.0,1.6761315490222572e-06,290,23,0,309
ZDT6,13,4,4,4,0.0015248577481554372,0.0015248588991441778,0.0015248588991441778,False,0.0,7.548171243561744e-07,290,23,0,309
