config,celula,arquivo,n_header,n_decision,n_sonda,n_footer,n_guard,n_chaves_header,n_chaves_sigma,chaves_header,chaves_sigma,chaves_decision,hits_padrao
c311,BBOB_F37,exp_off_c311_BBOB_F37_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,BBOB_F49,exp_off_c311_BBOB_F49_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,BBOB_F5,exp_off_c311_BBOB_F5_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,BBOB_F55,exp_off_c311_BBOB_F55_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,DTLZ1,exp_off_c311_DTLZ1_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,DTLZ2,exp_off_c311_DTLZ2_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,DTLZ3,exp_off_c311_DTLZ3_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,DTLZ4,exp_off_c311_DTLZ4_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,DTLZ7,exp_off_c311_DTLZ7_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,MMF1,exp_off_c311_MMF1_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,MMF11_L,exp_off_c311_MMF11_L_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,MMF16_20,exp_off_c311_MMF16_20_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,MMF4,exp_off_c311_MMF4_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,WFG1,exp_off_c311_WFG1_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,WFG2,exp_off_c311_WFG2_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,WFG4,exp_off_c311_WFG4_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,WFG5,exp_off_c311_WFG5_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,WFG9,exp_off_c311_WFG9_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,ZDT1,exp_off_c311_ZDT1_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,ZDT3,exp_off_c311_ZDT3_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,ZDT4,exp_off_c311_ZDT4_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,ZDT6,exp_off_c311_ZDT6_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_big-lhs_DTLZ2,exp_sweep-big-lhs_c311_DTLZ2_42.jsonl,1,99,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_big-lhs_MMF16_20,exp_sweep-big-lhs_c311_MMF16_20_42.jsonl,1,44,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_big-lhs_WFG9,exp_sweep-big-lhs_c311_WFG9_42.jsonl,1,6,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_big-lhs_ZDT1,exp_sweep-big-lhs_c311_ZDT1_42.jsonl,1,18,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_big-lhs_ZDT4,exp_sweep-big-lhs_c311_ZDT4_42.jsonl,1,50,2,1,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_big-mvns_DTLZ2,exp_sweep-big-mvns_c311_DTLZ2_42.jsonl,1,56,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_big-mvns_MMF16_20,exp_sweep-big-mvns_c311_MMF16_20_42.jsonl,1,41,0,2,1,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_big-mvns_WFG9,exp_sweep-big-mvns_c311_WFG9_42.jsonl,1,8,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_big-mvns_ZDT1,exp_sweep-big-mvns_c311_ZDT1_42.jsonl,1,61,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_big-mvns_ZDT4,exp_sweep-big-mvns_c311_ZDT4_42.jsonl,1,30,2,1,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_medium-lhs_DTLZ2,exp_sweep-medium-lhs_c311_DTLZ2_42.jsonl,1,14,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_medium-lhs_MMF16_20,exp_sweep-medium-lhs_c311_MMF16_20_42.jsonl,1,10,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_medium-lhs_WFG9,exp_sweep-medium-lhs_c311_WFG9_42.jsonl,1,6,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_medium-lhs_ZDT1,exp_sweep-medium-lhs_c311_ZDT1_42.jsonl,1,6,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_medium-lhs_ZDT4,exp_sweep-medium-lhs_c311_ZDT4_42.jsonl,1,7,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_medium-mvns_DTLZ2,exp_sweep-medium-mvns_c311_DTLZ2_42.jsonl,1,14,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_medium-mvns_MMF16_20,exp_sweep-medium-mvns_c311_MMF16_20_42.jsonl,1,10,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_medium-mvns_WFG9,exp_sweep-medium-mvns_c311_WFG9_42.jsonl,1,8,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
