exp,alg,problema,bloco,modelo_flag,fe_treino_max,obj,wape,corr,cobertura95,n_validas,n_nan,k_bloco,geracao,fe,fe_treino_max_j,it,noise,ls_med,outputscale,mll
main,c154,BBOB_F22,201,GP,308,0,0.084091,0.983208,0.891,2000,0,102,201,309,308,201,0.0001,1.7476291106726545,0.901152746575566,0.8579646030234387
main,c154,BBOB_F22,201,GP,308,1,0.021744,0.990419,1.0,2000,0,102,201,309,308,201,0.0004096875155769,1.170325492929244,0.3884332181709695,0.8579646030234387
main,c154,BBOB_F37,1,GP,108,0,0.043347,0.969722,0.993,2000,0,1,1,110,108,1,0.0031112467179364,0.9548494994990384,0.7511639384598034,-0.9850133127523562
main,c154,BBOB_F37,1,GP,108,1,0.369273,0.794494,0.9535,2000,0,1,1,110,108,1,0.005472254456704,0.6296785535539094,0.9786687125285076,-0.9850133127523562
main,c154,BBOB_F37,2,GP,109,0,0.044121,0.968064,0.9925,2000,0,2,2,111,109,2,0.0029560999997835,0.936699810210737,0.6757894262593206,-0.9582150165431156
main,c154,BBOB_F37,2,GP,109,1,0.369195,0.795001,0.9535,2000,0,2,2,111,109,2,0.0054470576155166,0.640459324917287,0.98344542454469,-0.9582150165431156
main,c154,BBOB_F37,4,GP,111,0,0.043942,0.968407,0.991,2000,0,3,4,113,111,4,0.002634852801328,0.9533388659794246,0.6038901304172394,-0.907406335130898
main,c154,BBOB_F37,4,GP,111,1,0.363478,0.801419,0.9525,2000,0,3,4,113,111,4,0.0052670047400722,0.6661943440815274,0.9964049619288132,-0.907406335130898
main,c154,BBOB_F37,6,GP,113,0,0.043328,0.969032,0.991,2000,0,4,6,115,113,6,0.0023102243389991,0.957958905125774,0.5387954893564308,-0.8603616063410515
main,c154,BBOB_F37,6,GP,113,1,0.361066,0.802154,0.9515,2000,0,4,6,115,113,6,0.0051181849349873,0.6641869399799845,1.0028770606830062,-0.8603616063410515
main,c154,BBOB_F37,8,GP,115,0,0.04312,0.969387,0.99,2000,0,5,8,117,115,8,0.0020632927035803,0.9600164644780712,0.4889097633653616,-0.8130680823116812
main,c154,BBOB_F37,8,GP,115,1,0.360087,0.803258,0.9515,2000,0,5,8,117,115,8,0.0048212897134374,0.6757200574194138,1.0192752588957743,-0.8130680823116812
main,c154,BBOB_F37,10,GP,117,0,0.043101,0.969683,0.99,2000,0,6,10,119,117,10,0.001961770371861,0.9545875476728076,0.4397910304999069,-0.7717026834420523
main,c154,BBOB_F37,10,GP,117,1,0.357779,0.805506,0.95,2000,0,6,10,119,117,10,0.0045989684999468,0.6947175172672471,1.0381471791560375,-0.7717026834420523
main,c154,BBOB_F37,12,GP,119,0,0.042485,0.970854,0.9905,2000,0,7,12,121,119,12,0.0019832887912328,0.9339591704263798,0.4055507784301316,-0.7390953342714435
main,c154,BBOB_F37,12,GP,119,1,0.356977,0.806287,0.9495,2000,0,7,12,121,119,12,0.0043144823832039,0.7072488740285492,1.0542491947075117,-0.7390953342714435
main,c154,BBOB_F37,14,GP,121,0,0.043389,0.969775,0.994,2000,0,8,14,123,121,14,0.0022205787453075,0.9241776449578384,0.3791670256381071,-0.7135236613620253
main,c154,BBOB_F37,14,GP,121,1,0.35505,0.808615,0.9485,2000,0,8,14,123,121,14,0.0040418657751556,0.7223645380152768,1.0774767314795175,-0.7135236613620253
main,c154,BBOB_F37,16,GP,123,0,0.042993,0.970411,0.994,2000,0,9,16,125,123,16,0.0021981932631329,0.8972141161221039,0.3597543205159297,-0.6851822326439971
main,c154,BBOB_F37,16,GP,123,1,0.356315,0.807526,0.9475,2000,0,9,16,125,123,16,0.0038369254451256,0.7186753087749479,1.0928748228664675,-0.6851822326439971
main,c154,BBOB_F37,18,GP,125,0,0.04252,0.970934,0.9935,2000,0,10,18,127,125,18,0.0018154707753547,0.9016099901742132,0.3465493813159379,-0.6544100866313052
main,c154,BBOB_F37,18,GP,125,1,0.356861,0.80696,0.9465,2000,0,10,18,127,125,18,0.0036323620246729,0.7402565847103532,1.109065790524666,-0.6544100866313052
main,c154,BBOB_F37,20,GP,127,0,0.042696,0.97084,0.994,2000,0,11,20,129,127,20,0.00177086052402,0.9109121455387532,0.3351737793756993,-0.6310437275652957
main,c154,BBOB_F37,20,GP,127,1,0.354081,0.810062,0.946,2000,0,11,20,129,127,20,0.0035037829987847,0.7439263165782082,1.1222885665732516,-0.6310437275652957
main,c154,BBOB_F37,22,GP,129,0,0.042415,0.971298,0.995,2000,0,12,22,131,129,22,0.0018640685190529,0.8981438760709441,0.3179779972301323,-0.612288431582718
main,c154,BBOB_F37,22,GP,129,1,0.352873,0.811761,0.945,2000,0,12,22,131,129,22,0.0033491544594928,0.7592170726650052,1.14620153909265,-0.612288431582718
main,c154,BBOB_F37,24,GP,131,0,0.041788,0.971758,0.9935,2000,0,13,24,133,131,24,0.0015729620960672,0.9306321032555692,0.3090002700948593,-0.5834739492192702
main,c154,BBOB_F37,24,GP,131,1,0.35351,0.811233,0.9435,2000,0,13,24,133,131,24,0.0031595113064873,0.7830475944500104,1.171100957979372,-0.5834739492192702
main,c154,BBOB_F37,26,GP,133,0,0.04197,0.97187,0.995,2000,0,14,26,135,133,26,0.0019216209689721,0.8984291728754153,0.2980156422351079,-0.5672525787448403
main,c154,BBOB_F37,26,GP,133,1,0.351384,0.814662,0.9435,2000,0,14,26,135,133,26,0.0030170326986592,0.7916931649534323,1.1984191233707688,-0.5672525787448403
main,c154,BBOB_F37,28,GP,135,0,0.041569,0.972242,0.995,2000,0,15,28,137,135,28,0.0016490057465067,0.9038529751271778,0.291651945779333,-0.5406497471550248
main,c154,BBOB_F37,28,GP,135,1,0.350981,0.815181,0.942,2000,0,15,28,137,135,28,0.0028260164126854,0.7987432010014596,1.2177369303341326,-0.5406497471550248
main,c154,BBOB_F37,30,GP,137,0,0.041236,0.972699,0.9935,2000,0,16,30,139,137,30,0.0015090475655932,0.9066085747118654,0.2860399988412919,-0.5153840410397084
main,c154,BBOB_F37,30,GP,137,1,0.350883,0.815277,0.9395,2000,0,16,30,139,137,30,0.0026689049672548,0.8192148045543843,1.2405074081642893,-0.5153840410397084
main,c154,BBOB_F37,32,GP,139,0,0.039906,0.974383,0.9965,2000,0,17,32,141,139,32,0.0019865285410131,0.9012577848806728,0.2838489961339204,-0.5038202475242443
main,c154,BBOB_F37,32,GP,139,1,0.349784,0.816425,0.937,2000,0,17,32,141,139,32,0.0025249655105458,0.8304551113372189,1.263712619747144,-0.5038202475242443
main,c154,BBOB_F37,34,GP,141,0,0.038593,0.97638,0.9985,2000,0,18,34,143,141,34,0.0022946569868807,0.8840076906644104,0.2761679938518857,-0.4881644090947339
main,c154,BBOB_F37,34,GP,141,1,0.348686,0.818005,0.936,2000,0,18,34,143,141,34,0.0023955225146952,0.8376624942122816,1.2922437933395172,-0.4881644090947339
main,c154,BBOB_F37,36,GP,143,0,0.038548,0.976439,0.998,2000,0,19,36,145,143,36,0.0020523851016992,0.8867834650441543,0.27067225437915,-0.4648846588808136
main,c154,BBOB_F37,36,GP,143,1,0.348895,0.818393,0.933,2000,0,19,36,145,143,36,0.0022738515676407,0.8556203089274937,1.3253304455415815,-0.4648846588808136
main,c154,BBOB_F37,38,GP,145,0,0.038113,0.976787,0.998,2000,0,20,38,147,145,38,0.0018561000500456,0.8937356992584669,0.2682916905051369,-0.4438426608956132
main,c154,BBOB_F37,38,GP,145,1,0.34897,0.818485,0.9315,2000,0,20,38,147,145,38,0.0021387825569386,0.8786378435181501,1.356294519227444,-0.4438426608956132
main,c154,BBOB_F37,40,GP,147,0,0.037238,0.977913,0.9985,2000,0,21,40,149,147,40,0.0020309082555939,0.9044573272103884,0.2664631264283621,-0.429705621827463
main,c154,BBOB_F37,40,GP,147,1,0.348818,0.818925,0.931,2000,0,21,40,149,147,40,0.0020386682662854,0.8876163823171829,1.3855204719012604,-0.429705621827463
main,c154,BBOB_F37,42,GP,149,0,0.03673,0.978766,0.9985,2000,0,22,42,151,149,42,0.0020244321317819,0.907797171988314,0.2643780575299599,-0.4109835521610481
main,c154,BBOB_F37,42,GP,149,1,0.348475,0.819762,0.929,2000,0,22,42,151,149,42,0.001922565862793,0.8925530100359012,1.4126148619303192,-0.4109835521610481
main,c154,BBOB_F37,44,GP,151,0,0.036415,0.979076,0.999,2000,0,23,44,153,151,44,0.0018442607923418,0.9122052358995214,0.2609499765689844,-0.3893657518915805
main,c154,BBOB_F37,44,GP,151,1,0.34788,0.820534,0.928,2000,0,23,44,153,151,44,0.0018220055899913,0.9057482818024432,1.4490017979696832,-0.3893657518915805
main,c154,BBOB_F37,46,GP,153,0,0.035759,0.979731,0.9995,2000,0,24,46,155,153,46,0.0017953004439449,0.9154919104969426,0.2611624022952268,-0.3719548702380794
main,c154,BBOB_F37,46,GP,153,1,0.346793,0.821435,0.928,2000,0,24,46,155,153,46,0.001730752354511,0.9149779191388894,1.4754306297197337,-0.3719548702380794
main,c154,BBOB_F37,48,GP,155,0,0.036416,0.978984,0.9995,2000,0,25,48,157,155,48,0.0019048241269541,0.9007190241410582,0.2586349379076726,-0.3572004901672989
main,c154,BBOB_F37,48,GP,155,1,0.346353,0.821879,0.926,2000,0,25,48,157,155,48,0.00165339916151,0.931363258592558,1.5068233838312113,-0.3572004901672989
main,c154,BBOB_F37,50,GP,157,0,0.036225,0.979193,0.9995,2000,0,26,50,159,157,50,0.0017502609850499,0.901671543366621,0.2561952402617946,-0.3386163815351083
main,c154,BBOB_F37,50,GP,157,1,0.344507,0.823707,0.924,2000,0,26,50,159,157,50,0.0015674955860359,0.9348834701276488,1.5415535040042945,-0.3386163815351083
main,c154,BBOB_F37,52,GP,159,0,0.03585,0.979593,0.999,2000,0,27,52,161,159,52,0.0016148446432639,0.9063687773405884,0.254142228633235,-0.3206050981726871
main,c154,BBOB_F37,52,GP,159,1,0.343951,0.823596,0.9235,2000,0,27,52,161,159,52,0.0015176660453729,0.95024638045025,1.5639101727474989,-0.3206050981726871
main,c154,BBOB_F37,54,GP,161,0,0.034947,0.980523,0.999,2000,0,28,54,163,161,54,0.0015537725484251,0.9099104709349156,0.2549555999102993,-0.3041811174572629
main,c154,BBOB_F37,54,GP,161,1,0.343116,0.825499,0.9235,2000,0,28,54,163,161,54,0.0014682836392755,0.9612897093719184,1.6068054493684598,-0.3041811174572629
main,c154,BBOB_F37,56,GP,163,0,0.034762,0.980753,0.999,2000,0,29,56,165,163,56,0.0014526590593423,0.9093611096321288,0.2535405030068286,-0.2851447579972719
main,c154,BBOB_F37,56,GP,163,1,0.341967,0.825908,0.9225,2000,0,29,56,165,163,56,0.0014525980788888,0.9670923447561536,1.6188887632973157,-0.2851447579972719
main,c154,BBOB_F37,58,GP,165,0,0.034286,0.981352,0.999,2000,0,30,58,167,165,58,0.0013676098078722,0.9175676420391294,0.2527197895837467,-0.2672016011272263
main,c154,BBOB_F37,58,GP,165,1,0.341263,0.826783,0.9215,2000,0,30,58,167,165,58,0.0013754929740119,0.9874607382797292,1.6575226841877664,-0.2672016011272263
main,c154,BBOB_F37,60,GP,167,0,0.034541,0.981113,0.999,2000,0,31,60,169,167,60,0.0013466604762292,0.9222529698463928,0.2522173652062381,-0.2502042424595105
main,c154,BBOB_F37,60,GP,167,1,0.341685,0.826935,0.92,2000,0,31,60,169,167,60,0.0013173954331516,0.9994901073972254,1.6940872317646667,-0.2502042424595105
main,c154,BBOB_F37,62,GP,169,0,0.033916,0.981901,0.999,2000,0,32,62,171,169,62,0.0013567247382838,0.9202855748529216,0.2542908560948723,-0.2378006015564049
main,c154,BBOB_F37,62,GP,169,1,0.341252,0.828014,0.9195,2000,0,32,62,171,169,62,0.0012604450437501,1.0059048335200944,1.7322701042069868,-0.2378006015564049
main,c154,BBOB_F37,64,GP,171,0,0.033438,0.982387,0.999,2000,0,33,64,173,171,64,0.001263334131434,0.9210231418407844,0.2533114812959274,-0.2199163494248582
main,c154,BBOB_F37,64,GP,171,1,0.340735,0.828527,0.9165,2000,0,33,64,173,171,64,0.0011869820064819,1.0251475216058137,1.7664201352346225,-0.2199163494248582
main,c154,BBOB_F37,66,GP,173,0,0.033546,0.982212,0.999,2000,0,34,66,175,173,66,0.0012394561732721,0.9247688415124394,0.2522512098376986,-0.203967225699128
main,c154,BBOB_F37,66,GP,173,1,0.340675,0.828476,0.916,2000,0,34,66,175,173,66,0.0011338717475205,1.0392202810469895,1.8007230663873257,-0.203967225699128
main,c154,BBOB_F37,68,GP,175,0,0.032662,0.983277,0.999,2000,0,35,68,177,175,68,0.0013197903412583,0.9411209970065104,0.2544730326933324,-0.1914654135941987
main,c154,BBOB_F37,68,GP,175,1,0.340806,0.82912,0.916,2000,0,35,68,177,175,68,0.0010831992518123,1.046304725163168,1.840923139718209,-0.1914654135941987
main,c154,BBOB_F37,70,GP,177,0,0.032049,0.983866,0.9995,2000,0,36,70,179,177,70,0.0012425268300489,0.941561620244635,0.2541902132523795,-0.1759431928138906
main,c154,BBOB_F37,70,GP,177,1,0.339342,0.830132,0.9145,2000,0,36,70,179,177,70,0.0010295135061095,1.0586064251853635,1.8639530395281256,-0.1759431928138906
main,c154,BBOB_F37,72,GP,179,0,0.030944,0.984995,0.9995,2000,0,37,72,181,179,72,0.0012594038832998,0.9467558291877302,0.257552274393977,-0.1625680188599696
main,c154,BBOB_F37,72,GP,179,1,0.33884,0.831233,0.913,2000,0,37,72,181,179,72,0.0009852050476912,1.0755312295687822,1.902612515643597,-0.1625680188599696
main,c154,BBOB_F37,74,GP,181,0,0.031378,0.984546,0.9995,2000,0,38,74,183,181,74,0.00120481320925,0.9423726753117364,0.2574611163632219,-0.1495677456719506
main,c154,BBOB_F37,74,GP,181,1,0.337833,0.832528,0.912,2000,0,38,74,183,181,74,0.0009540814192224,1.076512486806123,1.953734766965596,-0.1495677456719506
main,c154,BBOB_F37,76,GP,183,0,0.03035,0.986101,1.0,2000,0,39,76,185,183,76,0.00121606728526,0.8878064232091442,0.2544294330907644,-0.1452027652736748
main,c154,BBOB_F37,76,GP,183,1,0.334911,0.835567,0.9125,2000,0,39,76,185,183,76,0.0009670180046122,1.084539510977923,1.968640815801452,-0.1452027652736748
main,c154,BBOB_F37,78,GP,185,0,0.030149,0.986219,1.0,2000,0,40,78,187,185,78,0.0011906052145898,0.8944609135531444,0.2540659377256744,-0.1317356439323773
main,c154,BBOB_F37,78,GP,185,1,0.333982,0.836108,0.911,2000,0,40,78,187,185,78,0.0009645910620658,1.0877771713890916,2.004946820966469,-0.1317356439323773
main,c154,BBOB_F37,80,GP,187,0,0.029672,0.98661,1.0,2000,0,41,80,189,187,80,0.001125283379571,0.8944887450971902,0.2557611424216557,-0.1180888222574576
main,c154,BBOB_F37,80,GP,187,1,0.333257,0.837087,0.9085,2000,0,41,80,189,187,80,0.0009214563456848,1.114756204523512,2.0429003126974714,-0.1180888222574576
main,c154,BBOB_F37,82,GP,189,0,0.029532,0.986743,1.0,2000,0,42,82,191,189,82,0.0010855228287326,0.8979492045315263,0.2561719734568534,-0.1034795871174582
main,c154,BBOB_F37,82,GP,189,1,0.331357,0.839102,0.9085,2000,0,42,82,191,189,82,0.0008945945316436,1.108711931537348,2.0828893100686834,-0.1034795871174582
main,c154,BBOB_F37,84,GP,191,0,0.029513,0.986683,1.0,2000,0,43,84,193,191,84,0.0010767191960951,0.9036380518090348,0.2568105569032901,-0.0914337461144922
main,c154,BBOB_F37,84,GP,191,1,0.330289,0.839981,0.9065,2000,0,43,84,193,191,84,0.0008674773451074,1.1167037158813415,2.114947860435851,-0.0914337461144922
main,c154,BBOB_F37,86,GP,193,0,0.029395,0.986775,1.0,2000,0,44,86,195,193,86,0.0010250996610571,0.9092081563849884,0.2566195063485259,-0.0769380776722909
main,c154,BBOB_F37,86,GP,193,1,0.32989,0.839826,0.906,2000,0,44,86,195,193,86,0.0008366287734835,1.1252068406974527,2.149535983753854,-0.0769380776722909
main,c154,BBOB_F37,88,GP,195,0,0.029205,0.986887,1.0,2000,0,45,88,197,195,88,0.0010370695525801,0.9144992998077286,0.2589325994765104,-0.0718730147129754
main,c154,BBOB_F37,88,GP,195,1,0.327883,0.842601,0.905,2000,0,45,88,197,195,88,0.0008192395555243,1.11552794263681,2.1703399941268153,-0.0718730147129754
main,c154,BBOB_F37,90,GP,197,0,0.028866,0.987138,1.0,2000,0,46,90,199,197,90,0.0010126208760551,0.9167200941076368,0.2596380181526837,-0.0578611338120522
main,c154,BBOB_F37,90,GP,197,1,0.327924,0.842697,0.904,2000,0,46,90,199,197,90,0.0008076134818542,1.1166468839207926,2.196227715800454,-0.0578611338120522
main,c154,BBOB_F37,92,GP,199,0,0.028692,0.987286,1.0,2000,0,47,92,201,199,92,0.0009713276660573,0.92112847453972,0.2602967656066131,-0.0449449720780409
main,c154,BBOB_F37,92,GP,199,1,0.32746,0.843056,0.902,2000,0,47,92,201,199,92,0.0007742149654819,1.1372558224440374,2.255683639613014,-0.0449449720780409
main,c154,BBOB_F37,94,GP,201,0,0.028444,0.987436,1.0,2000,0,48,94,203,201,94,0.0009397846557705,0.9224647857244016,0.2622503821561226,-0.0312445562598798
main,c154,BBOB_F37,94,GP,201,1,0.326864,0.843598,0.9015,2000,0,48,94,203,201,94,0.0007487115454455,1.1395546083630046,2.2794135617312627,-0.0312445562598798
main,c154,BBOB_F37,96,GP,203,0,0.02817,0.987634,1.0,2000,0,49,96,205,203,96,0.0009030350952371,0.9256114697556124,0.2627263682881387,-0.0200134857642664
main,c154,BBOB_F37,96,GP,203,1,0.326941,0.843581,0.9005,2000,0,49,96,205,203,96,0.0007251995370198,1.147091296501195,2.315568297293773,-0.0200134857642664
main,c154,BBOB_F37,98,GP,205,0,0.028121,0.987684,1.0,2000,0,50,98,207,205,98,0.0008788448178588,0.9287138693484576,0.262954789114434,-0.0072882010618046
main,c154,BBOB_F37,98,GP,205,1,0.326763,0.843665,0.901,2000,0,50,98,207,205,98,0.0007074590773059,1.1398343939455966,2.3342753481089735,-0.0072882010618046
main,c154,BBOB_F37,100,GP,207,0,0.027722,0.988017,1.0,2000,0,51,100,209,207,100,0.0008506542261269,0.9361499445764,0.2658984770830711,0.0043363577672332
main,c154,BBOB_F37,100,GP,207,1,0.32603,0.84451,0.8995,2000,0,51,100,209,207,100,0.0006937385770287,1.1635012099994333,2.3830026721908006,0.0043363577672332
main,c154,BBOB_F37,102,GP,209,0,0.027658,0.988081,1.0,2000,0,52,102,211,209,102,0.0008142444540131,0.9363941212947452,0.2648410053033009,0.0172536117154832
main,c154,BBOB_F37,102,GP,209,1,0.326844,0.844174,0.899,2000,0,52,102,211,209,102,0.0006754906487658,1.1837925814855934,2.4863664744238685,0.0172536117154832
main,c154,BBOB_F37,104,GP,211,0,0.027261,0.988384,1.0,2000,0,53,104,213,211,104,0.0007898333320654,0.9434389093087684,0.2669603634933836,0.0296792119438941
main,c154,BBOB_F37,104,GP,211,1,0.326588,0.844519,0.898,2000,0,53,104,213,211,104,0.0006633327095866,1.1912179513325571,2.493234363697341,0.0296792119438941
main,c154,BBOB_F37,106,GP,213,0,0.027508,0.988222,1.0,2000,0,54,106,215,213,106,0.0007700346790517,0.9475352085509664,0.2674157054673322,0.0393702490116248
main,c154,BBOB_F37,106,GP,213,1,0.325431,0.845395,0.9,2000,0,54,106,215,213,106,0.0006553338459579,1.1826902096735716,2.5385128222610924,0.0393702490116248
main,c154,BBOB_F37,108,GP,215,0,0.027434,0.988276,1.0,2000,0,55,108,217,215,108,0.0007745371053363,0.9495709865514864,0.2681761655238595,0.0492389835751703
main,c154,BBOB_F37,108,GP,215,1,0.325332,0.845758,0.9,2000,0,55,108,217,215,108,0.0006715817207368,1.1904297006531164,2.5815451679781476,0.0492389835751703
main,c154,BBOB_F37,110,GP,217,0,0.027392,0.988442,1.0,2000,0,56,110,219,217,110,0.0007559317510513,0.9509289055319246,0.2685994679799016,0.0575402839436566
main,c154,BBOB_F37,110,GP,217,1,0.324445,0.845594,0.9,2000,0,56,110,219,217,110,0.0006822214489299,1.1614412792663416,2.602968609793061,0.0575402839436566
main,c154,BBOB_F37,112,GP,219,0,0.027346,0.988476,1.0,2000,0,57,112,221,219,112,0.0007280950033765,0.954656736300705,0.2693308511325861,0.0694514379379014
main,c154,BBOB_F37,112,GP,219,1,0.325096,0.844609,0.898,2000,0,57,112,221,219,112,0.0006649146153354,1.19937064211056,2.655143746157098,0.0694514379379014
main,c154,BBOB_F37,114,GP,221,0,0.027596,0.988184,1.0,2000,0,58,114,223,221,114,0.0006938159201368,0.9455500309080436,0.2726004067172709,0.0770576305932889
main,c154,BBOB_F37,114,GP,221,1,0.325165,0.844236,0.896,2000,0,58,114,223,221,114,0.0006519709118518,1.210726191103028,2.6986554968628877,0.0770576305932889
main,c154,BBOB_F37,116,GP,223,0,0.027331,0.988216,1.0,2000,0,59,116,225,223,116,0.0007021743008475,0.956292753851026,0.2792715014615472,0.0832242585246356
main,c154,BBOB_F37,116,GP,223,1,0.32474,0.84474,0.8955,2000,0,59,116,225,223,116,0.0006420484247784,1.2121738697521058,2.7356456034086514,0.0832242585246356
main,c154,BBOB_F37,118,GP,225,0,0.02717,0.988333,1.0,2000,0,60,118,227,225,118,0.0006813959812489,0.9564340519165052,0.2804900577520756,0.0915668071892064
main,c154,BBOB_F37,118,GP,225,1,0.324881,0.844601,0.894,2000,0,60,118,227,225,118,0.0006308860711072,1.2100140675601587,2.7534183015031335,0.0915668071892064
main,c154,BBOB_F37,120,GP,227,0,0.026717,0.988669,1.0,2000,0,61,120,229,227,120,0.0006756771356139,0.9603653998205944,0.2827044424713133,0.0988481072161867
main,c154,BBOB_F37,120,GP,227,1,0.325527,0.844471,0.8945,2000,0,61,120,229,227,120,0.0006312001427229,1.214376730292733,2.8204715314745457,0.0988481072161867
main,c154,BBOB_F37,122,GP,229,0,0.02664,0.988805,1.0,2000,0,62,122,231,229,122,0.0006637837841335,0.9603562596505508,0.2814672013202673,0.1069107513413706
main,c154,BBOB_F37,122,GP,229,1,0.325573,0.844922,0.893,2000,0,62,122,231,229,122,0.0006198025483824,1.209346734130479,2.8906287287482195,0.1069107513413706
main,c154,BBOB_F37,124,GP,231,0,0.026384,0.989032,1.0,2000,0,63,124,233,231,124,0.0006237189297821,0.9545500071743508,0.2858962111457424,0.1103559744666706
main,c154,BBOB_F37,124,GP,231,1,0.325824,0.844061,0.8915,2000,0,63,124,233,231,124,0.0006074833554043,1.207496541503062,2.9256325582548643,0.1103559744666706
main,c154,BBOB_F37,126,GP,233,0,0.026985,0.988611,1.0,2000,0,64,126,235,233,126,0.0005671388094778,0.9370324197539208,0.2717898734703539,0.1181384093989483
main,c154,BBOB_F37,126,GP,233,1,0.32517,0.84497,0.8905,2000,0,64,126,235,233,126,0.0005949940228097,1.2325768014153506,2.9572686056572697,0.1181384093989483
main,c154,BBOB_F37,128,GP,235,0,0.026446,0.989058,1.0,2000,0,65,128,237,235,128,0.0005818900844523,0.9428165549107276,0.274968564604776,0.1265003882139733
main,c154,BBOB_F37,128,GP,235,1,0.325257,0.844701,0.888,2000,0,65,128,237,235,128,0.0005869695417884,1.24214291935953,2.965022266347398,0.1265003882139733
main,c154,BBOB_F37,130,GP,237,0,0.025873,0.989431,1.0,2000,0,66,130,239,237,130,0.0005961040412182,0.9593750195403488,0.2889941640885667,0.1340913365758084
main,c154,BBOB_F37,130,GP,237,1,0.325357,0.84483,0.8865,2000,0,66,130,239,237,130,0.0005744748807435,1.252589900683187,3.0677634475741304,0.1340913365758084
main,c154,BBOB_F37,132,GP,239,0,0.025939,0.989369,1.0,2000,0,67,132,241,239,132,0.0005975213609365,0.9541242481496482,0.2858229054703124,0.1408626768032804
main,c154,BBOB_F37,132,GP,239,1,0.324021,0.846577,0.887,2000,0,67,132,241,239,132,0.0005705184344323,1.2500549576944449,3.058816384218825,0.1408626768032804
main,c154,BBOB_F37,134,GP,241,0,0.025727,0.989543,1.0,2000,0,68,134,243,241,134,0.0005981942663526,0.9630576907178124,0.2912061803724175,0.1499100861986323
main,c154,BBOB_F37,134,GP,241,1,0.323952,0.846523,0.8855,2000,0,68,134,243,241,134,0.0005599394185297,1.2587157404418352,3.107087349172297,0.1499100861986323
main,c154,BBOB_F37,136,GP,243,0,0.025944,0.989394,1.0,2000,0,69,136,245,243,136,0.0005634932270089,0.9568300213442852,0.283987385991622,0.1584097869203773
main,c154,BBOB_F37,136,GP,243,1,0.324233,0.844353,0.8845,2000,0,69,136,245,243,136,0.0005903827377452,1.2504807885368368,3.164252912461373,0.1584097869203773
main,c154,BBOB_F37,138,GP,245,0,0.025988,0.989348,1.0,2000,0,70,138,247,245,138,0.0005421864015415,0.9549595699619744,0.2829600466359199,0.1673177244720258
main,c154,BBOB_F37,138,GP,245,1,0.323806,0.845187,0.8835,2000,0,70,138,247,245,138,0.0005929309741365,1.2599626547825675,3.1556212611729935,0.1673177244720258
main,c154,BBOB_F37,140,GP,247,0,0.026042,0.989282,1.0,2000,0,71,140,249,247,140,0.0005337807955143,0.9602950659497448,0.2857999749648516,0.1742788578807575
main,c154,BBOB_F37,140,GP,247,1,0.325121,0.843909,0.881,2000,0,71,140,249,247,140,0.0005832807594553,1.261957155435118,3.199888031543196,0.1742788578807575
main,c154,BBOB_F37,142,GP,249,0,0.026223,0.989185,1.0,2000,0,72,142,251,249,142,0.0005110984527558,0.9601638856368068,0.2864057803401022,0.1829748570770936
main,c154,BBOB_F37,142,GP,249,1,0.325744,0.843298,0.8805,2000,0,72,142,251,249,142,0.0005810226720831,1.281545576953331,3.2421785117171287,0.1829748570770936
main,c154,BBOB_F37,144,GP,251,0,0.025727,0.989483,1.0,2000,0,73,144,253,251,144,0.0005274768829718,0.9588986019652008,0.2936396411184214,0.1907731591467688
main,c154,BBOB_F37,144,GP,251,1,0.324663,0.845618,0.8795,2000,0,73,144,253,251,144,0.000570608880082,1.2715819992815558,3.298926977776663,0.1907731591467688
main,c154,BBOB_F37,146,GP,253,0,0.025907,0.989396,1.0,2000,0,74,146,255,253,146,0.0005177781710703,0.958389002606478,0.29222121642097,0.1992202881676656
main,c154,BBOB_F37,146,GP,253,1,0.324935,0.845172,0.879,2000,0,74,146,255,253,146,0.0005821348497535,1.2810418361325022,3.363057339496557,0.1992202881676656
main,c154,BBOB_F37,148,GP,255,0,0.025686,0.989529,1.0,2000,0,75,148,257,255,148,0.0005177817675575,0.97368336186523,0.2968143257130592,0.2059478109693632
main,c154,BBOB_F37,148,GP,255,1,0.325814,0.843389,0.8755,2000,0,75,148,257,255,148,0.0005429575629358,1.292293490220491,3.3825657790218577,0.2059478109693632
main,c154,BBOB_F37,150,GP,257,0,0.025789,0.989439,1.0,2000,0,76,150,259,257,150,0.0005022496475871,0.9729996585648666,0.2948364715862235,0.2148239078043315
main,c154,BBOB_F37,150,GP,257,1,0.326116,0.842375,0.8745,2000,0,76,150,259,257,150,0.0005313487247309,1.333656895828082,3.488481795582593,0.2148239078043315
main,c154,BBOB_F37,152,GP,259,0,0.025665,0.989472,1.0,2000,0,77,152,261,259,152,0.0004881592183881,0.9780828537826166,0.2988257961220671,0.2224533035124015
main,c154,BBOB_F37,152,GP,259,1,0.326972,0.841148,0.875,2000,0,77,152,261,259,152,0.0005212976627028,1.3091596905276954,3.47943061323655,0.2224533035124015
main,c154,BBOB_F37,154,GP,261,0,0.02574,0.989505,1.0,2000,0,78,154,263,261,154,0.000486194089556,0.9821256930433602,0.300024256975142,0.2296188127443599
main,c154,BBOB_F37,154,GP,261,1,0.32592,0.842517,0.873,2000,0,78,154,263,261,154,0.0005142887300333,1.2982861626138582,3.325184383483512,0.2296188127443599
main,c154,BBOB_F37,156,GP,263,0,0.025443,0.989751,1.0,2000,0,79,156,265,263,156,0.0004737022163327,0.9862939707665354,0.3035544876179114,0.2370655754600018
