problema,bloco,obj,wape,cob,sigma_med,nan_sigma,it,noise,ls_med,ls_min,ls_max,outputscale,mll
BBOB_F17,142,0,0.0167504654933125,0.978,646598.40625,0.0,142,0.0001,4.059644045150736,0.3587176378860322,4.196246608408914,0.1047167090451157,0.568081459397612
BBOB_F17,142,1,0.3405797125666532,0.825,44.05703353881836,0.0,142,0.0009930427461007,1.4064876095158725,0.761611926246597,2.229812276610969,1.2898345797239044,0.568081459397612
BBOB_F17,144,0,0.0165821048276614,0.9765,637704.59375,0.0,144,0.0001,4.152517473533896,0.358981902274603,4.350979428904787,0.1058531973173319,0.578867621970189
BBOB_F17,144,1,0.3400629345955043,0.8235,43.84075355529785,0.0,144,0.0009677925753514,1.4016958127754289,0.7649016410473017,2.2684755058521717,1.3045380220122584,0.578867621970189
BBOB_F17,146,0,0.0166913135911304,0.977,643314.5,0.0,146,0.0001,4.080765082530595,0.3596506923127782,4.348401485965335,0.1064544805286598,0.589153839883806
BBOB_F17,146,1,0.3393907535922497,0.8225,43.62986373901367,0.0,146,0.0009591326477672,1.417304264010545,0.7667472240519624,2.2751174445896116,1.3232182686197036,0.589153839883806
BBOB_F17,148,0,0.0167464702785143,0.976,642106.125,0.0,148,0.0001,4.111404009386292,0.360446008975243,4.275974905326419,0.1068219407443167,0.5947068964594882
BBOB_F17,148,1,0.3392363429508626,0.8215,43.322954177856445,0.0,148,0.0009519456986762,1.417525466985263,0.7742653910620783,2.291653827412282,1.3309524853477337,0.5947068964594882
BBOB_F17,150,0,0.0165648313592583,0.9765,630975.78125,0.0,150,0.0001,4.181215316687307,0.3625580412923112,4.365947173971894,0.1090532465401134,0.6062333547725696
BBOB_F17,150,1,0.3389828750383948,0.8215,43.09779167175293,0.0,150,0.0009207969799294,1.4169690013767413,0.7765562145307306,2.317555802334623,1.3423061956834648,0.6062333547725696
BBOB_F17,152,0,0.0169079238867492,0.975,643295.15625,0.0,152,0.0001,4.025896345979753,0.3583137449152648,4.198831458166811,0.1051339290504531,0.6174447928212912
BBOB_F17,152,1,0.3386649098832633,0.8185,42.82447814941406,0.0,152,0.0008827840661109,1.4258640700584213,0.7807675784651495,2.305877632620478,1.3702430607896934,0.6174447928212912
BBOB_F17,154,0,0.0166769769911561,0.9755,637418.875,0.0,154,0.0001,4.107780347932504,0.3598899211243513,4.294233803483411,0.1071372007985764,0.6285980111433401
BBOB_F17,154,1,0.3387020324374701,0.818,42.649919509887695,0.0,154,0.0008591664978486,1.4284758635232593,0.7814430822188132,2.3306575688635416,1.378760435046303,0.6285980111433401
BBOB_F17,156,0,0.0162966074992238,0.975,613258.28125,0.0,156,0.0001,4.232941202697696,0.3614997851574749,4.445470742886444,0.1081536200388247,0.640099524392453
BBOB_F17,156,1,0.3383200239266149,0.817,42.49304389953613,0.0,156,0.0008143227894599,1.4305360132484262,0.7839421744364753,2.3362384022200047,1.3993609459809355,0.640099524392453
BBOB_F17,158,0,0.0166344966692916,0.976,635467.75,0.0,158,0.0001,4.119363955504787,0.3617473041118564,4.308572015970598,0.1095713534844148,0.6502985948455852
BBOB_F17,158,1,0.3378240825442333,0.816,42.24195098876953,0.0,158,0.0007968194362442,1.4318901135888056,0.7863644479161019,2.35608012331518,1.41403486039911,0.6502985948455852
BBOB_F17,160,0,0.0165206647417443,0.976,627140.25,0.0,160,0.0001,4.14782270770064,0.3609997844396624,4.3937024894303365,0.109408301537291,0.6608163588621607
BBOB_F17,160,1,0.3377061921309737,0.8135,42.119428634643555,0.0,160,0.0007922941528367,1.4290157721725378,0.7852844389154656,2.3870175665505564,1.425641719430884,0.6608163588621607
BBOB_F17,162,0,0.0165297571877719,0.976,630396.1875,0.0,162,0.0001,4.160420835563611,0.3607488426440659,4.349133181872311,0.1098078774063188,0.6693307452520437
BBOB_F17,162,1,0.3372177720402095,0.814,41.9300594329834,0.0,162,0.0007952752412364,1.445408548721725,0.786014092661274,2.366664355973952,1.4362582300337974,0.6693307452520437
BBOB_F17,164,0,0.0166496604409629,0.976,633648.96875,0.0,164,0.0001,4.142535809680884,0.3625443546863479,4.246598371532195,0.1103048844477263,0.678956901204216
BBOB_F17,164,1,0.3371330727122081,0.8125,41.732933044433594,0.0,164,0.0007651240230172,1.446991560526014,0.7857608992509345,2.3838908339418565,1.4418368994161457,0.678956901204216
BBOB_F17,166,0,0.0163447008016238,0.9745,614338.125,0.0,166,0.0001,4.263178516079964,0.3646779531093573,4.432107033792209,0.1129981930963515,0.6892458587928421
BBOB_F17,166,1,0.3364692283009029,0.8125,41.50200271606445,0.0,166,0.0007429699904416,1.4607994618109617,0.7958028026220366,2.3832966985860193,1.4704476588333584,0.6892458587928421
BBOB_F17,168,0,0.0164798563102476,0.974,617029.0,0.0,168,0.0001,4.199234151054059,0.3643361699705972,4.412125375467762,0.1114628106610412,0.6961043920653534
BBOB_F17,168,1,0.3364874949893904,0.8125,41.39842987060547,0.0,168,0.0007547565842426,1.4558868743758424,0.7878791627860708,2.428790013158954,1.4718727018403266,0.6961043920653534
BBOB_F17,170,0,0.0161458494215593,0.9745,605091.09375,0.0,170,0.0001,4.337264168868492,0.362947132832675,4.552135575005286,0.1143495715649494,0.7012917441248779
BBOB_F17,170,1,0.3363620501059011,0.8115,41.122093200683594,0.0,170,0.0007509299696278,1.4611684002142284,0.7962813516699201,2.4145390755204232,1.4940854073640748,0.7012917441248779
BBOB_F17,172,0,0.0167505522148411,0.976,621475.4375,0.0,172,0.0001,3.9857158006331534,0.3636438449851561,4.1785574240402354,0.1117264194139658,0.7091367470916681
BBOB_F17,172,1,0.3360884047696161,0.8115,40.93332862854004,0.0,172,0.0007174606161488,1.4614452859595457,0.7994669537466299,2.4630877491590555,1.503761421177494,0.7091367470916681
BBOB_F17,174,0,0.0163302477015275,0.9745,610158.4375,0.0,174,0.0001,4.222891969084041,0.3614908716726857,4.426603006613437,0.1118610091129523,0.7212493412627958
BBOB_F17,174,1,0.3363326031119844,0.8095,40.94115257263184,0.0,174,0.0007321418146155,1.4549456186053558,0.7979714766539803,2.4176657590452533,1.5198096928396798,0.7212493412627958
BBOB_F17,176,0,0.0163250347906359,0.975,609161.9375,0.0,176,0.0001,4.081173751391669,0.3477139338736757,4.3135229533751085,0.1067548650658164,0.727313776516869
BBOB_F17,176,1,0.3364151686746384,0.809,40.75901222229004,0.0,176,0.0007205139640938,1.447536383190264,0.7983998034124777,2.453291088131489,1.5188423454037858,0.727313776516869
BBOB_F17,178,0,0.016262654443473,0.9735,601362.65625,0.0,178,0.0001,4.243261506908849,0.3601509721672034,4.515733681062247,0.1120049286495456,0.7346004089032605
BBOB_F17,178,1,0.3367117398595416,0.808,40.526214599609375,0.0,178,0.0007244731931693,1.447085633931647,0.7993857988195863,2.459270879057202,1.539203992245317,0.7346004089032605
BBOB_F17,180,0,0.0163745796591889,0.972,600935.71875,0.0,180,0.0001,4.211242201400891,0.363373925549806,4.457475663875509,0.1132481657604064,0.7395286913548231
BBOB_F17,180,1,0.3360006224484491,0.8085,40.17891311645508,0.0,180,0.0007179396826296,1.460710464740176,0.8100313306529673,2.481379241878052,1.5484249873092,0.7395286913548231
BBOB_F17,182,0,0.0163315494046388,0.9735,603152.0,0.0,182,0.0001,4.235913563516957,0.3597445276004237,4.432315044677136,0.1120409890220792,0.7464493367574302
BBOB_F17,182,1,0.3360070049981504,0.8075,40.1694221496582,0.0,182,0.0007198158655271,1.4627498711763447,0.80718613474839,2.458557269167763,1.566269828876925,0.7464493367574302
BBOB_F17,184,0,0.0161974113554562,0.9735,593609.40625,0.0,184,0.0001,4.314626039778522,0.3661790844920551,4.518778567207262,0.1162673231950332,0.7555900780832476
BBOB_F17,184,1,0.3354973187654632,0.8065,39.99546432495117,0.0,184,0.0007029522986572,1.4616725143325302,0.808874201160053,2.4831633759090024,1.5650376599178148,0.7555900780832476
BBOB_F17,186,0,0.0165338014464472,0.974,598913.21875,0.0,186,0.0001,4.238777206414101,0.373186846490587,4.390748512386079,0.1229161111311401,0.7574493421449575
BBOB_F17,186,1,0.3363455589794102,0.805,39.879695892333984,0.0,186,0.000693750339646,1.454352056916536,0.8008305522605456,2.467582638824082,1.574720060245084,0.7574493421449575
BBOB_F17,188,0,0.0161441571477374,0.971,587438.6875,0.0,188,0.0001,4.331823659359443,0.362284683996223,4.559183871185493,0.1142535395265197,0.7623753563367244
BBOB_F17,188,1,0.3354462980560806,0.807,40.01611137390137,0.0,188,0.0006922621247435,1.495941345307347,0.7986378010691406,2.4394063358314377,1.566121137293756,0.7623753563367244
BBOB_F17,190,0,0.0161799534592202,0.97,587459.09375,0.0,190,0.0001,4.268702416697187,0.3639824451391408,4.57854963122424,0.1164801082973439,0.7685157876380644
BBOB_F17,190,1,0.3353362532728571,0.8045,39.938228607177734,0.0,190,0.0006952133851118,1.4868914063748375,0.7974154861384363,2.4046128133265365,1.5820502554995646,0.7685157876380644
BBOB_F17,192,0,0.0160456717083076,0.9705,582302.34375,0.0,192,0.0001,4.342122440720125,0.3671188747052415,4.541337374201151,0.1189893655129857,0.7772322925723543
BBOB_F17,192,1,0.3357137952457248,0.8045,39.77363395690918,0.0,192,0.000683806268368,1.481877942993437,0.7925643999736455,2.406705142943436,1.5877732304297598,0.7772322925723543
BBOB_F17,194,0,0.0160615641701067,0.969,578053.0625,0.0,194,0.0001,4.358713176325512,0.3648656782495253,4.567674122308542,0.115850492744623,0.7822399454082196
BBOB_F17,194,1,0.3355501820992138,0.8065,39.62369346618652,0.0,194,0.0006862970189856,1.4773015989221208,0.7950845213016411,2.406450171034805,1.5876639675564077,0.7822399454082196
BBOB_F17,196,0,0.0159540968606436,0.97,576029.5625,0.0,196,0.0001,4.364822050160031,0.3638333730165259,4.581675455192733,0.1166331188957601,0.7910340833459707
BBOB_F17,196,1,0.3354822930277967,0.8045,39.48707389831543,0.0,196,0.0006690091385476,1.465602286857843,0.7961462950708358,2.438134761128594,1.6084019731453374,0.7910340833459707
BBOB_F17,198,0,0.0159633043730584,0.9695,573221.375,0.0,198,0.0001,4.38586009554984,0.3636468725490485,4.594052831525022,0.1160931047009416,0.7995609877884493
BBOB_F17,198,1,0.3353084919557486,0.802,39.3019962310791,0.0,198,0.0006452066769453,1.485881546339638,0.798869709070549,2.42018285332235,1.631513972011258,0.7995609877884493
BBOB_F17,200,0,0.0160432642578193,0.9695,577048.40625,0.0,200,0.0001,4.376115075042341,0.3638481426214238,4.566260997979463,0.1166181089759934,0.8085301066588312
BBOB_F17,200,1,0.3348719690648237,0.8015,39.144906997680664,0.0,200,0.0006319936865724,1.4823413196614077,0.8041695221242371,2.435317790375676,1.6499638917548611,0.8085301066588312
BBOB_F17,201,0,0.0158974661137068,0.97,574041.625,0.0,201,0.0001,4.371542384455613,0.3610520214918671,4.575557829188162,0.1160669860696937,0.8128321081739268
BBOB_F17,201,1,0.3349961204017729,0.8005,39.20042037963867,0.0,201,0.000632221335377,1.4700625969988843,0.8065492089011258,2.439971256518944,1.6449944291082668,0.8128321081739268
BBOB_F22,1,0,0.1065640038747735,0.985,127394.40234375,0.0,1,0.002672227214336,1.165888713532559,0.8363304904883015,1.6523513212660026,0.518834134570103,-0.6910690951686823
BBOB_F22,1,1,0.0405064286853091,0.996,170.4506607055664,0.0,1,0.0033391415078066,1.0358653642936515,0.6641977820248657,1.324051103125805,0.8160152467457269,-0.6910690951686823
BBOB_F22,2,0,0.1063659054780825,0.985,125812.94921875,0.0,2,0.0026008828024615,1.1759307063482856,0.8361768712977463,1.6648220072367002,0.5171416913761133,-0.6693421229824352
BBOB_F22,2,1,0.0399863442058013,0.9975,184.40234375,0.0,2,0.0035068278490161,0.9385867263333252,0.624444623655205,1.2174298683712417,0.7055137711765876,-0.6693421229824352
BBOB_F22,4,0,0.1043382651211957,0.9845,124244.66015625,0.0,4,0.0025939615531013,1.192329533123191,0.8457489463967133,1.679827199386512,0.5128241003836647,-0.612262078008801
BBOB_F22,4,1,0.0389720540612978,0.998,181.2058868408203,0.0,4,0.0030487478576323,0.9572628724225904,0.6320213062915865,1.215471735502609,0.6221216219599726,-0.612262078008801
BBOB_F22,6,0,0.1043904503370254,0.9825,122670.078125,0.0,6,0.0024214796831062,1.1956047105723246,0.8495644203829711,1.6674755290274834,0.508176723165441,-0.556443148107576
BBOB_F22,6,1,0.0379490569591868,0.9985,179.05962371826172,0.0,6,0.0025920576098567,0.9587219253246272,0.6386221190400797,1.276310545082558,0.5622213481884957,-0.556443148107576
BBOB_F22,8,0,0.1034661581866744,0.981,120698.42578125,0.0,8,0.0021485563855432,1.2089093425404474,0.8615626320388925,1.676340014406282,0.50419289178838,-0.5039808608247343
BBOB_F22,8,1,0.0373063517272794,0.999,178.34259033203125,0.0,8,0.0024137019870623,0.9634056515871892,0.6382975971433374,1.3225474210614234,0.5072532459567745,-0.5039808608247343
BBOB_F22,10,0,0.1033168923563282,0.978,118673.17578125,0.0,10,0.0019180007155577,1.2239395220386038,0.876615987899513,1.682731558642308,0.5016421094969239,-0.4593597747372338
BBOB_F22,10,1,0.0369511318959815,0.999,178.36488342285156,0.0,10,0.0021229546010772,0.9712952274721722,0.6392786991634107,1.3104926564306465,0.4660923598860682,-0.4593597747372338
BBOB_F22,12,0,0.1022486829233495,0.9785,117357.46484375,0.0,12,0.0017661604492444,1.2348483878037488,0.8764060680222756,1.7098463228295029,0.4997107287927934,-0.4174369241374955
BBOB_F22,12,1,0.0378955820959761,0.9995,177.63026428222656,0.0,12,0.0018356549943223,0.9785100155071652,0.650872478635093,1.3304379587969617,0.4488938073473829,-0.4174369241374955
BBOB_F22,14,0,0.1009689915005077,0.978,115688.21484375,0.0,14,0.0015807059796948,1.2462516363307323,0.8903719787746279,1.7315373502499778,0.5015266189040546,-0.3881456118840399
BBOB_F22,14,1,0.0395155698348319,0.999,184.3664398193359,0.0,14,0.0024764743787968,0.9186919883227376,0.6283434250135272,1.2655524916889074,0.4003225438841075,-0.3881456118840399
BBOB_F22,16,0,0.1007022861289081,0.978,114021.03125,0.0,16,0.0014434606708853,1.2581245027020986,0.8972374320069733,1.7397284066200855,0.4988810195708388,-0.3507785683181545
BBOB_F22,16,1,0.0393986898794453,0.999,182.9377670288086,0.0,16,0.0026664610269307,0.9119160559951438,0.6273157531937407,1.2488125994980133,0.3730565977564154,-0.3507785683181545
BBOB_F22,18,0,0.0996738430485318,0.975,112578.5390625,0.0,18,0.0013028178076864,1.2768015102629116,0.9064389351507324,1.736909834792505,0.4961876871644664,-0.3212713532646385
BBOB_F22,18,1,0.0392931752234769,0.999,181.62593841552737,0.0,18,0.0029628330488339,0.9383801453341848,0.6217730877639304,1.2376918984460574,0.3561225314131859,-0.3212713532646385
BBOB_F22,20,0,0.0992395733259211,0.9745,110870.44921875,0.0,20,0.001187256642081,1.2866436429240118,0.9182648254730662,1.7493289546931008,0.4967846304253984,-0.2904932447768691
BBOB_F22,20,1,0.0370075989824665,0.9995,182.26720428466797,0.0,20,0.0028880539497845,0.9981666105596952,0.6354787453202859,1.2260769816497732,0.3466217972204749,-0.2904932447768691
BBOB_F22,22,0,0.0987209239653831,0.972,109010.546875,0.0,22,0.0010808525070306,1.2949037545386213,0.939128403434806,1.7754567181916898,0.500636005026143,-0.2583356237687549
BBOB_F22,22,1,0.036719068721555,0.999,180.3651657104492,0.0,22,0.0029128357856475,1.0106498909642407,0.6384859198784612,1.2270033964105267,0.3354350692970727,-0.2583356237687549
BBOB_F22,24,0,0.0983162100149114,0.97,107455.3359375,0.0,24,0.0009704295820514,1.314502390442654,0.9496860874292272,1.790736160839987,0.5007396236750059,-0.2336006725654192
BBOB_F22,24,1,0.0364863709800364,0.999,182.9883499145508,0.0,24,0.0030446938974222,1.0135962455066772,0.6217520197670574,1.19277195874571,0.3271528958713889,-0.2336006725654192
BBOB_F22,26,0,0.0977748832472032,0.9705,106597.97265625,0.0,26,0.0009206380407734,1.3173974556141943,0.9599413030699394,1.827351234909308,0.5040269025298516,-0.210146753213384
BBOB_F22,26,1,0.0359101784841481,0.9995,180.74224853515625,0.0,26,0.0028930580457137,1.0252477940107974,0.6262121272824075,1.2036274953461394,0.3221572660434048,-0.210146753213384
BBOB_F22,28,0,0.0974811700263956,0.97,105912.921875,0.0,28,0.0008946604972473,1.3259361015535027,0.959083931205093,1.825850395367575,0.4994391254301095,-0.1832292907913305
BBOB_F22,28,1,0.035206683061272,0.9995,179.88982391357422,0.0,28,0.0027080974634292,1.005959774048382,0.6342097863007604,1.215553132664875,0.3150561290170639,-0.1832292907913305
BBOB_F22,30,0,0.0971732723283012,0.9695,104507.828125,0.0,30,0.0008140736305541,1.3383517780175536,0.968602617116036,1.8473944998661824,0.5002319011447033,-0.1568558398180216
BBOB_F22,30,1,0.0352384676620722,1.0,180.36612701416016,0.0,30,0.0027314097969353,0.9744047089569512,0.6243209445428296,1.2403819372897282,0.308885286454844,-0.1568558398180216
BBOB_F22,32,0,0.0966867780985688,0.9665,103042.87109375,0.0,32,0.0007496845197143,1.3522889632806492,0.978042135916991,1.860907584159304,0.502681828899303,-0.1292516736977303
BBOB_F22,32,1,0.0349810898523023,1.0,179.03680419921875,0.0,32,0.0025009470220344,0.9911944022632456,0.6249511953739205,1.250691686019386,0.3049167707022809,-0.1292516736977303
BBOB_F22,34,0,0.0964692135705243,0.9665,101925.1015625,0.0,34,0.0006803013147281,1.3690578157924749,0.9819070436851192,1.8845737442028447,0.5036553802620658,-0.1071321075041929
BBOB_F22,34,1,0.0347965321179571,1.0,181.44332122802737,0.0,34,0.0022139579880371,0.9610771968123843,0.61421119935853,1.2262913150128174,0.3018666507442201,-0.1071321075041929
BBOB_F22,36,0,0.096042874389575,0.966,100905.15234375,0.0,36,0.0006190346441989,1.3771575331834844,0.9856032241839702,1.9123792860832576,0.5031575444800469,-0.0804659078908547
BBOB_F22,36,1,0.0347635963714728,1.0,180.5601348876953,0.0,36,0.0020602796194268,0.965800020311877,0.6117784846815881,1.238323314432064,0.2952157230819753,-0.0804659078908547
BBOB_F22,38,0,0.0961794501844654,0.965,100405.6328125,0.0,38,0.0005968922689495,1.3857096287738613,0.9875074482112356,1.9124453378588184,0.5054226286124148,-0.0560360794221171
BBOB_F22,38,1,0.0340816414693618,1.0,178.99759674072266,0.0,38,0.0019273078110674,0.968917591360534,0.6228949990254727,1.2509048126016191,0.2911760661336168,-0.0560360794221171
BBOB_F22,40,0,0.0957476933983176,0.962,98967.1171875,0.0,40,0.0005591617803033,1.397914856702552,0.9955938012321184,1.9277439293196448,0.5111302762943009,-0.0352594899827879
BBOB_F22,40,1,0.0348726438778026,1.0,179.68856811523438,0.0,40,0.0019354433790995,0.9719300707796132,0.6223378819862386,1.2646197701776138,0.281953670937218,-0.0352594899827879
BBOB_F22,42,0,0.0951133975706974,0.9615,97942.25,0.0,42,0.0005100509111236,1.4188548110988828,0.9998254425169928,1.944354749272329,0.5154909346161729,-0.0114825845980073
BBOB_F22,42,1,0.0345430272451114,1.0,178.3391342163086,0.0,42,0.0018220012383616,0.9792064587998036,0.6256598833917557,1.27351490346507,0.2787326342142319,-0.0114825845980073
BBOB_F22,44,0,0.0936230320922158,0.9615,96858.75390625,0.0,44,0.0004924157137493,1.4339272858198675,1.009084538190971,1.982001750204118,0.517855434409747,0.0071281320341837
BBOB_F22,44,1,0.0339602008975598,1.0,177.83234405517578,0.0,44,0.0017260406070668,0.9996802329110296,0.6316431339331943,1.2794923547096853,0.2797408143897605,0.0071281320341837
BBOB_F22,46,0,0.0936270968908147,0.959,96170.18359375,0.0,46,0.0004624603368379,1.440103616911164,1.0109413541350698,2.008770668464401,0.5222620564970479,0.0312049769322635
BBOB_F22,46,1,0.0338416460017411,1.0,176.52588653564453,0.0,46,0.0015999193235053,1.006112572484528,0.6346557547731811,1.2797185402704048,0.2767948008185421,0.0312049769322635
BBOB_F22,48,0,0.093332926629832,0.9565,94830.21875,0.0,48,0.00042275223521,1.4523182015829392,1.0184466219382555,2.015054673654766,0.5213055757086996,0.0534734513538231
BBOB_F22,48,1,0.0328756907039815,1.0,175.54336547851562,0.0,48,0.0014650646495499,0.999936549732504,0.6473677195594133,1.265648102154674,0.2781791192005198,0.0534734513538231
BBOB_F22,50,0,0.0931154449666868,0.954,93627.19140625,0.0,50,0.0003868311929559,1.4643544659263346,1.025879339463745,2.0330623273939095,0.5255965641259371,0.0694515230439752
BBOB_F22,50,1,0.0325715783901957,1.0,176.96259307861328,0.0,50,0.0014657796510587,1.0027846899042483,0.6297418784634907,1.2609943432702022,0.2746858638656121,0.0694515230439752
BBOB_F22,52,0,0.0930208989348373,0.9535,92878.1015625,0.0,52,0.0003554232772176,1.4751586665167975,1.0273492267705144,2.0337715200033393,0.5276761212814121,0.0861935654667793
BBOB_F22,52,1,0.0319842557897115,1.0,177.94094848632812,0.0,52,0.0014562477377707,1.002162502830663,0.6321195665700075,1.237778405029039,0.2723858427237899,0.0861935654667793
BBOB_F22,54,0,0.0926516437272057,0.952,91853.46484375,0.0,54,0.0003279875982348,1.4823960523864643,1.0383440290533243,2.0477897457031857,0.5310950487949013,0.106621295759475
BBOB_F22,54,1,0.0317765867010737,1.0,177.31932830810547,0.0,54,0.0014121865075665,1.0156781441285478,0.6359588533762077,1.2380758036819326,0.2710000498557374,0.106621295759475
BBOB_F22,56,0,0.0921197323864331,0.9525,91727.3515625,0.0,56,0.0003202952000559,1.481451520571353,1.0525067541083717,2.0495146600156846,0.5379503282823749,0.1230807517908952
BBOB_F22,56,1,0.0315100122576479,1.0,176.58428955078125,0.0,56,0.0013931036959213,1.021723645634977,0.638446464887233,1.2602363864426736,0.2668346387848884,0.1230807517908952
BBOB_F22,58,0,0.0914855685525187,0.953,91382.8359375,0.0,58,0.0003007862914441,1.4884047761298,1.0575048193406995,2.069708900514788,0.5410432292257112,0.1434571748007038
BBOB_F22,58,1,0.0311462945697842,1.0,175.36345672607422,0.0,58,0.001317218895186,1.021760060133999,0.643178080831129,1.27831540950057,0.2653373450208247,0.1434571748007038
BBOB_F22,60,0,0.0914324667754579,0.9525,90711.16015625,0.0,60,0.0002871581854054,1.4712498466488602,1.054116632371106,2.110605962344772,0.5362256244262698,0.1615281565188818
BBOB_F22,60,1,0.0308559383587575,1.0,174.3647003173828,0.0,60,0.0013071762072022,1.0320268180195686,0.6475689542751322,1.279330757913822,0.2665108409925149,0.1615281565188818
BBOB_F22,62,0,0.0908699441905163,0.9535,89932.33203125,0.0,62,0.0002726695798378,1.4946972623675656,1.0630567944152576,2.0918947772311567,0.5450368431977068,0.1806739263487461
BBOB_F22,62,1,0.0307802663543517,1.0,173.52344512939453,0.0,62,0.0011885402676202,1.0289900241878205,0.648191612549077,1.2894746414076343,0.264075526841444,0.1806739263487461
BBOB_F22,64,0,0.0901641504917239,0.953,89265.8671875,0.0,64,0.0002616382489421,1.5057559280836392,1.0700851079242613,2.0893796594015437,0.551066881624044,0.1967502759231855
BBOB_F22,64,1,0.0305638991165263,1.0,172.69744873046875,0.0,64,0.0011721854766921,1.0358053772954514,0.647244551948105,1.305256694436998,0.2621862544275555,0.1967502759231855
BBOB_F22,66,0,0.0901693173701191,0.95,88269.171875,0.0,66,0.0002473757192062,1.512852095515613,1.0716291559518498,2.1159565392935336,0.5520402784725229,0.2150452888209811
BBOB_F22,66,1,0.0303134927982426,1.0,172.24403381347656,0.0,66,0.0010988444217431,1.0284271569584047,0.651326219216561,1.3075298090519691,0.2620732725483958,0.2150452888209811
BBOB_F22,68,0,0.0902114992115398,0.9495,87670.81640625,0.0,68,0.0002315479218835,1.504385876945051,1.0618871432399195,2.1070108509443286,0.5471046154082572,0.2325308273331499
BBOB_F22,68,1,0.0304878392948502,1.0,171.58740997314453,0.0,68,0.0010688020178748,1.0327861865366077,0.6491464748998383,1.3097294484652662,0.2623489384635874,0.2325308273331499
BBOB_F22,70,0,0.0896020002042995,0.949,86630.78515625,0.0,70,0.000215957561134,1.5369212408264077,1.0959108586157793,2.1289476152175473,0.564782298978402,0.2485337674547073
BBOB_F22,70,1,0.0293112141785935,1.0,171.21636962890625,0.0,70,0.0010433683545602,1.0304027768399824,0.658506326236543,1.2708022238450434,0.2657326096509633,0.2485337674547073
BBOB_F22,72,0,0.0908328081526028,0.95,87034.1640625,0.0,72,0.0002283818216282,1.5085781422334927,1.0969978078818174,2.114747160227751,0.5603626851306205,0.2598066617287727
BBOB_F22,72,1,0.0290643737886551,1.0,170.62289428710938,0.0,72,0.0009782306185217,1.0299732532644867,0.6563717983010625,1.2725281541257265,0.2633065080838662,0.2598066617287727
BBOB_F22,74,0,0.0904113166375097,0.949,86294.03515625,0.0,74,0.0002159806320081,1.5161006230732412,1.1086460959688973,2.1134146167731265,0.5685202805176796,0.274166620219425
BBOB_F22,74,1,0.0284725714010512,1.0,170.58180236816406,0.0,74,0.0010089076289654,1.0118502174345037,0.6633977791416403,1.3079732201135157,0.2638366889440637,0.274166620219425
BBOB_F22,76,0,0.0897531747182967,0.9485,85255.30078125,0.0,76,0.0002013375780083,1.5690668712482854,1.1220746960123775,2.107457555568331,0.58243739495894,0.2901622888741965
BBOB_F22,76,1,0.0279558587179766,1.0,169.4490203857422,0.0,76,0.0010060936328142,1.0191084269266266,0.6755430075329073,1.3212566917601032,0.2666996788926364,0.2901622888741965
BBOB_F22,78,0,0.0898266547894714,0.9485,84860.88671875,0.0,78,0.0001934046767274,1.5505004830704192,1.1360159016082152,2.142070999532013,0.5864590730199308,0.3051023241919974
BBOB_F22,78,1,0.0274962069296779,1.0,168.7881622314453,0.0,78,0.0009488422889913,1.0127011149578748,0.6794832379593198,1.314454530190862,0.2683552181437417,0.3051023241919974
BBOB_F22,80,0,0.0904141149073056,0.9405,83964.2890625,0.0,80,0.0001903321541568,1.514151007876542,1.1358727767472891,2.176112448236237,0.5728576291207256,0.3182852571669484
BBOB_F22,80,1,0.0269620613138674,1.0,168.39700317382812,0.0,80,0.0009241043422031,1.0161094528373906,0.6803594980631572,1.31202502989979,0.2688716531547876,0.3182852571669484
BBOB_F22,82,0,0.0897025120413223,0.9425,83455.5546875,0.0,82,0.0001825229229304,1.560542169108904,1.1537911245725143,2.1878365057074776,0.604867072707889,0.3295997230158124
BBOB_F22,82,1,0.026929597793662,1.0,167.79592895507812,0.0,82,0.0009135664739527,1.0191114997449278,0.6802560920792399,1.3287110244003786,0.2706929767280766,0.3295997230158124
BBOB_F22,84,0,0.0898654011375336,0.941,83255.3125,0.0,84,0.00017668077146,1.5533143731813162,1.1499144461298312,2.2089016395497687,0.599685700891169,0.3431353035597076
BBOB_F22,84,1,0.0265019283059096,1.0,167.32440185546875,0.0,84,0.0008742159263057,1.0085959280474028,0.6822635062562703,1.334209311905774,0.272258705150254,0.3431353035597076
BBOB_F22,86,0,0.0900137319705477,0.938,82851.2890625,0.0,86,0.0001728744172097,1.5407340450421223,1.155727045988279,2.229417195114054,0.6020752638788167,0.3577639068802254
BBOB_F22,86,1,0.0261044038790681,1.0,167.14351654052734,0.0,86,0.000792231631867,1.0049709774851037,0.685507500297363,1.3182725151917565,0.2737606724894236,0.3577639068802254
BBOB_F22,88,0,0.0902690522693404,0.9375,82323.85546875,0.0,88,0.0001672631816268,1.5074415774519003,1.1521525089331506,2.2330298566342104,0.5954850853556132,0.3715456129218386
BBOB_F22,88,1,0.0260239328853529,1.0,166.4091796875,0.0,88,0.0007554387082674,1.012502912774789,0.6847637963151288,1.3154694575897194,0.2721384830717037,0.3715456129218386
BBOB_F22,90,0,0.0896122336741128,0.938,81906.0234375,0.0,90,0.0001571441795274,1.554968821580898,1.1672995969432305,2.2183396407174825,0.6153941782690329,0.3869609360083483
BBOB_F22,90,1,0.0256486046626289,1.0,165.6472396850586,0.0,90,0.0007296448874548,1.0245299330418705,0.6916037350730114,1.3256128836647254,0.2765646014243155,0.3869609360083483
