problema,D,bloco,n,fe_treino_max,wape0,cov0,sigma_med0,nan_sigma0,wape1,cov1,sigma_med1,nan_sigma1,wape2,cov2,sigma_med2,nan_sigma2
DTLZ1,7,8,2000,82,0.343262699216969,0.9255,33.67727088928223,0,0.3337131986396337,0.923,31.082529067993164,0,0.2857195352792983,0.946,55.865543365478516,0.0
DTLZ1,7,10,2000,84,0.34836998455136947,0.9225,33.75577354431152,0,0.3321006144348424,0.919,30.35915756225586,0,0.2857945188730939,0.942,54.829017639160156,0.0
DTLZ1,7,12,2000,86,0.32375855310040896,0.9045,28.377341270446777,0,0.32922825480823603,0.9165,29.719575881958008,0,0.28698145335483155,0.9395,54.01616096496582,0.0
DTLZ1,7,14,2000,88,0.32777646053377196,0.9045,28.817307472229004,0,0.3229679663574414,0.914,29.10330104827881,0,0.2857759387761325,0.9365,53.013925552368164,0.0
DTLZ1,7,16,2000,90,0.31923796583400277,0.896,27.10312557220459,0,0.3074023223990191,0.897,26.595093727111816,0,0.2862297597987562,0.9375,53.34264945983887,0.0
DTLZ1,7,18,2000,92,0.31344550947358735,0.892,25.990920066833496,0,0.29995858677226134,0.9015,25.872267723083496,0,0.2867337619831522,0.9305,52.22785186767578,0.0
DTLZ1,7,20,2000,94,0.3116803291653229,0.887,25.4842586517334,0,0.3049536930832529,0.8925,25.368067741394043,0,0.2928841960649287,0.945,56.06047058105469,0.0
DTLZ1,7,22,2000,96,0.34548460010357945,0.9265,34.92036056518555,0,0.298255392704135,0.8985,25.380399703979492,0,0.29236463735448115,0.9425,55.21847343444824,0.0
DTLZ1,7,24,2000,98,0.3433514471706274,0.9245,34.32138633728027,0,0.30748659196366684,0.8905,24.8783540725708,0,0.29283189878821253,0.94,54.46652603149414,0.0
DTLZ1,7,26,2000,100,0.3418393409598365,0.9235,34.23331832885742,0,0.3017279115325443,0.8935,25.566436767578125,0,0.2924363749469059,0.9355,53.2977180480957,0.0
DTLZ1,7,28,2000,102,0.3404413124993809,0.9215,33.59038734436035,0,0.29817180041149316,0.8915,24.754745483398438,0,0.29236877905244896,0.931,52.80142402648926,0.0
DTLZ1,7,30,2000,104,0.3416214447995125,0.9205,33.36395263671875,0,0.29671329618115105,0.888,24.174328804016113,0,0.27438412981689775,0.8915,41.43313217163086,0.0
DTLZ1,7,32,2000,106,0.3367560175264012,0.9215,32.913658142089844,0,0.2964177032950714,0.886,23.62807846069336,0,0.27024225577521677,0.871,38.60005187988281,0.0
DTLZ1,7,34,2000,108,0.33428564748586953,0.917,32.257089614868164,0,0.3142960498605012,0.8835,24.921528816223145,0,0.27319881452782785,0.873,38.81571578979492,0.0
DTLZ1,7,36,2000,110,0.32988472618707715,0.9295,33.99559211730957,0,0.28394991149508003,0.8845,21.916669845581055,0,0.274334136515271,0.8765,39.32727813720703,0.0
DTLZ1,7,38,2000,112,0.3008331323448987,0.8925,24.229257583618164,0,0.28335897492487216,0.881,21.662129402160645,0,0.27258637530777025,0.8765,40.712989807128906,0.0
DTLZ1,7,40,2000,114,0.3024779908489595,0.893,24.617329597473145,0,0.2814804115320053,0.8785,21.348183631896973,0,0.26810622000614037,0.869,38.83686065673828,0.0
DTLZ1,7,42,2000,116,0.2975186144945171,0.891,24.04499912261963,0,0.2798749609769685,0.878,20.97079372406006,0,0.29670731026797675,0.9295,53.13532829284668,0.0
DTLZ1,7,44,2000,118,0.2979150443190392,0.8905,23.904677391052246,0,0.27901023843480344,0.8735,20.717823028564453,0,0.2657482114290484,0.8605,36.6658821105957,0.0
DTLZ1,7,46,2000,120,0.29762639341725117,0.8865,23.577364921569824,0,0.27399845677300755,0.875,20.37131404876709,0,0.26551669964884933,0.8595,36.32146644592285,0.0
DTLZ1,7,48,2000,122,0.29642607917285585,0.882,23.241464614868164,0,0.27354632643467186,0.872,20.043084144592285,0,0.26540900331596884,0.858,36.56509017944336,0.0
DTLZ1,7,50,2000,124,0.29588024900402116,0.877,22.781310081481934,0,0.27443661361017174,0.869,19.791723251342773,0,0.26718234491295717,0.863,37.89243125915527,0.0
DTLZ1,7,52,2000,126,0.2949548881307367,0.873,22.501306533813477,0,0.2748737112641028,0.867,19.5548677444458,0,0.2680484902093022,0.8705,39.21095848083496,0.0
DTLZ1,7,54,2000,128,0.2918718537362859,0.8695,22.15785026550293,0,0.27473207929583365,0.865,19.244746208190918,0,0.2681105633076802,0.8675,39.32408142089844,0.0
DTLZ1,7,56,2000,130,0.2914855631026424,0.869,21.866637229919434,0,0.2753161669908209,0.863,19.05859661102295,0,0.2702251021513476,0.864,39.487592697143555,0.0
DTLZ1,7,58,2000,132,0.28805505648113655,0.868,21.423234939575195,0,0.2709862665560481,0.8605,18.722893714904785,0,0.2753301916888244,0.8845,42.64072799682617,0.0
DTLZ1,7,60,2000,134,0.285464316826688,0.866,21.101449966430664,0,0.26858605161370397,0.859,18.450321197509766,0,0.2907058054303827,0.9245,53.987831115722656,0.0
DTLZ1,7,62,2000,136,0.28537253567511817,0.865,20.936363220214844,0,0.2689755080739357,0.856,18.27995491027832,0,0.26707865577979045,0.8525,36.77693557739258,0.0
DTLZ1,7,64,2000,138,0.28434161765687765,0.864,20.665843963623047,0,0.26784765041647945,0.8555,18.011716842651367,0,0.2662906640521239,0.8565,37.28836250305176,0.0
DTLZ1,7,66,2000,140,0.2832541222667035,0.8625,20.32964515686035,0,0.26694995788843934,0.8545,17.755569458007812,0,0.2655110026842581,0.862,37.67081069946289,0.0
DTLZ1,7,68,2000,142,0.28234258997341305,0.8605,20.047330856323242,0,0.26555128977811066,0.8515,17.49714756011963,0,0.2659339805962991,0.8625,38.525150299072266,0.0
DTLZ1,7,70,2000,144,0.28124254398153503,0.8575,19.745875358581543,0,0.2636156926816054,0.851,17.19305992126465,0,0.26792498511160084,0.871,40.33090019226074,0.0
DTLZ1,7,72,2000,146,0.2808615514815738,0.856,19.559823989868164,0,0.2634957720734414,0.8485,16.989025115966797,0,0.26871018768642024,0.8745,41.02548599243164,0.0
DTLZ1,7,74,2000,148,0.2833393863528383,0.858,20.159785270690918,0,0.26274042034800354,0.8445,16.733447074890137,0,0.2687184875875899,0.8705,40.51719665527344,0.0
DTLZ1,7,76,2000,150,0.28409962129597116,0.858,20.423975944519043,0,0.2622783613646458,0.842,16.48277759552002,0,0.26838950068019624,0.8675,40.178571701049805,0.0
DTLZ1,7,78,2000,152,0.2818961352870715,0.854,19.673845291137695,0,0.26255966598749525,0.841,16.296990394592285,0,0.26787356178628224,0.8645,39.67301940917969,0.0
DTLZ1,7,80,2000,154,0.28208607918167444,0.8495,19.35058307647705,0,0.2628280751767527,0.838,16.126193046569824,0,0.26844064878224744,0.8635,39.15865707397461,0.0
DTLZ1,7,82,2000,156,0.2819160750361025,0.848,19.091798782348633,0,0.26295224274040496,0.837,15.966978073120117,0,0.2685237332099998,0.859,38.550458908081055,0.0
DTLZ1,7,84,2000,158,0.281793599662681,0.8445,18.82033920288086,0,0.2632167405083251,0.8355,15.79497241973877,0,0.2691952971561877,0.8585,38.29118728637695,0.0
DTLZ1,7,86,2000,160,0.2811063681856741,0.843,18.62454128265381,0,0.2629253197560693,0.833,15.618592262268066,0,0.2699560588251858,0.86,38.686662673950195,0.0
DTLZ1,7,88,2000,162,0.28132224758068497,0.84,18.43030834197998,0,0.2632666765147865,0.8325,15.483635425567627,0,0.27019259862512834,0.8645,38.92756462097168,0.0
DTLZ1,7,90,2000,164,0.2813478142708566,0.8365,18.298087120056152,0,0.2632797730883464,0.8315,15.375636577606201,0,0.27031879685944427,0.869,39.44445610046387,0.0
DTLZ1,7,92,2000,166,0.2820846224281436,0.8365,18.285107612609863,0,0.2629774767867516,0.8305,15.240111351013184,0,0.27048471374686817,0.8625,38.544883728027344,0.0
DTLZ1,7,94,2000,168,0.2843599398193434,0.839,18.656625747680664,0,0.2631305843555326,0.8285,15.131859302520752,0,0.2701807038117315,0.859,38.17463493347168,0.0
DTLZ1,7,96,2000,170,0.28459145577149964,0.8375,18.3627986907959,0,0.26381853316074666,0.827,15.023262023925781,0,0.2921437663275665,0.9105,50.179222106933594,0.0
DTLZ1,7,98,2000,172,0.28385298611866416,0.835,18.121870040893555,0,0.2632519707311129,0.8255,14.883127689361572,0,0.2701572012935637,0.853,37.36717414855957,0.0
DTLZ1,7,100,2000,174,0.2836589024093597,0.8325,17.94638442993164,0,0.26273354142893285,0.822,14.713555812835693,0,0.27046626236723437,0.857,37.84262466430664,0.0
DTLZ1,7,102,2000,176,0.28282459345413835,0.8345,18.068161010742188,0,0.2616774905131092,0.822,14.646355152130127,0,0.27043924482113574,0.8525,37.39023208618164,0.0
DTLZ1,7,104,2000,178,0.28284099630811577,0.834,17.946295738220215,0,0.2615536417410334,0.82,14.527520656585693,0,0.27158633196957194,0.8515,37.388248443603516,0.0
DTLZ1,7,106,2000,180,0.28247911401706116,0.831,17.763554573059082,0,0.2612392330864583,0.818,14.38361406326294,0,0.2721447896706854,0.851,37.48912811279297,0.0
DTLZ1,7,108,2000,182,0.2786729785342885,0.829,17.554080963134766,0,0.26087020223957524,0.814,14.440622329711914,0,0.2714218129753214,0.8485,37.014156341552734,0.0
DTLZ1,7,110,2000,184,0.27821058629942863,0.8245,17.332345008850098,0,0.2602160341110982,0.812,14.26335620880127,0,0.29393647866971595,0.9105,51.186458587646484,0.0
DTLZ1,7,112,2000,186,0.27802101573109034,0.8235,17.268857955932617,0,0.26014170300112915,0.812,14.157371997833252,0,0.31209206253690064,0.914,52.81570625305176,0.0
DTLZ1,7,114,2000,188,0.2769865513452659,0.8215,17.17614459991455,0,0.259620702323317,0.8115,14.142542362213135,0,0.26821724039262257,0.858,37.7982120513916,0.0
DTLZ1,7,116,2000,190,0.27694881904941093,0.8205,16.976662635803223,0,0.258909732199446,0.8145,14.208986282348633,0,0.2705455699696169,0.857,37.62548637390137,0.0
DTLZ1,7,118,2000,192,0.2769404901257056,0.819,16.799957275390625,0,0.2579497350792425,0.812,14.260905742645264,0,0.27158853194010524,0.857,37.73452377319336,0.0
DTLZ1,7,120,2000,194,0.2771130956199596,0.815,16.672542572021484,0,0.258471820735702,0.81,14.220260620117188,0,0.2727017450981117,0.8535,37.479257583618164,0.0
DTLZ1,7,122,2000,196,0.2761561608776265,0.8185,16.56668186187744,0,0.26230248628769576,0.8225,15.167044639587402,0,0.27248963408784527,0.851,36.73935317993164,0.0
DTLZ1,7,124,2000,198,0.27595736978120106,0.8165,16.449777603149414,0,0.2629809560443396,0.824,15.249180316925049,0,0.27284343030933206,0.8525,37.04657173156738,0.0
DTLZ1,7,126,2000,200,0.27706121026760067,0.818,16.573113441467285,0,0.2632621164804635,0.823,15.14547872543335,0,0.2722128344771773,0.848,36.34192085266113,0.0
DTLZ1,7,128,2000,202,0.27689685354098703,0.8165,16.40166664123535,0,0.26310722848935864,0.822,15.024268627166748,0,0.2743969695236525,0.8605,38.104339599609375,0.0
DTLZ1,7,130,2000,204,0.2767076109627454,0.8155,16.261751174926758,0,0.26369207645080683,0.8225,14.96741533279419,0,0.2753248620733262,0.8625,38.71418762207031,0.0
DTLZ1,7,132,2000,206,0.276608849385134,0.8145,16.14039707183838,0,0.2637813408732272,0.8225,14.884645462036133,0,0.31169493606977916,0.9115,52.10032081604004,0.0
DTLZ1,7,134,2000,208,0.27468070701696035,0.832,17.081151008605957,0,0.2591404827166378,0.8085,14.06093168258667,0,0.3109864515199044,0.9115,51.80555534362793,0.0
DTLZ1,7,136,2000,210,0.27533699745182344,0.8345,17.21089267730713,0,0.25912516488601467,0.807,13.982650756835938,0,0.3127322984842938,0.9095,51.58113670349121,0.0
DTLZ1,7,138,2000,212,0.2745560206436842,0.8305,17.013166427612305,0,0.25836412365398026,0.805,13.87619400024414,0,0.27810359572272797,0.8795,41.707815170288086,0.0
DTLZ1,7,140,2000,214,0.2744080891079287,0.829,16.924227714538574,0,0.2583116463326322,0.804,13.798741340637207,0,0.27952571348107685,0.8805,42.27838897705078,0.0
DTLZ1,7,141,2000,215,0.27400039107259,0.8275,16.817585945129395,0,0.25793629363238446,0.8035,13.769197463989258,0,0.27859349375802495,0.876,41.63994598388672,0.0
MMF1,2,1,2000,20,0.022954294813670607,0.958,0.018905673176050186,0,0.8227655913587175,0.658,0.9101836681365967,0,,,,
MMF1,2,2,2000,21,0.021395292800768694,0.958,0.018540618009865284,0,0.7951026289057025,0.721,1.1739562153816223,0,,,,
MMF1,2,4,2000,23,0.018261581158488662,0.9845,0.019506635144352913,0,0.7926413868787628,0.6805,0.9751675724983215,0,,,,
MMF1,2,6,2000,25,0.01626581311361443,0.9855,0.017385561019182205,0,0.7613713836666116,0.7255,0.9720262885093689,0,,,,
MMF1,2,8,2000,27,0.01499856255713521,0.9875,0.016830029897391796,0,0.7601886207704632,0.7735,1.3013305068016052,0,,,,
MMF1,2,10,2000,29,0.012368339425871873,0.9795,0.014957348350435495,0,0.7599214154669824,0.7545,1.2196131348609924,0,,,,
MMF1,2,12,2000,31,0.012370841243398092,0.989,0.014621852897107601,0,0.7495458407685905,0.662,0.8371137380599976,0,,,,
MMF1,2,14,2000,33,0.00975256810963103,0.9855,0.012935899663716555,0,0.747460962349234,0.637,0.7789687514305115,0,,,,
MMF1,2,16,2000,35,0.007920987501759574,0.981,0.012027995195239782,0,0.7427934910781159,0.642,0.77179354429245,0,,,,
MMF1,2,18,2000,37,0.006881404723414624,0.975,0.01092188386246562,0,0.7417647643723864,0.6265,0.7284737825393677,0,,,,
MMF1,2,20,2000,39,0.00526169387395066,0.971,0.010315568652004004,0,0.7412467981461665,0.6205,0.7214135527610779,0,,,,
MMF1,2,22,2000,41,0.00512130680675736,0.965,0.009540121536701918,0,0.7361613910799525,0.623,0.753766804933548,0,,,,
MMF1,2,24,2000,43,0.00488375454097774,0.9575,0.008876821026206017,0,0.7354760470731704,0.6165,0.7349143326282501,0,,,,
MMF1,2,26,2000,45,0.004758257040028515,0.9525,0.008130957838147879,0,0.7348548751810388,0.6045,0.7079487442970276,0,,,,
MMF1,2,28,2000,47,0.004790428053282697,0.949,0.008122498169541359,0,0.7360792499581473,0.5905,0.6909110844135284,0,,,,
MMF1,2,30,2000,49,0.004432065210344166,0.947,0.0075599695555865765,0,0.735403650534214,0.5875,0.6784922480583191,0,,,,
MMF1,2,32,2000,51,0.004174082551264777,0.946,0.007104781921952963,0,0.7408817633983512,0.5865,0.6801171898841858,0,,,,
MMF1,2,34,2000,53,0.004078657947267731,0.9425,0.006619487190619111,0,0.7393330798408962,0.571,0.666426420211792,0,,,,
MMF1,2,36,2000,55,0.003760188454144609,0.9425,0.00615808623842895,0,0.7412688947992971,0.563,0.6484004855155945,0,,,,
MMF1,2,38,2000,57,0.0036261647373699952,0.9425,0.005735314916819334,0,0.7416221005379556,0.5525,0.6313107013702393,0,,,,
MMF1,2,40,2000,59,0.003449104087963269,0.942,0.005549955647438765,0,0.7426910808559191,0.539,0.6212886869907379,0,,,,
MMF1,2,41,2000,60,0.0035375929931326234,0.9395,0.005445112707093358,0,0.7427086473759255,0.535,0.6165467500686646,0,,,,
MMF11_L,2,1,2000,20,0.0019742410485982993,1.0,0.004767667734995484,0,0.1345562372922662,0.8375,0.4434832036495209,0,,,,
MMF11_L,2,2,2000,21,0.0016950655834109918,1.0,0.004195164190605283,0,0.14776507590165122,0.8905,0.6520083844661713,0,,,,
MMF11_L,2,4,2000,23,0.0013205968968055723,1.0,0.0030041298596188426,0,0.14094588600850153,0.892,0.6168395578861237,0,,,,
MMF11_L,2,6,2000,25,0.0010471593312765786,1.0,0.0025092880241572857,0,0.13169366400799795,0.895,0.6584580838680267,0,,,,
MMF11_L,2,8,2000,27,0.0007926552478629929,1.0,0.002454347559250891,0,0.13111381265387662,0.881,0.6101580560207367,0,,,,
MMF11_L,2,10,2000,29,0.0007622045548453574,1.0,0.0023099068785086274,0,0.13004183700624605,0.862,0.5403681099414825,0,,,,
MMF11_L,2,12,2000,31,0.0007555707737277798,1.0,0.0022336969850584865,0,0.13219120246321733,0.8385,0.4983120709657669,0,,,,
MMF11_L,2,14,2000,33,0.0007228396759205611,1.0,0.002219699788838625,0,0.13359963396450125,0.8525,0.5881133675575256,0,,,,
MMF11_L,2,16,2000,35,0.0004029067180756308,1.0,0.002241251990199089,0,0.12211345674943476,0.91,0.6250841915607452,0,,,,
MMF11_L,2,18,2000,37,0.0004330063625650479,1.0,0.002183008356951177,0,0.11726902352133466,0.9115,0.6391984820365906,0,,,,
MMF11_L,2,20,2000,39,0.0004209449175724372,1.0,0.002122843754477799,0,0.11820804804757125,0.9055,0.6162581741809845,0,,,,
MMF11_L,2,22,2000,41,0.00038647289031616775,1.0,0.0021411165362223983,0,0.11693566913973333,0.9005,0.5896450281143188,0,,,,
MMF11_L,2,24,2000,43,0.0003763566663610044,1.0,0.0021041231229901314,0,0.11720735602998135,0.8985,0.5727110207080841,0,,,,
MMF11_L,2,26,2000,45,0.00036750758644760954,1.0,0.0020193521631881595,0,0.11582684959546385,0.877,0.5455268919467926,0,,,,
MMF11_L,2,28,2000,47,0.0003680490197394362,1.0,0.001972645870409906,0,0.1162963789236857,0.872,0.5494513809680939,0,,,,
MMF11_L,2,30,2000,49,0.0003822694957889351,1.0,0.0019725706661120057,0,0.11527953923199341,0.8715,0.5345593690872192,0,,,,
MMF11_L,2,32,2000,51,0.00038177994960330084,1.0,0.0019445602665655315,0,0.11546885991257001,0.8695,0.5151592791080475,0,,,,
MMF11_L,2,34,2000,53,0.000359978596285936,1.0,0.0018872072105295956,0,0.11245562020180964,0.8775,0.49933283030986786,0,,,,
MMF11_L,2,36,2000,55,0.00034422562552117824,1.0,0.001828319684136659,0,0.11227962221747444,0.872,0.4874006509780884,0,,,,
MMF11_L,2,38,2000,56,0.0003407708687419364,1.0,0.001821966958232224,0,0.11263518117029113,0.87,0.48261161148548126,0,,,,
MMF11_L,2,40,2000,58,0.0003379729231300383,1.0,0.001775975979398936,0,0.1124598914029288,0.8615,0.4666047543287277,0,,,,
MMF11_L,2,42,2000,59,0.0003361473193501926,1.0,0.001761167892254889,0,0.11241958913111003,0.8565,0.45941856503486633,0,,,,
MMF11_L,2,43,2000,60,0.0003255126732307597,1.0,0.0017601694562472403,0,0.11234904410226154,0.8505,0.45225775241851807,0,,,,
MMF4,2,1,2000,20,0.02189937870486131,0.946,0.017781655304133892,0,0.3118668723830545,0.9195,0.4140586704015732,0,,,,
MMF4,2,2,2000,21,0.020857260562933994,0.941,0.016889813356101513,0,0.3087951953511409,0.964,0.5226926505565643,0,,,,
MMF4,2,4,2000,23,0.018595631273865897,0.955,0.017164232209324837,0,0.3081483209154719,0.9545,0.48458132147789,0,,,,
MMF4,2,6,2000,25,0.017245084511779665,0.9565,0.016421142034232616,0,0.3078161761196904,0.9475,0.4546657055616379,0,,,,
MMF4,2,8,2000,27,0.015326090072379233,0.954,0.014784539118409157,0,0.3015791507313812,0.9455,0.4372633844614029,0,,,,
MMF4,2,10,2000,29,0.014911319022007354,0.936,0.01404552347958088,0,0.3014752943079329,0.9355,0.40290403366088867,0,,,,
MMF4,2,12,2000,31,0.013154836800431993,0.9335,0.012593038845807314,0,0.28332126351347925,0.938,0.37913449108600616,0,,,,
MMF4,2,14,2000,33,0.01093589615257316,0.9565,0.012687329668551683,0,0.2800396375027781,0.928,0.35133974254131317,0,,,,
MMF4,2,16,2000,35,0.00833932767184053,0.9525,0.011456979438662529,0,0.2870696119216773,0.922,0.34271591901779175,0,,,,
MMF4,2,18,2000,37,0.006469780178732309,0.9535,0.010363295208662748,0,0.2840981040490763,0.912,0.318387046456337,0,,,,
MMF4,2,20,2000,39,0.00621333362608624,0.952,0.010340260341763496,0,0.28482449214970434,0.908,0.3145090937614441,0,,,,
MMF4,2,22,2000,41,0.005834691827052944,0.9495,0.009785608854144812,0,0.28708333690598836,0.8885,0.2870666831731796,0,,,,
MMF4,2,24,2000,43,0.005771467906839102,0.9475,0.008993368595838547,0,0.2638732257729068,0.893,0.28387123346328735,0,,,,
MMF4,2,26,2000,45,0.005361467966132346,0.9455,0.00836140476167202,0,0.26200230475426484,0.8875,0.26179803907871246,0,,,,
MMF4,2,28,2000,47,0.005182105323691266,0.9455,0.007768705720081925,0,0.25999586513565465,0.8845,0.248609259724617,0,,,,
MMF4,2,30,2000,49,0.0048678189856201075,0.9465,0.007271018577739596,0,0.25928446655523335,0.8755,0.2346227616071701,0,,,,
MMF4,2,32,2000,51,0.004589762770238578,0.9435,0.006817528046667576,0,0.252409235539671,0.8705,0.2217056304216385,0,,,,
MMF4,2,34,2000,53,0.004294681854981997,0.9435,0.00636455207131803,0,0.24266604655691712,0.8605,0.20436518639326096,0,,,,
MMF4,2,36,2000,55,0.004134940185088739,0.943,0.005962625844404101,0,0.23745502120510822,0.863,0.200447216629982,0,,,,
MMF4,2,38,2000,57,0.0037224849913667095,0.943,0.00559507729485631,0,0.23531688694603056,0.856,0.18985016644001007,0,,,,
MMF4,2,40,2000,59,0.0035962738507656767,0.944,0.0052166651003062725,0,0.2296209306402698,0.8535,0.1863807812333107,0,,,,
MMF4,2,41,2000,60,0.003327100598828456,0.947,0.005040059797465801,0,0.21063431171011424,0.87,0.184855155646801,0,,,,
ZDT4,10,1,2000,108,0.011057472685534692,0.9905,0.012540512718260288,0,0.14009168585489584,0.9235,25.61856460571289,0,,,,
ZDT4,10,2,2000,109,0.01135323614631056,0.9885,0.012378314509987831,0,0.13924979268622675,0.924,25.43810749053955,0,,,,
ZDT4,10,4,2000,111,0.010777052660418614,0.9885,0.01170788612216711,0,0.13916230560069703,0.9245,25.307135581970215,0,,,,
ZDT4,10,6,2000,113,0.010412103127972517,0.9895,0.011323218699544668,0,0.1377931200400836,0.931,25.867032051086426,0,,,,
ZDT4,10,8,2000,115,0.0100642735228006,0.989,0.010860861279070377,0,0.13809485326542933,0.929,25.649925231933594,0,,,,
ZDT4,10,10,2000,117,0.009459798566567578,0.991,0.01067548617720604,0,0.14252236018295694,0.931,26.443641662597656,0,,,,
ZDT4,10,12,2000,119,0.009272536945814149,0.991,0.010463993530720472,0,0.14067682005040225,0.941,27.433449745178223,0,,,,
ZDT4,10,14,2000,121,0.009225016062057953,0.991,0.010380648076534271,0,0.1366621722704276,0.9055,23.09435749053955,0,,,,
ZDT4,10,16,2000,123,0.009152284127772454,0.99,0.010221550241112709,0,0.13911386319982147,0.907,23.710161209106445,0,,,,
ZDT4,10,18,2000,125,0.008839448029020074,0.991,0.009992906358093023,0,0.13843217929823312,0.905,23.666985511779785,0,,,,
ZDT4,10,20,2000,127,0.008696545655580428,0.9905,0.009769170079380274,0,0.13847598660192154,0.9055,23.645551681518555,0,,,,
ZDT4,10,22,2000,129,0.008527071026901105,0.989,0.009614051319658756,0,0.13812301479105668,0.9075,23.653255462646484,0,,,,
ZDT4,10,24,2000,131,0.008134388878609573,0.9895,0.009413932915776968,0,0.13835596370698952,0.925,24.73392963409424,0,,,,
ZDT4,10,26,2000,133,0.00807054143902033,0.99,0.009364606346935034,0,0.13694993556457744,0.925,24.70954704284668,0,,,,
ZDT4,10,28,2000,135,0.008169945990480456,0.99,0.009356919676065445,0,0.1371228455196898,0.9275,24.94673728942871,0,,,,
ZDT4,10,30,2000,137,0.008008531644671753,0.989,0.009233447723090649,0,0.13663289598989553,0.9255,24.80502986907959,0,,,,
ZDT4,10,32,2000,139,0.0076463662826446385,0.9895,0.009050718042999506,0,0.13547022356769114,0.9255,24.519150733947754,0,,,,
ZDT4,10,34,2000,141,0.007346156025107422,0.99,0.008935472927987576,0,0.13597777435436367,0.9265,24.591676712036133,0,,,,
ZDT4,10,36,2000,143,0.006922769316405666,0.9915,0.008822852279990911,0,0.1379882302350895,0.925,24.839311599731445,0,,,,
ZDT4,10,38,2000,145,0.0070478166967895,0.9895,0.008699387777596712,0,0.1374468031598148,0.9205,24.522117614746094,0,,,,
ZDT4,10,40,2000,147,0.007055777787200088,0.9895,0.008623977657407522,0,0.13620270697838316,0.928,24.626696586608887,0,,,,
ZDT4,10,42,2000,149,0.006837857895145924,0.9895,0.008520247414708138,0,0.13616592163604255,0.924,24.490361213684082,0,,,,
ZDT4,10,44,2000,151,0.00668173841078128,0.9885,0.008358546532690525,0,0.13609085313623745,0.922,24.343902587890625,0,,,,
ZDT4,10,46,2000,153,0.0064958239481914875,0.9895,0.008190273307263851,0,0.13572691775560677,0.921,24.205198287963867,0,,,,
ZDT4,10,48,2000,155,0.006466533402023164,0.9875,0.008160068187862635,0,0.13516079766009204,0.928,24.71511173248291,0,,,,
ZDT4,10,50,2000,157,0.006310776944893709,0.988,0.008085967972874641,0,0.13464698780793527,0.928,24.527997970581055,0,,,,
ZDT4,10,52,2000,159,0.006207547220236803,0.9885,0.007978253066539764,0,0.1343433339687548,0.9295,24.517855644226074,0,,,,
ZDT4,10,54,2000,161,0.005670596594530413,0.9915,0.007685536285862327,0,0.1348278168164691,0.9325,24.810172080993652,0,,,,
ZDT4,10,56,2000,163,0.005978707664804125,0.989,0.007817450910806656,0,0.1346660191060005,0.9325,24.823473930358887,0,,,,
ZDT4,10,58,2000,165,0.006031655570655022,0.9875,0.007736440282315016,0,0.13303446863346974,0.928,24.36664390563965,0,,,,
ZDT4,10,60,2000,167,0.005821131026398276,0.988,0.007650729734450579,0,0.1323083250201309,0.93,24.30195140838623,0,,,,
ZDT4,10,62,2000,169,0.005678127557316879,0.988,0.007488656789064407,0,0.13193824118184283,0.927,24.10549259185791,0,,,,
ZDT4,10,64,2000,171,0.005802802961283184,0.987,0.007473823381587863,0,0.13114335971696506,0.925,23.860880851745605,0,,,,
ZDT4,10,66,2000,173,0.005737004987510905,0.9875,0.0074712245259433985,0,0.13344602940064962,0.9265,24.01846408843994,0,,,,
ZDT4,10,68,2000,175,0.0055837384145939585,0.9875,0.0073364595882594585,0,0.13281907417687666,0.9245,23.828375816345215,0,,,,
ZDT4,10,70,2000,177,0.005557605461512637,0.9875,0.007291980320587754,0,0.13246579395302843,0.922,23.634469032287598,0,,,,
ZDT4,10,72,2000,179,0.005459396143409215,0.9875,0.007201932603493333,0,0.132407554848768,0.9245,23.681175231933594,0,,,,
ZDT4,10,74,2000,181,0.005215477227604997,0.988,0.006947114132344723,0,0.13148990358413418,0.916,23.08899688720703,0,,,,
ZDT4,10,76,2000,183,0.005306278323054427,0.988,0.007086174795404077,0,0.13096657041436813,0.9125,22.77036952972412,0,,,,
ZDT4,10,78,2000,185,0.0051329725282009235,0.9885,0.006952566560357809,0,0.13050185890403426,0.909,22.467820167541504,0,,,,
ZDT4,10,80,2000,187,0.005122620798389106,0.987,0.006863686954602599,0,0.12903975521335417,0.909,22.250553131103516,0,,,,
ZDT4,10,82,2000,189,0.004972654986910693,0.9885,0.006711703957989812,0,0.12950976646473977,0.905,22.15683937072754,0,,,,
ZDT4,10,84,2000,191,0.005105615228558514,0.9865,0.006719512864947319,0,0.12933337698306707,0.9,21.898414611816406,0,,,,
ZDT4,10,86,2000,193,0.005088649990082154,0.987,0.006663096835836768,0,0.12953271129973995,0.8985,21.776113510131836,0,,,,
ZDT4,10,88,2000,195,0.005047255206313755,0.9865,0.006582960253581405,0,0.1296767632055623,0.896,21.636009216308594,0,,,,
ZDT4,10,90,2000,197,0.004860719159411915,0.988,0.006264017662033439,0,0.12894382743471994,0.894,21.519245147705078,0,,,,
ZDT4,10,92,2000,199,0.004879773511333324,0.9855,0.0062909547705203295,0,0.12822288104146284,0.892,21.25663661956787,0,,,,
ZDT4,10,94,2000,201,0.004932884898692646,0.986,0.006361914565786719,0,0.12718742799164184,0.892,21.073975563049316,0,,,,
ZDT4,10,96,2000,203,0.005051101136238032,0.9855,0.006432821042835712,0,0.12688973303951556,0.8925,21.06091594696045,0,,,,
