label,exp,tier,dist,problema,D,M,N,Nmin,I_eff,I_max,k,iteracao,geracao,n_gps,n_folhas,prof_max,tp,tp_frac,delta_total_point,early_stop,n_front1,f_best,tempo_fit_s,tempo_busca_s,motivo
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,3,50000,200,44,250,43,44,2244,"[42, 39, 26]","[189, 184, 188]",12.0,"[11425.0, 10682.0, 7345.0]",0.19634666666666667,0.0,True,105,"[-0.0006062450804205487, -0.00038447251082848743, -9.627106695875298e-05]",0.000351,2.753565,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_WFG9,sweep-big-lhs,big,lhs,WFG9,22,2,50000,220,6,228,0,1,51,"[1, 1]","[169, 173]",17.0,"[246.0, 233.0]",0.00479,1.0,False,1,"[2.6020164442367362e-23, 1.906157280525913e-22]",1.729117,0.151902,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_WFG9,sweep-big-lhs,big,lhs,WFG9,22,2,50000,220,6,228,1,2,102,"[1, 1]","[169, 173]",17.0,"[246.0, 233.0]",0.00479,1.0,False,2,"[4.837698575749807e-33, 2.2155539525684904e-32]",0.000254,0.782375,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_WFG9,sweep-big-lhs,big,lhs,WFG9,22,2,50000,220,6,228,2,3,153,"[1, 1]","[169, 173]",17.0,"[246.0, 233.0]",0.00479,1.0,False,4,"[6.389513381138499e-37, 9.493927087460296e-37]",0.000227,0.974845,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_WFG9,sweep-big-lhs,big,lhs,WFG9,22,2,50000,220,6,228,3,4,204,"[1, 1]","[169, 173]",17.0,"[246.0, 233.0]",0.00479,1.0,False,1,"[4.894264531493756e-41, 3.16127663462398e-39]",0.000243,0.916336,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_WFG9,sweep-big-lhs,big,lhs,WFG9,22,2,50000,220,6,228,4,5,255,"[1, 1]","[169, 173]",17.0,"[246.0, 233.0]",0.00479,1.0,False,8,"[2.7946550606849313e-42, 2.196384279499705e-40]",0.000245,0.936602,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_WFG9,sweep-big-lhs,big,lhs,WFG9,22,2,50000,220,6,228,5,6,306,"[1, 1]","[169, 173]",17.0,"[246.0, 233.0]",0.00479,0.0,True,30,"[4.510969975236786e-42, 8.483621787677278e-41]",0.000244,0.979502,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,18,167,0,1,51,"[1, 1]","[128, 124]",9.0,"[392.0, 363.0]",0.00755,1.0,False,11,"[0.0117201165461094, 2.975274735312204]",4.41655,0.176215,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,18,167,1,2,102,"[2, 2]","[128, 124]",9.0,"[784.0, 826.0]",0.0161,1.0,False,3,"[0.0039003425896959854, 2.975274735312204]",3.941947,0.19136,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,18,167,2,3,153,"[3, 2]","[128, 124]",9.0,"[1176.0, 826.0]",0.02002,1.0,False,8,"[0.0039003425896959854, 1.1555496724322438]",1.48828,0.525001,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,18,167,3,4,204,"[4, 3]","[128, 124]",9.0,"[1568.0, 1272.0]",0.0284,1.0,False,6,"[0.0039003425896959854, 1.0768552799709141]",3.782354,0.654292,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,18,167,4,5,255,"[5, 3]","[128, 124]",9.0,"[1958.0, 1272.0]",0.0323,1.0,False,10,"[0.0039003425896959854, 0.9415902923792601]",1.58454,0.837218,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,18,167,5,6,306,"[6, 3]","[128, 124]",9.0,"[2349.0, 1272.0]",0.03621,6.0,False,8,"[0.0039003425896959854, 0.7774565725121647]",1.196605,0.870518,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,18,167,6,7,357,"[7, 3]","[128, 124]",9.0,"[2739.0, 1272.0]",0.04011,5.0,False,11,"[0.0039003425896959854, 0.6501220790669322]",1.296178,0.899504,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,18,167,7,8,408,"[8, 3]","[128, 124]",9.0,"[3130.0, 1272.0]",0.04402,4.0,False,13,"[0.0039003425896959854, 0.5477761609945446]",1.226657,0.996629,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,18,167,8,9,459,"[9, 3]","[128, 124]",9.0,"[3521.0, 1272.0]",0.04793,5.0,False,18,"[0.0039003425896959854, 0.47965550352819264]",1.063951,1.002393,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,18,167,9,10,510,"[10, 3]","[128, 124]",9.0,"[3911.0, 1272.0]",0.05183,6.0,False,22,"[0.0039003425896959854, 0.47485884674824774]",1.161605,1.00435,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,18,167,10,11,561,"[11, 3]","[128, 124]",9.0,"[4302.0, 1272.0]",0.05574,5.0,False,22,"[0.0039003425896959854, 0.48558278079144657]",1.477047,0.998912,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,18,167,11,12,612,"[12, 3]","[128, 124]",9.0,"[4692.0, 1272.0]",0.05964,4.0,False,22,"[0.0039003425896959854, 0.4411236096639186]",1.235011,1.043415,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,18,167,12,13,663,"[13, 3]","[128, 124]",9.0,"[5084.0, 1272.0]",0.06356,5.0,False,20,"[0.0039003425896959854, 0.41717318072915077]",1.186761,0.990928,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,18,167,13,14,714,"[14, 3]","[128, 124]",9.0,"[5474.0, 1272.0]",0.06746,6.0,False,19,"[0.0039003425896959854, 0.4195106264669448]",1.154636,0.973357,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,18,167,14,15,765,"[15, 3]","[128, 124]",9.0,"[5864.0, 1272.0]",0.07136,5.0,False,20,"[0.0039003425896959854, 0.4224954016972333]",1.244181,0.97274,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,18,167,15,16,816,"[16, 3]","[128, 124]",9.0,"[6254.0, 1272.0]",0.07526,3.0,False,23,"[0.0036996973050897886, 0.42253015795722604]",1.729106,1.000873,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,18,167,16,17,867,"[16, 3]","[128, 124]",9.0,"[6254.0, 1272.0]",0.07526,1.0,False,26,"[0.0006248096225169308, 0.4228754371870309]",0.000241,1.053903,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,30,2,50000,300,18,167,17,18,918,"[16, 3]","[128, 124]",9.0,"[6254.0, 1272.0]",0.07526,0.0,True,27,"[0.0006361422430896657, 0.42334949574433267]",0.000267,1.09673,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,0,1,51,"[1, 1]","[256, 393]",26.0,"[197.0, 117.0]",0.00314,1.0,False,11,"[0.001959979738451463, 98.8586404832665]",1.289265,0.172128,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,1,2,102,"[2, 2]","[256, 393]",26.0,"[394.0, 224.0]",0.00618,1.0,False,25,"[0.00587002988665438, 98.8586404832665]",0.367066,0.303171,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,2,3,153,"[3, 3]","[256, 393]",26.0,"[590.0, 343.0]",0.00933,1.0,False,9,"[0.013689882401251468, 91.35389994231525]",0.735689,0.46034,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,3,4,204,"[4, 3]","[256, 393]",26.0,"[786.0, 343.0]",0.01129,1.0,False,9,"[0.013689882401251468, 83.49600950971853]",0.329579,0.421083,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,4,5,255,"[5, 3]","[256, 393]",26.0,"[982.0, 343.0]",0.01325,1.0,False,29,"[0.001959979738451463, 82.59902125135659]",0.368241,0.442171,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,5,6,306,"[6, 3]","[256, 393]",26.0,"[1178.0, 343.0]",0.01521,52.0,False,26,"[0.001959979738451463, 80.23227982607978]",0.333467,0.446076,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,6,7,357,"[7, 3]","[256, 393]",26.0,"[1374.0, 343.0]",0.01717,50.0,False,27,"[0.001959979738451463, 79.43339727622322]",0.33105,0.421784,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,7,8,408,"[8, 3]","[256, 393]",26.0,"[1570.0, 343.0]",0.01913,51.0,False,28,"[0.001959979738451463, 79.36777208046385]",0.728659,0.51023,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,8,9,459,"[9, 3]","[256, 393]",26.0,"[1766.0, 343.0]",0.02109,50.0,False,28,"[0.001959979738451463, 79.32467517947794]",0.372568,0.465032,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,9,10,510,"[10, 3]","[256, 393]",26.0,"[1962.0, 343.0]",0.02305,48.0,False,28,"[0.001959979738451463, 79.32467517947794]",0.361048,0.55426,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,10,11,561,"[11, 3]","[256, 393]",26.0,"[2158.0, 343.0]",0.02501,46.0,False,28,"[0.001959979738451463, 79.32467517947794]",0.341553,0.460286,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,11,12,612,"[12, 3]","[256, 393]",26.0,"[2354.0, 343.0]",0.02697,43.0,False,28,"[0.001959979738451463, 79.32310865203465]",0.610802,0.473159,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,12,13,663,"[13, 3]","[256, 393]",26.0,"[2550.0, 343.0]",0.02893,44.0,False,27,"[0.001959979738451463, 79.00926462258792]",0.279503,0.453843,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,13,14,714,"[14, 3]","[256, 393]",26.0,"[2746.0, 343.0]",0.03089,42.0,False,27,"[0.001959979738451463, 78.98591054527446]",0.275639,0.468652,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,14,15,765,"[15, 3]","[256, 393]",26.0,"[2942.0, 343.0]",0.03285,38.0,False,28,"[0.001959979738451463, 78.88554818723787]",0.314446,0.448206,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,15,16,816,"[16, 3]","[256, 393]",26.0,"[3138.0, 343.0]",0.03481,36.0,False,28,"[0.003902006172508042, 78.83320886117463]",0.29149,0.449209,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,16,17,867,"[17, 3]","[256, 393]",26.0,"[3334.0, 343.0]",0.03677,36.0,False,28,"[0.0020488314889189896, 78.82819544936365]",0.323916,0.469353,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,17,18,918,"[18, 3]","[256, 393]",26.0,"[3530.0, 343.0]",0.03873,36.0,False,28,"[0.0020488314889189896, 78.80476964360969]",0.268513,0.497938,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,18,19,969,"[19, 3]","[256, 393]",26.0,"[3725.0, 343.0]",0.04068,33.0,False,27,"[0.002186463217871186, 78.79536167140941]",0.291273,0.46667,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,19,20,1020,"[20, 3]","[256, 393]",26.0,"[3921.0, 343.0]",0.04264,38.0,False,36,"[2.0138276101144825e-06, 78.79536167140941]",0.340015,0.521263,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,20,21,1071,"[21, 3]","[256, 393]",26.0,"[4116.0, 343.0]",0.04459,36.0,False,27,"[0.0019475916605915314, 78.79536167140941]",0.27629,0.458695,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,21,22,1122,"[22, 3]","[256, 393]",26.0,"[4312.0, 343.0]",0.04655,33.0,False,33,"[0.00019568534364251128, 78.79536167140941]",0.29882,0.56743,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,22,23,1173,"[23, 3]","[256, 393]",26.0,"[4508.0, 343.0]",0.04851,36.0,False,27,"[0.0021760222281381955, 78.78467928213865]",0.299073,0.461943,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,23,24,1224,"[24, 3]","[256, 393]",26.0,"[4704.0, 343.0]",0.05047,32.0,False,28,"[2.013815054283108e-06, 78.73635989087802]",0.284366,0.460741,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,24,25,1275,"[25, 3]","[256, 393]",26.0,"[4900.0, 343.0]",0.05243,35.0,False,28,"[2.013815054283108e-06, 78.73635989087802]",0.274372,0.468597,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,25,26,1326,"[26, 3]","[256, 393]",26.0,"[5095.0, 343.0]",0.05438,35.0,False,27,"[2.013815238052774e-06, 78.73635989087802]",0.326583,0.493196,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,26,27,1377,"[27, 3]","[256, 393]",26.0,"[5290.0, 343.0]",0.05633,29.0,False,33,"[2.013815110384065e-06, 78.72451676916671]",0.300167,0.537411,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,27,28,1428,"[28, 3]","[256, 393]",26.0,"[5485.0, 343.0]",0.05828,30.0,False,27,"[2.01381294806513e-06, 78.72451676916671]",0.300647,0.515473,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,28,29,1479,"[29, 3]","[256, 393]",26.0,"[5680.0, 343.0]",0.06023,29.0,False,32,"[2.013812531002912e-06, 78.72451676916671]",0.174778,0.538572,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,29,30,1530,"[30, 3]","[256, 393]",26.0,"[5875.0, 343.0]",0.06218,26.0,False,28,"[2.0138046638445983e-06, 78.72451676916671]",0.371352,0.59667,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,30,31,1581,"[31, 3]","[256, 393]",26.0,"[6070.0, 343.0]",0.06413,24.0,False,34,"[2.0138020447382776e-06, 78.72451676916671]",0.873037,0.53793,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,31,32,1632,"[32, 3]","[256, 393]",26.0,"[6265.0, 343.0]",0.06608,23.0,False,35,"[2.013802064063097e-06, 78.72451676916671]",0.142611,0.631057,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,32,33,1683,"[33, 3]","[256, 393]",26.0,"[6460.0, 343.0]",0.06803,24.0,False,36,"[2.0138012466613953e-06, 78.65409364154846]",0.27279,0.608737,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,33,34,1734,"[34, 3]","[256, 393]",26.0,"[6655.0, 343.0]",0.06998,22.0,False,34,"[2.0138005877995413e-06, 78.65409364154846]",0.416565,0.664863,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,34,35,1785,"[35, 3]","[256, 393]",26.0,"[6850.0, 343.0]",0.07193,20.0,False,35,"[2.0138005877995413e-06, 78.65409364154846]",0.312617,0.68185,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,35,36,1836,"[36, 3]","[256, 393]",26.0,"[7045.0, 343.0]",0.07388,19.0,False,35,"[2.0138004093173123e-06, 78.64363868066823]",0.329489,0.645247,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,36,37,1887,"[37, 3]","[256, 393]",26.0,"[7240.0, 343.0]",0.07583,17.0,False,33,"[2.0138004093173123e-06, 78.64363868066823]",0.342279,0.697625,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,37,38,1938,"[38, 3]","[256, 393]",26.0,"[7435.0, 343.0]",0.07778,14.0,False,34,"[2.0138004093173123e-06, 78.64363868066823]",0.309578,0.75238,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,38,39,1989,"[39, 3]","[256, 393]",26.0,"[7630.0, 343.0]",0.07973,13.0,False,33,"[2.013800700313706e-06, 78.64363868066823]",0.272608,0.635158,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,39,40,2040,"[40, 3]","[256, 393]",26.0,"[7825.0, 343.0]",0.08168,12.0,False,34,"[2.01380088566544e-06, 78.64363868066823]",0.373753,0.668125,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,40,41,2091,"[41, 3]","[256, 393]",26.0,"[8020.0, 343.0]",0.08363,9.0,False,34,"[2.01380088566544e-06, 78.64363868066823]",0.297417,0.772994,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,41,42,2142,"[42, 3]","[256, 393]",26.0,"[8215.0, 343.0]",0.08558,9.0,False,34,"[2.01380088566544e-06, 78.64363868066823]",0.323543,0.736326,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,42,43,2193,"[43, 3]","[256, 393]",26.0,"[8410.0, 343.0]",0.08753,9.0,False,33,"[2.01380088566544e-06, 78.64363868066823]",0.329804,0.721924,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,43,44,2244,"[44, 3]","[256, 393]",26.0,"[8605.0, 343.0]",0.08948,8.0,False,32,"[2.01380088566544e-06, 78.64363868066823]",0.30046,0.674104,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,44,45,2295,"[45, 3]","[256, 393]",26.0,"[8800.0, 343.0]",0.09143,7.0,False,32,"[2.01380088566544e-06, 78.64363868066823]",0.261796,0.677775,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,45,46,2346,"[46, 3]","[256, 393]",26.0,"[8995.0, 343.0]",0.09338,5.0,False,31,"[2.01380088566544e-06, 78.64363868066823]",0.298007,0.696131,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,46,47,2397,"[47, 3]","[256, 393]",26.0,"[9189.0, 343.0]",0.09532,3.0,False,27,"[2.01380088566544e-06, 78.63760819594586]",0.327186,0.697009,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,47,48,2448,"[48, 3]","[256, 393]",26.0,"[9384.0, 343.0]",0.09727,6.0,False,36,"[2.01380088566544e-06, 78.63760819594586]",0.276971,0.719575,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,48,49,2499,"[48, 3]","[256, 393]",26.0,"[9384.0, 343.0]",0.09727,5.0,False,31,"[2.0138008370446103e-06, 78.63760819594586]",0.00053,0.731901,construcao treed-GP: +GP na folha de maior impureza
swap_big-lhs_ZDT4,sweep-big-lhs,big,lhs,ZDT4,10,2,50000,100,50,500,49,50,2550,"[48, 3]","[256, 393]",26.0,"[9384.0, 343.0]",0.09727,0.0,True,30,"[2.0138008370446103e-06, 78.63760819594586]",0.000321,0.780965,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,0,1,51,"[1, 1, 1]","[330, 298, 296]",20.0,"[143.0, 181.0, 159.0]",0.00322,1.0,False,29,"[0.0009706747153667976, 0.0, 0.0]",2.042683,0.353283,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,1,2,102,"[2, 2, 2]","[330, 298, 296]",20.0,"[365.0, 399.0, 313.0]",0.00718,1.0,False,28,"[0.0009706747153667976, 0.0, 0.0]",0.992217,0.49069,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,2,3,153,"[3, 3, 3]","[330, 298, 296]",20.0,"[500.0, 575.0, 481.0]",0.010373333333333333,1.0,False,42,"[0.002436726964469229, 0.0, 0.0]",0.601322,0.775216,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,3,4,204,"[4, 4, 4]","[330, 298, 296]",20.0,"[679.0, 696.0, 633.0]",0.013386666666666668,1.0,False,62,"[0.002436726964469229, 8.841386604357475e-24, 0.0]",0.391677,0.998305,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,4,5,255,"[5, 5, 5]","[330, 298, 296]",20.0,"[858.0, 842.0, 795.0]",0.016633333333333333,1.0,False,82,"[0.002436726964469229, 8.841386604357475e-24, 0.0]",0.7492,1.343948,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,5,6,306,"[6, 6, 6]","[330, 298, 296]",20.0,"[986.0, 1001.0, 928.0]",0.019433333333333334,184.0,False,79,"[0.002436726964469229, 8.841386604357475e-24, 0.0]",0.450043,1.508444,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,6,7,357,"[7, 7, 7]","[330, 298, 296]",20.0,"[1177.0, 1215.0, 1157.0]",0.02366,170.0,False,80,"[0.002436726964469229, 8.841386604357475e-24, 0.0]",0.936564,1.501412,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,7,8,408,"[8, 8, 8]","[330, 298, 296]",20.0,"[1397.0, 1376.0, 1305.0]",0.027186666666666665,158.0,False,85,"[0.002436726964469229, 8.841386604357475e-24, 0.0]",0.704304,1.607818,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,8,9,459,"[9, 9, 9]","[330, 298, 296]",20.0,"[1589.0, 1583.0, 1465.0]",0.030913333333333334,151.0,False,88,"[0.002436726964469229, 8.841386604357475e-24, 0.0]",0.783711,1.664915,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,9,10,510,"[10, 10, 10]","[330, 298, 296]",20.0,"[1723.0, 1816.0, 1681.0]",0.0348,138.0,False,87,"[0.002436726964469229, 8.841386604357475e-24, 0.0]",1.063035,1.776029,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,10,11,561,"[11, 11, 11]","[330, 298, 296]",20.0,"[1897.0, 1993.0, 1883.0]",0.03848666666666666,129.0,False,86,"[0.002436726964469229, 8.841386604357475e-24, 0.0]",0.72628,1.777445,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_DTLZ2,sweep-big-mvns,big,mvns,DTLZ2,12,3,50000,120,56,417,11,12,612,"[12, 12, 12]","[330, 298, 296]",20.0,"[2018.0, 2201.0, 2004.0]",0.04148666666666667,125.0,False,90,"[0.002436726964469229, 8.841386604357475e-24, 0.0]",0.616256,1.879667,construcao treed-GP: +GP na folha de maior impureza
