label,exp,tier,dist,problema,it,obj,tppm_log,tppm_pred,ngps_log,ngps_pred,tppm_pred_g51i,casa
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,85,2,7845.0,7845.0,49.0,49.0,7692.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,86,0,14077.0,14077.0,86.0,86.0,14195.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,86,1,13608.0,13608.0,86.0,86.0,13816.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,86,2,7845.0,7845.0,49.0,49.0,7692.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,87,0,14197.0,14197.0,87.0,87.0,14399.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,87,1,13731.0,13731.0,87.0,87.0,13941.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,87,2,7845.0,7845.0,49.0,49.0,7692.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,88,0,14408.0,14408.0,88.0,88.0,14610.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,88,1,13923.0,13923.0,88.0,88.0,14133.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,88,2,7845.0,7845.0,49.0,49.0,7692.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,89,0,14584.0,14584.0,89.0,89.0,14786.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,89,1,14088.0,14088.0,89.0,89.0,14363.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,89,2,7845.0,7845.0,49.0,49.0,7692.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,90,0,14712.0,14712.0,90.0,90.0,14991.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,90,1,14318.0,14318.0,90.0,90.0,14568.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,90,2,7845.0,7845.0,49.0,49.0,7692.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,91,0,14917.0,14917.0,91.0,91.0,15136.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,91,1,14510.0,14510.0,91.0,91.0,14760.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,91,2,7845.0,7845.0,49.0,49.0,7692.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,92,0,15121.0,15121.0,92.0,92.0,15286.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,92,1,14715.0,14715.0,92.0,92.0,14881.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,92,2,7845.0,7845.0,49.0,49.0,7692.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,93,0,15266.0,15266.0,93.0,93.0,15286.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,93,1,14836.0,14836.0,93.0,93.0,15021.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,93,2,7845.0,7845.0,49.0,49.0,7692.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,94,0,15266.0,15266.0,93.0,93.0,15286.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,94,1,14991.0,14991.0,94.0,94.0,15176.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,94,2,7845.0,7845.0,49.0,49.0,7692.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,95,0,15266.0,15266.0,93.0,93.0,15286.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,95,1,15115.0,15115.0,95.0,95.0,15300.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,95,2,7845.0,7845.0,49.0,49.0,7692.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,96,0,15266.0,15266.0,93.0,93.0,15286.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,96,1,15115.0,15115.0,95.0,95.0,15300.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,96,2,7845.0,7845.0,49.0,49.0,7692.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,97,0,15266.0,15266.0,93.0,93.0,15444.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,97,1,15334.0,15334.0,96.0,96.0,15535.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,97,2,7845.0,7845.0,49.0,49.0,7692.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,98,0,15266.0,15266.0,93.0,93.0,15444.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,98,1,15334.0,15334.0,96.0,96.0,15535.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,98,2,7845.0,7845.0,49.0,49.0,7692.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,99,0,15266.0,15266.0,93.0,93.0,15444.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,99,1,15334.0,15334.0,96.0,96.0,15535.0,True
swap_big-lhs_DTLZ2,sweep-big-lhs,big,lhs,DTLZ2,99,2,7845.0,7845.0,49.0,49.0,7692.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,1,0,396.0,396.0,1.0,1.0,396.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,1,1,306.0,306.0,1.0,1.0,306.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,1,2,346.0,346.0,1.0,1.0,346.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,2,0,658.0,658.0,2.0,2.0,658.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,2,1,620.0,620.0,2.0,2.0,620.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,2,2,630.0,630.0,2.0,2.0,630.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,3,0,877.0,877.0,3.0,3.0,877.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,3,1,850.0,850.0,3.0,3.0,850.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,3,2,960.0,960.0,3.0,3.0,960.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,4,0,1276.0,1276.0,4.0,4.0,1276.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,4,1,1208.0,1208.0,4.0,4.0,1093.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,4,2,1187.0,1187.0,4.0,4.0,1280.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,5,0,1537.0,1537.0,5.0,5.0,1537.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,5,1,1459.0,1459.0,5.0,5.0,1451.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,5,2,1507.0,1507.0,5.0,5.0,1677.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,6,0,1771.0,1771.0,6.0,6.0,1771.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,6,1,1772.0,1772.0,6.0,6.0,1702.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,6,2,1883.0,1883.0,6.0,6.0,1999.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,7,0,1979.0,1979.0,7.0,7.0,2015.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,7,1,2038.0,2038.0,7.0,7.0,1968.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,7,2,2210.0,2210.0,7.0,7.0,2326.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,8,0,2180.0,2180.0,8.0,8.0,2252.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,8,1,2428.0,2428.0,8.0,8.0,2281.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,8,2,2532.0,2532.0,8.0,8.0,2702.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,9,0,2424.0,2424.0,9.0,9.0,2556.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,9,1,2676.0,2676.0,9.0,9.0,2586.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,9,2,2771.0,2771.0,9.0,9.0,2936.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,10,0,2661.0,2661.0,10.0,10.0,2881.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,10,1,2953.0,2953.0,10.0,10.0,2837.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,10,2,2971.0,2971.0,10.0,10.0,3136.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,11,0,2876.0,2876.0,11.0,11.0,3096.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,11,1,3188.0,3188.0,11.0,11.0,3085.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,11,2,3230.0,3230.0,11.0,11.0,3375.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,12,0,3089.0,3089.0,12.0,12.0,3304.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,12,1,3437.0,3437.0,12.0,12.0,3475.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,12,2,3582.0,3582.0,12.0,12.0,3634.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,13,0,3339.0,3339.0,13.0,13.0,3505.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,13,1,3767.0,3767.0,13.0,13.0,3752.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,13,2,3873.0,3873.0,13.0,13.0,3925.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,14,0,3575.0,3575.0,14.0,14.0,3741.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,14,1,4013.0,4013.0,14.0,14.0,3987.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,14,2,4139.0,4139.0,14.0,14.0,4191.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,15,0,3842.0,3842.0,15.0,15.0,3954.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,15,1,4293.0,4293.0,15.0,15.0,4308.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,15,2,4359.0,4359.0,15.0,15.0,4543.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,16,0,4195.0,4195.0,16.0,16.0,4204.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,16,1,4567.0,4567.0,16.0,16.0,4588.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,16,2,4668.0,4668.0,16.0,16.0,4852.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,17,0,4552.0,4552.0,17.0,17.0,4471.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,17,1,4809.0,4809.0,17.0,17.0,4830.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,17,2,4872.0,4872.0,17.0,17.0,5072.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,18,0,4949.0,4949.0,18.0,18.0,4828.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,18,1,5100.0,5100.0,18.0,18.0,5079.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,18,2,5139.0,5139.0,18.0,18.0,5276.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,19,0,5185.0,5185.0,19.0,19.0,5181.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,19,1,5318.0,5318.0,19.0,19.0,5370.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,19,2,5394.0,5394.0,19.0,19.0,5543.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,0,5464.0,5464.0,20.0,20.0,5578.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,1,5520.0,5520.0,20.0,20.0,5700.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,20,2,5656.0,5656.0,20.0,20.0,5798.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,21,0,5668.0,5668.0,21.0,21.0,5814.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,21,1,5729.0,5729.0,21.0,21.0,5974.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,21,2,5912.0,5912.0,21.0,21.0,6054.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,22,0,5907.0,5907.0,22.0,22.0,6093.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,22,1,5949.0,5949.0,22.0,22.0,6220.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,22,2,6206.0,6206.0,22.0,22.0,6316.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,23,0,6165.0,6165.0,23.0,23.0,6351.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,23,1,6300.0,6300.0,23.0,23.0,6438.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,23,2,6206.0,6206.0,22.0,22.0,6610.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,24,0,6431.0,6431.0,24.0,24.0,6555.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,24,1,6538.0,6538.0,24.0,24.0,6640.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,24,2,6512.0,6512.0,23.0,23.0,6916.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,25,0,6767.0,6767.0,25.0,25.0,6828.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,25,1,6811.0,6811.0,25.0,25.0,6849.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,25,2,6512.0,6512.0,23.0,23.0,6916.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,26,0,6985.0,6985.0,26.0,26.0,7046.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,26,1,7199.0,7199.0,26.0,26.0,7200.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,26,2,6512.0,6512.0,23.0,23.0,6916.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,27,0,7376.0,7376.0,27.0,27.0,7437.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,27,1,7426.0,7426.0,27.0,27.0,7588.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,27,2,6512.0,6512.0,23.0,23.0,6916.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,28,0,7584.0,7584.0,28.0,28.0,7645.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,28,1,7718.0,7718.0,28.0,28.0,7826.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,28,2,6512.0,6512.0,23.0,23.0,6916.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,29,0,7884.0,7884.0,29.0,29.0,7884.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,29,1,7954.0,7954.0,29.0,29.0,8053.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,29,2,6512.0,6512.0,23.0,23.0,6916.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,30,0,8135.0,8135.0,30.0,30.0,8184.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,30,1,8169.0,8169.0,30.0,30.0,8345.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,30,2,6512.0,6512.0,23.0,23.0,6916.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,31,0,8409.0,8409.0,31.0,31.0,8435.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,31,1,8399.0,8399.0,31.0,31.0,8581.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,31,2,6512.0,6512.0,23.0,23.0,6916.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,32,0,8628.0,8628.0,32.0,32.0,8709.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,32,1,8766.0,8766.0,32.0,32.0,8948.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,32,2,6512.0,6512.0,23.0,23.0,6916.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,33,0,8923.0,8923.0,33.0,33.0,8928.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,33,1,9018.0,9018.0,33.0,33.0,9200.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,33,2,6512.0,6512.0,23.0,23.0,6916.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,34,0,9283.0,9283.0,34.0,34.0,9288.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,34,1,9294.0,9294.0,34.0,34.0,9430.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,34,2,6803.0,6803.0,24.0,24.0,7207.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,35,0,9536.0,9536.0,35.0,35.0,9583.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,35,1,9579.0,9579.0,35.0,35.0,9706.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,35,2,6803.0,6803.0,24.0,24.0,7207.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,36,0,9737.0,9737.0,36.0,36.0,9836.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,36,1,9779.0,9779.0,36.0,36.0,9991.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,36,2,6803.0,6803.0,24.0,24.0,7207.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,37,0,9960.0,9960.0,37.0,37.0,10059.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,37,1,10033.0,10033.0,37.0,37.0,10191.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,37,2,6803.0,6803.0,24.0,24.0,7207.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,38,0,10356.0,10356.0,38.0,38.0,10260.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,38,1,10393.0,10393.0,38.0,38.0,10445.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,38,2,6803.0,6803.0,24.0,24.0,7207.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,39,0,10606.0,10606.0,39.0,39.0,10656.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,39,1,10682.0,10682.0,39.0,39.0,10805.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,39,2,6803.0,6803.0,24.0,24.0,7207.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,40,0,10847.0,10847.0,40.0,40.0,10906.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,40,1,10682.0,10682.0,39.0,39.0,11094.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,40,2,6803.0,6803.0,24.0,24.0,7207.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,41,0,11222.0,11222.0,41.0,41.0,11147.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,41,1,10682.0,10682.0,39.0,39.0,11094.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,41,2,7034.0,7034.0,25.0,25.0,7438.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,42,0,11425.0,11425.0,42.0,42.0,11522.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,42,1,10682.0,10682.0,39.0,39.0,11094.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,42,2,7345.0,7345.0,26.0,26.0,7749.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,43,0,11425.0,11425.0,42.0,42.0,11725.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,43,1,10682.0,10682.0,39.0,39.0,11094.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,43,2,7345.0,7345.0,26.0,26.0,7749.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,44,0,11425.0,11425.0,42.0,42.0,11725.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,44,1,10682.0,10682.0,39.0,39.0,11094.0,True
swap_big-lhs_MMF16_20,sweep-big-lhs,big,lhs,MMF16_20,44,2,7345.0,7345.0,26.0,26.0,7749.0,True
swap_big-lhs_WFG9,sweep-big-lhs,big,lhs,WFG9,1,0,246.0,246.0,1.0,1.0,246.0,True
swap_big-lhs_WFG9,sweep-big-lhs,big,lhs,WFG9,1,1,233.0,233.0,1.0,1.0,233.0,True
swap_big-lhs_WFG9,sweep-big-lhs,big,lhs,WFG9,2,0,246.0,246.0,1.0,1.0,540.0,True
swap_big-lhs_WFG9,sweep-big-lhs,big,lhs,WFG9,2,1,233.0,233.0,1.0,1.0,604.0,True
swap_big-lhs_WFG9,sweep-big-lhs,big,lhs,WFG9,3,0,246.0,246.0,1.0,1.0,540.0,True
swap_big-lhs_WFG9,sweep-big-lhs,big,lhs,WFG9,3,1,233.0,233.0,1.0,1.0,604.0,True
swap_big-lhs_WFG9,sweep-big-lhs,big,lhs,WFG9,4,0,246.0,246.0,1.0,1.0,764.0,True
swap_big-lhs_WFG9,sweep-big-lhs,big,lhs,WFG9,4,1,233.0,233.0,1.0,1.0,604.0,True
swap_big-lhs_WFG9,sweep-big-lhs,big,lhs,WFG9,5,0,246.0,246.0,1.0,1.0,764.0,True
swap_big-lhs_WFG9,sweep-big-lhs,big,lhs,WFG9,5,1,233.0,233.0,1.0,1.0,604.0,True
swap_big-lhs_WFG9,sweep-big-lhs,big,lhs,WFG9,6,0,246.0,246.0,1.0,1.0,764.0,True
swap_big-lhs_WFG9,sweep-big-lhs,big,lhs,WFG9,6,1,233.0,233.0,1.0,1.0,604.0,True
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,1,0,392.0,392.0,1.0,1.0,392.0,True
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,1,1,363.0,363.0,1.0,1.0,363.0,True
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,2,0,784.0,784.0,2.0,2.0,784.0,True
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,2,1,826.0,826.0,2.0,2.0,826.0,True
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,3,0,1176.0,1176.0,3.0,3.0,1176.0,True
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,3,1,826.0,826.0,2.0,2.0,826.0,True
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,4,0,1568.0,1568.0,4.0,4.0,1566.0,True
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,4,1,1272.0,1272.0,3.0,3.0,1272.0,True
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,5,0,1958.0,1958.0,5.0,5.0,1956.0,True
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,5,1,1272.0,1272.0,3.0,3.0,1272.0,True
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,6,0,2349.0,2349.0,6.0,6.0,2347.0,True
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,6,1,1272.0,1272.0,3.0,3.0,1272.0,True
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,7,0,2739.0,2739.0,7.0,7.0,2737.0,True
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,7,1,1272.0,1272.0,3.0,3.0,1272.0,True
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,8,0,3130.0,3130.0,8.0,8.0,3128.0,True
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,8,1,1272.0,1272.0,3.0,3.0,1272.0,True
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,9,0,3521.0,3521.0,9.0,9.0,3519.0,True
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,9,1,1272.0,1272.0,3.0,3.0,1272.0,True
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,10,0,3911.0,3911.0,10.0,10.0,3909.0,True
swap_big-lhs_ZDT1,sweep-big-lhs,big,lhs,ZDT1,10,1,1272.0,1272.0,3.0,3.0,1272.0,True
