exp,alg,problema,bloco,modelo_flag,fe_treino_max,obj,wape,corr,cobertura95,n_validas,n_nan
main,c149,WFG2,128,BNN-ensemble(K=10),367,1,0.183975,0.42858,0.2145,2000,0
main,c149,WFG2,130,BNN-ensemble(K=10),369,0,0.096363,0.956775,0.5305,2000,0
main,c149,WFG2,130,BNN-ensemble(K=10),369,1,0.184935,0.431025,0.158,2000,0
main,c149,WFG2,132,BNN-ensemble(K=10),371,0,0.098495,0.958079,0.566,2000,0
main,c149,WFG2,132,BNN-ensemble(K=10),371,1,0.183847,0.433915,0.1805,2000,0
main,c149,WFG2,134,BNN-ensemble(K=10),373,0,0.094415,0.958951,0.541,2000,0
main,c149,WFG2,134,BNN-ensemble(K=10),373,1,0.18523,0.431752,0.1535,2000,0
main,c149,WFG2,136,BNN-ensemble(K=10),375,0,0.092376,0.961709,0.5545,2000,0
main,c149,WFG2,136,BNN-ensemble(K=10),375,1,0.184571,0.432779,0.162,2000,0
main,c149,WFG2,138,BNN-ensemble(K=10),377,0,0.097997,0.957191,0.5755,2000,0
main,c149,WFG2,138,BNN-ensemble(K=10),377,1,0.184563,0.431062,0.1835,2000,0
main,c149,WFG2,140,BNN-ensemble(K=10),379,0,0.087535,0.965339,0.5825,2000,0
main,c149,WFG2,140,BNN-ensemble(K=10),379,1,0.185815,0.432444,0.167,2000,0
main,c149,WFG2,142,BNN-ensemble(K=10),381,0,0.097474,0.958081,0.536,2000,0
main,c149,WFG2,142,BNN-ensemble(K=10),381,1,0.184839,0.431622,0.167,2000,0
main,c149,WFG2,144,BNN-ensemble(K=10),383,0,0.088282,0.965385,0.558,2000,0
main,c149,WFG2,144,BNN-ensemble(K=10),383,1,0.185441,0.434092,0.15,2000,0
main,c149,WFG2,146,BNN-ensemble(K=10),385,0,0.083878,0.96679,0.599,2000,0
main,c149,WFG2,146,BNN-ensemble(K=10),385,1,0.18621,0.433563,0.16,2000,0
main,c149,WFG2,148,BNN-ensemble(K=10),387,0,0.116986,0.966377,0.85,2000,0
main,c149,WFG2,148,BNN-ensemble(K=10),387,1,0.182698,0.433189,0.3915,2000,0
main,c149,WFG2,150,BNN-ensemble(K=10),389,0,0.088088,0.966846,0.609,2000,0
main,c149,WFG2,150,BNN-ensemble(K=10),389,1,0.185406,0.435139,0.167,2000,0
main,c149,WFG2,152,BNN-ensemble(K=10),391,0,0.086079,0.971547,0.6605,2000,0
main,c149,WFG2,152,BNN-ensemble(K=10),391,1,0.184306,0.437948,0.189,2000,0
main,c149,WFG2,154,BNN-ensemble(K=10),393,0,0.088261,0.965812,0.58,2000,0
main,c149,WFG2,154,BNN-ensemble(K=10),393,1,0.185593,0.43267,0.1685,2000,0
main,c149,WFG2,156,BNN-ensemble(K=10),395,0,0.084901,0.968877,0.5695,2000,0
main,c149,WFG2,156,BNN-ensemble(K=10),395,1,0.185887,0.435797,0.155,2000,0
main,c149,WFG2,158,BNN-ensemble(K=10),397,0,0.098733,0.969278,0.808,2000,0
main,c149,WFG2,158,BNN-ensemble(K=10),397,1,0.183594,0.433976,0.3055,2000,0
main,c149,WFG2,160,BNN-ensemble(K=10),399,0,0.082059,0.969929,0.6225,2000,0
main,c149,WFG2,160,BNN-ensemble(K=10),399,1,0.186252,0.434905,0.168,2000,0
main,c149,WFG2,162,BNN-ensemble(K=10),401,0,0.089558,0.966621,0.6165,2000,0
main,c149,WFG2,162,BNN-ensemble(K=10),401,1,0.185137,0.434965,0.184,2000,0
main,c149,WFG2,164,BNN-ensemble(K=10),403,0,0.07829,0.975727,0.6635,2000,0
main,c149,WFG2,164,BNN-ensemble(K=10),403,1,0.185895,0.435857,0.174,2000,0
main,c149,WFG2,166,BNN-ensemble(K=10),405,0,0.082348,0.97161,0.629,2000,0
main,c149,WFG2,166,BNN-ensemble(K=10),405,1,0.186435,0.434323,0.1725,2000,0
main,c149,WFG2,168,BNN-ensemble(K=10),407,0,0.086807,0.974517,0.7915,2000,0
main,c149,WFG2,168,BNN-ensemble(K=10),407,1,0.185267,0.433481,0.284,2000,0
main,c149,WFG2,170,BNN-ensemble(K=10),409,0,0.086226,0.968784,0.6625,2000,0
main,c149,WFG2,170,BNN-ensemble(K=10),409,1,0.186299,0.435361,0.189,2000,0
main,c149,WFG2,172,BNN-ensemble(K=10),411,0,0.081341,0.974656,0.7385,2000,0
main,c149,WFG2,172,BNN-ensemble(K=10),411,1,0.185986,0.438045,0.216,2000,0
main,c149,WFG2,174,BNN-ensemble(K=10),413,0,0.074331,0.976371,0.6935,2000,0
main,c149,WFG2,174,BNN-ensemble(K=10),413,1,0.186457,0.433924,0.1865,2000,0
main,c149,WFG2,176,BNN-ensemble(K=10),415,0,0.079859,0.975116,0.6395,2000,0
main,c149,WFG2,176,BNN-ensemble(K=10),415,1,0.186261,0.436685,0.171,2000,0
main,c149,WFG2,178,BNN-ensemble(K=10),417,0,0.074496,0.976462,0.6685,2000,0
main,c149,WFG2,178,BNN-ensemble(K=10),417,1,0.186863,0.434049,0.179,2000,0
main,c149,WFG2,180,BNN-ensemble(K=10),419,0,0.083815,0.973962,0.7575,2000,0
main,c149,WFG2,180,BNN-ensemble(K=10),419,1,0.185554,0.436949,0.2155,2000,0
main,c149,WFG2,182,BNN-ensemble(K=10),421,0,0.076915,0.975528,0.651,2000,0
main,c149,WFG2,182,BNN-ensemble(K=10),421,1,0.186813,0.436109,0.1675,2000,0
main,c149,WFG2,184,BNN-ensemble(K=10),423,0,0.080853,0.974929,0.67,2000,0
main,c149,WFG2,184,BNN-ensemble(K=10),423,1,0.186236,0.435934,0.186,2000,0
main,c149,WFG2,186,BNN-ensemble(K=10),425,0,0.074755,0.97675,0.68,2000,0
main,c149,WFG2,186,BNN-ensemble(K=10),425,1,0.18712,0.436194,0.1805,2000,0
main,c149,WFG2,188,BNN-ensemble(K=10),427,0,0.073437,0.977288,0.6685,2000,0
main,c149,WFG2,188,BNN-ensemble(K=10),427,1,0.187223,0.435515,0.179,2000,0
main,c149,WFG2,190,BNN-ensemble(K=10),429,0,0.08727,0.975905,0.8175,2000,0
main,c149,WFG2,190,BNN-ensemble(K=10),429,1,0.185597,0.433643,0.287,2000,0
main,c149,WFG2,192,BNN-ensemble(K=10),431,0,0.073887,0.978844,0.7115,2000,0
main,c149,WFG2,192,BNN-ensemble(K=10),431,1,0.186682,0.435571,0.19,2000,0
main,c149,WFG2,194,BNN-ensemble(K=10),433,0,0.08621,0.979068,0.8295,2000,0
main,c149,WFG2,194,BNN-ensemble(K=10),433,1,0.185703,0.434789,0.2965,2000,0
main,c149,WFG2,196,BNN-ensemble(K=10),435,0,0.071184,0.979617,0.7555,2000,0
main,c149,WFG2,196,BNN-ensemble(K=10),435,1,0.187453,0.435718,0.208,2000,0
main,c149,WFG2,198,BNN-ensemble(K=10),437,0,0.074582,0.981116,0.72,2000,0
main,c149,WFG2,198,BNN-ensemble(K=10),437,1,0.18592,0.438154,0.194,2000,0
main,c149,WFG2,200,BNN-ensemble(K=10),439,0,0.072396,0.97961,0.716,2000,0
main,c149,WFG2,200,BNN-ensemble(K=10),439,1,0.186926,0.434935,0.2,2000,0
main,c149,WFG2,202,BNN-ensemble(K=10),441,0,0.077389,0.979166,0.7035,2000,0
main,c149,WFG2,202,BNN-ensemble(K=10),441,1,0.186533,0.438246,0.19,2000,0
main,c149,WFG2,204,BNN-ensemble(K=10),443,0,0.069569,0.980804,0.7475,2000,0
main,c149,WFG2,204,BNN-ensemble(K=10),443,1,0.188067,0.435617,0.1965,2000,0
main,c149,WFG2,206,BNN-ensemble(K=10),445,0,0.070745,0.980445,0.711,2000,0
main,c149,WFG2,206,BNN-ensemble(K=10),445,1,0.187243,0.437296,0.1865,2000,0
main,c149,WFG2,208,BNN-ensemble(K=10),447,0,0.072109,0.980366,0.7,2000,0
main,c149,WFG2,208,BNN-ensemble(K=10),447,1,0.186866,0.438678,0.1935,2000,0
main,c149,WFG2,210,BNN-ensemble(K=10),449,0,0.096324,0.980602,0.9465,2000,0
main,c149,WFG2,210,BNN-ensemble(K=10),449,1,0.183891,0.439211,0.4145,2000,0
main,c149,WFG2,212,BNN-ensemble(K=10),451,0,0.084544,0.979937,0.837,2000,0
main,c149,WFG2,212,BNN-ensemble(K=10),451,1,0.185441,0.434218,0.298,2000,0
main,c149,WFG2,214,BNN-ensemble(K=10),453,0,0.06998,0.981236,0.7045,2000,0
main,c149,WFG2,214,BNN-ensemble(K=10),453,1,0.187588,0.436515,0.184,2000,0
main,c149,WFG2,216,BNN-ensemble(K=10),455,0,0.079151,0.98076,0.719,2000,0
main,c149,WFG2,216,BNN-ensemble(K=10),455,1,0.187221,0.439726,0.209,2000,0
main,c149,WFG2,218,BNN-ensemble(K=10),457,0,0.072039,0.982289,0.695,2000,0
main,c149,WFG2,218,BNN-ensemble(K=10),457,1,0.185896,0.438005,0.191,2000,0
main,c149,WFG2,220,BNN-ensemble(K=10),459,0,0.080792,0.980866,0.8635,2000,0
main,c149,WFG2,220,BNN-ensemble(K=10),459,1,0.186059,0.434443,0.2915,2000,0
main,c149,WFG2,222,BNN-ensemble(K=10),461,0,0.071021,0.980091,0.715,2000,0
main,c149,WFG2,222,BNN-ensemble(K=10),461,1,0.187385,0.43656,0.193,2000,0
main,c149,WFG2,224,BNN-ensemble(K=10),463,0,0.072576,0.982015,0.6975,2000,0
main,c149,WFG2,224,BNN-ensemble(K=10),463,1,0.187758,0.43849,0.184,2000,0
main,c149,WFG2,226,BNN-ensemble(K=10),465,0,0.071459,0.981589,0.689,2000,0
main,c149,WFG2,226,BNN-ensemble(K=10),465,1,0.187135,0.436609,0.1765,2000,0
main,c149,WFG2,228,BNN-ensemble(K=10),467,0,0.073048,0.981563,0.69,2000,0
main,c149,WFG2,228,BNN-ensemble(K=10),467,1,0.186689,0.438407,0.178,2000,0
main,c149,WFG2,230,BNN-ensemble(K=10),469,0,0.071565,0.980732,0.721,2000,0
main,c149,WFG2,230,BNN-ensemble(K=10),469,1,0.187986,0.436589,0.1925,2000,0
main,c149,WFG2,232,BNN-ensemble(K=10),471,0,0.070823,0.981659,0.701,2000,0
main,c149,WFG2,232,BNN-ensemble(K=10),471,1,0.187458,0.438825,0.1835,2000,0
main,c149,WFG2,234,BNN-ensemble(K=10),473,0,0.069262,0.982136,0.7505,2000,0
main,c149,WFG2,234,BNN-ensemble(K=10),473,1,0.187593,0.438082,0.2025,2000,0
main,c149,WFG2,236,BNN-ensemble(K=10),475,0,0.073647,0.982098,0.7075,2000,0
main,c149,WFG2,236,BNN-ensemble(K=10),475,1,0.187479,0.438763,0.192,2000,0
main,c149,WFG2,238,BNN-ensemble(K=10),477,0,0.077596,0.982113,0.8805,2000,0
main,c149,WFG2,238,BNN-ensemble(K=10),477,1,0.186553,0.43403,0.3085,2000,0
main,c149,WFG2,240,BNN-ensemble(K=10),479,0,0.07148,0.984357,0.7575,2000,0
main,c149,WFG2,240,BNN-ensemble(K=10),479,1,0.186855,0.44016,0.201,2000,0
main,c149,WFG2,242,BNN-ensemble(K=10),481,0,0.069295,0.982929,0.7355,2000,0
main,c149,WFG2,242,BNN-ensemble(K=10),481,1,0.188006,0.437058,0.191,2000,0
main,c149,WFG2,244,BNN-ensemble(K=10),483,0,0.074167,0.982352,0.6615,2000,0
main,c149,WFG2,244,BNN-ensemble(K=10),483,1,0.18691,0.438038,0.174,2000,0
main,c149,WFG2,246,BNN-ensemble(K=10),485,0,0.072183,0.983605,0.6945,2000,0
main,c149,WFG2,246,BNN-ensemble(K=10),485,1,0.187068,0.437349,0.1845,2000,0
main,c149,WFG2,248,BNN-ensemble(K=10),487,0,0.070717,0.982742,0.7065,2000,0
main,c149,WFG2,248,BNN-ensemble(K=10),487,1,0.188369,0.437887,0.1875,2000,0
main,c149,WFG2,250,BNN-ensemble(K=10),489,0,0.074044,0.983359,0.7535,2000,0
main,c149,WFG2,250,BNN-ensemble(K=10),489,1,0.186116,0.440165,0.2035,2000,0
main,c149,WFG2,252,BNN-ensemble(K=10),491,0,0.069649,0.983683,0.7475,2000,0
main,c149,WFG2,252,BNN-ensemble(K=10),491,1,0.188166,0.437588,0.205,2000,0
main,c149,WFG2,254,BNN-ensemble(K=10),493,0,0.069227,0.982429,0.7245,2000,0
main,c149,WFG2,254,BNN-ensemble(K=10),493,1,0.188195,0.438126,0.193,2000,0
main,c149,WFG2,256,BNN-ensemble(K=10),495,0,0.069793,0.983677,0.721,2000,0
main,c149,WFG2,256,BNN-ensemble(K=10),495,1,0.18786,0.438049,0.1875,2000,0
main,c149,WFG2,258,BNN-ensemble(K=10),497,0,0.072215,0.984311,0.778,2000,0
main,c149,WFG2,258,BNN-ensemble(K=10),497,1,0.18693,0.440038,0.217,2000,0
main,c149,WFG2,260,BNN-ensemble(K=10),499,0,0.070356,0.983521,0.6645,2000,0
main,c149,WFG2,260,BNN-ensemble(K=10),499,1,0.186906,0.438163,0.1695,2000,0
main,c149,WFG2,262,BNN-ensemble(K=10),501,0,0.074546,0.98118,0.7505,2000,0
main,c149,WFG2,262,BNN-ensemble(K=10),501,1,0.186375,0.43667,0.202,2000,0
main,c149,WFG2,264,BNN-ensemble(K=10),503,0,0.07094,0.982886,0.692,2000,0
main,c149,WFG2,264,BNN-ensemble(K=10),503,1,0.187466,0.437278,0.184,2000,0
main,c149,WFG2,266,BNN-ensemble(K=10),505,0,0.07096,0.983105,0.7035,2000,0
main,c149,WFG2,266,BNN-ensemble(K=10),505,1,0.186858,0.436511,0.184,2000,0
main,c149,WFG2,268,BNN-ensemble(K=10),507,0,0.068099,0.983081,0.699,2000,0
main,c149,WFG2,268,BNN-ensemble(K=10),507,1,0.187194,0.437503,0.1775,2000,0
main,c149,WFG2,270,BNN-ensemble(K=10),509,0,0.069514,0.9839,0.7265,2000,0
main,c149,WFG2,270,BNN-ensemble(K=10),509,1,0.188059,0.437622,0.1905,2000,0
main,c149,WFG2,272,BNN-ensemble(K=10),511,0,0.07224,0.98421,0.7475,2000,0
main,c149,WFG2,272,BNN-ensemble(K=10),511,1,0.185954,0.439067,0.1995,2000,0
main,c149,WFG2,274,BNN-ensemble(K=10),513,0,0.070621,0.984417,0.6905,2000,0
main,c149,WFG2,274,BNN-ensemble(K=10),513,1,0.187735,0.437717,0.172,2000,0
main,c149,WFG2,276,BNN-ensemble(K=10),515,0,0.073855,0.98533,0.7655,2000,0
main,c149,WFG2,276,BNN-ensemble(K=10),515,1,0.185558,0.442604,0.216,2000,0
main,c149,WFG2,278,BNN-ensemble(K=10),517,0,0.06704,0.983143,0.75,2000,0
main,c149,WFG2,278,BNN-ensemble(K=10),517,1,0.188433,0.437306,0.2035,2000,0
main,c149,WFG2,280,BNN-ensemble(K=10),519,0,0.06825,0.983631,0.678,2000,0
main,c149,WFG2,280,BNN-ensemble(K=10),519,1,0.188369,0.43747,0.1625,2000,0
main,c149,WFG2,282,BNN-ensemble(K=10),521,0,0.068392,0.984315,0.689,2000,0
main,c149,WFG2,282,BNN-ensemble(K=10),521,1,0.18751,0.437164,0.178,2000,0
main,c149,WFG2,284,BNN-ensemble(K=10),523,0,0.069083,0.984245,0.7325,2000,0
main,c149,WFG2,284,BNN-ensemble(K=10),523,1,0.188746,0.437975,0.1915,2000,0
main,c149,WFG2,286,BNN-ensemble(K=10),525,0,0.070156,0.983844,0.643,2000,0
main,c149,WFG2,286,BNN-ensemble(K=10),525,1,0.187443,0.436892,0.166,2000,0
main,c149,WFG2,288,BNN-ensemble(K=10),527,0,0.072931,0.983877,0.6535,2000,0
main,c149,WFG2,288,BNN-ensemble(K=10),527,1,0.186928,0.438977,0.16,2000,0
main,c149,WFG2,290,BNN-ensemble(K=10),529,0,0.07127,0.985415,0.745,2000,0
main,c149,WFG2,290,BNN-ensemble(K=10),529,1,0.187017,0.440457,0.1935,2000,0
main,c149,WFG2,292,BNN-ensemble(K=10),531,0,0.078977,0.983451,0.8065,2000,0
main,c149,WFG2,292,BNN-ensemble(K=10),531,1,0.186336,0.434992,0.264,2000,0
main,c149,WFG2,294,BNN-ensemble(K=10),533,0,0.070323,0.984635,0.7355,2000,0
main,c149,WFG2,294,BNN-ensemble(K=10),533,1,0.186452,0.440821,0.1845,2000,0
main,c149,WFG2,296,BNN-ensemble(K=10),535,0,0.066263,0.984486,0.7015,2000,0
main,c149,WFG2,296,BNN-ensemble(K=10),535,1,0.188136,0.437429,0.1655,2000,0
main,c149,WFG2,298,BNN-ensemble(K=10),537,0,0.069263,0.985872,0.7775,2000,0
main,c149,WFG2,298,BNN-ensemble(K=10),537,1,0.187089,0.439567,0.2015,2000,0
main,c149,WFG2,300,BNN-ensemble(K=10),539,0,0.069432,0.984458,0.746,2000,0
main,c149,WFG2,300,BNN-ensemble(K=10),539,1,0.188098,0.436744,0.203,2000,0
main,c149,WFG2,302,BNN-ensemble(K=10),541,0,0.067013,0.985281,0.703,2000,0
main,c149,WFG2,302,BNN-ensemble(K=10),541,1,0.187569,0.437707,0.1715,2000,0
main,c149,WFG2,304,BNN-ensemble(K=10),543,0,0.063733,0.985066,0.738,2000,0
main,c149,WFG2,304,BNN-ensemble(K=10),543,1,0.189222,0.436133,0.174,2000,0
main,c149,WFG2,306,BNN-ensemble(K=10),545,0,0.066627,0.984305,0.6675,2000,0
main,c149,WFG2,306,BNN-ensemble(K=10),545,1,0.187672,0.437323,0.161,2000,0
main,c149,WFG2,308,BNN-ensemble(K=10),547,0,0.066568,0.984841,0.708,2000,0
main,c149,WFG2,308,BNN-ensemble(K=10),547,1,0.187981,0.437729,0.1695,2000,0
main,c149,WFG2,310,BNN-ensemble(K=10),549,0,0.066484,0.985968,0.6785,2000,0
main,c149,WFG2,310,BNN-ensemble(K=10),549,1,0.187881,0.437203,0.156,2000,0
main,c149,WFG2,312,BNN-ensemble(K=10),551,0,0.069327,0.985158,0.707,2000,0
main,c149,WFG2,312,BNN-ensemble(K=10),551,1,0.187387,0.437714,0.1815,2000,0
main,c149,WFG2,314,BNN-ensemble(K=10),553,0,0.068926,0.985281,0.6905,2000,0
main,c149,WFG2,314,BNN-ensemble(K=10),553,1,0.187588,0.436775,0.178,2000,0
main,c149,WFG2,316,BNN-ensemble(K=10),555,0,0.068179,0.985556,0.6975,2000,0
main,c149,WFG2,316,BNN-ensemble(K=10),555,1,0.187368,0.437372,0.1695,2000,0
main,c149,WFG2,318,BNN-ensemble(K=10),557,0,0.065783,0.985081,0.7,2000,0
main,c149,WFG2,318,BNN-ensemble(K=10),557,1,0.188434,0.437447,0.174,2000,0
main,c149,WFG2,320,BNN-ensemble(K=10),559,0,0.066078,0.98566,0.762,2000,0
main,c149,WFG2,320,BNN-ensemble(K=10),559,1,0.188533,0.437407,0.19,2000,0
main,c149,WFG2,322,BNN-ensemble(K=10),561,0,0.071494,0.985794,0.7395,2000,0
main,c149,WFG2,322,BNN-ensemble(K=10),561,1,0.188653,0.438747,0.2045,2000,0
main,c149,WFG2,324,BNN-ensemble(K=10),563,0,0.074032,0.985361,0.7595,2000,0
main,c149,WFG2,324,BNN-ensemble(K=10),563,1,0.187399,0.439996,0.2275,2000,0
main,c149,WFG2,326,BNN-ensemble(K=10),565,0,0.068013,0.984822,0.707,2000,0
main,c149,WFG2,326,BNN-ensemble(K=10),565,1,0.188476,0.436164,0.1785,2000,0
main,c149,WFG2,328,BNN-ensemble(K=10),567,0,0.069633,0.984991,0.652,2000,0
main,c149,WFG2,328,BNN-ensemble(K=10),567,1,0.187872,0.437057,0.1615,2000,0
main,c149,WFG2,330,BNN-ensemble(K=10),569,0,0.067783,0.984974,0.7045,2000,0
main,c149,WFG2,330,BNN-ensemble(K=10),569,1,0.187589,0.437568,0.179,2000,0
main,c149,WFG2,332,BNN-ensemble(K=10),571,0,0.07338,0.986112,0.693,2000,0
main,c149,WFG2,332,BNN-ensemble(K=10),571,1,0.187242,0.439531,0.1915,2000,0
main,c149,WFG2,334,BNN-ensemble(K=10),573,0,0.069147,0.985628,0.731,2000,0
main,c149,WFG2,334,BNN-ensemble(K=10),573,1,0.187359,0.439993,0.1915,2000,0
main,c149,WFG2,336,BNN-ensemble(K=10),575,0,0.066439,0.985019,0.7225,2000,0
main,c149,WFG2,336,BNN-ensemble(K=10),575,1,0.18899,0.436851,0.1755,2000,0
main,c149,WFG2,338,BNN-ensemble(K=10),577,0,0.068269,0.985619,0.694,2000,0
main,c149,WFG2,338,BNN-ensemble(K=10),577,1,0.18813,0.435246,0.179,2000,0
main,c149,WFG2,340,BNN-ensemble(K=10),579,0,0.06986,0.985307,0.689,2000,0
main,c149,WFG2,340,BNN-ensemble(K=10),579,1,0.187982,0.436646,0.185,2000,0
main,c149,WFG2,342,BNN-ensemble(K=10),581,0,0.068426,0.985917,0.708,2000,0
main,c149,WFG2,342,BNN-ensemble(K=10),581,1,0.188874,0.43671,0.179,2000,0
main,c149,WFG2,344,BNN-ensemble(K=10),583,0,0.074942,0.986061,0.7535,2000,0
main,c149,WFG2,344,BNN-ensemble(K=10),583,1,0.188715,0.438152,0.2225,2000,0
main,c149,WFG2,346,BNN-ensemble(K=10),585,0,0.067818,0.985882,0.7395,2000,0
main,c149,WFG2,346,BNN-ensemble(K=10),585,1,0.189262,0.436262,0.191,2000,0
main,c149,WFG2,348,BNN-ensemble(K=10),587,0,0.069231,0.985154,0.7115,2000,0
main,c149,WFG2,348,BNN-ensemble(K=10),587,1,0.188494,0.436236,0.192,2000,0
main,c149,WFG2,350,BNN-ensemble(K=10),589,0,0.068927,0.984481,0.7225,2000,0
main,c149,WFG2,350,BNN-ensemble(K=10),589,1,0.188529,0.43489,0.193,2000,0
main,c149,WFG2,352,BNN-ensemble(K=10),591,0,0.068058,0.985502,0.7,2000,0
main,c149,WFG2,352,BNN-ensemble(K=10),591,1,0.188731,0.43525,0.183,2000,0
main,c149,WFG2,354,BNN-ensemble(K=10),593,0,0.065216,0.985836,0.7195,2000,0
main,c149,WFG2,354,BNN-ensemble(K=10),593,1,0.189555,0.435172,0.177,2000,0
main,c149,WFG2,356,BNN-ensemble(K=10),595,0,0.068494,0.985865,0.6965,2000,0
main,c149,WFG2,356,BNN-ensemble(K=10),595,1,0.187836,0.436533,0.1755,2000,0
main,c149,WFG2,358,BNN-ensemble(K=10),597,0,0.066411,0.985435,0.6655,2000,0
main,c149,WFG2,358,BNN-ensemble(K=10),597,1,0.188267,0.436098,0.17,2000,0
main,c149,WFG2,360,BNN-ensemble(K=10),599,0,0.070964,0.985983,0.7015,2000,0
main,c149,WFG2,360,BNN-ensemble(K=10),599,1,0.188873,0.436588,0.1845,2000,0
main,c149,WFG2,362,BNN-ensemble(K=10),601,0,0.072462,0.986541,0.745,2000,0
main,c149,WFG2,362,BNN-ensemble(K=10),601,1,0.189781,0.437987,0.2065,2000,0
main,c149,WFG2,364,BNN-ensemble(K=10),603,0,0.069474,0.985958,0.632,2000,0
main,c149,WFG2,364,BNN-ensemble(K=10),603,1,0.188714,0.436667,0.164,2000,0
main,c149,WFG2,366,BNN-ensemble(K=10),605,0,0.068422,0.986088,0.7455,2000,0
main,c149,WFG2,366,BNN-ensemble(K=10),605,1,0.188979,0.437239,0.2005,2000,0
main,c149,WFG2,368,BNN-ensemble(K=10),607,0,0.070133,0.985017,0.6615,2000,0
main,c149,WFG2,368,BNN-ensemble(K=10),607,1,0.18872,0.436332,0.1785,2000,0
main,c149,WFG2,370,BNN-ensemble(K=10),609,0,0.077244,0.986491,0.731,2000,0
main,c149,WFG2,370,BNN-ensemble(K=10),609,1,0.188572,0.439158,0.22,2000,0
main,c149,WFG2,372,BNN-ensemble(K=10),611,0,0.07861,0.984209,0.8325,2000,0
main,c149,WFG2,372,BNN-ensemble(K=10),611,1,0.187183,0.432813,0.2695,2000,0
main,c149,WFG2,374,BNN-ensemble(K=10),613,0,0.065486,0.985688,0.7235,2000,0
main,c149,WFG2,374,BNN-ensemble(K=10),613,1,0.189727,0.43603,0.181,2000,0
main,c149,WFG2,376,BNN-ensemble(K=10),615,0,0.063143,0.985784,0.759,2000,0
main,c149,WFG2,376,BNN-ensemble(K=10),615,1,0.190504,0.434611,0.193,2000,0
main,c149,WFG2,378,BNN-ensemble(K=10),617,0,0.069814,0.986212,0.677,2000,0
main,c149,WFG2,378,BNN-ensemble(K=10),617,1,0.188811,0.435427,0.183,2000,0
main,c149,WFG2,380,BNN-ensemble(K=10),619,0,0.065192,0.985722,0.654,2000,0
main,c149,WFG2,380,BNN-ensemble(K=10),619,1,0.189254,0.435367,0.166,2000,0
main,c149,WFG2,382,BNN-ensemble(K=10),621,0,0.066189,0.985785,0.7045,2000,0
main,c149,WFG2,382,BNN-ensemble(K=10),621,1,0.189846,0.437224,0.1715,2000,0
main,c149,WFG2,384,BNN-ensemble(K=10),623,0,0.076111,0.985347,0.926,2000,0
main,c149,WFG2,384,BNN-ensemble(K=10),623,1,0.18708,0.433036,0.319,2000,0
main,c149,WFG2,386,BNN-ensemble(K=10),625,0,0.065388,0.98561,0.666,2000,0
main,c149,WFG2,386,BNN-ensemble(K=10),625,1,0.1895,0.436706,0.1635,2000,0
main,c149,WFG2,388,BNN-ensemble(K=10),627,0,0.078236,0.985153,0.839,2000,0
main,c149,WFG2,388,BNN-ensemble(K=10),627,1,0.187248,0.43249,0.268,2000,0
main,c149,WFG2,390,BNN-ensemble(K=10),629,0,0.065072,0.985905,0.728,2000,0
main,c149,WFG2,390,BNN-ensemble(K=10),629,1,0.189336,0.435526,0.174,2000,0
main,c149,WFG2,392,BNN-ensemble(K=10),631,0,0.069845,0.986538,0.695,2000,0
main,c149,WFG2,392,BNN-ensemble(K=10),631,1,0.188785,0.435475,0.192,2000,0
main,c149,WFG2,394,BNN-ensemble(K=10),633,0,0.069526,0.986351,0.675,2000,0
main,c149,WFG2,394,BNN-ensemble(K=10),633,1,0.188509,0.436051,0.1705,2000,0
main,c149,WFG2,396,BNN-ensemble(K=10),635,0,0.074138,0.986656,0.7375,2000,0
main,c149,WFG2,396,BNN-ensemble(K=10),635,1,0.189212,0.439763,0.219,2000,0
main,c149,WFG2,398,BNN-ensemble(K=10),637,0,0.070429,0.986653,0.709,2000,0
main,c149,WFG2,398,BNN-ensemble(K=10),637,1,0.189142,0.438299,0.1895,2000,0
main,c149,WFG2,400,BNN-ensemble(K=10),639,0,0.070233,0.986249,0.6595,2000,0
main,c149,WFG2,400,BNN-ensemble(K=10),639,1,0.188939,0.435994,0.177,2000,0
main,c149,WFG2,402,BNN-ensemble(K=10),641,0,0.06894,0.986982,0.719,2000,0
main,c149,WFG2,402,BNN-ensemble(K=10),641,1,0.188576,0.438963,0.1945,2000,0
main,c149,WFG2,404,BNN-ensemble(K=10),643,0,0.069435,0.98552,0.668,2000,0
main,c149,WFG2,404,BNN-ensemble(K=10),643,1,0.188396,0.436103,0.1735,2000,0
main,c149,WFG2,406,BNN-ensemble(K=10),645,0,0.072802,0.98691,0.7255,2000,0
main,c149,WFG2,406,BNN-ensemble(K=10),645,1,0.189312,0.439038,0.213,2000,0
main,c149,WFG2,408,BNN-ensemble(K=10),647,0,0.064942,0.986766,0.7045,2000,0
main,c149,WFG2,408,BNN-ensemble(K=10),647,1,0.190458,0.436258,0.1785,2000,0
main,c149,WFG2,410,BNN-ensemble(K=10),649,0,0.069167,0.986673,0.693,2000,0
main,c149,WFG2,410,BNN-ensemble(K=10),649,1,0.189293,0.436507,0.186,2000,0
main,c149,WFG2,412,BNN-ensemble(K=10),651,0,0.068283,0.987001,0.678,2000,0
main,c149,WFG2,412,BNN-ensemble(K=10),651,1,0.188888,0.436516,0.18,2000,0
main,c149,WFG2,414,BNN-ensemble(K=10),653,0,0.062831,0.986685,0.7675,2000,0
main,c149,WFG2,414,BNN-ensemble(K=10),653,1,0.189679,0.438279,0.1885,2000,0
