label,problema,M,geracao,kflag,modelo_lider,n_julgados,n_ds_membros,n_front1,pares_ok,pares_total,pares_ok_obj,sqrtmse_surr_max,divergencia
swap_small-lhs_DTLZ2,DTLZ2,3,70,0,RBFN,200,18,99,15676.0,40000.0,"[13828, 16272, 15874]",0.18963483254252086,0.2163927552729117
swap_small-lhs_DTLZ2,DTLZ2,3,71,0,RBFN,200,18,99,16392.0,40000.0,"[13492, 17456, 16552]",0.18747011425785381,0.21671747414182135
swap_small-lhs_DTLZ2,DTLZ2,3,72,0,RBFN,200,18,99,15118.0,40000.0,"[13556, 15708, 15440]",0.1949786336099286,0.21644795432784628
swap_small-lhs_DTLZ2,DTLZ2,3,73,0,RBFN,200,18,99,16020.0,40000.0,"[14310, 16496, 15476]",0.1880337537577405,0.21550896078328577
swap_small-lhs_DTLZ2,DTLZ2,3,74,0,RBFN,200,18,99,15596.0,40000.0,"[13078, 17308, 15430]",0.1842249938462573,0.2154352225785637
swap_small-lhs_DTLZ2,DTLZ2,3,75,0,RBFN,200,18,99,16928.0,40000.0,"[14130, 17510, 16732]",0.1937321617227413,0.2144646095775798
swap_small-lhs_DTLZ2,DTLZ2,3,76,0,RBFN,200,18,99,14994.0,40000.0,"[14758, 14604, 14902]",0.18565890464400095,0.2123072119712801
swap_small-lhs_DTLZ2,DTLZ2,3,77,0,RBFN,200,18,99,15520.0,40000.0,"[14242, 16434, 15046]",0.19210080812181302,0.2133952269083564
swap_small-lhs_DTLZ2,DTLZ2,3,78,0,RBFN,200,18,99,14980.0,40000.0,"[12946, 15784, 15028]",0.199098942842308,0.21482904612501103
swap_small-lhs_DTLZ2,DTLZ2,3,79,0,RBFN,200,18,99,14796.0,40000.0,"[13804, 16190, 14186]",0.19434360486133093,0.21658174955226106
swap_small-lhs_DTLZ2,DTLZ2,3,80,0,RBFN,200,18,99,16678.0,40000.0,"[14364, 16998, 15698]",0.19053599773146893,0.21494349068906152
swap_small-lhs_DTLZ2,DTLZ2,3,81,0,RBFN,200,18,99,15680.0,40000.0,"[13418, 16496, 15418]",0.18752443345458744,0.21535562006154607
swap_small-lhs_DTLZ2,DTLZ2,3,82,0,RBFN,200,18,99,15650.0,40000.0,"[13468, 16264, 15770]",0.1847627638683607,0.21406312249178266
swap_small-lhs_DTLZ2,DTLZ2,3,83,0,RBFN,200,18,99,17460.0,40000.0,"[14168, 17290, 16954]",0.18668603775706794,0.21482449314433258
swap_small-lhs_DTLZ2,DTLZ2,3,84,0,RBFN,200,18,99,16672.0,40000.0,"[14967, 17469, 16061]",0.19039630131599403,0.21479513415327656
swap_small-lhs_DTLZ2,DTLZ2,3,85,0,RBFN,200,18,99,17904.0,40000.0,"[14498, 17858, 17552]",0.18748714174386683,0.21332959913025243
swap_small-lhs_DTLZ2,DTLZ2,3,86,0,RBFN,200,18,99,16316.0,40000.0,"[14496, 16630, 15366]",0.1847627638683607,0.21714972332763863
swap_small-lhs_DTLZ2,DTLZ2,3,87,0,RBFN,200,18,99,16890.0,40000.0,"[14652, 16422, 16284]",0.18768909861422994,0.21712301268078146
swap_small-lhs_DTLZ2,DTLZ2,3,88,0,RBFN,200,18,99,16408.0,40000.0,"[14278, 16622, 16142]",0.1856857958321435,0.21740136926964293
swap_small-lhs_DTLZ2,DTLZ2,3,89,0,RBFN,200,18,99,15920.0,40000.0,"[14570, 15960, 15658]",0.18551710513702138,0.216429723417797
swap_small-lhs_DTLZ2,DTLZ2,3,90,0,RBFN,200,18,99,16160.0,40000.0,"[15258, 16150, 15212]",0.1955596264843676,0.21576273604400364
swap_small-lhs_DTLZ2,DTLZ2,3,91,0,RBFN,200,18,99,15218.0,40000.0,"[13652, 16022, 15184]",0.19035904484701024,0.21291915554394464
swap_small-lhs_DTLZ2,DTLZ2,3,92,0,RBFN,200,18,99,16652.0,40000.0,"[15730, 16142, 15548]",0.1866119320174037,0.21320356479887898
swap_small-lhs_DTLZ2,DTLZ2,3,93,0,RBFN,200,18,99,14436.0,40000.0,"[14410, 15296, 13988]",0.1847627638683607,0.21474599802697023
swap_small-lhs_DTLZ2,DTLZ2,3,94,0,RBFN,200,18,99,14810.0,40000.0,"[13440, 16012, 15012]",0.1895783973514972,0.21392337916481674
swap_small-lhs_DTLZ2,DTLZ2,3,95,0,RBFN,200,18,99,15906.0,40000.0,"[13728, 16948, 15200]",0.1847627638683607,0.21489841514755118
swap_small-lhs_DTLZ2,DTLZ2,3,96,0,RBFN,200,18,99,17282.0,40000.0,"[14896, 16744, 16732]",0.1933351612225916,0.21561558140191917
swap_small-lhs_DTLZ2,DTLZ2,3,97,0,RBFN,200,18,99,15394.0,40000.0,"[14224, 16240, 14592]",0.19084012015343407,0.21429123027021504
swap_small-lhs_DTLZ2,DTLZ2,3,98,0,RBFN,200,18,99,16832.0,40000.0,"[15258, 16890, 16294]",0.18748781135866469,0.21712980877277333
swap_small-lhs_DTLZ2,DTLZ2,3,99,0,RBFN,200,18,99,17034.0,40000.0,"[15206, 16558, 16342]",0.18470953887486669,0.21691984365281367
swap_small-lhs_MMF16_20,MMF16_20,3,1,0,RBFN,719,94,92,444093.0,516961.0,"[434381, 430383, 451359]",0.33492997962041315,0.24734818004888884
swap_small-lhs_MMF16_20,MMF16_20,3,2,0,RBFN,200,84,95,19816.0,40000.0,"[17956, 18610, 21804]",0.3350647896769033,0.23370059255998848
swap_small-lhs_MMF16_20,MMF16_20,3,3,0,RBFN,200,80,95,17106.0,40000.0,"[16832, 15786, 18812]",0.33429063170713724,0.225064745114522
swap_small-lhs_MMF16_20,MMF16_20,3,4,0,RBFN,200,78,96,17670.0,40000.0,"[15170, 16774, 20156]",0.33492038395855134,0.22444971567230307
swap_small-lhs_MMF16_20,MMF16_20,3,5,0,RBFN,200,76,94,17856.0,40000.0,"[16396, 15658, 19992]",0.3354971249333186,0.22168757341210935
swap_small-lhs_MMF16_20,MMF16_20,3,6,0,RBFN,200,73,93,17596.0,40000.0,"[15899, 14519, 20549]",0.3353737642821697,0.21986758366164963
swap_small-lhs_MMF16_20,MMF16_20,3,7,0,RBFN,200,71,93,16318.0,40000.0,"[14517, 14615, 18965]",0.3353737642821697,0.21926803893321883
swap_small-lhs_MMF16_20,MMF16_20,3,8,0,RBFN,200,70,94,16258.0,40000.0,"[15223, 14339, 18677]",0.3353737642821697,0.2187934682666824
swap_small-lhs_MMF16_20,MMF16_20,3,9,0,RBFN,200,68,95,16830.0,40000.0,"[14926, 14550, 19448]",0.3353737642821697,0.21616671161911147
swap_small-lhs_MMF16_20,MMF16_20,3,10,0,RBFN,200,68,95,16358.0,40000.0,"[14172, 14796, 19002]",0.3353737642821697,0.21729374965097084
swap_small-lhs_MMF16_20,MMF16_20,3,11,0,RBFN,200,66,95,16214.0,40000.0,"[15302, 13676, 18382]",0.33570900624207595,0.21790329402457326
swap_small-lhs_MMF16_20,MMF16_20,3,12,0,RBFN,200,64,96,15988.0,40000.0,"[13549, 14797, 18665]",0.33570900624207595,0.2180769635224646
swap_small-lhs_MMF16_20,MMF16_20,3,13,0,RBFN,200,64,98,15948.0,40000.0,"[14472, 12862, 18676]",0.3363541370693384,0.21969948923376592
swap_small-lhs_MMF16_20,MMF16_20,3,14,0,RBFN,200,63,98,14898.0,40000.0,"[12504, 14176, 17828]",0.33819223834832884,0.2238085170827654
swap_small-lhs_MMF16_20,MMF16_20,3,15,0,RBFN,200,61,98,15572.0,40000.0,"[14281, 12641, 18457]",0.33819223834832884,0.22571758953833196
swap_small-lhs_MMF16_20,MMF16_20,3,16,0,RBFN,200,61,98,15458.0,40000.0,"[13405, 13777, 18161]",0.33896525840452035,0.2275490550220941
swap_small-lhs_MMF16_20,MMF16_20,3,17,0,RBFN,200,59,98,14758.0,40000.0,"[13179, 13939, 17063]",0.33896525840452035,0.2284298867782069
swap_small-lhs_MMF16_20,MMF16_20,3,18,0,RBFN,200,59,98,14826.0,40000.0,"[12167, 13511, 17815]",0.33896525840452035,0.23047530881301867
swap_small-lhs_MMF16_20,MMF16_20,3,19,0,RBFN,200,58,97,15044.0,40000.0,"[13401, 12713, 18087]",0.33665414342885525,0.2315127239547984
swap_small-lhs_MMF16_20,MMF16_20,3,20,0,RBFN,200,56,99,14168.0,40000.0,"[11636, 13410, 17174]",0.3362566333727577,0.23407771017903575
swap_small-lhs_MMF16_20,MMF16_20,3,21,0,RBFN,200,54,100,13530.0,40000.0,"[11652, 12974, 16184]",0.3364248312546179,0.24080982041123672
swap_small-lhs_MMF16_20,MMF16_20,3,22,0,RBFN,200,53,97,13954.0,40000.0,"[12417, 12807, 16701]",0.33666874575258615,0.24435331725942788
swap_small-lhs_MMF16_20,MMF16_20,3,23,0,RBFN,200,51,98,13156.0,40000.0,"[10931, 13219, 15903]",0.3367720453589354,0.250720112863496
swap_small-lhs_MMF16_20,MMF16_20,3,24,0,RBFN,200,47,96,13110.0,40000.0,"[11623, 12035, 16267]",0.33689720747090873,0.2547305287755705
swap_small-lhs_MMF16_20,MMF16_20,3,25,0,RBFN,200,42,97,12466.0,40000.0,"[10665, 11427, 15093]",0.33689720747090873,0.25999904551915687
swap_small-lhs_MMF16_20,MMF16_20,3,26,0,RBFN,200,39,93,10442.0,40000.0,"[9604, 9108, 12956]",0.33689720747090873,0.2665188954885253
swap_small-lhs_MMF16_20,MMF16_20,3,27,0,RBFN,200,35,97,10912.0,40000.0,"[10392, 10022, 13278]",0.3371205494196107,0.26467178723520474
swap_small-lhs_MMF16_20,MMF16_20,3,28,0,RBFN,200,33,96,9966.0,40000.0,"[7925, 9889, 12719]",0.337536005216184,0.2712674072331376
swap_small-lhs_MMF16_20,MMF16_20,3,29,0,RBFN,200,33,94,10268.0,40000.0,"[8555, 9295, 13213]",0.33808860471030305,0.279211463171422
swap_small-lhs_MMF16_20,MMF16_20,3,30,0,RBFN,200,31,95,11090.0,40000.0,"[8014, 10260, 14580]",0.3387740941171597,0.2854745748825428
swap_small-lhs_MMF16_20,MMF16_20,3,31,0,RBFN,200,29,96,9780.0,40000.0,"[8807, 8061, 12599]",0.3390272323827907,0.299742001747247
swap_small-lhs_MMF16_20,MMF16_20,3,32,0,RBFN,200,28,98,9892.0,40000.0,"[7864, 8846, 12966]",0.3379285154138266,0.3067350560102502
swap_small-lhs_MMF16_20,MMF16_20,3,33,0,RBFN,200,26,98,8728.0,40000.0,"[7060, 8106, 11324]",0.3382229683560759,0.31311941729482134
swap_small-lhs_MMF16_20,MMF16_20,3,34,0,RBFN,200,22,97,8756.0,40000.0,"[7720, 7596, 11142]",0.33852891079325975,0.31797946988735143
swap_small-lhs_MMF16_20,MMF16_20,3,35,0,RBFN,200,22,97,7488.0,40000.0,"[7018, 6342, 9736]",0.3384441969334143,0.3289075462794679
swap_small-lhs_MMF16_20,MMF16_20,3,36,0,RBFN,200,20,99,7932.0,40000.0,"[6404, 7382, 11014]",0.33807126934891363,0.3391100537748963
swap_small-lhs_MMF16_20,MMF16_20,3,37,0,RBFN,200,18,96,7742.0,40000.0,"[7048, 5862, 10856]",0.33808726163852865,0.3477965472689846
swap_small-lhs_MMF16_20,MMF16_20,3,38,0,RBFN,200,17,96,7382.0,40000.0,"[7146, 5290, 10526]",0.3384183486717577,0.35546436681473154
swap_small-lhs_MMF16_20,MMF16_20,3,39,0,RBFN,200,15,94,7018.0,40000.0,"[6673, 5877, 9767]",0.3386189615915332,0.3621225360348172
swap_small-lhs_MMF16_20,MMF16_20,3,40,0,RBFN,200,12,97,6628.0,40000.0,"[6117, 4803, 9481]",0.33914526576642157,0.3714174533408133
swap_small-lhs_MMF16_20,MMF16_20,3,41,0,RBFN,200,10,97,6318.0,40000.0,"[5400, 5104, 9814]",0.339394994351028,0.37652295596623625
swap_small-lhs_MMF16_20,MMF16_20,3,42,0,RBFN,200,9,98,5422.0,40000.0,"[5278, 4484, 8082]",0.339394994351028,0.3851763645583205
swap_small-lhs_MMF16_20,MMF16_20,3,43,0,RBFN,200,6,99,5268.0,40000.0,"[5179, 4125, 8393]",0.3395086495797687,0.39238291439941086
swap_small-lhs_MMF16_20,MMF16_20,3,44,0,RBFN,200,4,96,6068.0,40000.0,"[5332, 4348, 9656]",0.3395086495797687,0.40272791297240235
swap_small-lhs_MMF16_20,MMF16_20,3,45,0,RBFN,200,3,96,4786.0,40000.0,"[4030, 4444, 8154]",0.3395086495797687,0.4073380470007596
swap_small-lhs_MMF16_20,MMF16_20,3,46,0,RBFN,200,3,97,4852.0,40000.0,"[4037, 4139, 8459]",0.33990176251319915,0.4136211448644192
swap_small-lhs_MMF16_20,MMF16_20,3,47,0,RBFN,200,2,98,4628.0,40000.0,"[4519, 3227, 8055]",0.3397215355640223,0.42274925781644607
swap_small-lhs_MMF16_20,MMF16_20,3,48,0,RBFN,200,2,100,3858.0,40000.0,"[2738, 3786, 7238]",0.3397215355640223,0.42994158161719176
swap_small-lhs_MMF16_20,MMF16_20,3,49,0,RBFN,200,2,100,3748.0,40000.0,"[3420, 3702, 6758]",0.3397215355640223,0.43522951692727757
swap_small-lhs_MMF16_20,MMF16_20,3,50,0,RBFN,200,2,100,4000.0,40000.0,"[3338, 3192, 7502]",0.33981537237028814,0.4401614737038495
swap_small-lhs_MMF16_20,MMF16_20,3,51,0,RBFN,200,2,100,4102.0,40000.0,"[3446, 3952, 7354]",0.339887542684152,0.4457946794958281
swap_small-lhs_MMF16_20,MMF16_20,3,52,0,RBFN,200,2,100,4662.0,40000.0,"[4070, 3640, 8230]",0.33991428702114646,0.45244900370888613
swap_small-lhs_MMF16_20,MMF16_20,3,53,0,RBFN,200,2,100,4574.0,40000.0,"[3346, 4162, 8214]",0.3401593018266606,0.4584862924080207
swap_small-lhs_MMF16_20,MMF16_20,3,54,0,RBFN,200,2,100,4144.0,40000.0,"[3106, 4242, 7324]",0.34035748369929086,0.4637447631444085
swap_small-lhs_MMF16_20,MMF16_20,3,55,0,RBFN,200,2,100,3828.0,40000.0,"[3504, 3168, 6950]",0.34046639824198743,0.46986868155865946
swap_small-lhs_MMF16_20,MMF16_20,3,56,0,RBFN,200,2,98,3910.0,40000.0,"[3598, 3286, 7208]",0.34028531290226005,0.4748809199020544
swap_small-lhs_MMF16_20,MMF16_20,3,57,0,RBFN,200,2,100,4660.0,40000.0,"[3508, 3922, 8284]",0.34028531290226005,0.4777593535676827
swap_small-lhs_MMF16_20,MMF16_20,3,58,0,RBFN,200,2,99,4416.0,40000.0,"[2938, 4400, 7916]",0.3406662494724482,0.48034132480968256
swap_small-lhs_MMF16_20,MMF16_20,3,59,0,RBFN,200,2,100,4486.0,40000.0,"[2874, 4458, 7976]",0.3406662494724482,0.48536871771636914
swap_small-lhs_MMF16_20,MMF16_20,3,60,0,RBFN,200,2,100,4170.0,40000.0,"[3688, 3350, 7508]",0.3406662494724482,0.488133707186704
swap_small-lhs_MMF16_20,MMF16_20,3,61,0,RBFN,200,2,100,4162.0,40000.0,"[3532, 3716, 7456]",0.3406662494724482,0.49134813564547947
swap_small-lhs_MMF16_20,MMF16_20,3,62,0,RBFN,200,2,100,4886.0,40000.0,"[3836, 3618, 8884]",0.3406306147531475,0.494616946281619
swap_small-lhs_MMF16_20,MMF16_20,3,63,0,RBFN,200,2,100,4798.0,40000.0,"[4032, 3832, 8386]",0.3406306147531475,0.5006805320806276
swap_small-lhs_MMF16_20,MMF16_20,3,64,0,RBFN,200,2,100,4008.0,40000.0,"[3426, 3408, 7410]",0.3406306147531475,0.5021559392978704
swap_small-lhs_MMF16_20,MMF16_20,3,65,0,RBFN,200,2,100,4358.0,40000.0,"[3104, 4392, 7788]",0.34063243459418885,0.5047899086050014
swap_small-lhs_MMF16_20,MMF16_20,3,66,0,RBFN,200,2,100,4750.0,40000.0,"[4109, 4007, 8099]",0.3406868753759095,0.5100411028866858
swap_small-lhs_MMF16_20,MMF16_20,3,67,0,RBFN,200,2,99,4066.0,40000.0,"[3032, 4008, 7220]",0.3406868753759095,0.5109255892050941
swap_small-lhs_MMF16_20,MMF16_20,3,68,0,RBFN,200,2,99,4980.0,40000.0,"[3968, 4210, 8996]",0.3408569320166186,0.5111765859420513
swap_small-lhs_MMF16_20,MMF16_20,3,69,0,RBFN,200,2,99,4288.0,40000.0,"[3054, 4238, 7746]",0.3408569320166186,0.5120966872826017
swap_small-lhs_MMF16_20,MMF16_20,3,70,0,RBFN,200,1,100,4938.0,40000.0,"[4134, 3952, 8652]",0.3409701494742398,0.5162191896773648
swap_small-lhs_MMF16_20,MMF16_20,3,71,0,RBFN,200,1,99,4378.0,40000.0,"[3505, 3659, 7903]",0.3409701494742398,0.5175438619017209
swap_small-lhs_MMF16_20,MMF16_20,3,72,0,RBFN,200,1,99,4006.0,40000.0,"[3513, 2921, 7673]",0.3408569320166186,0.5208389256730017
swap_small-lhs_MMF16_20,MMF16_20,3,73,0,RBFN,200,1,100,3888.0,40000.0,"[3047, 3763, 7463]",0.3408569320166186,0.5211600299228485
swap_small-lhs_MMF16_20,MMF16_20,3,74,0,RBFN,200,1,100,4704.0,40000.0,"[3499, 4075, 8475]",0.3412181216107394,0.5218460604579186
swap_small-lhs_MMF16_20,MMF16_20,3,75,0,RBFN,200,1,100,4216.0,40000.0,"[3463, 3807, 7745]",0.34134292775264086,0.525034708606146
swap_small-lhs_MMF16_20,MMF16_20,3,76,0,RBFN,200,1,99,4098.0,40000.0,"[3291, 3649, 7677]",0.34134292775264086,0.526611838945769
swap_small-lhs_MMF16_20,MMF16_20,3,77,0,RBFN,200,1,100,4024.0,40000.0,"[3587, 3735, 7135]",0.34139381107434447,0.5276184123954851
swap_small-lhs_MMF16_20,MMF16_20,3,78,0,RBFN,200,1,100,3540.0,40000.0,"[3381, 2915, 6789]",0.34139381107434447,0.5284606913692099
swap_small-lhs_MMF16_20,MMF16_20,3,79,0,RBFN,200,1,100,4226.0,40000.0,"[3855, 3477, 7803]",0.34139381107434447,0.5302059297706846
swap_small-lhs_MMF16_20,MMF16_20,3,80,0,RBFN,200,1,100,3780.0,40000.0,"[3811, 3073, 6935]",0.34142285915077436,0.5314013440231689
swap_small-lhs_MMF16_20,MMF16_20,3,81,0,RBFN,200,1,100,4034.0,40000.0,"[3473, 3625, 7543]",0.3414273135805878,0.5305072891509627
swap_small-lhs_MMF16_20,MMF16_20,3,82,0,RBFN,200,1,99,4556.0,40000.0,"[3875, 3577, 8437]",0.34142285915077436,0.5360241312170575
swap_small-lhs_MMF16_20,MMF16_20,3,83,0,RBFN,200,1,100,3404.0,40000.0,"[3693, 2731, 6257]",0.34142285915077436,0.5330498875571253
swap_small-lhs_MMF16_20,MMF16_20,3,84,0,RBFN,200,1,100,4350.0,40000.0,"[4247, 2819, 7723]",0.34142285915077436,0.5357524096809938
swap_small-lhs_MMF16_20,MMF16_20,3,85,0,RBFN,200,1,99,3698.0,40000.0,"[3193, 3135, 7217]",0.3414322698695871,0.5385815857488384
swap_small-lhs_MMF16_20,MMF16_20,3,86,0,RBFN,200,1,100,3846.0,40000.0,"[3603, 3443, 7099]",0.3414322698695871,0.5370682617120427
swap_small-lhs_MMF16_20,MMF16_20,3,87,0,RBFN,200,1,100,4932.0,40000.0,"[4057, 4369, 8839]",0.34143879295800933,0.539229341915499
swap_small-lhs_MMF16_20,MMF16_20,3,88,0,RBFN,200,1,100,4108.0,40000.0,"[2827, 4057, 7827]",0.34143879295800933,0.538918062022708
swap_small-lhs_MMF16_20,MMF16_20,3,89,0,RBFN,200,1,100,3624.0,40000.0,"[3209, 3001, 6881]",0.34143879295800933,0.5399280940975818
swap_small-lhs_MMF16_20,MMF16_20,3,90,0,RBFN,200,1,100,3690.0,40000.0,"[3523, 2923, 6923]",0.34143879295800933,0.5402014361466416
swap_small-lhs_MMF16_20,MMF16_20,3,91,0,RBFN,200,1,100,3684.0,40000.0,"[3157, 3125, 6979]",0.34143879295800933,0.540383747079691
swap_small-lhs_MMF16_20,MMF16_20,3,92,0,RBFN,200,1,100,3904.0,40000.0,"[3787, 3341, 7191]",0.3414606713990334,0.5420814152875689
swap_small-lhs_MMF16_20,MMF16_20,3,93,0,RBFN,200,0,100,4506.0,40000.0,"[3269, 3879, 8577]",0.34148786148943466,0.5422282804268215
swap_small-lhs_MMF16_20,MMF16_20,3,94,0,RBFN,200,0,99,3858.0,40000.0,"[3262, 3258, 7642]",0.34148786148943466,0.543431293642725
swap_small-lhs_MMF16_20,MMF16_20,3,95,0,RBFN,200,0,100,3734.0,40000.0,"[3354, 3220, 6984]",0.34148786148943466,0.5450844294651765
swap_small-lhs_MMF16_20,MMF16_20,3,96,0,RBFN,200,0,100,4110.0,40000.0,"[3232, 3602, 7898]",0.34151504409006966,0.5464737793291072
swap_small-lhs_MMF16_20,MMF16_20,3,97,0,RBFN,200,0,100,3300.0,40000.0,"[2848, 2960, 6482]",0.3415272489011972,0.5462349656892684
swap_small-lhs_MMF16_20,MMF16_20,3,98,0,RBFN,200,0,100,3684.0,40000.0,"[2966, 3630, 7024]",0.34155193403718104,0.5469332078764005
swap_small-lhs_MMF16_20,MMF16_20,3,99,0,RBFN,200,0,100,4288.0,40000.0,"[3422, 2902, 8612]",0.34155193403718104,0.5469481792452535
swap_small-lhs_WFG9,WFG9,2,1,0,RBFN,781,75,26,464963.0,609961.0,"[464705, 463919]",1.0237673540120067,0.5805933429348671
swap_small-lhs_WFG9,WFG9,2,2,0,RBFN,200,60,33,6346.0,40000.0,"[6048, 5950]",1.0266493966383845,0.503129580741688
swap_small-lhs_WFG9,WFG9,2,3,0,RBFN,200,53,34,4414.0,40000.0,"[4038, 4082]",1.0239464571960615,0.46145514444324687
swap_small-lhs_WFG9,WFG9,2,4,0,RBFN,200,47,37,3618.0,40000.0,"[3140, 3248]",1.02464451768724,0.42276072580108603
swap_small-lhs_WFG9,WFG9,2,5,0,RBFN,200,46,37,2782.0,40000.0,"[2433, 2405]",1.0280383970912512,0.42700652852488774
swap_small-lhs_WFG9,WFG9,2,6,0,RBFN,200,43,37,2678.0,40000.0,"[2270, 2372]",1.0250664576198283,0.4100532746770243
swap_small-lhs_WFG9,WFG9,2,7,0,RBFN,200,42,42,2408.0,40000.0,"[1995, 2107]",1.0240165897385045,0.408859941461021
swap_small-lhs_WFG9,WFG9,2,8,0,RBFN,200,41,40,2370.0,40000.0,"[2056, 1980]",1.0240165897385045,0.4121448004119573
swap_small-lhs_WFG9,WFG9,2,9,0,RBFN,200,37,43,2444.0,40000.0,"[1961, 2059]",1.024140021132333,0.405854915919605
swap_small-lhs_WFG9,WFG9,2,10,0,RBFN,200,34,41,2050.0,40000.0,"[1688, 1644]",1.024140021132333,0.3964285802106775
swap_small-lhs_WFG9,WFG9,2,11,0,RBFN,200,32,43,1878.0,40000.0,"[1448, 1420]",1.024140021132333,0.3867150033061385
swap_small-lhs_WFG9,WFG9,2,12,0,RBFN,200,30,53,1746.0,40000.0,"[1296, 1318]",1.0264882877447827,0.3860690518891074
swap_small-lhs_WFG9,WFG9,2,13,0,RBFN,200,26,57,1736.0,40000.0,"[1226, 1254]",1.0247177533368286,0.36293458647756227
swap_small-lhs_WFG9,WFG9,2,14,0,RBFN,200,26,62,1402.0,40000.0,"[894, 1036]",1.0230616101036443,0.36611334767457443
swap_small-lhs_WFG9,WFG9,2,15,0,RBFN,200,26,55,1448.0,40000.0,"[954, 1008]",1.024851175912686,0.3662806924282556
swap_small-lhs_WFG9,WFG9,2,16,0,RBFN,200,26,61,1472.0,40000.0,"[944, 1042]",1.026391691143726,0.367882061091043
swap_small-lhs_WFG9,WFG9,2,17,0,RBFN,200,25,65,1438.0,40000.0,"[964, 988]",1.026391691143726,0.37015095891260413
swap_small-lhs_WFG9,WFG9,2,18,0,RBFN,200,25,57,1434.0,40000.0,"[911, 1013]",1.026391691143726,0.3712057034956946
swap_small-lhs_WFG9,WFG9,2,19,0,RBFN,200,25,56,1432.0,40000.0,"[965, 931]",1.026391691143726,0.37191264102139654
swap_small-lhs_WFG9,WFG9,2,20,0,RBFN,200,23,56,1532.0,40000.0,"[963, 1063]",1.0265698772252443,0.3599583328283819
swap_small-lhs_WFG9,WFG9,2,21,0,RBFN,200,23,59,1258.0,40000.0,"[785, 847]",1.026391691143726,0.3617823490145483
swap_small-lhs_WFG9,WFG9,2,22,0,RBFN,200,22,61,1252.0,40000.0,"[762, 906]",1.026391691143726,0.36306962091106904
swap_small-lhs_WFG9,WFG9,2,23,0,RBFN,200,22,61,1196.0,40000.0,"[688, 830]",1.0264786071843373,0.3628856200398842
swap_small-lhs_WFG9,WFG9,2,24,0,RBFN,200,21,67,1522.0,40000.0,"[903, 1101]",1.027412668102467,0.36038739363250505
swap_small-lhs_WFG9,WFG9,2,25,0,RBFN,200,21,70,1194.0,40000.0,"[679, 809]",1.027412668102467,0.36106903525358314
swap_small-lhs_WFG9,WFG9,2,26,0,RBFN,200,21,68,1168.0,40000.0,"[659, 797]",1.0277424406879587,0.3619211098548388
swap_small-lhs_WFG9,WFG9,2,27,0,RBFN,200,20,62,1304.0,40000.0,"[687, 899]",1.027412668102467,0.35693299251017147
swap_small-lhs_WFG9,WFG9,2,28,0,RBFN,200,19,66,1164.0,40000.0,"[598, 794]",1.0281933764342142,0.34913340636994233
swap_small-lhs_WFG9,WFG9,2,29,0,RBFN,200,19,76,1120.0,40000.0,"[629, 713]",1.0276340399313713,0.3530394633160433
swap_small-lhs_WFG9,WFG9,2,30,0,RBFN,200,19,78,1002.0,40000.0,"[535, 657]",1.028633036626241,0.35490777368722476
swap_small-lhs_WFG9,WFG9,2,31,0,RBFN,200,17,77,1028.0,40000.0,"[549, 677]",1.0293691771624207,0.34582995478363293
swap_small-lhs_WFG9,WFG9,2,32,0,RBFN,200,17,79,962.0,40000.0,"[443, 641]",1.0295244931439858,0.3461211158961825
swap_small-lhs_WFG9,WFG9,2,33,0,RBFN,200,17,77,984.0,40000.0,"[493, 615]",1.0301297611273132,0.3480163289169658
swap_small-lhs_WFG9,WFG9,2,34,0,RBFN,200,17,85,1058.0,40000.0,"[535, 723]",1.0295244931439858,0.3479119447338017
swap_small-lhs_WFG9,WFG9,2,35,0,RBFN,200,17,78,924.0,40000.0,"[467, 583]",1.030245883905236,0.34945712585066974
swap_small-lhs_WFG9,WFG9,2,36,0,RBFN,200,17,79,962.0,40000.0,"[493, 595]",1.0310306140914682,0.3505953191532836
swap_small-lhs_WFG9,WFG9,2,37,0,RBFN,200,16,77,968.0,40000.0,"[532, 604]",1.0295244931439858,0.348066485802224
swap_small-lhs_WFG9,WFG9,2,38,0,RBFN,200,16,82,914.0,40000.0,"[412, 592]",1.0295244931439858,0.3492504427856575
swap_small-lhs_WFG9,WFG9,2,39,0,RBFN,200,16,79,912.0,40000.0,"[404, 606]",1.031544021547236,0.3507866004659624
swap_small-lhs_WFG9,WFG9,2,40,0,RBFN,200,15,78,996.0,40000.0,"[452, 670]",1.0313303650447199,0.35067498762684984
swap_small-lhs_WFG9,WFG9,2,41,0,RBFN,200,15,77,892.0,40000.0,"[355, 623]",1.0313303650447199,0.3513657155302423
swap_small-lhs_WFG9,WFG9,2,42,0,RBFN,200,15,78,970.0,40000.0,"[395, 701]",1.0324736489278206,0.35326235493129937
swap_small-lhs_WFG9,WFG9,2,43,0,RBFN,200,15,79,888.0,40000.0,"[387, 621]",1.0338264055790425,0.3549699820412955
swap_small-lhs_WFG9,WFG9,2,44,0,RBFN,200,15,80,874.0,40000.0,"[355, 621]",1.0316595951691716,0.3571057918413169
swap_small-lhs_WFG9,WFG9,2,45,0,RBFN,200,15,82,864.0,40000.0,"[371, 595]",1.033186638208689,0.35808606149674765
swap_small-lhs_WFG9,WFG9,2,46,0,RBFN,200,14,87,894.0,40000.0,"[381, 627]",1.0327277578426413,0.3534120932300788
