label,exp,problema,D,M,n_dataset,n_recs,n_orfas,tier,dist,status,termino,n_geracoes,maxfe,fe_final,algo_version,matlab,U1_n_real,U1_fe_ok,U1_tier_ok,U1_fase_init_pct,U1_feidx_denso,U1_solid_denso,U1_dup_x,U2_hash_hdr_eq_man,U2_cp,U2_doe_hash_eq_x,U2_artefato_existe,U2_dX_max,U2_dF_max,U3_tim_linhas,U3_tim_ger0,U3_tim_nacum,U3_fit_series,U3_tempo_ger_nan,U4_sonda_eventos,U4_sonda_npontos,U4_sonda_modelos,U4_sonda_ok,U4_sonda_ger_null,U4_sonda_linhas,U4_sonda_K,U4_sonda_R,U5_gabarito,U5_dX_sonda_K,U5_dX_sonda_R,U5_blocos_X_identicos,U5_blocos_mu_identicos,U5_blocos_dmu_med,U5_hash_sonda_ok,U6_sigmaK_null_pct,U6_sigmaR_null_pct,U6_sigmaK_neg,U6_sigmaK_med,U6_sigmaK_max,U7_t_total,U7_t_fit,U7_t_busca,U7_t_real,U7_t_sonda,U7_soma_le_total,U7_fit_kriging,U7_fit_rbfn,U8_fe_treino_uniq,U8_fe_treino_ok,U8_fe_treino_gen_ok,U9_guards,U9_mse_neg_total,U9_cache_hits,U9_fallback,U9_warn_setup,U9_recs_tipos,U10_n_gen_ev,U10_ger_densa,U10_opt_linhas,U10_opt_esperado,U10_opt_ok,U10_sur_total_ok,U10_nsel_uniq,U10_orcamento_surrogate,U11_pop_linhas,U11_pop_gens,U11_pop_ultima_ger,U11_ndsm_g1,U11_ndsm_g2,U11_ndsm_ult_pos,U11_ndsm_serie,U11_pop_eq_ndsm,U11_rsid_naonulo,U11_rsid_esperado,U11_interp_K_wape,U11_interp_K_absmed,U11_interp_R_wape,U11_interp_R_absmed,U12_n_final,U12_ger_uniq,U12_linha_densa,U12_nd_recomputo_ok,U12_nd_pos_real,U12_fantasia,U12_rsid_null,U12_link_dX_max,U12_link_bit,U12_footer_nfinal,A_kflag_1,A_kflag_0,A_kflag_lider,A_kflag_g1,A_kflag_estavel,A_kflag_trocas,A_marg_cons,A_marg_n,A_uf_cons,A_marg_pares_g1,A_marg_esperado_g1,A_njulg_g1,A_njulg_g2,A_njulg_uniq_g2p,A_marg_frac_med,A_marg_frac_min,A_obj_frac_med,A_obj_sempre_ok,A_sqrtmse_sel_max_g1,A_sqrtmse_surr_med_med,A_sqrtmse_surr_max_max,A_div_modelos_med,A_div_modelos_g1,A_div_modelos_ult,A_center_num,A_center_esperado,A_center_stock_11D,A_rbfn_spread,A_rbfn_kernel,A_krig_theta_min,A_krig_theta_max,A_krig_sigma2,A_theta_no_teto,A_fbest_ds,A_fbest_g1,A_fbest_ult,A_fbest_abaixo_ds,A_nfront1_g1,A_nfront1_ult,A_nfront1_med,A_N,A_kappa,A_decl_pm,A_decl_judge,A_decl_krig,A_decl_centros,A_decl_stateless,A_sigma_dict
swap_medium-mvns_ZDT4,sweep-medium-mvns,ZDT4,10,2,2000,107,0,medium,mvns,ok,normal,99,2000,2000,e103-IBEAMS-offline-L15,25.1.0.2973910 (R2025a) Update 1,2000,True,True,1.0,True,True,0,True,True,True,True,0.0,0.0,1,True,2000,1,True,2,"[20000, 20000]","['Kriging-DACE', 'RBFN']",True,True,40000,20000,20000,True,0.0,0.0,True,False,0.4570014476776123,True,0.0,1.0,0,8.438406439381652e-06,26.002490997314453,367.253235,95.0737533569336,162.7292022705078,0.0023269999999999693,103.933238,True,94.746145,0.327606,[1999],True,True,0,0,0,False,,"{""decision"": 1, ""e103_busca"": 1, ""e103_gen"": 99, ""e103_setup"": 1, ""f_best_dataset"": 1, ""footer"": 1, ""header"": 1, ""sonda"": 2}",99,True,19800,19800,True,True,[100],9900,299,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,98,64,17,"[98, 64, 41, 26, 22, 13, 7, 6, 5, 4]",True,598,598,0.0,0.0,0.32307191177629185,0.24207337945699692,100,[99],True,True,4,0.04,100,0.0,True,100,99,0,"{""Kriging"": 99}",1,True,0,99,99,99,4410000.0,4410000,2100,200,[200],1.0,1.0,"[1.0, 0.06]","[1, 0]",19.326463070030545,2.2615318846470873,25.569904650385926,31.883548607530027,12.67728670354719,31.855915151446265,45,45,11,59.38911861355889,the_gaussian,"[5.612310241546864, 0.10428436360703348]","[10.204225362734825, 3.7457676921917145]","[8.29213939108438e-36, 649.9852315440575]",False,"[0.0, 55.38335311236746]","[0.0, 55.38335311236746]","[0.0, 52.97310769585984]",1,2,44,27.0,100,0.05,True,True,True,True,True,True
swap_small-lhs_DTLZ2,sweep-small-lhs,DTLZ2,12,3,371,107,0,small,lhs,ok,normal,99,371,371,e103-IBEAMS-offline-L15,25.1.0.2973910 (R2025a) Update 1,371,True,True,1.0,True,True,0,True,True,True,True,0.0,0.0,1,True,371,1,True,2,"[20000, 20000]","['Kriging-DACE', 'RBFN']",True,True,40000,20000,20000,True,0.0,0.0,True,False,0.10785877704620361,True,0.0,1.0,0,0.14722055196762085,0.20238904654979706,37.85545,6.364837169647217,16.874013900756836,0.0017589999999999821,8.190581,True,5.372891,0.991946,[370],True,True,0,0,0,False,,"{""decision"": 1, ""e103_busca"": 1, ""e103_gen"": 99, ""e103_setup"": 1, ""f_best_dataset"": 1, ""footer"": 1, ""header"": 1, ""sonda"": 2}",99,True,19800,19800,True,True,[100],9900,2141,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",99,70,55,99,"[70, 55, 47, 45, 40, 38, 35, 35, 31, 30]",True,4282,4282,0.0,0.0,0.3866002208104354,0.2201654314994812,100,[99],True,True,81,0.81,82,0.0,True,100,0,99,"{""RBFN"": 99}",0,True,0,99,99,99,221841.0,221841,471,200,[200],0.4044,0.35055,"[0.36425, 0.414175, 0.393725]","[0, 0, 0]",1.0,0.13178231035392135,0.20005457483659697,0.2156964499663134,0.17986393218633445,0.21691984365281367,20,20,12,6.271725949897901,the_gaussian,"[0.001, 0.001, 0.001]","[4.20448207626857, 9.284249141675256, 14.229930063768872]","[0.03839025833723006, 0.03691911012882089, 0.03247945985710893]",False,"[0.0002858777332525888, 0.00031014170919100936, 0.0013352293992262155]","[-0.2463591878129492, -0.27044247070724303, 0.0013352293992262155]","[-0.5412102361021187, -0.515582953750247, -0.04009201522761785]",3,81,99,99.0,100,0.05,True,True,True,True,True,True
swap_small-lhs_MMF16_20,sweep-small-lhs,MMF16_20,20,3,619,107,0,small,lhs,ok,normal,99,619,619,e103-IBEAMS-offline-L15,25.1.0.2973910 (R2025a) Update 1,619,True,True,1.0,True,True,0,True,True,True,True,0.0,0.0,1,True,619,1,True,2,"[20000, 20000]","['Kriging-DACE', 'RBFN']",True,True,40000,20000,20000,True,0.0,0.0,True,False,0.02485981583595276,True,0.0,1.0,0,0.32191213965415955,0.34155192971229553,184.477877,39.78535461425781,59.978755950927734,0.00153799999999996,78.517604,True,39.438268,0.347088,[618],True,True,0,0,0,False,,"{""decision"": 1, ""e103_busca"": 1, ""e103_gen"": 99, ""e103_setup"": 1, ""f_best_dataset"": 1, ""footer"": 1, ""header"": 1, ""sonda"": 2}",99,True,19800,19800,True,True,[100],9900,2104,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92]",92,94,84,92,"[94, 84, 80, 78, 76, 73, 71, 70, 68, 68]",True,4208,4208,0.0,0.0,0.32023275214114544,0.24852097034454346,100,[99],True,True,100,1.0,100,0.0,True,100,0,99,"{""RBFN"": 99}",0,True,0,99,99,99,516961.0,516961,719,200,[200],0.11995,0.0825,"[0.101425, 0.10595, 0.211475]","[0, 0, 0]",1.0,0.3279965683908246,0.34155193403718104,0.4401614737038495,0.24734818004888884,0.5469481792452535,25,25,15,6.71382006092009,the_gaussian,"[10, 10, 10]","[10, 10, 10]","[0.10009199328944046, 0.10644601026632969, 0.06944657747941138]",True,"[0.001186947336425388, 0.0005098260931633855, 0.006500831812513017]","[-0.4615580843672129, -0.6698012366281123, 0.006500831812513017]","[-1.247710524858785, -1.7324747784022243, -0.21504050162059019]",3,92,100,99.0,100,0.05,True,True,True,True,True,True
swap_small-lhs_WFG9,sweep-small-lhs,WFG9,22,2,681,107,0,small,lhs,ok,normal,99,681,681,e103-IBEAMS-offline-L15,25.1.0.2973910 (R2025a) Update 1,681,True,True,1.0,True,True,0,True,True,True,True,0.0,0.0,1,True,681,1,True,2,"[20000, 20000]","['Kriging-DACE', 'RBFN']",True,True,40000,20000,20000,True,0.0,0.0,True,False,0.07766866683959961,True,0.0,1.0,0,0.5474289059638977,1.0422924757003784,160.042579,52.0351448059082,52.367515563964844,0.0015239999999999598,49.158447,True,51.723218,0.311925,[680],True,True,0,0,0,False,,"{""decision"": 1, ""e103_busca"": 1, ""e103_gen"": 99, ""e103_setup"": 1, ""f_best_dataset"": 1, ""footer"": 1, ""header"": 1, ""sonda"": 2}",99,True,19800,19800,True,True,[100],9900,1730,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",99,75,60,99,"[75, 60, 53, 47, 46, 43, 42, 41, 37, 34]",True,3460,3460,0.0,0.0,0.5139832839129235,0.842358410358429,100,[99],True,True,19,0.19,91,0.0,True,100,0,99,"{""RBFN"": 99}",0,True,0,99,99,99,609961.0,609961,781,200,[200],0.02255,0.0133,"[0.009675, 0.01605]","[0, 0]",1.0,0.7767372893585986,1.0462838505564949,0.3513657155302423,0.5805933429348671,0.3534193844293491,27,27,16,241.42247991166371,the_gaussian,"[10, 10]","[10, 10]","[0.28019235010413696, 0.9987398094045133]",True,"[0.6141047886094391, 0.8390698146224718]","[0.6141047886094391, 0.8390698146224718]","[0.2652670089553961, 0.8390698146224718]",1,26,96,86.0,100,0.05,True,True,True,True,True,True
swap_small-lhs_ZDT1,sweep-small-lhs,ZDT1,30,2,929,107,0,small,lhs,ok,normal,99,929,929,e103-IBEAMS-offline-L15,25.1.0.2973910 (R2025a) Update 1,929,True,True,1.0,True,True,0,True,True,True,True,0.0,0.0,1,True,929,1,True,2,"[20000, 20000]","['Kriging-DACE', 'RBFN']",True,True,40000,20000,20000,True,0.0,0.0,True,False,0.016116350889205933,True,0.0,1.0,0,2.515334784902734e-08,0.11570827662944794,450.394984,368.0894470214844,45.46011734008789,0.0018079999999999414,30.680076,True,367.75739,0.332066,[928],True,True,0,0,0,False,,"{""decision"": 1, ""e103_busca"": 1, ""e103_gen"": 99, ""e103_setup"": 1, ""f_best_dataset"": 1, ""footer"": 1, ""header"": 1, ""sonda"": 2}",99,True,19800,19800,True,True,[100],9900,116,"[1, 2, 3, 4, 5]",5,77,26,5,"[77, 26, 8, 3, 2, 0, 0, 0, 0, 0]",True,232,232,0.0,0.0,0.0462499161258099,0.03331811563111842,100,[99],True,True,95,0.95,100,0.0,True,100,99,0,"{""Kriging"": 99}",1,True,0,99,99,99,1058841.0,1058841,1029,200,[200],1.0,1.0,"[1.0, 0.41385]","[1, 0]",0.11280076111194699,0.05753919496161718,0.11570827876733912,0.3585742224158483,0.07929343192867633,0.3840161878566576,31,31,19,6.846572812083778,the_gaussian,"[10, 10]","[10, 10]","[4.3508816983037875e-33, 0.012150901450312583]",True,"[0.00023314701123454754, 2.28794819382133]","[-1.6653345369377348e-16, 2.140761210314402]","[-1.6653345369377348e-16, -0.8425237262651408]",2,14,95,69.0,100,0.05,True,True,True,True,True,True
swap_small-lhs_ZDT4,sweep-small-lhs,ZDT4,10,2,309,107,0,small,lhs,ok,normal,99,309,309,e103-IBEAMS-offline-L15,25.1.0.2973910 (R2025a) Update 1,309,True,True,1.0,True,True,0,True,True,True,True,0.0,0.0,1,True,309,1,True,2,"[20000, 20000]","['Kriging-DACE', 'RBFN']",True,True,40000,20000,20000,True,0.0,0.0,True,False,0.5009448528289795,True,0.0,1.0,0,3.825455678452272e-06,29.941909790039062,27.903031,2.080786943435669,14.353128433227539,0.0012799999999999817,5.687034,True,1.75428,0.326507,[308],True,True,0,0,0,False,,"{""decision"": 1, ""e103_busca"": 1, ""e103_gen"": 99, ""e103_setup"": 1, ""f_best_dataset"": 1, ""footer"": 1, ""header"": 1, ""sonda"": 2}",99,True,19800,19800,True,True,[100],9900,513,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]",41,76,49,41,"[76, 49, 34, 26, 19, 17, 17, 13, 13, 15]",True,1026,1026,0.0,0.0,0.20573027381270262,0.4506452474743128,100,[99],True,True,7,0.07,100,0.0,True,100,99,0,"{""Kriging"": 99}",1,True,0,99,99,99,167281.0,167281,409,200,[200],1.0,1.0,"[1.0, 0.05395]","[1, 0]",29.541971762594006,0.10288703888290343,29.74610236015297,18.858140395071516,8.628477614890937,19.08367706894567,18,18,11,58.77018153625232,the_gaussian,"[7.071067811865475, 0.2670840254844483]","[10.594630943592954, 1000]","[2.417733955483466e-35, 830.3140279967187]",False,"[0.0006987005339709749, 76.60522953195076]","[0.0006987005339709749, 76.60522953195076]","[0.0, 76.48230090152238]",2,10,64,55.0,100,0.05,True,True,True,True,True,True
swap_small-mvns_DTLZ2,sweep-small-mvns,DTLZ2,12,3,371,107,0,small,mvns,ok,normal,99,371,371,e103-IBEAMS-offline-L15,25.1.0.2973910 (R2025a) Update 1,371,True,True,1.0,True,True,0,True,True,True,True,0.0,0.0,1,True,371,1,True,2,"[20000, 20000]","['Kriging-DACE', 'RBFN']",True,True,40000,20000,20000,True,0.0,0.0,True,False,0.06817817687988281,True,0.0,1.0,0,0.21124693751335144,0.2702453136444092,50.95616,5.108139991760254,27.3281307220459,0.001356999999999978,12.879112000000001,True,4.789318,0.318822,[370],True,True,0,0,0,False,,"{""decision"": 1, ""e103_busca"": 1, ""e103_gen"": 99, ""e103_setup"": 1, ""f_best_dataset"": 1, ""footer"": 1, ""header"": 1, ""sonda"": 2}",99,True,19800,19800,True,True,[100],9900,903,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",99,78,53,99,"[78, 53, 43, 34, 34, 27, 24, 20, 15, 15]",True,1806,1806,1.3877124592990799e-14,0.0,0.6311679357215402,0.31318938732147217,100,[99],True,True,52,0.52,95,0.0,True,100,0,99,"{""RBFN"": 99}",0,True,0,99,99,99,221841.0,221841,471,200,[200],0.16745,0.12555,"[0.098025, 0.182925, 0.33275]","[0, 0, 0]",1.0,0.21372505663148872,0.2667035358229431,0.08469650382662307,0.18584329249377146,0.08310322417802132,20,20,12,7.981868749810986,the_gaussian,"[0.001, 0.001, 10]","[826.7060950956685, 7.0601358899348385, 16.40670712015276]","[0.06409620587226383, 0.042686364153522956, 0.032537343468724736]",False,"[5.663696031835309e-17, 0.0, 0.0]","[-0.2215453527834157, -0.28611071578546543, -0.05152084087164255]","[-0.6985653296791732, -0.8842285314631617, -0.13908077521173823]",3,45,99,99.0,100,0.05,True,True,True,True,True,True
swap_small-mvns_MMF16_20,sweep-small-mvns,MMF16_20,20,3,619,107,0,small,mvns,ok,normal,99,619,619,e103-IBEAMS-offline-L15,25.1.0.2973910 (R2025a) Update 1,619,True,True,1.0,True,True,0,True,True,True,True,0.0,0.0,1,True,619,1,True,2,"[20000, 20000]","['Kriging-DACE', 'RBFN']",True,True,40000,20000,20000,True,0.0,0.0,True,False,0.040178894996643066,True,0.0,1.0,0,0.3018261194229126,0.37783288955688477,158.179936,40.15242004394531,55.336185455322266,0.0014999999999999625,56.8785,True,39.849705,0.302716,[618],True,True,0,0,0,False,,"{""decision"": 1, ""e103_busca"": 1, ""e103_gen"": 99, ""e103_setup"": 1, ""f_best_dataset"": 1, ""footer"": 1, ""header"": 1, ""sonda"": 2}",99,True,19800,19800,True,True,[100],9900,2478,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",99,93,84,99,"[93, 84, 80, 75, 74, 72, 70, 70, 69, 68]",True,4956,4956,1.2958681496510707e-14,0.0,0.37991998274108163,0.26016539335250854,100,[99],True,True,51,0.51,96,0.0,True,100,0,99,"{""RBFN"": 99}",0,True,0,99,99,99,516961.0,516961,719,200,[200],0.16935,0.1165,"[0.091275, 0.21075, 0.34655]","[0, 0, 0]",1.0,0.3071839772455061,0.3778328965205682,0.28742405611939814,0.2844570845407205,0.3426815943289739,25,25,15,6.950168466266615,the_gaussian,"[10, 10, 10]","[10, 10, 10]","[0.1276285671842752, 0.08652562719323968, 0.06434056408455331]",True,"[2.7984756518352454e-17, 0.0, 0.0]","[-0.1702106304687323, -0.540724073022993, 0.0]","[-1.4834766993137976, -0.8677254920443613, -0.19096340172533566]",3,82,99,97.0,100,0.05,True,True,True,True,True,True
swap_small-mvns_WFG9,sweep-small-mvns,WFG9,22,2,681,107,0,small,mvns,ok,normal,99,681,681,e103-IBEAMS-offline-L15,25.1.0.2973910 (R2025a) Update 1,681,True,True,1.0,True,True,0,True,True,True,True,0.0,0.0,1,True,681,1,True,2,"[20000, 20000]","['Kriging-DACE', 'RBFN']",True,True,40000,20000,20000,True,0.0,0.0,True,False,0.0864177942276001,True,0.0,1.0,0,0.4643540680408478,0.9315805435180664,169.196544,52.556190490722656,78.8967056274414,0.0014609999999999604,31.89878,True,52.242371,0.31382,[680],True,True,0,0,0,False,,"{""decision"": 1, ""e103_busca"": 1, ""e103_gen"": 99, ""e103_setup"": 1, ""f_best_dataset"": 1, ""footer"": 1, ""header"": 1, ""sonda"": 2}",99,True,19800,19800,True,True,[100],9900,4985,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",99,88,74,99,"[88, 74, 67, 66, 62, 61, 60, 60, 60, 57]",True,9970,9970,0.0,0.0,0.4196579078237145,1.0940406322479248,100,[99],True,True,13,0.13,54,0.0,True,100,0,99,"{""RBFN"": 99}",0,True,0,99,99,99,609961.0,609961,781,200,[200],0.12685,0.1179,"[0.122675, 0.060275]","[0, 0]",1.0,0.6048911895097402,0.9144596494515945,0.5568106401135666,0.7329450947213751,0.5323837545695663,27,27,16,232.26767568526728,the_gaussian,"[10, 10]","[10, 10]","[0.20292618910590376, 0.7785157154043724]",True,"[0.67384574885784, 0.725369110637865]","[0.67384574885784, 0.725369110637865]","[0.67384574885784, 0.725369110637865]",0,12,41,37.0,100,0.05,True,True,True,True,True,True
swap_small-mvns_ZDT1,sweep-small-mvns,ZDT1,30,2,929,107,0,small,mvns,ok,normal,99,929,929,e103-IBEAMS-offline-L15,25.1.0.2973910 (R2025a) Update 1,929,True,True,1.0,True,True,0,True,True,True,True,0.0,0.0,1,True,929,1,True,2,"[20000, 20000]","['Kriging-DACE', 'RBFN']",True,True,40000,20000,20000,True,0.0,0.0,True,False,0.00901705026626587,True,0.0,1.0,0,4.150920318579665e-08,0.19069205224514008,456.159352,372.8579406738281,49.96476364135742,0.0017479999999999406,27.545282999999998,True,372.50782,0.350111,[928],True,True,0,0,0,False,,"{""decision"": 1, ""e103_busca"": 1, ""e103_gen"": 99, ""e103_setup"": 1, ""f_best_dataset"": 1, ""footer"": 1, ""header"": 1, ""sonda"": 2}",99,True,19800,19800,True,True,[100],9900,132,"[1, 2, 3, 4, 5, 6]",6,83,31,6,"[83, 31, 11, 5, 1, 1, 0, 0, 0, 0]",True,264,264,0.0,0.0,0.057598453912102165,0.007481560111045837,100,[99],True,True,96,0.96,100,0.0,True,100,99,0,"{""Kriging"": 99}",1,True,0,99,99,99,1058841.0,1058841,1029,200,[200],1.0,1.0,"[1.0, 0.22855]","[1, 0]",0.18598407864068717,0.09298304419027452,0.1865762221205295,0.09839718648727205,0.06636150047462762,0.09997508781694091,31,31,19,6.579338414055897,the_gaussian,"[10, 10]","[10, 10]","[3.276249744194648e-33, 0.03309068360129487]",True,"[0.0, 1.248992660895085]","[-5.551115123125783e-17, 0.8158460822310007]","[-5.551115123125783e-17, -1.0325828303899276]",2,11,96,87.0,100,0.05,True,True,True,True,True,True
swap_small-mvns_ZDT4,sweep-small-mvns,ZDT4,10,2,309,107,0,small,mvns,ok,normal,99,309,309,e103-IBEAMS-offline-L15,25.1.0.2973910 (R2025a) Update 1,309,True,True,1.0,True,True,0,True,True,True,True,0.0,0.0,1,True,309,1,True,2,"[20000, 20000]","['Kriging-DACE', 'RBFN']",True,True,40000,20000,20000,True,0.0,0.0,True,False,0.5849884748458862,True,0.0,1.0,0,3.264449105699896e-06,27.128040313720703,23.775068,2.0593509674072266,11.955058097839355,0.0012219999999999811,4.313325,True,1.740767,0.318584,[308],True,True,0,0,0,False,,"{""decision"": 1, ""e103_busca"": 1, ""e103_gen"": 99, ""e103_setup"": 1, ""f_best_dataset"": 1, ""footer"": 1, ""header"": 1, ""sonda"": 2}",99,True,19800,19800,True,True,[100],9900,151,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,67,35,10,"[67, 35, 18, 12, 7, 4, 2, 2, 2, 2]",True,302,302,0.0,0.0,0.16172518257263999,0.47425293922424316,100,[99],True,True,1,0.01,100,0.0,True,100,99,0,"{""Kriging"": 99}",1,True,0,99,99,99,167281.0,167281,409,200,[200],1.0,1.0,"[1.0, 0.0]","[1, 0]",25.150172335176304,4.226745483909134,26.04619568142478,24.107931120017252,7.369566829064587,24.080229030268352,18,18,11,60.03402520668934,the_gaussian,"[10, 0.013810679320049759]","[10, 2.973017787506806]","[2.0567612343386512e-35, 625.3183473073458]",False,"[0.0, 86.06578609243876]","[0.0, 86.06578609243876]","[0.0, 81.47778161822777]",1,1,3,2.0,100,0.05,True,True,True,True,True,True
