problema,D,M,geracao,count,regime,desal,N,aceito,slot,n_cand,flag_copia,frac_n1,fbest_rel_max
WFG1,22,2,46,4,produtivo,5,,1,0,1,False,0.93,
WFG1,22,2,50,2,produtivo,0,,1,0,1,False,1.0,
WFG1,22,2,54,2,produtivo,0,,1,0,1,False,0.98,
WFG1,22,2,58,7,produtivo,9,,1,0,1,False,0.9,
WFG1,22,2,62,49,produtivo,8,,1,0,1,False,0.9,
WFG1,22,2,66,37,produtivo,10,,1,0,1,False,0.9,
WFG1,22,2,70,2,produtivo,2,,1,0,1,False,0.93,
WFG1,22,2,74,2,produtivo,4,,1,0,1,False,0.9,
WFG1,22,2,78,51,produtivo,11,,1,0,1,False,0.88,
WFG1,22,2,82,14,produtivo,9,,1,0,1,False,0.9,
WFG1,22,2,86,2,produtivo,1,,1,0,1,False,0.93,
WFG1,22,2,90,19,produtivo,9,,1,0,1,False,0.9,
WFG1,22,2,94,4,produtivo,3,,1,0,1,False,0.96,
WFG1,22,2,98,3,produtivo,4,,1,0,1,False,0.96,
WFG1,22,2,102,2,produtivo,0,,1,0,1,False,0.99,
WFG1,22,2,106,25,produtivo,10,,1,0,1,False,0.9,
WFG1,22,2,110,51,produtivo,10,,1,0,1,False,0.87,
WFG1,22,2,114,2,produtivo,4,,1,0,1,False,0.91,
WFG1,22,2,118,3,produtivo,9,,1,0,1,False,0.9,
WFG1,22,2,122,17,produtivo,8,,1,0,1,False,0.9,
WFG1,22,2,126,37,produtivo,9,,1,0,1,False,0.91,
WFG1,22,2,130,2,produtivo,6,,1,0,1,False,0.9,
WFG1,22,2,134,10,produtivo,8,,1,0,1,False,0.91,
WFG1,22,2,138,2,produtivo,4,,1,0,1,False,0.94,
WFG1,22,2,142,2,produtivo,0,,1,0,1,False,0.98,
WFG1,22,2,146,3,produtivo,7,,1,0,1,False,0.91,
WFG1,22,2,150,3,produtivo,1,,1,0,1,False,0.99,
WFG1,22,2,154,14,produtivo,10,,1,0,1,False,0.9,
WFG1,22,2,158,3,produtivo,1,,1,0,1,False,0.98,
WFG1,22,2,162,11,produtivo,7,,1,0,1,False,0.9,
WFG1,22,2,166,27,produtivo,8,,1,0,1,False,0.92,
WFG1,22,2,170,3,produtivo,7,,1,0,1,False,0.93,
WFG1,22,2,174,43,produtivo,2,,1,0,1,False,0.98,
WFG1,22,2,178,4,produtivo,8,,1,0,1,False,0.91,
WFG1,22,2,182,2,produtivo,4,,1,0,1,False,0.93,
WFG1,22,2,186,5,produtivo,8,,1,0,1,False,0.91,
WFG1,22,2,190,27,produtivo,6,,1,0,1,False,0.93,
WFG1,22,2,194,40,produtivo,4,,1,0,1,False,0.93,
WFG1,22,2,198,20,produtivo,8,,1,0,1,False,0.91,
WFG1,22,2,202,2,produtivo,0,,1,0,1,False,0.98,
WFG1,22,2,206,3,produtivo,7,,1,0,1,False,0.92,
WFG1,22,2,210,3,produtivo,6,,1,0,1,False,0.91,
WFG1,22,2,214,4,produtivo,8,,1,0,1,False,0.92,
WFG1,22,2,218,2,produtivo,0,,1,0,1,False,0.95,
WFG1,22,2,222,5,produtivo,8,,1,0,1,False,0.92,
WFG1,22,2,226,2,produtivo,2,,1,0,1,False,0.91,
WFG1,22,2,230,2,produtivo,0,,1,0,1,False,1.0,
WFG1,22,2,234,2,produtivo,1,,1,0,1,False,0.99,
WFG1,22,2,238,47,produtivo,5,,1,0,1,False,0.91,
WFG1,22,2,242,4,produtivo,9,,1,0,1,False,0.9,
WFG1,22,2,246,45,produtivo,9,,1,0,1,False,0.91,
WFG1,22,2,250,2,produtivo,3,,1,0,1,False,0.92,
WFG1,22,2,254,3,produtivo,4,,1,0,1,False,0.95,
WFG1,22,2,258,4,produtivo,7,,1,0,1,False,0.93,
WFG1,22,2,262,2,produtivo,1,,1,0,1,False,0.98,
WFG1,22,2,266,24,produtivo,8,,1,0,1,False,0.9,
WFG1,22,2,270,3,produtivo,7,,1,0,1,False,0.92,
WFG1,22,2,274,33,produtivo,9,,1,0,1,False,0.9,
WFG1,22,2,278,11,produtivo,2,,1,0,1,False,0.98,
WFG1,22,2,282,4,produtivo,6,,1,0,1,False,0.94,
WFG1,22,2,286,4,produtivo,4,,1,0,1,False,0.95,
WFG1,22,2,290,2,produtivo,2,,1,0,1,False,0.94,
WFG1,22,2,294,39,produtivo,8,,1,0,1,False,0.91,
WFG1,22,2,298,13,produtivo,9,,1,0,1,False,0.9,
WFG1,22,2,302,51,produtivo,21,,1,0,1,False,0.75,
WFG1,22,2,306,28,produtivo,7,,1,0,1,False,0.91,
WFG1,22,2,310,36,produtivo,6,,1,0,1,False,0.92,
WFG1,22,2,314,2,produtivo,0,,1,0,1,False,0.92,
WFG1,22,2,318,24,produtivo,7,,1,0,1,False,0.91,
WFG1,22,2,322,28,produtivo,9,,1,0,1,False,0.91,
WFG1,22,2,326,3,produtivo,10,,1,0,1,False,0.9,
WFG1,22,2,330,19,produtivo,6,,1,0,1,False,0.93,
WFG1,22,2,334,3,produtivo,8,,1,0,1,False,0.91,
WFG1,22,2,338,2,produtivo,2,,1,0,1,False,0.91,
WFG1,22,2,342,44,produtivo,7,,1,0,1,False,0.92,
WFG1,22,2,346,27,produtivo,9,,1,0,1,False,0.9,
WFG1,22,2,350,18,produtivo,5,,1,0,1,False,0.95,
WFG1,22,2,354,51,produtivo,10,,1,0,1,False,0.88,
WFG1,22,2,358,6,produtivo,5,,1,0,1,False,0.93,
WFG1,22,2,362,49,produtivo,2,,1,0,1,False,0.96,
WFG1,22,2,366,2,produtivo,1,,1,0,1,False,0.96,
WFG1,22,2,370,3,produtivo,6,,1,0,1,False,0.93,
WFG1,22,2,374,2,produtivo,2,,1,0,1,False,0.92,
WFG1,22,2,378,3,produtivo,7,,1,0,1,False,0.93,
WFG1,22,2,382,2,produtivo,1,,1,0,1,False,0.95,
WFG1,22,2,386,22,produtivo,9,,1,0,1,False,0.9,
WFG1,22,2,390,4,produtivo,9,,1,0,1,False,0.91,
WFG1,22,2,394,5,produtivo,10,,1,0,1,False,0.9,
WFG1,22,2,398,42,produtivo,9,,1,0,1,False,0.91,
WFG1,22,2,402,40,produtivo,10,,1,0,1,False,0.9,
WFG1,22,2,406,10,produtivo,9,,1,0,1,False,0.9,
WFG1,22,2,410,10,produtivo,6,,1,0,1,False,0.94,
WFG1,22,2,414,11,produtivo,10,,1,0,1,False,0.9,
WFG1,22,2,418,13,produtivo,6,,1,0,1,False,0.93,
WFG1,22,2,422,11,produtivo,7,,1,0,1,False,0.92,
WFG1,22,2,426,2,produtivo,3,,1,0,1,False,0.9,
WFG1,22,2,430,6,produtivo,5,,1,0,1,False,0.94,
WFG1,22,2,434,10,produtivo,7,,1,0,1,False,0.93,
WFG1,22,2,438,9,produtivo,9,,1,0,1,False,0.91,
WFG1,22,2,442,15,produtivo,7,,1,0,1,False,0.9,
WFG1,22,2,446,51,produtivo,16,,1,0,1,False,0.83,
WFG1,22,2,450,51,produtivo,22,,1,0,1,False,0.73,
WFG1,22,2,454,2,produtivo,3,,1,0,1,False,0.91,
WFG1,22,2,458,51,produtivo,20,,1,0,1,False,0.75,
WFG1,22,2,462,3,produtivo,9,,1,0,1,False,0.9,
WFG1,22,2,466,51,produtivo,15,,1,0,1,False,0.83,
WFG1,22,2,470,19,produtivo,6,,1,0,1,False,0.94,
WFG1,22,2,474,30,produtivo,10,,1,0,1,False,0.9,
WFG1,22,2,478,2,produtivo,0,,1,0,1,False,1.0,
WFG1,22,2,482,26,produtivo,9,,1,0,1,False,0.9,
WFG1,22,2,486,4,produtivo,4,,1,0,1,False,0.95,
WFG1,22,2,490,34,produtivo,8,,1,0,1,False,0.91,
WFG1,22,2,494,3,produtivo,8,,1,0,1,False,0.9,
WFG1,22,2,498,10,produtivo,6,,1,0,1,False,0.92,
WFG1,22,2,502,10,produtivo,6,,1,0,1,False,0.92,
WFG1,22,2,506,3,produtivo,4,,1,0,1,False,0.94,
WFG1,22,2,510,51,produtivo,20,,1,0,1,False,0.76,
WFG1,22,2,514,6,produtivo,9,,1,0,1,False,0.91,
WFG1,22,2,518,2,produtivo,0,,1,0,1,False,0.94,
WFG1,22,2,522,4,produtivo,7,,1,0,1,False,0.9,
WFG1,22,2,526,3,produtivo,3,,1,0,1,False,0.96,
WFG1,22,2,530,3,produtivo,7,,1,0,1,False,0.9,
WFG1,22,2,534,5,produtivo,8,,1,0,1,False,0.91,
WFG1,22,2,538,46,produtivo,10,,1,0,1,False,0.9,
WFG1,22,2,542,2,produtivo,0,,1,0,1,False,0.95,
WFG1,22,2,546,25,produtivo,9,,1,0,1,False,0.91,
WFG1,22,2,550,27,produtivo,9,,1,0,1,False,0.9,
WFG1,22,2,554,5,produtivo,6,,1,0,1,False,0.93,
WFG1,22,2,558,37,produtivo,6,,1,0,1,False,0.93,
WFG1,22,2,562,3,produtivo,7,,1,0,1,False,0.9,
WFG1,22,2,566,2,produtivo,6,,1,0,1,False,0.9,
WFG1,22,2,570,9,produtivo,6,,1,0,1,False,0.93,
WFG1,22,2,574,28,produtivo,10,,1,0,1,False,0.9,
WFG1,22,2,578,32,produtivo,6,,1,0,1,False,0.94,
WFG1,22,2,582,2,produtivo,2,,1,0,1,False,0.94,
WFG1,22,2,586,15,produtivo,7,,1,0,1,False,0.92,2.535665367378575e-08
WFG2,22,2,2,0,no-op,90,,0,1,1,True,1.0,
WFG2,22,2,6,0,no-op,90,,0,1,1,True,1.0,
WFG2,22,2,10,0,no-op,90,,0,1,1,True,0.99,
WFG2,22,2,14,0,no-op,89,,0,1,1,True,0.98,
WFG2,22,2,18,0,no-op,90,,0,1,1,True,0.98,
WFG2,22,2,22,0,no-op,88,,0,1,1,True,0.98,
WFG2,22,2,26,0,no-op,89,,0,1,1,True,0.97,
WFG2,22,2,30,0,no-op,91,,0,1,1,True,0.98,
WFG2,22,2,34,0,no-op,90,,0,1,1,True,1.0,
WFG2,22,2,38,0,no-op,89,,0,1,1,True,0.96,
WFG2,22,2,42,0,no-op,89,,0,1,1,True,1.0,
WFG2,22,2,46,0,no-op,88,,0,1,1,True,0.95,
WFG2,22,2,50,0,no-op,89,,0,1,1,True,0.93,
WFG2,22,2,54,0,no-op,90,,0,1,1,True,0.9,
WFG2,22,2,58,2,produtivo,0,,1,0,1,False,0.93,
WFG2,22,2,62,2,produtivo,2,,1,0,1,False,0.96,
WFG2,22,2,66,0,no-op,89,,0,1,1,True,0.91,
WFG2,22,2,70,44,produtivo,8,,1,0,1,False,0.91,
WFG2,22,2,74,0,no-op,92,,0,1,1,True,0.92,
WFG2,22,2,78,0,no-op,90,,0,1,1,True,0.98,
WFG2,22,2,82,0,no-op,88,,0,1,1,True,0.96,
WFG2,22,2,86,2,produtivo,3,,1,0,1,False,0.91,
WFG2,22,2,90,0,no-op,87,,0,1,1,True,0.91,
WFG2,22,2,94,0,no-op,88,,0,1,1,True,0.9,
WFG2,22,2,98,0,no-op,87,,0,1,1,True,0.91,
WFG2,22,2,102,23,produtivo,9,,1,0,1,False,0.91,
WFG2,22,2,106,2,produtivo,2,,1,0,1,False,0.92,
WFG2,22,2,110,16,produtivo,8,,1,0,1,False,0.92,
WFG2,22,2,114,31,produtivo,9,,1,0,1,False,0.9,
WFG2,22,2,118,2,produtivo,1,,1,0,1,False,0.93,
WFG2,22,2,122,49,produtivo,7,,1,0,1,False,0.93,
WFG2,22,2,126,51,produtivo,16,,1,0,1,False,0.78,
WFG2,22,2,130,38,produtivo,6,,1,0,1,False,0.91,
WFG2,22,2,134,26,produtivo,6,,1,0,1,False,0.93,
WFG2,22,2,138,3,produtivo,8,,1,0,1,False,0.91,
WFG2,22,2,142,51,produtivo,12,,1,0,1,False,0.86,
WFG2,22,2,146,2,produtivo,3,,1,0,1,False,0.9,
WFG2,22,2,150,29,produtivo,6,,1,0,1,False,0.94,
WFG2,22,2,154,16,produtivo,10,,1,0,1,False,0.9,
WFG2,22,2,158,33,produtivo,9,,1,0,1,False,0.91,
WFG2,22,2,162,15,produtivo,8,,1,0,1,False,0.91,
WFG2,22,2,166,21,produtivo,9,,1,0,1,False,0.91,
WFG2,22,2,170,28,produtivo,10,,1,0,1,False,0.9,
WFG2,22,2,174,2,produtivo,0,,1,0,1,False,0.91,
WFG2,22,2,178,12,produtivo,7,,1,0,1,False,0.93,
WFG2,22,2,182,14,produtivo,6,,1,0,1,False,0.93,
WFG2,22,2,186,4,produtivo,8,,1,0,1,False,0.91,
WFG2,22,2,190,26,produtivo,8,,1,0,1,False,0.91,
WFG2,22,2,194,6,produtivo,7,,1,0,1,False,0.92,
WFG2,22,2,198,22,produtivo,9,,1,0,1,False,0.91,
WFG2,22,2,202,48,produtivo,6,,1,0,1,False,0.91,
WFG2,22,2,206,51,produtivo,22,,1,0,1,False,0.73,
WFG2,22,2,210,27,produtivo,8,,1,0,1,False,0.91,
WFG2,22,2,214,40,produtivo,9,,1,0,1,False,0.9,
WFG2,22,2,218,30,produtivo,5,,1,0,1,False,0.93,
WFG2,22,2,222,30,produtivo,8,,1,0,1,False,0.91,
WFG2,22,2,226,4,produtivo,6,,1,0,1,False,0.93,
WFG2,22,2,230,51,produtivo,19,,1,0,1,False,0.8,
WFG2,22,2,234,12,produtivo,9,,1,0,1,False,0.91,
WFG2,22,2,238,40,produtivo,10,,1,0,1,False,0.9,
WFG2,22,2,242,2,produtivo,1,,1,0,1,False,0.94,
WFG2,22,2,246,22,produtivo,10,,1,0,1,False,0.9,
WFG2,22,2,250,2,produtivo,2,,1,0,1,False,0.93,
WFG2,22,2,254,41,produtivo,10,,1,0,1,False,0.9,
WFG2,22,2,258,2,produtivo,3,,1,0,1,False,0.91,
WFG2,22,2,262,51,produtivo,17,,1,0,1,False,0.79,
WFG2,22,2,266,21,produtivo,8,,1,0,1,False,0.91,
WFG2,22,2,270,51,produtivo,15,,1,0,1,False,0.81,
WFG2,22,2,274,28,produtivo,8,,1,0,1,False,0.9,
WFG2,22,2,278,2,produtivo,3,,0,1,1,True,0.9,
WFG2,22,2,282,51,produtivo,19,,1,0,1,False,0.77,
WFG2,22,2,286,7,produtivo,8,,1,0,1,False,0.9,
WFG2,22,2,290,21,produtivo,8,,1,0,1,False,0.9,
WFG2,22,2,294,44,produtivo,9,,1,0,1,False,0.91,
WFG2,22,2,298,2,produtivo,0,,1,0,1,False,0.99,
WFG2,22,2,302,5,produtivo,9,,1,0,1,False,0.9,
WFG2,22,2,306,5,produtivo,8,,1,0,1,False,0.91,
WFG2,22,2,310,3,produtivo,9,,1,0,1,False,0.9,
WFG2,22,2,314,51,produtivo,23,,1,0,1,False,0.74,
WFG2,22,2,318,3,produtivo,7,,1,0,1,False,0.92,
WFG2,22,2,322,3,produtivo,9,,1,0,1,False,0.91,
WFG2,22,2,326,7,produtivo,5,,1,0,1,False,0.94,
WFG2,22,2,330,7,produtivo,10,,1,0,1,False,0.9,
WFG2,22,2,334,17,produtivo,7,,1,0,1,False,0.92,
WFG2,22,2,338,51,produtivo,22,,1,0,1,False,0.75,
WFG2,22,2,342,17,produtivo,5,,1,0,1,False,0.94,
WFG2,22,2,346,36,produtivo,9,,1,0,1,False,0.9,
WFG2,22,2,350,42,produtivo,7,,1,0,1,False,0.92,
WFG2,22,2,354,26,produtivo,6,,1,0,1,False,0.93,
WFG2,22,2,358,13,produtivo,10,,1,0,1,False,0.9,
WFG2,22,2,362,18,produtivo,9,,1,0,1,False,0.9,
WFG2,22,2,366,51,produtivo,19,,1,0,1,False,0.8,
WFG2,22,2,370,51,produtivo,15,,1,0,1,False,0.81,
WFG2,22,2,374,3,produtivo,8,,1,0,1,False,0.9,
WFG2,22,2,378,41,produtivo,6,,1,0,1,False,0.92,
WFG2,22,2,382,51,produtivo,21,,1,0,1,False,0.73,
WFG2,22,2,386,49,produtivo,8,,1,0,1,False,0.91,
WFG2,22,2,390,11,produtivo,9,,1,0,1,False,0.91,
WFG2,22,2,394,39,produtivo,9,,1,0,1,False,0.91,
WFG2,22,2,398,2,produtivo,2,,1,0,1,False,0.94,
WFG2,22,2,402,11,produtivo,9,,1,0,1,False,0.9,
WFG2,22,2,406,14,produtivo,6,,1,0,1,False,0.93,
WFG2,22,2,410,37,produtivo,7,,1,0,1,False,0.92,
WFG2,22,2,414,4,produtivo,8,,1,0,1,False,0.92,
WFG2,22,2,418,18,produtivo,7,,1,0,1,False,0.9,
WFG2,22,2,422,16,produtivo,9,,1,0,1,False,0.9,
WFG2,22,2,426,18,produtivo,7,,1,0,1,False,0.91,
WFG2,22,2,430,42,produtivo,8,,1,0,1,False,0.92,
WFG2,22,2,434,51,produtivo,16,,1,0,1,False,0.79,
WFG2,22,2,438,51,produtivo,15,,1,0,1,False,0.85,
WFG2,22,2,442,2,produtivo,1,,1,0,1,False,0.96,
WFG2,22,2,446,2,produtivo,0,,1,0,1,False,0.97,
WFG2,22,2,450,36,produtivo,8,,1,0,1,False,0.91,
WFG2,22,2,454,31,produtivo,8,,1,0,1,False,0.92,
WFG2,22,2,458,31,produtivo,7,,1,0,1,False,0.93,
WFG2,22,2,462,22,produtivo,6,,1,0,1,False,0.94,
WFG2,22,2,466,2,produtivo,4,,1,0,1,False,0.91,
WFG2,22,2,470,51,produtivo,27,,1,0,1,False,0.7,
WFG2,22,2,474,3,produtivo,3,,1,0,1,False,0.96,
WFG2,22,2,478,6,produtivo,7,,1,0,1,False,0.93,
WFG2,22,2,482,44,produtivo,10,,1,0,1,False,0.9,
WFG2,22,2,486,12,produtivo,9,,1,0,1,False,0.91,
WFG2,22,2,490,51,produtivo,22,,1,0,1,False,0.72,
WFG2,22,2,494,51,produtivo,16,,1,0,1,False,0.82,
WFG2,22,2,498,25,produtivo,8,,1,0,1,False,0.92,
WFG2,22,2,502,51,produtivo,20,,1,0,1,False,0.8,
WFG2,22,2,506,2,produtivo,3,,1,0,1,False,0.91,
WFG2,22,2,510,51,produtivo,11,,1,0,1,False,0.84,
WFG2,22,2,514,49,produtivo,8,,1,0,1,False,0.91,
WFG2,22,2,518,2,produtivo,2,,1,0,1,False,0.9,
WFG2,22,2,522,51,produtivo,28,,1,0,1,False,0.69,
WFG2,22,2,526,17,produtivo,8,,1,0,1,False,0.9,
WFG2,22,2,530,25,produtivo,7,,1,0,1,False,0.93,
WFG2,22,2,534,51,produtivo,10,,1,0,1,False,0.9,
WFG2,22,2,538,2,produtivo,3,,1,0,1,False,0.95,
WFG2,22,2,542,2,produtivo,0,,1,0,1,False,1.0,
WFG2,22,2,546,51,produtivo,16,,1,0,1,False,0.81,
WFG2,22,2,550,35,produtivo,9,,1,0,1,False,0.91,
WFG2,22,2,554,10,produtivo,5,,1,0,1,False,0.94,
WFG2,22,2,558,22,produtivo,8,,1,0,1,False,0.9,
WFG2,22,2,562,31,produtivo,9,,1,0,1,False,0.9,
WFG2,22,2,566,4,produtivo,7,,1,0,1,False,0.91,
WFG2,22,2,570,27,produtivo,10,,1,0,1,False,0.9,
WFG2,22,2,574,46,produtivo,10,,1,0,1,False,0.9,
WFG2,22,2,578,24,produtivo,8,,1,0,1,False,0.91,
WFG2,22,2,582,19,produtivo,8,,1,0,1,False,0.91,
WFG2,22,2,586,2,produtivo,2,,1,0,1,False,0.91,
WFG2,22,2,590,19,produtivo,10,,1,0,1,False,0.9,
WFG2,22,2,594,8,produtivo,5,,1,0,1,False,0.92,
WFG2,22,2,598,2,produtivo,1,,1,0,1,False,0.99,
WFG2,22,2,602,51,produtivo,11,,1,0,1,False,0.88,
WFG2,22,2,606,3,produtivo,8,,1,0,1,False,0.91,
WFG2,22,2,610,7,produtivo,8,,1,0,1,False,0.9,
WFG2,22,2,614,3,produtivo,10,,1,0,1,False,0.9,2.980232138849462e-08
WFG4,22,2,2,2,produtivo,2,,1,0,1,False,0.98,
WFG4,22,2,6,2,produtivo,3,,1,0,1,False,0.96,
WFG4,22,2,10,2,produtivo,0,,1,0,1,False,1.0,
WFG4,22,2,14,2,produtivo,3,,1,0,1,False,0.95,
WFG4,22,2,18,2,produtivo,3,,1,0,1,False,0.94,
WFG4,22,2,22,2,produtivo,0,,1,0,1,False,0.97,
WFG4,22,2,26,2,produtivo,1,,1,0,1,False,0.94,
WFG4,22,2,30,2,produtivo,1,,1,0,1,False,0.95,
WFG4,22,2,34,2,produtivo,0,,1,0,1,False,0.9,
WFG4,22,2,38,2,produtivo,4,,1,0,1,False,0.93,
WFG4,22,2,42,3,produtivo,3,,1,0,1,False,0.94,
WFG4,22,2,46,3,produtivo,10,,1,0,1,False,0.9,
WFG4,22,2,50,4,produtivo,10,,1,0,1,False,0.9,
WFG4,22,2,54,2,produtivo,2,,1,0,1,False,0.96,
WFG4,22,2,58,2,produtivo,3,,1,0,1,False,0.95,
WFG4,22,2,62,26,produtivo,10,,1,0,1,False,0.9,
WFG4,22,2,66,4,produtivo,7,,1,0,1,False,0.92,
WFG4,22,2,70,38,produtivo,10,,1,0,1,False,0.9,
WFG4,22,2,74,16,produtivo,6,,1,0,1,False,0.92,
WFG4,22,2,78,23,produtivo,8,,1,0,1,False,0.9,
WFG4,22,2,82,4,produtivo,5,,1,0,1,False,0.94,
WFG4,22,2,86,7,produtivo,7,,1,0,1,False,0.93,
WFG4,22,2,90,3,produtivo,7,,1,0,1,False,0.93,
WFG4,22,2,94,2,produtivo,0,,1,0,1,False,0.99,
WFG4,22,2,98,2,produtivo,0,,1,0,1,False,0.95,
WFG4,22,2,102,23,produtivo,7,,1,0,1,False,0.93,
WFG4,22,2,106,3,produtivo,7,,1,0,1,False,0.91,
WFG4,22,2,110,17,produtivo,9,,1,0,1,False,0.9,
WFG4,22,2,114,21,produtivo,7,,1,0,1,False,0.91,
WFG4,22,2,118,19,produtivo,9,,1,0,1,False,0.9,
WFG4,22,2,122,16,produtivo,7,,1,0,1,False,0.91,
WFG4,22,2,126,5,produtivo,5,,1,0,1,False,0.93,
WFG4,22,2,130,2,produtivo,0,,1,0,1,False,0.97,
WFG4,22,2,134,4,produtivo,8,,1,0,1,False,0.91,
WFG4,22,2,138,4,produtivo,9,,1,0,1,False,0.91,
WFG4,22,2,142,3,produtivo,7,,1,0,1,False,0.93,
WFG4,22,2,146,2,produtivo,4,,1,0,1,False,0.9,
WFG4,22,2,150,8,produtivo,9,,1,0,1,False,0.9,
WFG4,22,2,154,9,produtivo,8,,1,0,1,False,0.91,
WFG4,22,2,158,37,produtivo,9,,1,0,1,False,0.9,
WFG4,22,2,162,51,produtivo,11,,1,0,1,False,0.88,
WFG4,22,2,166,12,produtivo,8,,1,0,1,False,0.92,
WFG4,22,2,170,50,produtivo,9,,1,0,1,False,0.91,
WFG4,22,2,174,4,produtivo,7,,1,0,1,False,0.9,
WFG4,22,2,178,2,produtivo,4,,1,0,1,False,0.93,
WFG4,22,2,182,17,produtivo,9,,1,0,1,False,0.9,
WFG4,22,2,186,4,produtivo,9,,1,0,1,False,0.9,
WFG4,22,2,190,51,produtivo,13,,1,0,1,False,0.86,
WFG4,22,2,194,31,produtivo,8,,1,0,1,False,0.92,
WFG4,22,2,198,9,produtivo,8,,1,0,1,False,0.91,
WFG4,22,2,202,51,produtivo,19,,1,0,1,False,0.8,
WFG4,22,2,206,2,produtivo,1,,1,0,1,False,0.99,
WFG4,22,2,210,11,produtivo,9,,1,0,1,False,0.91,
WFG4,22,2,214,2,produtivo,1,,1,0,1,False,0.92,
WFG4,22,2,218,2,produtivo,4,,1,0,1,False,0.9,
WFG4,22,2,222,12,produtivo,8,,1,0,1,False,0.91,
WFG4,22,2,226,18,produtivo,7,,1,0,1,False,0.93,
WFG4,22,2,230,51,produtivo,18,,1,0,1,False,0.8,
WFG4,22,2,234,2,produtivo,3,,1,0,1,False,0.92,
WFG4,22,2,238,51,produtivo,19,,1,0,1,False,0.78,
WFG4,22,2,242,3,produtivo,5,,1,0,1,False,0.94,
WFG4,22,2,246,14,produtivo,10,,1,0,1,False,0.9,
WFG4,22,2,250,35,produtivo,9,,1,0,1,False,0.91,
WFG4,22,2,254,16,produtivo,7,,1,0,1,False,0.93,
WFG4,22,2,258,34,produtivo,5,,1,0,1,False,0.93,
WFG4,22,2,262,3,produtivo,6,,1,0,1,False,0.92,
WFG4,22,2,266,6,produtivo,7,,1,0,1,False,0.92,
WFG4,22,2,270,26,produtivo,5,,1,0,1,False,0.93,
WFG4,22,2,274,4,produtivo,8,,1,0,1,False,0.92,
WFG4,22,2,278,51,produtivo,16,,1,0,1,False,0.81,
WFG4,22,2,282,3,produtivo,9,,1,0,1,False,0.9,
WFG4,22,2,286,18,produtivo,7,,1,0,1,False,0.91,
WFG4,22,2,290,41,produtivo,9,,1,0,1,False,0.91,
WFG4,22,2,294,4,produtivo,9,,1,0,1,False,0.91,
WFG4,22,2,298,4,produtivo,7,,1,0,1,False,0.9,
WFG4,22,2,302,50,produtivo,6,,1,0,1,False,0.94,
WFG4,22,2,306,5,produtivo,8,,1,0,1,False,0.91,
WFG4,22,2,310,4,produtivo,8,,1,0,1,False,0.91,
WFG4,22,2,314,3,produtivo,6,,1,0,1,False,0.93,
WFG4,22,2,318,32,produtivo,8,,1,0,1,False,0.9,
WFG4,22,2,322,2,produtivo,1,,1,0,1,False,0.95,
WFG4,22,2,326,45,produtivo,6,,1,0,1,False,0.94,
WFG4,22,2,330,51,produtivo,23,,1,0,1,False,0.71,
WFG4,22,2,334,32,produtivo,10,,1,0,1,False,0.9,
WFG4,22,2,338,6,produtivo,9,,1,0,1,False,0.9,
WFG4,22,2,342,2,produtivo,2,,1,0,1,False,0.9,
WFG4,22,2,346,12,produtivo,9,,1,0,1,False,0.91,
WFG4,22,2,350,2,produtivo,3,,1,0,1,False,0.91,
WFG4,22,2,354,3,produtivo,8,,1,0,1,False,0.9,
WFG4,22,2,358,2,produtivo,2,,1,0,1,False,0.9,
WFG4,22,2,362,46,produtivo,8,,1,0,1,False,0.91,
WFG4,22,2,366,2,produtivo,2,,1,0,1,False,0.91,
WFG4,22,2,370,2,produtivo,0,,1,0,1,False,0.98,
WFG4,22,2,374,3,produtivo,5,,1,0,1,False,0.94,
WFG4,22,2,378,30,produtivo,7,,1,0,1,False,0.92,
WFG4,22,2,382,25,produtivo,9,,1,0,1,False,0.9,
WFG4,22,2,386,12,produtivo,7,,1,0,1,False,0.92,
WFG4,22,2,390,17,produtivo,9,,1,0,1,False,0.9,
WFG4,22,2,394,48,produtivo,8,,1,0,1,False,0.9,
WFG4,22,2,398,16,produtivo,6,,1,0,1,False,0.93,
WFG4,22,2,402,16,produtivo,5,,1,0,1,False,0.94,
WFG4,22,2,406,12,produtivo,9,,1,0,1,False,0.9,
WFG4,22,2,410,23,produtivo,7,,1,0,1,False,0.9,
WFG4,22,2,414,2,produtivo,0,,1,0,1,False,0.9,
WFG4,22,2,418,7,produtivo,7,,1,0,1,False,0.92,
WFG4,22,2,422,51,produtivo,12,,1,0,1,False,0.88,
WFG4,22,2,426,2,produtivo,2,,1,0,1,False,0.95,
WFG4,22,2,430,36,produtivo,8,,1,0,1,False,0.91,
WFG4,22,2,434,51,produtivo,16,,1,0,1,False,0.83,
WFG4,22,2,438,7,produtivo,3,,1,0,1,False,0.96,
WFG4,22,2,442,51,produtivo,21,,1,0,1,False,0.75,
WFG4,22,2,446,37,produtivo,10,,1,0,1,False,0.9,
WFG4,22,2,450,19,produtivo,8,,1,0,1,False,0.91,
WFG4,22,2,454,5,produtivo,7,,1,0,1,False,0.9,
WFG4,22,2,458,7,produtivo,8,,1,0,1,False,0.91,
WFG4,22,2,462,24,produtivo,7,,1,0,1,False,0.92,
WFG4,22,2,466,19,produtivo,7,,1,0,1,False,0.91,
WFG4,22,2,470,47,produtivo,10,,1,0,1,False,0.9,
WFG4,22,2,474,29,produtivo,6,,1,0,1,False,0.91,
WFG4,22,2,478,51,produtivo,16,,1,0,1,False,0.83,
