problema,geracao,ramo,Flag,NumV1,NumV2,fe,lote,u_ef,popw_last,d_sigma,d_crit,pct_mm,apd_med,crit_med,n_front1,dmin,tempo_fit
ZDT1,46,APD,-10,23,13,558,5,5,96,5.775640664514026e-11,1.6644899465663178e-16,0.325,0.7396303362665125,5.831089143585124e-07,45,0.06748501902761457,11.819108
ZDT1,47,APD,-18,23,5,563,5,5,100,1.1636681635646129e-10,1.489124319716344e-16,0.41200000000000003,0.5782081288778423,5.4825840856591e-07,47,0.0937408970027215,11.765593
ZDT1,48,APD,-14,24,10,568,5,5,100,1.0963682349138248e-10,1.925056305728564e-16,0.48600000000000004,0.5783417922046491,1.6674788106918789e-06,48,0.09393558427092107,10.929823
ZDT1,49,APD,-7,25,18,573,5,5,96,3.590509465266345e-11,1.2426125327465566e-16,0.3583333333333333,0.7077149637901753,8.893148742761195e-07,47,0.07361356033584569,11.884156
ZDT1,50,APD,-4,23,19,578,5,5,95,3.520556437520972e-11,1.0757355651282618e-16,0.17894736842105266,0.6447253207294682,6.029965019289514e-07,49,0.06805913820418347,11.425252
ZDT1,51,APD,-2,22,20,583,5,5,89,8.949802357549608e-11,1.9072154521144757e-16,0.4966292134831461,0.6457768592662322,1.6455620382158396e-06,52,0.07844884285121781,11.582978
ZDT1,52,APD,-16,28,12,588,5,5,98,4.455227679833751e-11,1.764206618820311e-16,0.37755102040816324,0.5883677621698037,1.0317187642685913e-06,55,0.08260074644550269,12.066198
ZDT1,53,APD,-14,24,10,593,5,5,100,7.567073747119513e-11,1.8227031351765603e-16,0.384,0.6987527776966806,7.685215656278317e-07,53,0.06999793690199924,11.926659
ZDT1,54,APD,-11,24,13,598,5,5,97,5.7529328089528375e-11,1.2489541713514138e-16,0.3835051546391753,0.654855665616439,1.2686813958827415e-06,54,0.09572319766372585,12.892446
ZDT1,55,APD,-7,25,18,603,5,5,95,6.412508284786567e-11,1.4931322149724894e-16,0.4842105263157895,0.6509497261518791,3.4495552137298112e-06,54,0.13522010597474562,12.572787
ZDT1,56,APD,-15,25,10,608,5,5,99,5.732303325588217e-11,1.6426546960232885e-17,0.3656565656565657,0.6631671084655786,9.049941186835355e-07,54,0.08038146345363502,12.272437
ZDT1,57,APD,-16,24,8,613,5,5,99,5.320434457584122e-11,1.2263183489723104e-16,0.3696969696969697,0.6220294547531356,1.0386706348336717e-06,55,0.09092275061294876,11.944825
ZDT1,58,APD,-19,25,6,618,5,5,100,3.1549286837531665e-11,2.0612730525824323e-16,0.496,0.6193517059351222,1.5676243171115763e-06,55,0.08999548363706765,12.274283
ZDT1,59,APD,-16,26,10,623,5,5,99,5.201557912691557e-11,1.3050573588934044e-16,0.46060606060606063,0.7379039739397776,1.0800978210880896e-06,57,0.08560133070955378,13.298734
ZDT1,60,APD,-17,27,10,628,5,5,100,5.282486015452392e-11,2.1737086364913078e-16,0.44400000000000006,0.6656675354417549,1.320274823106071e-06,58,0.08895471664926952,11.779594
ZDT1,61,APD,-20,27,7,633,5,5,100,2.7127090070772075e-11,2.0160646453219935e-16,0.196,0.6256134063239731,2.1928723626522196e-07,57,0.05605671960116667,11.832216
ZDT1,62,APD,-12,26,14,638,5,5,99,9.457017721009597e-11,3.7380878649886654e-17,0.4929292929292929,0.7763503773954106,1.4690948151639127e-06,59,0.08103535309604282,12.478056
ZDT1,63,APD,-20,27,7,643,5,5,99,5.267122697195925e-11,1.4853995876427227e-16,0.38181818181818183,0.5937593005699158,4.775143413275041e-07,59,0.06619675464342298,12.683454
ZDT1,64,APD,-18,25,7,648,5,5,100,5.5129541773682456e-11,9.023891162684264e-18,0.364,0.5911905905149185,1.1216332836502919e-06,61,0.07128775490664485,12.515396
ZDT1,65,APD,-11,23,12,653,5,5,98,1.1577480163796339e-10,1.642101153749909e-16,0.2979591836734694,0.5715976144167979,2.8593718925644034e-07,62,0.07300091052851038,13.145624
ZDT1,66,APD,-11,23,12,658,5,5,98,7.807589861089093e-11,1.9913002310155004e-16,0.3734693877551021,0.6940215364798629,1.0685930245999049e-06,63,0.10186075993023513,12.537278
ZDT1,67,APD,-14,25,11,663,5,5,100,5.2992690097175554e-11,1.5036784328952923e-16,0.506,0.7520139484541246,9.948511541629008e-07,65,0.12307195974217117,13.37635
ZDT1,68,APD,-11,24,13,668,5,5,99,4.056754888612235e-11,1.0261420297197931e-17,0.40202020202020206,0.6759252052062357,1.0070948120935737e-06,66,0.07985570350135228,13.088016
ZDT1,69,APD,-16,25,9,673,5,5,98,1.093009680160073e-10,2.036622940653682e-16,0.3836734693877551,0.6169902732590382,7.717386382035322e-07,68,0.07419255668706133,13.000337
ZDT1,70,APD,-16,26,10,678,5,5,98,2.5358030128833087e-11,1.1824042745824731e-16,0.1306122448979592,0.5826987921731617,3.044444822524318e-07,68,0.04742645349346393,13.05172
ZDT1,71,APD,-11,25,14,683,5,5,90,5.040280194081037e-11,1.6091751682363748e-16,0.18,0.6526391502999782,3.7688993004582813e-07,71,0.05087081396632377,12.766152
ZDT1,72,APD,-19,26,7,688,5,5,99,7.910483466183615e-11,2.0179157539783642e-16,0.3353535353535354,0.5935837577197565,3.2899608024884204e-07,73,0.050629752406732294,13.40141
ZDT1,73,APD,-12,23,11,693,5,5,99,4.484568077132989e-11,5.850021224225993e-17,0.2585858585858586,0.6031800632164197,2.5057021284721773e-07,75,0.04808156250789881,12.856975
ZDT1,74,APD,-11,25,14,698,5,5,94,9.909865289481345e-11,2.504013163639377e-18,0.4127659574468085,0.7165524907864348,4.0463325970807254e-07,78,0.051918670998645056,12.36216
ZDT1,75,APD,-3,25,22,703,5,5,100,5.697880795657584e-11,2.4129871190170258e-17,0.25600000000000006,0.654993045547256,3.394865181233822e-07,80,0.0488806683746584,13.899305
ZDT1,76,APD,-11,25,14,708,5,5,97,2.75566979174649e-11,1.5333079571729865e-16,0.3628865979381443,0.5844636633492216,3.387856872179226e-07,79,0.054901928426822906,12.586622
ZDT1,77,APD,-12,23,11,713,5,5,99,1.074619945980182e-10,2.371958941630292e-17,0.2787878787878788,0.6115255772769496,2.8793806623345154e-07,79,0.04759826271686441,13.558939
ZDT1,78,APD,-17,23,6,718,5,5,100,9.619048439712952e-11,1.22853400341832e-17,0.53,0.6077267854611462,8.649375972777546e-07,79,0.06915917831569485,14.040798
ZDT1,79,APD,-21,24,3,723,5,5,100,5.104845691127069e-11,5.398341113950368e-17,0.24600000000000005,0.6033423766701661,3.602458970841435e-07,80,0.058649584243382874,14.350504
ZDT1,80,APD,-12,24,12,728,5,5,97,4.5513304713570846e-11,1.467887900387926e-16,0.443298969072165,0.6625640183002948,1.2299962329588364e-06,80,0.07590758593490728,14.793506
ZDT1,81,APD,-18,28,10,733,5,5,99,5.275211799500579e-11,0.0,0.3373737373737374,0.5902898801070509,5.905024366996578e-07,80,0.05477380592840543,14.969028
ZDT1,82,APD,-26,29,3,738,5,5,100,3.168061798140831e-11,2.3041233594434063e-17,0.33599999999999997,0.6380126486562384,3.3923175017989254e-07,81,0.06845677389977678,13.966832
ZDT1,83,APD,-18,28,10,743,5,5,100,1.064466969430411e-10,5.768529891481451e-18,0.516,0.7148272899928528,1.0428791924063921e-06,83,0.08778807445672686,13.557195
ZDT1,84,APD,-13,27,14,748,5,5,99,9.615421436501292e-11,2.943421151731283e-17,0.509090909090909,0.630269002654058,1.3961433770058104e-06,84,0.09572151411300713,13.73614
ZDT1,85,APD,-13,26,13,753,5,5,93,6.406983710932623e-11,2.5309269857074998e-17,0.4365591397849462,0.6587158665518772,1.2819942496698768e-06,84,0.09634004926214025,14.041102
ZDT1,86,APD,-13,23,10,758,5,5,100,4.20792042703233e-11,3.4098020080952827e-17,0.48,0.7073761903656959,1.1684879438677648e-06,86,0.06730469519005586,15.187637
ZDT1,87,APD,-12,26,14,763,5,5,99,5.1895871497689705e-11,2.8084707777284456e-17,0.5151515151515152,0.7748465028969697,1.6276183419152278e-06,85,0.09379573012125272,15.109177
ZDT1,88,APD,-16,27,11,768,5,5,96,4.655815728608903e-11,3.95391322550916e-17,0.18958333333333333,0.6326304572450459,3.5996542996141866e-07,86,0.054930911129968896,16.057008
ZDT1,89,APD,-5,28,23,773,5,5,90,1.1429821672459539e-10,2.1082099300173857e-16,0.42444444444444446,0.7036453108162473,5.034480470730283e-07,86,0.0822528967964258,14.903612
ZDT1,90,APD,-18,26,8,778,5,5,100,8.228102530913328e-11,1.3942660002577576e-16,0.364,0.5986925783347578,6.863027866194735e-07,88,0.059733536597961136,16.919865
ZDT1,91,APD,-21,26,5,783,5,5,99,5.413253048938693e-11,1.9123090744032835e-16,0.1898989898989899,0.611278174406834,5.03727431734881e-07,86,0.050588589635883384,15.384588
ZDT1,92,APD,-10,26,16,788,5,5,98,1.1155260395967481e-10,1.0258483110941528e-17,0.5612244897959184,0.6138911830565862,9.866030990424655e-07,87,0.08078375417243373,14.654725
ZDT1,93,APD,-15,25,10,793,5,5,98,7.718785072913237e-11,5.990786504880687e-18,0.363265306122449,0.6779183275180474,1.8812833188498864e-07,86,0.042785876783062,14.473985
ZDT1,94,APD,-11,24,13,798,5,5,93,8.841169680043337e-11,2.125650134175416e-16,0.5698924731182795,0.8236416366759755,1.506322053792616e-06,86,0.07687184356480802,16.745333
ZDT1,95,APD,-16,24,8,803,5,5,100,1.1540307121374327e-10,1.7691747239907916e-16,0.34600000000000003,0.643186469641842,7.822013524870278e-07,86,0.07313063161807797,15.084538
ZDT1,96,APD,-11,24,13,808,5,5,99,8.561701000942001e-11,1.2380968123311672e-16,0.26868686868686875,0.6797292379849579,4.4192735668814966e-07,87,0.039218851542590596,15.319923
ZDT1,97,APD,-12,26,14,813,5,5,98,4.540831296043213e-11,1.3052554639315798e-16,0.35306122448979593,0.6972187195748528,8.159734948613176e-07,88,0.07135158556722458,15.699024
ZDT1,98,APD,-14,25,11,818,5,5,97,3.5230564125743324e-11,5.0342833938858055e-17,0.4783505154639176,0.594101074842422,7.050546856745663e-07,88,0.06622495833374119,15.877643
ZDT1,99,APD,-21,26,5,823,5,5,99,3.7275604261241546e-11,1.520104142376155e-16,0.43030303030303035,0.6999174624500261,4.999293895093694e-07,87,0.07142403214662858,15.956363
ZDT1,100,APD,-21,27,6,828,5,5,99,2.2340726816248713e-11,2.0900598067486301e-16,0.3151515151515152,0.6548837462716223,4.585642585699267e-07,88,0.05432066728478205,15.78262
ZDT1,101,APD,-4,24,20,833,5,5,94,4.7365431021795246e-11,1.8007333639834098e-16,0.18510638297872342,0.5866319140944051,2.587123462308733e-07,88,0.04094583831693387,16.303705
ZDT1,102,APD,-13,24,11,838,5,5,98,5.4014311686584326e-11,1.4571797540414416e-16,0.4448979591836735,0.7106874008745184,4.046593435235244e-07,89,0.06711713646863317,16.397879
ZDT1,103,APD,-10,23,13,843,5,5,95,8.481929264850252e-11,1.5065467628930516e-16,0.3578947368421053,0.6568663857237538,8.720022364447018e-07,90,0.06747968534721281,16.738739
ZDT1,104,APD,-21,26,5,848,5,5,100,4.60716909501252e-11,1.342143898590789e-16,0.42400000000000004,0.6283799475808839,7.677428517313205e-07,90,0.06433077335166128,16.953078
ZDT1,105,APD,-25,29,4,853,5,5,100,9.425244005406563e-11,1.205991128351818e-17,0.324,0.6077636426882728,2.78979810588335e-07,90,0.05413367925207618,16.072888
ZDT1,106,APD,-18,28,10,858,5,5,99,5.3926868179288157e-11,8.903220458068126e-17,0.21010101010101012,0.6229722162295904,3.634652127870252e-07,91,0.045497174666014155,17.135889
ZDT1,107,APD,-21,27,6,863,5,5,100,8.942048664029034e-11,5.1471037732068086e-17,0.41200000000000003,0.6406095071964333,7.462194302322126e-07,91,0.06043355135698594,15.953757
ZDT1,108,APD,-19,28,9,868,5,5,99,3.451600225252982e-11,1.6677334465152504e-16,0.4787878787878788,0.5819029296080216,1.0126105124829639e-06,91,0.05847575767497051,15.943382
ZDT1,109,APD,-15,26,11,873,5,5,98,1.1589399492167862e-10,5.628881602719955e-17,0.736734693877551,0.6835712837229064,2.180526520289611e-06,91,0.09471771035258417,16.692852
ZDT1,110,APD,-18,25,7,878,5,5,100,2.216996443198116e-11,2.4597115546313325e-17,0.32399999999999995,0.6293020685326379,3.448857931388716e-07,91,0.054470534073210355,16.88136
ZDT1,111,APD,-11,26,15,883,5,5,98,4.19101255436094e-11,1.0033327198165131e-17,0.2795918367346939,0.6573199422604484,3.059976521561554e-07,91,0.05712087839632811,16.032902
ZDT1,112,APD,-11,27,16,888,5,5,99,2.727798249866492e-11,3.079856352549368e-17,0.38181818181818183,0.6539840647865627,4.350383743595765e-07,92,0.05715677417921108,16.878865
ZDT1,113,APD,-20,26,6,893,5,5,98,2.757541634271221e-11,0.0,0.4122448979591836,0.5800403468150159,3.929602757547084e-07,93,0.05820914674179252,17.73884
ZDT1,114,APD,-19,26,7,898,5,5,99,6.698841828467472e-11,3.124799420501742e-17,0.31717171717171716,0.6449260142255159,3.84280337356566e-07,93,0.05911743856850577,16.756883
ZDT1,115,APD,-21,24,3,903,5,5,100,9.064364883681897e-11,2.135138403834568e-16,0.518,0.6817679151658728,9.454162543628874e-07,93,0.08201932101225007,17.20997
ZDT1,116,APD,-19,24,5,908,5,5,100,1.130057592640954e-10,1.1758067063068784e-16,0.33599999999999997,0.6692261772302979,3.026227111603121e-07,95,0.0541575822476393,17.081264
ZDT1,117,APD,-5,24,19,913,5,5,98,3.518093238605302e-11,1.4541175595660851e-16,0.19183673469387755,0.6737455311124212,4.2506657575396684e-07,95,0.06391030446550373,16.749889
ZDT1,118,APD,-7,24,17,918,5,5,96,2.0423367749593246e-11,1.9583549067256096e-18,0.3979166666666667,0.6411871038610935,4.572976952990043e-07,95,0.051561748812493584,16.72165
ZDT1,119,APD,-17,24,7,923,5,5,100,5.8097531776754585e-11,1.6280173680678866e-17,0.43600000000000005,0.5932372980958132,7.748437928466192e-07,95,0.06994764926090355,16.653904
ZDT1,120,APD,-20,26,6,928,5,5,99,5.4603137115971645e-11,1.7117265616388545e-16,0.36363636363636365,0.6208396608312319,2.5905192865699045e-07,96,0.05169297259943781,16.787359
ZDT3,1,APD,-1,30,29,334,5,5,92,9.766120856458116e-09,1.3976720276901558e-16,0.6173913043478262,1.4355734605068882,0.09717520185022058,10,1.5414656029466995,13.666402
ZDT3,2,APD,-19,66,47,338,5,5,78,9.119944521795986e-09,1.4545145399250073e-16,0.4564102564102564,1.8966640065345393,0.09347070919012454,8,0.6713743667280169,13.983217
ZDT3,3,APD,-31,66,35,342,5,5,88,1.3088139738659521e-08,1.4970879467203176e-16,0.3068181818181818,1.2342670685919206,0.0923401697115409,7,0.8849094166275197,14.616759
ZDT3,4,APD,-39,64,25,347,5,5,91,1.3913644125729263e-08,0.0,0.3736263736263736,1.2455220136454366,0.0901527901826957,4,0.514113051321299,15.280819
ZDT3,5,APD,-42,68,26,352,5,5,99,1.4149488858361536e-08,1.6435355074219705e-16,0.34141414141414145,1.2469003728919352,0.04738917103521851,7,0.3894665899920419,12.284633
ZDT3,6,APD,-39,65,26,357,5,5,97,1.0702152553054844e-08,2.1736682644001113e-17,0.30927835051546393,1.3151242552875602,0.02069711197825998,8,0.3332516717241511,12.316603
ZDT3,7,APD,-35,63,28,362,5,5,97,6.385121681384831e-09,5.265319146881209e-17,0.31958762886597936,1.2542190789954837,0.026978379012517997,8,0.31539677702448365,11.675797
ZDT3,8,APD,-24,61,37,367,5,5,89,2.663019749160611e-09,4.141833799823037e-17,0.15056179775280898,1.628764424217669,0.004230288129733278,8,0.21856402899282543,11.582917
ZDT3,9,APD,-34,59,25,372,5,5,100,4.109786705397411e-09,1.2435235658662993e-16,0.21799999999999997,1.8908026324462759,0.008360404861487562,7,0.2483094440988857,10.648851
ZDT3,10,APD,-24,56,32,377,5,5,97,1.152676532001351e-08,6.774651879735347e-17,0.38144329896907214,1.3517678223377612,0.01718075457583014,9,0.2502533613918199,11.225658
ZDT3,11,APD,-27,55,28,382,5,5,98,1.156149781467164e-08,1.6405756150698778e-16,0.4142857142857143,1.246677228744644,0.006179093135537508,10,0.2312009065331838,10.195213
ZDT3,12,APD,-25,54,29,387,5,5,98,4.800077113564782e-09,1.6162847855248146e-16,0.4244897959183674,1.1582765435799063,0.014534351817442373,10,0.2484466191019747,10.77986
ZDT3,13,APD,-23,54,31,392,5,5,92,5.172750117132807e-09,1.2003900846058725e-16,0.3065217391304348,1.0322106694552386,0.007076417562907102,12,0.18859726149898104,10.979965
ZDT3,14,APD,-29,53,24,397,5,5,99,3.147019839166987e-09,7.660795757637189e-17,0.2666666666666667,1.3349591129491059,0.005171565794099594,12,0.338308009275208,12.097379
ZDT3,15,APD,-20,50,30,402,5,5,93,5.137348019212951e-09,1.564554172703114e-16,0.3225806451612903,1.1570424823478884,0.0020682651067347635,15,0.19847016183328842,11.428204
ZDT3,16,APD,-23,49,26,407,5,5,98,4.131796960127332e-09,1.195195150753021e-16,0.32040816326530613,1.2452063314113322,0.0015607366894101755,17,0.1699891138630003,11.292525
ZDT3,17,APD,-22,48,26,412,5,5,97,3.6309606571416353e-09,2.1082600563983e-16,0.5072164948453608,1.3192824765558417,0.0020563601920078603,18,0.30049880386029754,11.984438
ZDT3,18,APD,-24,50,26,417,5,5,95,2.1020812313032877e-09,1.0238146201981707e-16,0.29052631578947363,1.2455247267033898,0.00032132196650302714,20,0.22404108696223538,12.095899
ZDT3,19,APD,-22,49,27,422,5,5,96,8.799278632121155e-10,6.94326915623163e-17,0.30625,1.0408091305512868,0.0003472149694315889,19,0.20812955801069366,12.367817
ZDT3,20,APD,-22,46,24,427,5,5,97,6.492741830288473e-10,4.502122038395771e-17,0.31752577319587627,1.0102936104234046,0.0002475066974697813,21,0.21103944153695736,11.754438
ZDT3,21,APD,-24,47,23,432,5,5,99,4.076485763532256e-10,5.0236292924805e-17,0.16363636363636364,1.0109432726462968,7.054122773613112e-05,23,0.24446384925654918,11.17978
ZDT3,22,APD,-25,46,21,437,5,5,99,9.363572278653365e-10,4.516276036420202e-17,0.4606060606060606,1.0776404599776344,0.00013153882212434617,21,0.21968105513986266,11.300492
ZDT3,23,APD,-24,45,21,442,5,5,99,3.1927372690088163e-09,1.8952181740437413e-18,0.7333333333333334,1.241709849714467,0.00040139041813288954,23,0.2701604832094267,11.567394
ZDT3,24,APD,-17,41,24,447,5,5,97,7.272435327554394e-10,6.394988890449229e-17,0.5876288659793815,0.9744243361446102,0.00018196104468227688,22,0.2742918314933714,11.928916
ZDT3,25,APD,-14,40,26,452,5,5,98,5.845810641114113e-10,1.6159822285420962e-16,0.4755102040816327,1.262133609969287,4.566666937151554e-05,25,0.252393306068649,10.637238
ZDT3,26,APD,-11,37,26,457,5,5,94,4.3429381965665037e-10,6.380493367665592e-17,0.22127659574468087,1.27828045804358,2.1422610987533014e-05,28,0.24900105578004117,11.009777
ZDT3,27,APD,-10,38,28,462,5,5,97,3.861901406304602e-10,1.1866193816482237e-16,0.33814432989690724,1.0681449885535306,3.6914954142391526e-05,26,0.20991950136112222,11.703968
ZDT3,28,APD,-15,40,25,467,5,5,98,4.4929805015359037e-10,1.4743411651255952e-16,0.3387755102040816,0.9608934661458559,3.135050431068972e-05,27,0.18770955960206592,10.540616
ZDT3,29,APD,-17,39,22,472,5,5,98,9.534661116195053e-10,3.587193717879461e-18,0.40612244897959177,1.3359027754980284,3.7348951779577375e-05,27,0.24332738393088685,10.656826
ZDT3,30,APD,-18,40,22,477,5,5,96,3.4331334823611837e-10,1.114232821935871e-16,0.30416666666666664,1.2531872785108151,1.237340691948559e-05,27,0.1852463497805253,11.214568
ZDT3,31,APD,-14,38,24,481,5,5,97,2.656370141213005e-10,0.0,0.3216494845360825,0.9123910194856177,2.8048466435878548e-05,28,0.20686368967707963,11.271651
ZDT3,32,APD,-18,38,20,486,5,5,100,1.6391123267706087e-10,1.7108170784379825e-16,0.27599999999999997,1.4392233371223462,1.3689050960111694e-05,30,0.1714742403359183,11.56521
ZDT3,33,APD,-16,38,22,490,5,5,100,8.961523745298905e-10,1.7131285479643478e-16,0.614,1.4168492560686266,0.0001298348559979435,31,0.24655833726218584,11.838939
ZDT3,34,APD,-9,37,28,495,5,5,95,3.52352305318937e-10,5.131793194584162e-17,0.26526315789473687,1.026156255796734,1.2253788251389331e-05,26,0.15795756616534426,11.130477
ZDT3,35,APD,-19,41,22,500,5,5,98,2.1241210179656633e-10,1.3049852369869924e-17,0.43673469387755104,0.9836877891665121,1.7444846787787284e-05,21,0.15200676026092955,11.553177
ZDT3,36,APD,-11,38,27,505,5,5,95,4.165041679604631e-10,5.461022464554015e-17,0.43157894736842106,1.022376228894434,2.1201801856921325e-05,25,0.1567800951976677,11.185857
ZDT3,37,APD,-12,38,26,510,5,5,96,2.803798113820699e-10,4.634309618037392e-17,0.28958333333333336,1.1876557207080398,1.3999973373538182e-05,25,0.19080171450569952,12.29905
ZDT3,38,APD,-14,36,22,515,5,5,97,4.5666023046342374e-10,1.6399229188816879e-16,0.28659793814432993,0.8789165225487722,1.3468708810587524e-05,26,0.15734638009637428,11.094213
ZDT3,39,APD,-15,36,21,519,5,5,99,1.2511320538616255e-10,1.8066101974623588e-17,0.21010101010101012,0.9783519386791504,4.061334134046809e-06,28,0.11422435682595007,11.007732
ZDT3,40,APD,-14,35,21,523,5,5,99,8.760518439149267e-11,1.6835906463082758e-16,0.07272727272727272,0.8839502534004857,1.7753865197347355e-06,29,0.0914701170704969,11.535053
ZDT3,41,APD,-15,35,20,528,5,5,100,9.227140622750096e-11,1.6330457772248754e-16,0.15399999999999997,0.9055465661262124,3.4033234946110762e-06,30,0.10816247587940972,11.661365
ZDT3,42,APD,-15,35,20,533,5,5,100,7.707039303625485e-11,2.4540829476872966e-17,0.358,0.9647788938875778,5.314429014693461e-06,26,0.15393914031847197,11.304829
ZDT3,43,APD,-7,36,29,537,5,5,94,7.561461136049163e-11,9.200547747927319e-17,0.22340425531914893,1.246329908469231,7.572191554151865e-06,27,0.14461619837524758,11.010617
ZDT3,44,APD,-15,37,22,541,5,5,99,1.1389626091221072e-10,1.2748086891073578e-16,0.15555555555555556,0.9466288908881876,5.686606506531689e-06,27,0.16702165169561148,11.437701
ZDT3,45,APD,-17,38,21,546,5,5,99,1.0770211979205246e-10,2.048728714974573e-17,0.26666666666666666,1.1411118562830214,3.5696134045873293e-06,30,0.16934665199745094,12.332104
ZDT3,46,APD,-15,37,22,550,5,5,98,1.0379111589284284e-10,1.3402346077281414e-16,0.17346938775510204,0.9512940276362551,2.867487467290443e-06,29,0.1262262268002224,11.192582
ZDT3,47,APD,-15,36,21,555,5,5,98,8.222566030835488e-11,2.0694904906820266e-16,0.29183673469387755,1.017303760303678,5.051251645295625e-06,29,0.16142649629448494,10.788375
ZDT3,48,APD,-18,37,19,559,5,5,100,1.050018739491565e-10,1.8742799329096445e-17,0.12200000000000003,0.8939841034342869,2.423722505360449e-06,31,0.10356117154596285,10.942877
ZDT3,49,APD,-14,37,23,564,5,5,97,1.6709715902618605e-10,1.5704689864616072e-17,0.23711340206185566,1.297944526506738,2.9938814299074426e-06,31,0.0810931342278468,11.608233
ZDT3,50,APD,-14,35,21,569,5,5,100,3.4678733148996166e-10,0.0,0.292,1.3663500700787004,5.606790146832938e-06,33,0.13372583554775588,11.786522
ZDT3,51,APD,-17,36,19,574,5,5,100,9.662627729195572e-11,1.1616204955926883e-16,0.278,0.9819331279761494,4.5129003877572215e-06,34,0.14657119573630245,11.686324
ZDT3,52,APD,-11,35,24,579,5,5,97,4.0936159149962403e-10,2.116405175438132e-16,0.35257731958762883,0.8870055838900629,5.009914797365145e-06,36,0.09552966708090246,11.685977
ZDT3,53,APD,-17,38,21,584,5,5,98,1.9411434092064805e-10,1.6880967335481553e-16,0.17551020408163262,0.947585030750077,2.5797623165857482e-06,35,0.08976634224494202,13.904385
ZDT3,54,APD,-17,38,21,589,5,5,99,2.1870126629824904e-10,1.1658447091816896e-16,0.3191919191919192,0.827936956421574,6.484042172274099e-06,36,0.13992920126354208,13.01223
ZDT3,55,APD,-15,39,24,593,5,5,98,1.2664482657021026e-10,1.9025394911563034e-16,0.36122448979591837,0.9763308062040774,7.621680407199616e-06,37,0.13181838206171548,12.218278
ZDT3,56,APD,-15,39,24,597,5,5,99,8.725141572782369e-11,0.0,0.09292929292929292,1.038919043336464,6.957969557378255e-07,37,0.05848660789034364,12.761956
ZDT3,57,APD,-16,38,22,601,5,5,97,1.3295312680655647e-10,9.316401711507852e-18,0.27010309278350514,1.6902860158376762,9.8140307923411e-07,39,0.12037774737932054,12.143732
ZDT3,58,APD,-16,38,22,606,5,5,98,5.095372474644977e-11,1.9893992392863686e-16,0.20204081632653065,1.1016734016320506,1.956341852082752e-06,39,0.12413467900205052,12.450572
ZDT3,59,APD,-19,38,19,611,5,5,100,7.536307689015587e-11,1.9356295004384344e-17,0.264,1.2426883853709685,3.3360872857223896e-06,38,0.10646440635622813,12.153538
ZDT3,60,APD,-17,38,21,616,5,5,100,2.199766514776602e-10,1.8888370089540244e-16,0.27999999999999997,0.8883509588145644,3.435125212458119e-06,38,0.11947072003804765,11.714477
ZDT3,61,APD,-12,38,26,620,5,5,96,1.145706515770506e-10,1.6455066809058398e-16,0.225,0.9927913751232957,4.399123323368402e-06,40,0.13012233691830488,11.47158
ZDT3,62,APD,-18,38,20,625,5,5,99,7.96317066106833e-11,1.3248505954249392e-16,0.3515151515151515,1.0711135449286049,4.634245071254862e-06,42,0.15600343730360383,12.114536
ZDT3,63,APD,-18,36,18,629,5,5,99,1.5582731893032387e-10,2.0923507396943039e-16,0.1898989898989899,0.8505975432729128,1.494579687890492e-06,41,0.08510240568749144,11.967371
ZDT3,64,APD,-15,36,21,634,5,5,100,6.853693741010192e-11,1.2846876534824094e-16,0.17,0.8881479676221522,1.33808647556406e-06,43,0.07813980991649122,12.041251
ZDT3,65,APD,-16,36,20,639,5,5,100,1.2199255407935317e-10,4.471615016842175e-17,0.304,0.9844431935889771,2.408371432476279e-06,45,0.11919816996390052,11.462216
ZDT3,66,APD,-14,35,21,644,5,5,96,5.532795684277947e-11,4.17587564014652e-17,0.3041666666666667,1.0926133675711212,1.308838868587314e-06,47,0.09953457909539223,11.862766
ZDT3,67,APD,-16,35,19,648,5,5,100,1.0468273210079149e-10,1.6879703856186165e-16,0.196,0.8616929854249996,2.6782830848980606e-06,47,0.11682360700633442,11.751063
ZDT3,68,APD,-11,36,25,653,5,5,97,4.981853601523922e-11,1.377854677331622e-16,0.10721649484536085,1.074917642587097,2.1621302881061343e-06,46,0.09470968987577245,12.510256
ZDT3,69,APD,-15,35,20,658,5,5,99,9.514111547204163e-11,1.4764119057893548e-16,0.3535353535353536,0.9204774263577657,3.7952501655882105e-06,46,0.13735047853617277,12.523239
ZDT3,70,APD,-14,34,20,663,5,5,99,8.574843656308784e-11,4.458922570496368e-17,0.3191919191919192,0.9042211379989853,2.547316648696916e-06,47,0.1268419116344852,11.063074
ZDT3,71,APD,-12,33,21,668,5,5,100,1.0624671064815572e-10,1.8355225823513934e-16,0.47000000000000003,0.9349649739322322,4.963879635035109e-06,45,0.15679757796371585,11.997773
ZDT3,72,APD,-10,33,23,673,5,5,98,1.1300543877393321e-10,1.2321567523932457e-16,0.2489795918367347,1.0307696484394662,4.253913302162228e-06,47,0.13545664984714964,12.254607
ZDT3,73,APD,-11,33,22,677,5,5,98,8.135051660085324e-11,1.4845082800538736e-16,0.23265306122448978,0.9275997258940294,2.5848432474898426e-06,49,0.10392405756476242,12.385591
ZDT3,74,APD,-15,34,19,682,5,5,99,1.7159063579741396e-10,1.7563495510068602e-16,0.3333333333333333,1.4274937282184457,5.027992561410329e-06,49,0.09776263511496298,11.754196
