label,tier,dist,problema,D,M,N,I_eff,I_max,iteracao,geracao,caminho,motivo,n_gps,n_folhas,profundidade,tppm,delta_total_point,early_stop,fe,n_acumulado,f_best,n_front1,tempo_fit_s,tempo_busca_s,chaves
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,72,3672,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[72, 72, 46]","[323, 324, 327]","[16, 15, 21]","[11978.0, 11381.0, 7373.0]",49.0,False,50000,30732,"[0.002512886175073765, 0.0021490550317989727, -0.0008228006422071939]",100,0.606686,2.349654,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,73,3723,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[73, 73, 47]","[323, 324, 327]","[16, 15, 21]","[12191.0, 11586.0, 7499.0]",51.0,False,50000,31276,"[0.002512886175073765, 0.0021490550317989727, -0.0008254310259357082]",98,0.913576,2.340403,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,74,3774,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[74, 74, 48]","[323, 324, 327]","[16, 15, 21]","[12386.0, 11735.0, 7725.0]",56.0,False,50000,31846,"[0.002512886175073765, 0.0021490550317989727, -0.0008252910384883034]",101,1.042024,2.503182,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,75,3825,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[75, 75, 49]","[323, 324, 327]","[16, 15, 21]","[12506.0, 11860.0, 7845.0]",49.0,False,50000,32211,"[0.002512886175073765, 0.0021490550317989727, -0.0008253957677990999]",102,0.405477,2.364992,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,76,3876,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[76, 76, 49]","[323, 324, 327]","[16, 15, 21]","[12675.0, 12023.0, 7845.0]",40.0,False,50000,32543,"[0.002512886175073765, 0.0021490550317989727, -0.0008256759080188282]",103,0.22336,2.351139,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,77,3927,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[77, 77, 49]","[323, 324, 327]","[16, 15, 21]","[12837.0, 12163.0, 7845.0]",36.0,False,50000,32845,"[0.002512886175073765, 0.0021490550317989727, -0.0008256759080188282]",103,0.177469,2.430635,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,78,3978,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[78, 78, 49]","[323, 324, 327]","[16, 15, 21]","[12963.0, 12294.0, 7845.0]",36.0,False,50000,33102,"[0.002512886175073765, 0.0021490550317989727, -0.0008253957677990999]",103,0.228227,2.396125,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,79,4029,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[79, 79, 49]","[323, 324, 327]","[16, 15, 21]","[13088.0, 12457.0, 7845.0]",35.0,False,50000,33390,"[0.002512886175073765, 0.0021490550317989727, -0.0008253957677990999]",105,0.214719,2.374696,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,80,4080,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[80, 80, 49]","[323, 324, 327]","[16, 15, 21]","[13208.0, 12651.0, 7845.0]",32.0,False,50000,33704,"[0.002512886175073765, 0.0021490550317989727, -0.0008266267357342899]",105,0.182732,2.373812,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,81,4131,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[81, 81, 49]","[323, 324, 327]","[16, 15, 21]","[13329.0, 12776.0, 7845.0]",28.0,False,50000,33950,"[0.002512886175073765, 0.0021490550317989727, -0.0008266267357342899]",104,0.134675,2.429165,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,82,4182,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[82, 82, 49]","[323, 324, 327]","[16, 15, 21]","[13451.0, 12936.0, 7845.0]",26.0,False,50000,34232,"[0.002512886175073765, 0.0021490550317989727, -0.0008331914219892982]",103,0.311099,2.396449,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,83,4233,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[83, 83, 49]","[323, 324, 327]","[16, 15, 21]","[13583.0, 13056.0, 7845.0]",27.0,False,50000,34484,"[0.002512886175073765, 0.0021490550317989727, -0.0008307089124832776]",105,0.29694,2.365633,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,84,4284,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[84, 84, 49]","[323, 324, 327]","[16, 15, 21]","[13727.0, 13205.0, 7845.0]",26.0,False,50000,34777,"[0.002512886175073765, 0.0021490550317989727, -0.0008259817635094622]",104,0.215416,2.396425,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,85,4335,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[85, 85, 49]","[323, 324, 327]","[16, 15, 21]","[13948.0, 13375.0, 7845.0]",23.0,False,50000,35168,"[0.002512886175073765, 0.0021490550317989727, -0.0008255986705044734]",104,0.314538,2.429164,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,86,4386,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[86, 86, 49]","[323, 324, 327]","[16, 15, 21]","[14077.0, 13608.0, 7845.0]",21.0,False,50000,35530,"[0.002512886175073765, 0.0021490550317989727, -0.0008255986705044734]",105,0.288331,2.536883,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,87,4437,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[87, 87, 49]","[323, 324, 327]","[16, 15, 21]","[14197.0, 13731.0, 7845.0]",19.0,False,50000,35773,"[0.002512886175073765, 0.0021490550317989727, -0.0008279269695070906]",103,0.143002,2.368787,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,88,4488,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[88, 88, 49]","[323, 324, 327]","[16, 15, 21]","[14408.0, 13923.0, 7845.0]",20.0,False,50000,36176,"[0.002512886175073765, 0.0021490550317989727, -0.0008279269695070906]",105,0.355899,2.397709,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,89,4539,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[89, 89, 49]","[323, 324, 327]","[16, 15, 21]","[14584.0, 14088.0, 7845.0]",20.0,False,50000,36517,"[0.002512886175073765, 0.0021490550317989727, -0.0008255387536559283]",104,0.279322,2.394972,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,90,4590,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[90, 90, 49]","[323, 324, 327]","[16, 15, 21]","[14712.0, 14318.0, 7845.0]",17.0,False,50000,36875,"[0.002512886175073765, -0.0020930445253624086, -0.0008439451797779655]",104,0.309726,2.551955,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,91,4641,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[91, 91, 49]","[323, 324, 327]","[16, 15, 21]","[14917.0, 14510.0, 7845.0]",16.0,False,50000,37272,"[0.002512886175073765, -0.0020930445253624086, -0.0008255387536559283]",105,0.509216,2.502824,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,92,4692,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[92, 92, 49]","[323, 324, 327]","[16, 15, 21]","[15121.0, 14715.0, 7845.0]",14.0,False,50000,37681,"[0.002512886175073765, -0.0020930445253624086, -0.0008323842590291508]",105,0.436022,2.504581,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,93,4743,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[93, 93, 49]","[323, 324, 327]","[16, 15, 21]","[15266.0, 14836.0, 7845.0]",10.0,False,50000,37947,"[-2.901746285346096e-05, -0.0020930445253624086, -0.0008255387536559283]",105,1.181131,2.48754,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,94,4794,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[93, 94, 49]","[323, 324, 327]","[16, 15, 21]","[15266.0, 14991.0, 7845.0]",6.0,False,50000,38102,"[-8.122046912602959e-05, -0.0020930445253624086, -0.0008268175175243832]",105,0.39198,2.623992,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,95,4845,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[93, 95, 49]","[323, 324, 327]","[16, 15, 21]","[15266.0, 15115.0, 7845.0]",3.0,False,50000,38226,"[-8.347056164357582e-05, -0.0020930445253624086, -0.0008274568393120078]",105,0.300299,2.700781,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,96,4896,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[93, 95, 49]","[323, 324, 327]","[16, 15, 21]","[15266.0, 15115.0, 7845.0]",1.0,False,50000,38226,"[-8.347056164357582e-05, -0.0020930445253624086, -0.0008274568393120078]",105,0.00045,2.611676,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,97,4947,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[93, 96, 49]","[323, 324, 327]","[16, 15, 21]","[15266.0, 15334.0, 7845.0]",1.0,False,50000,38445,"[-8.347056164357582e-05, -0.0020930445253624086, -0.0008274568393120078]",104,0.216137,2.732438,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,98,4998,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[93, 96, 49]","[323, 324, 327]","[16, 15, 21]","[15266.0, 15334.0, 7845.0]",1.0,False,50000,38445,"[-8.347056164357582e-05, -0.0020930445253624086, -0.0008278646491226491]",105,0.000409,2.611879,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,99,5049,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[93, 96, 49]","[323, 324, 327]","[16, 15, 21]","[15266.0, 15334.0, 7845.0]",0.0,True,50000,38445,"[-8.45830254370605e-05, -0.0020930445253624086, -0.0008278646491226491]",105,0.000367,2.60512,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_MMF16_20,big,lhs,MMF16_20,20,3,50000,44,250,1,51,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1, 1]","[189, 184, 188]","[11, 11, 12]","[396.0, 306.0, 346.0]",1.0,False,50000,1048,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",31,5.771963,0.345229,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_MMF16_20,big,lhs,MMF16_20,20,3,50000,44,250,2,102,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2, 2]","[189, 184, 188]","[11, 11, 12]","[658.0, 620.0, 630.0]",1.0,False,50000,1908,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",34,2.350134,0.457024,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_MMF16_20,big,lhs,MMF16_20,20,3,50000,44,250,3,153,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[3, 3, 3]","[189, 184, 188]","[11, 11, 12]","[877.0, 850.0, 960.0]",1.0,False,50000,2687,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",35,1.908204,0.605922,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_MMF16_20,big,lhs,MMF16_20,20,3,50000,44,250,4,204,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[4, 4, 4]","[189, 184, 188]","[11, 11, 12]","[1276.0, 1208.0, 1187.0]",1.0,False,50000,3671,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",36,4.532523,0.672483,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_MMF16_20,big,lhs,MMF16_20,20,3,50000,44,250,5,255,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[5, 5, 5]","[189, 184, 188]","[11, 11, 12]","[1537.0, 1459.0, 1507.0]",1.0,False,50000,4503,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",43,2.023203,0.690669,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_MMF16_20,big,lhs,MMF16_20,20,3,50000,44,250,6,306,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[6, 6, 6]","[189, 184, 188]","[11, 11, 12]","[1771.0, 1772.0, 1883.0]",188.0,False,50000,5426,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",50,3.240933,0.798313,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_MMF16_20,big,lhs,MMF16_20,20,3,50000,44,250,7,357,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[7, 7, 7]","[189, 184, 188]","[11, 11, 12]","[1979.0, 2038.0, 2210.0]",186.0,False,50000,6227,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",51,2.287966,0.891118,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_MMF16_20,big,lhs,MMF16_20,20,3,50000,44,250,8,408,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[8, 8, 8]","[189, 184, 188]","[11, 11, 12]","[2180.0, 2428.0, 2532.0]",183.0,False,50000,7140,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",50,3.023074,0.875584,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_MMF16_20,big,lhs,MMF16_20,20,3,50000,44,250,9,459,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[9, 9, 9]","[189, 184, 188]","[11, 11, 12]","[2424.0, 2676.0, 2771.0]",186.0,False,50000,7871,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",57,2.730523,0.946513,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_MMF16_20,big,lhs,MMF16_20,20,3,50000,44,250,10,510,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[10, 10, 10]","[189, 184, 188]","[11, 11, 12]","[2661.0, 2953.0, 2971.0]",178.0,False,50000,8585,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",58,1.943891,1.065531,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_MMF16_20,big,lhs,MMF16_20,20,3,50000,44,250,11,561,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[11, 11, 11]","[189, 184, 188]","[11, 11, 12]","[2876.0, 3188.0, 3230.0]",161.0,False,50000,9294,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",61,1.799593,1.106125,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_MMF16_20,big,lhs,MMF16_20,20,3,50000,44,250,12,612,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[12, 12, 12]","[189, 184, 188]","[11, 11, 12]","[3089.0, 3437.0, 3582.0]",150.0,False,50000,10108,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",63,2.439623,1.274801,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_MMF16_20,big,lhs,MMF16_20,20,3,50000,44,250,13,663,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[13, 13, 13]","[189, 184, 188]","[11, 11, 12]","[3339.0, 3767.0, 3873.0]",147.0,False,50000,10979,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",79,3.093423,1.34482,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_MMF16_20,big,lhs,MMF16_20,20,3,50000,44,250,14,714,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[14, 14, 14]","[189, 184, 188]","[11, 11, 12]","[3575.0, 4013.0, 4139.0]",137.0,False,50000,11727,"[0.005178315580922511, 0.007580092440732966, 0.012149118256156544]",84,2.086335,1.427624,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
