ts,rec,alg,geracao,modelo,motivo,n_pontos,tempo_pred_sonda_s,fe_treino_max,x_hash,ok,problema
2026-07-26T13:18:11Z,sonda,e74,270,PNN(s1),cadencia,2000,0.100308,503,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:18:17Z,sonda,e74,276,RBF-local(s3),cadencia,2000,0.085023,507,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:18:18Z,sonda,e74,279,RBF-global(s2),cadencia,2000,0.134375,510,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:18:21Z,sonda,e74,282,PNN(s1),cadencia,2000,0.101667,512,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:18:28Z,sonda,e74,288,RBF-local(s3),cadencia,2000,0.085486,516,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:18:29Z,sonda,e74,291,RBF-global(s2),cadencia,2000,0.133371,519,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:18:32Z,sonda,e74,294,PNN(s1),cadencia,2000,0.099922,521,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:18:39Z,sonda,e74,300,RBF-local(s3),cadencia,2000,0.088824,525,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:18:39Z,sonda,e74,303,RBF-global(s2),cadencia,2000,0.14103,528,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:18:43Z,sonda,e74,306,PNN(s1),cadencia,2000,0.100041,530,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:18:49Z,sonda,e74,312,RBF-local(s3),cadencia,2000,0.090125,534,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:18:50Z,sonda,e74,315,RBF-global(s2),cadencia,2000,0.133736,537,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:18:54Z,sonda,e74,318,PNN(s1),cadencia,2000,0.099711,539,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:19:01Z,sonda,e74,324,RBF-local(s3),cadencia,2000,0.087627,543,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:19:01Z,sonda,e74,327,RBF-global(s2),cadencia,2000,0.135836,546,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:19:05Z,sonda,e74,330,PNN(s1),cadencia,2000,0.100656,548,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:19:12Z,sonda,e74,336,RBF-local(s3),cadencia,2000,0.092505,552,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:19:13Z,sonda,e74,339,RBF-global(s2),cadencia,2000,0.134499,555,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:19:16Z,sonda,e74,342,PNN(s1),cadencia,2000,0.09835,557,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:19:24Z,sonda,e74,348,RBF-local(s3),cadencia,2000,0.090574,560,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:19:25Z,sonda,e74,351,RBF-global(s2),cadencia,2000,0.136098,564,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:19:28Z,sonda,e74,354,PNN(s1),cadencia,2000,0.101765,566,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:19:36Z,sonda,e74,360,RBF-local(s3),cadencia,2000,0.091683,569,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:19:37Z,sonda,e74,363,RBF-global(s2),cadencia,2000,0.137868,573,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:19:41Z,sonda,e74,366,PNN(s1),cadencia,2000,0.098811,575,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:19:48Z,sonda,e74,372,RBF-local(s3),cadencia,2000,0.08858,579,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:19:49Z,sonda,e74,375,RBF-global(s2),cadencia,2000,0.137202,582,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:19:53Z,sonda,e74,378,PNN(s1),cadencia,2000,0.103675,584,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:20:01Z,sonda,e74,384,RBF-local(s3),cadencia,2000,0.08807,588,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:20:02Z,sonda,e74,387,RBF-global(s2),cadencia,2000,0.155205,591,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:20:06Z,sonda,e74,390,PNN(s1),cadencia,2000,0.10129,593,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:20:14Z,sonda,e74,396,RBF-local(s3),cadencia,2000,0.085929,596,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:20:15Z,sonda,e74,399,RBF-global(s2),cadencia,2000,0.140332,600,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:20:19Z,sonda,e74,402,PNN(s1),cadencia,2000,0.10516,602,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:20:27Z,sonda,e74,408,RBF-local(s3),cadencia,2000,0.083829,606,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:20:28Z,sonda,e74,411,RBF-global(s2),cadencia,2000,0.152336,609,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:20:32Z,sonda,e74,414,PNN(s1),cadencia,2000,0.10235,611,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:20:40Z,sonda,e74,420,RBF-local(s3),cadencia,2000,0.083633,615,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:20:41Z,sonda,e74,423,RBF-global(s2),cadencia,2000,0.139727,618,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:20:45Z,sonda,e74,426,PNN(s1),cadencia,2000,0.102413,620,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:20:54Z,sonda,e74,432,RBF-local(s3),cadencia,2000,0.08429,624,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:20:55Z,sonda,e74,435,RBF-global(s2),cadencia,2000,0.142221,627,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:20:59Z,sonda,e74,438,PNN(s1),cadencia,2000,0.102846,629,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:21:07Z,sonda,e74,444,RBF-local(s3),cadencia,2000,0.08675,633,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:21:08Z,sonda,e74,447,RBF-global(s2),cadencia,2000,0.144222,636,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:21:12Z,sonda,e74,450,PNN(s1),cadencia,2000,0.100678,638,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:21:21Z,sonda,e74,456,RBF-local(s3),cadencia,2000,0.081661,642,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:21:22Z,sonda,e74,459,RBF-global(s2),cadencia,2000,0.140349,645,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:21:26Z,sonda,e74,462,PNN(s1),cadencia,2000,0.101582,647,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:21:35Z,sonda,e74,468,RBF-local(s3),cadencia,2000,0.083657,651,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:21:36Z,sonda,e74,471,RBF-global(s2),cadencia,2000,0.141235,654,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:21:40Z,sonda,e74,474,PNN(s1),cadencia,2000,0.102023,656,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:21:49Z,sonda,e74,480,RBF-local(s3),cadencia,2000,0.084888,660,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:21:50Z,sonda,e74,483,RBF-global(s2),cadencia,2000,0.147021,663,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:21:55Z,sonda,e74,486,PNN(s1),cadencia,2000,0.101636,665,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:22:04Z,sonda,e74,492,RBF-local(s3),cadencia,2000,0.084668,668,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:22:05Z,sonda,e74,495,RBF-global(s2),cadencia,2000,0.145674,672,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:22:10Z,sonda,e74,498,PNN(s1),cadencia,2000,0.103365,674,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:22:20Z,sonda,e74,504,RBF-local(s3),cadencia,2000,0.08152,677,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:22:21Z,sonda,e74,507,RBF-global(s2),cadencia,2000,0.142858,681,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:22:24Z,sonda,e74,510,PNN(s1),cadencia,2000,0.105913,683,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:22:34Z,sonda,e74,516,RBF-local(s3),cadencia,2000,0.080586,687,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:22:35Z,sonda,e74,519,RBF-global(s2),cadencia,2000,0.14676,690,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:22:40Z,sonda,e74,522,PNN(s1),cadencia,2000,0.100182,692,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:22:51Z,sonda,e74,528,RBF-local(s3),cadencia,2000,0.080132,695,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:22:52Z,sonda,e74,531,RBF-global(s2),cadencia,2000,0.150791,699,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:22:57Z,sonda,e74,534,PNN(s1),cadencia,2000,0.09873,701,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:23:08Z,sonda,e74,540,RBF-local(s3),cadencia,2000,0.086344,705,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:23:09Z,sonda,e74,543,RBF-global(s2),cadencia,2000,0.152459,708,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:23:14Z,sonda,e74,546,PNN(s1),cadencia,2000,0.102929,710,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:23:25Z,sonda,e74,552,RBF-local(s3),cadencia,2000,0.08386,713,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:23:26Z,sonda,e74,555,RBF-global(s2),cadencia,2000,0.147188,717,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:23:32Z,sonda,e74,558,PNN(s1),cadencia,2000,0.100759,719,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:23:43Z,sonda,e74,564,RBF-local(s3),cadencia,2000,0.080406,723,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:23:44Z,sonda,e74,567,RBF-global(s2),cadencia,2000,0.148179,726,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:23:49Z,sonda,e74,570,PNN(s1),cadencia,2000,0.10032,726,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:24:00Z,sonda,e74,576,RBF-local(s3),cadencia,2000,0.080316,732,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:24:01Z,sonda,e74,579,RBF-global(s2),cadencia,2000,0.148248,735,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:24:07Z,sonda,e74,582,PNN(s1),cadencia,2000,0.10268,734,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:24:18Z,sonda,e74,588,RBF-local(s3),cadencia,2000,0.084846,741,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:24:19Z,sonda,e74,591,RBF-global(s2),cadencia,2000,0.145502,744,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:24:24Z,sonda,e74,594,PNN(s1),cadencia,2000,0.099532,746,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:24:36Z,sonda,e74,600,RBF-local(s3),cadencia,2000,0.083008,750,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:24:37Z,sonda,e74,603,RBF-global(s2),cadencia,2000,0.153264,753,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:24:43Z,sonda,e74,606,PNN(s1),cadencia,2000,0.098395,753,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:24:55Z,sonda,e74,612,RBF-local(s3),cadencia,2000,0.081664,758,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:24:56Z,sonda,e74,615,RBF-global(s2),cadencia,2000,0.157139,762,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:25:02Z,sonda,e74,618,PNN(s1),cadencia,2000,0.099735,761,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:25:15Z,sonda,e74,624,RBF-local(s3),cadencia,2000,0.084409,764,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:25:16Z,sonda,e74,627,RBF-global(s2),cadencia,2000,0.152523,771,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:25:22Z,sonda,e74,630,PNN(s1),cadencia,2000,0.099129,773,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:25:35Z,sonda,e74,636,RBF-local(s3),cadencia,2000,0.0796,776,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:25:36Z,sonda,e74,639,RBF-global(s2),cadencia,2000,0.15321,780,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:25:42Z,sonda,e74,642,PNN(s1),cadencia,2000,0.10222,782,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:25:55Z,sonda,e74,648,RBF-local(s3),cadencia,2000,0.08389,785,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:25:56Z,sonda,e74,651,RBF-global(s2),cadencia,2000,0.168616,789,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:26:02Z,sonda,e74,654,PNN(s1),cadencia,2000,0.097592,791,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:26:16Z,sonda,e74,660,RBF-local(s3),cadencia,2000,0.082537,794,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:26:17Z,sonda,e74,663,RBF-global(s2),cadencia,2000,0.148947,798,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:26:23Z,sonda,e74,666,PNN(s1),cadencia,2000,0.105119,800,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:26:36Z,sonda,e74,672,RBF-local(s3),cadencia,2000,0.083862,804,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:26:37Z,sonda,e74,675,RBF-global(s2),cadencia,2000,0.152391,807,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:26:43Z,sonda,e74,678,PNN(s1),cadencia,2000,0.09914,809,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:26:57Z,sonda,e74,684,RBF-local(s3),cadencia,2000,0.080693,813,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:26:58Z,sonda,e74,687,RBF-global(s2),cadencia,2000,0.159218,816,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:27:04Z,sonda,e74,690,PNN(s1),cadencia,2000,0.09881,818,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:27:18Z,sonda,e74,696,RBF-local(s3),cadencia,2000,0.080586,821,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:27:19Z,sonda,e74,699,RBF-global(s2),cadencia,2000,0.151982,825,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:27:25Z,sonda,e74,702,PNN(s1),cadencia,2000,0.100092,827,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:27:39Z,sonda,e74,708,RBF-local(s3),cadencia,2000,0.084466,830,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:27:40Z,sonda,e74,711,RBF-global(s2),cadencia,2000,0.154408,834,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:27:47Z,sonda,e74,714,PNN(s1),cadencia,2000,0.098612,836,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:28:00Z,sonda,e74,720,RBF-local(s3),cadencia,2000,0.079429,840,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:28:01Z,sonda,e74,723,RBF-global(s2),cadencia,2000,0.153663,843,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:28:07Z,sonda,e74,726,PNN(s1),cadencia,2000,0.093064,845,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:28:21Z,sonda,e74,732,RBF-local(s3),cadencia,2000,0.080137,848,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:28:22Z,sonda,e74,735,RBF-global(s2),cadencia,2000,0.1591,852,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:28:29Z,sonda,e74,738,PNN(s1),cadencia,2000,0.096628,854,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:28:43Z,sonda,e74,744,RBF-local(s3),cadencia,2000,0.086711,855,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:28:44Z,sonda,e74,747,RBF-global(s2),cadencia,2000,0.15991,861,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:28:50Z,sonda,e74,750,PNN(s1),cadencia,2000,0.100004,863,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:29:05Z,sonda,e74,756,RBF-local(s3),cadencia,2000,0.080417,863,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:29:07Z,sonda,e74,759,RBF-global(s2),cadencia,2000,0.160613,870,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:29:14Z,sonda,e74,762,PNN(s1),cadencia,2000,0.097139,872,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:29:28Z,sonda,e74,768,RBF-local(s3),cadencia,2000,0.080007,875,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:29:30Z,sonda,e74,771,RBF-global(s2),cadencia,2000,0.161315,879,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:29:37Z,sonda,e74,774,PNN(s1),cadencia,2000,0.095905,881,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:29:52Z,sonda,e74,780,RBF-local(s3),cadencia,2000,0.079686,884,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:29:53Z,sonda,e74,783,RBF-global(s2),cadencia,2000,0.166083,888,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:30:01Z,sonda,e74,786,PNN(s1),cadencia,2000,0.098388,890,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:30:17Z,sonda,e74,792,RBF-local(s3),cadencia,2000,0.082036,893,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:30:18Z,sonda,e74,795,RBF-global(s2),cadencia,2000,0.166695,897,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:30:26Z,sonda,e74,798,PNN(s1),cadencia,2000,0.100862,899,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:30:43Z,sonda,e74,804,RBF-local(s3),cadencia,2000,0.080966,902,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:30:44Z,sonda,e74,807,RBF-global(s2),cadencia,2000,0.175483,906,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:30:52Z,sonda,e74,810,PNN(s1),cadencia,2000,0.098601,908,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:31:08Z,sonda,e74,816,RBF-local(s3),cadencia,2000,0.084389,911,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:31:10Z,sonda,e74,819,RBF-global(s2),cadencia,2000,0.164553,915,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:31:17Z,sonda,e74,822,PNN(s1),cadencia,2000,0.098698,917,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:31:34Z,sonda,e74,828,RBF-local(s3),cadencia,2000,0.080494,920,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
2026-07-26T13:31:35Z,sonda,e74,831,RBF-global(s2),cadencia,2000,0.165917,924,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,True,ZDT1
