problema,ciclo,ramo,n_inf,n_achados,rank_min,ranks,km_ok,nf1_log,nf1_pop,nf1_arq,warm_inter,head_mean,head_std
WFG1,23,convergencia,3,3,0,"[0, 30, 69]",1,37,100,37,0.0,11.195220947265625,10.01347541809082
WFG1,24,convergencia,3,3,0,"[0, 6, 68]",3,39,100,37,0.0,11.194344520568848,9.792309761047363
WFG1,25,convergencia,3,3,0,"[0, 4, 66]",3,39,100,39,0.0,11.628630638122559,9.883009910583496
WFG1,26,convergencia,3,3,0,"[0, 1, 65]",2,40,100,39,0.0,11.303023338317871,9.773056983947754
WFG1,27,convergencia,3,3,0,"[0, 2, 69]",3,40,100,40,0.0,10.852198600769043,9.670169830322266
WFG1,28,convergencia,3,3,0,"[0, 2, 61]",2,42,100,40,0.0,11.442887306213379,10.139729499816895
WFG1,29,convergencia,3,3,0,"[0, 22, 52]",3,43,100,42,0.0,11.424400329589844,9.93758773803711
WFG1,30,convergencia,3,3,0,"[0, 15, 55]",1,44,100,43,0.0,10.80143928527832,9.491023063659668
WFG1,31,convergencia,3,3,0,"[0, 20, 54]",2,44,100,44,0.0,11.309396743774414,9.827041625976562
WFG1,32,convergencia,3,3,0,"[0, 3, 66]",1,44,100,44,0.0,11.154160499572754,9.646806716918945
WFG1,33,convergencia,3,3,0,"[0, 5, 66]",3,45,100,44,0.0,11.589396476745605,10.120444297790527
WFG1,34,convergencia,3,3,0,"[0, 16, 57]",3,45,100,45,0.0,11.70660400390625,10.102669715881348
WFG1,35,incerteza,3,3,0,"[0, 18, 35]",3,45,100,45,0.0,11.259925842285156,9.797696113586426
WFG1,36,convergencia,3,3,0,"[0, 31, 35]",3,45,100,45,0.0,11.22635555267334,9.848434448242188
WFG1,37,convergencia,3,3,0,"[0, 22, 66]",3,46,100,45,0.0,11.101301193237305,9.540417671203613
WFG1,38,convergencia,3,3,0,"[0, 16, 50]",3,46,100,46,0.0,11.103031158447266,9.536479949951172
WFG1,39,incerteza,3,3,0,"[0, 19, 45]",3,46,100,46,0.0,11.23514461517334,9.838242530822754
WFG1,40,convergencia,3,3,0,"[0, 23, 43]",1,47,100,46,0.0,11.050098419189453,9.797269821166992
WFG1,41,convergencia,3,3,0,"[0, 30, 37]",1,48,100,47,0.0,11.287927627563477,9.760451316833496
WFG1,42,convergencia,3,3,0,"[0, 17, 47]",1,48,100,48,0.0,11.301409721374512,9.939279556274414
WFG1,43,incerteza,3,3,0,"[0, 24, 47]",2,48,100,48,0.0,11.347396850585938,9.52094841003418
WFG1,44,incerteza,3,3,0,"[0, 20, 33]",3,51,100,48,0.0,11.338088035583496,9.766725540161133
WFG1,45,convergencia,3,3,0,"[0, 2, 65]",3,52,100,51,0.0,10.961455345153809,9.567070960998535
WFG1,46,convergencia,3,3,0,"[0, 5, 58]",3,53,100,52,0.0,11.536466598510742,10.10874080657959
WFG1,47,incerteza,3,3,0,"[0, 19, 49]",3,53,100,53,0.0,11.737984657287598,10.035649299621582
WFG1,48,convergencia,3,3,0,"[0, 33, 38]",3,53,100,53,0.0,11.60343074798584,10.026167869567871
WFG1,49,incerteza,3,3,0,"[0, 2, 7]",3,53,91,53,0.0,10.965760231018066,9.492040634155273
WFG1,50,convergencia,3,3,0,"[0, 31, 32]",3,53,100,53,0.0,11.718476295471191,9.9424409866333
WFG1,51,convergencia,3,3,0,"[0, 1, 69]",1,53,100,53,0.0,11.836188316345215,10.010542869567871
WFG1,52,incerteza,3,3,0,"[0, 7, 20]",3,53,100,53,0.0,11.402617454528809,9.76601791381836
WFG1,53,convergencia,3,3,0,"[0, 19, 54]",1,53,100,53,0.0,11.466279983520508,9.915764808654785
WFG1,54,convergencia,3,3,0,"[0, 1, 64]",2,53,100,53,0.0,11.749687194824219,10.064367294311523
WFG1,55,convergencia,3,3,0,"[0, 26, 44]",1,54,100,53,0.0,11.240150451660156,10.00797176361084
WFG1,56,incerteza,3,3,0,"[0, 12, 47]",3,54,100,54,0.0,11.220680236816406,9.675899505615234
WFG1,57,convergencia,3,3,0,"[0, 1, 68]",2,57,100,54,0.0,11.491785049438477,9.790274620056152
WFG1,58,convergencia,3,3,0,"[0, 1, 64]",1,57,100,57,0.0,11.126203536987305,9.76821231842041
WFG1,59,convergencia,3,3,0,"[0, 22, 46]",1,57,100,57,0.0,11.407564163208008,9.916601181030273
WFG1,60,convergencia,3,3,0,"[0, 29, 37]",3,57,100,57,0.0,11.487796783447266,9.737321853637695
WFG1,61,convergencia,3,3,0,"[0, 18, 51]",1,57,100,57,0.0,11.836087226867676,9.745552062988281
WFG1,62,convergencia,3,3,0,"[0, 20, 44]",1,57,100,57,0.0,11.654447555541992,9.691675186157227
WFG1,63,convergencia,3,3,0,"[0, 15, 51]",1,57,100,57,0.0,11.538233757019043,9.919711112976074
WFG1,64,convergencia,3,3,0,"[0, 28, 36]",1,58,100,57,0.0,11.555461883544922,9.688902854919434
WFG1,65,convergencia,3,3,0,"[0, 17, 43]",2,61,100,58,0.0,11.683298110961914,9.789887428283691
WFG1,66,convergencia,3,3,0,"[0, 17, 45]",1,64,100,61,0.0,11.722570419311523,9.95448112487793
WFG1,67,convergencia,3,3,0,"[0, 7, 71]",1,64,100,64,0.0,11.684518814086914,9.971328735351562
WFG1,68,convergencia,3,3,0,"[0, 27, 40]",3,64,100,64,0.0,11.705207824707031,10.070244789123535
WFG1,69,incerteza,3,3,0,"[0, 20, 28]",3,64,100,64,0.0,11.44919490814209,9.779519081115723
WFG1,70,convergencia,3,3,0,"[0, 28, 46]",3,60,100,64,0.0,11.694480895996094,9.789570808410645
WFG1,71,convergencia,3,3,0,"[0, 1, 61]",1,60,100,60,0.0,11.427199363708496,9.980634689331055
WFG1,72,incerteza,3,3,0,"[0, 12, 18]",2,60,100,60,0.0,11.450817108154297,9.659491539001465
WFG1,73,convergencia,3,3,0,"[0, 34, 71]",3,59,100,60,0.0,11.836301803588867,9.974300384521484
WFG1,74,incerteza,3,3,0,"[0, 11, 45]",3,58,100,59,0.0,11.731005668640137,10.044857025146484
WFG1,75,convergencia,3,3,0,"[0, 14, 54]",2,59,100,58,0.0,11.946928024291992,10.0169095993042
WFG1,76,convergencia,3,3,0,"[0, 21, 51]",1,60,100,59,0.0,12.102943420410156,9.834495544433594
WFG1,77,convergencia,3,3,0,"[0, 21, 48]",2,60,100,60,0.0,10.956033706665039,9.157210350036621
WFG1,78,convergencia,3,3,0,"[0, 2, 57]",1,58,100,60,0.0,11.737845420837402,10.236540794372559
WFG1,79,convergencia,3,3,0,"[0, 28, 39]",3,60,100,58,0.0,11.470449447631836,9.88008975982666
WFG1,80,convergencia,3,3,0,"[0, 1, 59]",2,60,100,60,0.0,11.484397888183594,9.81110954284668
WFG1,81,convergencia,3,3,0,"[0, 29, 38]",3,60,100,60,0.0,11.446077346801758,9.791975021362305
WFG1,82,incerteza,3,3,0,"[0, 8, 30]",3,60,100,60,0.0,11.185894012451172,9.850462913513184
WFG1,83,convergencia,3,3,0,"[0, 22, 47]",3,60,100,60,0.0,11.321324348449707,9.757811546325684
WFG1,84,incerteza,3,3,0,"[0, 14, 54]",3,61,100,60,0.0,11.550683975219727,9.992502212524414
WFG1,85,convergencia,3,3,0,"[0, 26, 52]",3,62,100,61,0.0,11.477066040039062,9.802704811096191
WFG1,86,convergencia,3,3,0,"[0, 20, 52]",3,60,100,62,0.0,11.624246597290039,9.832155227661133
WFG1,87,incerteza,3,3,0,"[0, 6, 46]",3,60,100,60,0.0,11.178776741027832,9.794539451599121
WFG1,88,convergencia,3,3,0,"[0, 27, 49]",1,61,100,60,0.0,11.444214820861816,9.53958511352539
WFG1,89,convergencia,3,3,0,"[0, 17, 54]",3,63,100,61,0.0,11.261466026306152,9.254426002502441
WFG1,90,incerteza,3,3,0,"[0, 10, 43]",3,63,100,63,0.0,11.396831512451172,9.366710662841797
WFG1,91,convergencia,3,3,0,"[0, 27, 40]",1,63,100,63,0.0,11.591412544250488,9.916398048400879
WFG1,92,convergencia,3,3,0,"[0, 18, 48]",1,63,100,63,0.0,11.413990020751953,9.721283912658691
WFG1,93,incerteza,3,3,0,"[0, 6, 39]",3,64,100,63,0.0,11.358980178833008,9.907682418823242
WFG1,94,convergencia,3,3,0,"[0, 35, 40]",1,64,100,64,0.0,11.578923225402832,9.848532676696777
WFG1,95,convergencia,3,3,0,"[0, 29, 45]",2,66,100,64,0.0,11.442595481872559,9.948151588439941
WFG1,96,convergencia,3,3,0,"[0, 10, 61]",3,68,100,66,0.0,11.226679801940918,9.704187393188477
WFG1,97,convergencia,3,3,0,"[0, 9, 64]",3,71,100,68,0.0,11.560553550720215,9.975654602050781
WFG1,98,convergencia,3,3,0,"[0, 35, 38]",1,71,100,71,0.0,11.038119316101074,9.614624977111816
WFG1,99,convergencia,3,3,0,"[0, 22, 49]",1,71,100,71,0.0,11.498238563537598,9.725497245788574
WFG1,100,incerteza,3,3,0,"[0, 13, 29]",3,73,100,71,0.0,11.041072845458984,9.736041069030762
WFG1,101,convergencia,3,3,0,"[0, 1, 72]",3,73,100,73,0.0,11.233738899230957,9.732675552368164
WFG1,102,incerteza,3,3,0,"[0, 10, 43]",3,73,100,73,0.0,11.820438385009766,9.897651672363281
WFG1,103,convergencia,3,3,0,"[0, 13, 55]",1,74,100,73,0.0,11.25523853302002,9.86307430267334
WFG1,104,convergencia,3,3,0,"[0, 37, 39]",2,71,100,74,0.0,11.249052047729492,9.79713249206543
WFG1,105,convergencia,3,3,0,"[0, 23, 63]",1,71,100,71,0.0,11.14570140838623,9.719430923461914
WFG1,106,convergencia,3,3,0,"[0, 25, 50]",3,71,100,71,0.0,11.725380897521973,10.01627254486084
WFG1,107,incerteza,3,3,0,"[0, 1, 38]",2,71,100,71,0.0,10.999634742736816,9.549755096435547
WFG1,108,convergencia,3,3,0,"[0, 3, 58]",2,71,100,71,0.0,11.451926231384277,10.188905715942383
WFG1,109,convergencia,3,3,0,"[0, 25, 49]",3,70,100,71,0.0,11.3241605758667,9.603285789489746
WFG1,110,convergencia,3,3,0,"[0, 17, 51]",1,71,100,70,0.0,11.68877124786377,10.142890930175781
WFG1,111,convergencia,3,3,0,"[0, 25, 49]",1,73,100,71,0.0,11.732502937316895,10.226370811462402
WFG1,112,convergencia,3,3,0,"[0, 24, 46]",1,74,100,73,0.0,10.928323745727539,9.547689437866211
WFG1,113,convergencia,3,3,0,"[0, 20, 47]",1,74,100,74,0.0,11.129469871520996,9.5308837890625
WFG1,114,convergencia,3,3,0,"[0, 22, 48]",1,75,100,74,0.0,11.65833854675293,10.066192626953125
WFG1,115,incerteza,3,3,0,"[0, 1, 5]",3,76,100,75,0.0,11.355170249938965,9.929647445678711
WFG1,116,convergencia,3,3,0,"[0, 22, 49]",1,76,100,76,0.0,11.792537689208984,10.006742477416992
WFG1,117,convergencia,3,3,1,"[1, 8, 59]",0,76,100,76,0.0,11.340132713317871,9.56458854675293
WFG1,118,convergencia,3,3,0,"[0, 5, 61]",3,76,100,76,0.0,11.893355369567871,9.97470474243164
WFG1,119,convergencia,3,3,0,"[0, 32, 42]",1,76,100,76,0.0,11.514843940734863,9.835429191589355
WFG1,120,convergencia,3,3,0,"[0, 27, 45]",1,76,100,76,0.0,11.951525688171387,10.136996269226074
WFG1,121,incerteza,3,3,0,"[0, 18, 20]",2,76,100,76,0.0,11.424342155456543,9.905567169189453
WFG1,122,convergencia,3,3,0,"[0, 16, 55]",1,79,100,76,0.0,11.431984901428223,9.928502082824707
WFG1,123,convergencia,3,3,0,"[0, 6, 62]",3,79,100,79,0.0,11.49968433380127,9.726288795471191
WFG1,124,convergencia,3,3,0,"[0, 30, 43]",1,78,100,79,0.0,11.571221351623535,9.944744110107422
WFG1,125,incerteza,3,3,0,"[0, 2, 27]",1,80,100,78,0.0,11.418210983276367,9.816417694091797
WFG1,126,convergencia,3,3,0,"[0, 35, 39]",3,81,100,80,0.0,11.322973251342773,9.721095085144043
WFG1,127,convergencia,3,3,0,"[0, 12, 57]",3,81,100,81,0.0,11.010418891906738,9.625314712524414
WFG1,128,convergencia,3,3,0,"[0, 21, 49]",1,81,100,81,0.0,11.440823554992676,9.62334156036377
WFG1,129,convergencia,3,3,0,"[0, 18, 60]",1,83,100,81,0.0,11.217459678649902,9.915600776672363
WFG1,130,convergencia,3,3,0,"[0, 30, 40]",1,81,100,83,0.0,11.265946388244629,9.471670150756836
WFG1,131,incerteza,3,3,0,"[0, 3, 40]",3,77,100,81,0.0,11.169815063476562,9.77646255493164
WFG1,132,convergencia,3,3,0,"[0, 33, 40]",1,77,100,77,0.0,11.191244125366211,9.578531265258789
WFG1,133,convergencia,3,3,0,"[0, 19, 48]",1,77,100,77,0.0,11.617344856262207,10.048201560974121
WFG1,134,incerteza,3,3,0,"[0, 14, 54]",3,78,100,77,0.0,11.410840034484863,9.643488883972168
WFG1,135,incerteza,3,3,7,"[7, 16, 37]",2,78,100,78,0.0,11.91065502166748,9.992902755737305
WFG1,136,convergencia,3,3,0,"[0, 17, 54]",3,78,100,78,0.0,10.9005126953125,9.681694030761719
WFG1,137,convergencia,3,3,0,"[0, 27, 43]",1,78,100,78,0.0,11.481498718261719,9.708402633666992
WFG1,138,convergencia,3,3,0,"[0, 28, 49]",3,78,100,78,0.0,11.27768611907959,9.674626350402832
WFG1,139,convergencia,3,3,0,"[0, 25, 47]",1,78,100,78,0.0,11.533942222595215,9.892654418945312
WFG1,140,convergencia,3,3,0,"[0, 17, 41]",1,78,100,78,0.0,11.721647262573242,9.597262382507324
WFG1,141,convergencia,3,3,0,"[0, 1, 64]",2,74,100,78,0.0,11.665882110595703,10.10541820526123
WFG1,142,convergencia,3,3,0,"[0, 35, 37]",1,74,100,74,0.0,11.628833770751953,9.828033447265625
WFG1,143,convergencia,3,3,0,"[0, 6, 63]",1,75,100,74,0.0,11.541911125183105,9.725878715515137
WFG1,144,convergencia,3,3,0,"[0, 2, 68]",1,75,100,75,0.0,11.442113876342773,9.90030574798584
WFG1,145,convergencia,3,3,0,"[0, 27, 38]",3,75,100,75,0.0,11.316705703735352,9.713507652282715
WFG1,146,incerteza,3,3,0,"[0, 4, 31]",3,76,100,75,,,
WFG2,1,convergencia,3,3,0,"[0, 29, 67]",3,8,33,8,0.0,11.587335586547852,9.585891723632812
WFG2,2,convergencia,3,3,0,"[0, 35, 43]",1,8,36,8,0.0,11.22806167602539,9.695963859558105
WFG2,3,convergencia,3,3,0,"[0, 30, 69]",2,8,35,8,0.0,11.460683822631836,9.55754566192627
WFG2,4,convergencia,3,3,0,"[0, 23, 72]",3,8,32,8,0.0,11.644082069396973,9.844121932983398
WFG2,5,convergencia,3,3,0,"[0, 23, 73]",3,8,43,8,0.0,11.970816612243652,10.301027297973633
WFG2,6,convergencia,3,3,0,"[0, 13, 76]",3,8,40,8,0.0,11.5610933303833,9.638533592224121
WFG2,7,incerteza,3,3,0,"[0, 2, 4]",3,8,34,8,0.0,11.794766426086426,10.046574592590332
WFG2,8,convergencia,3,3,0,"[0, 4, 50]",2,8,54,8,0.0,11.437954902648926,9.682857513427734
WFG2,9,convergencia,3,3,0,"[0, 29, 64]",1,8,54,8,0.0,11.20553970336914,9.684000015258789
WFG2,10,convergencia,3,3,0,"[0, 9, 64]",2,8,56,8,0.0,11.312129974365234,9.695918083190918
WFG2,11,incerteza,3,3,0,"[0, 22, 28]",2,8,42,8,0.0,11.185471534729004,9.504000663757324
WFG2,12,convergencia,3,3,0,"[0, 32, 65]",3,8,45,8,0.0,11.179362297058105,9.655994415283203
WFG2,13,convergencia,3,3,0,"[0, 2, 55]",3,8,48,8,0.0,10.925704002380371,9.540504455566406
WFG2,14,convergencia,3,3,0,"[0, 11, 49]",1,8,49,8,0.0,12.12612533569336,10.565535545349121
WFG2,15,convergencia,3,3,0,"[0, 11, 47]",3,8,46,8,0.0,11.33147144317627,9.65031623840332
WFG2,16,convergencia,3,3,0,"[0, 4, 59]",3,8,56,8,0.0,11.316112518310547,9.715439796447754
WFG2,17,incerteza,3,3,0,"[0, 1, 14]",3,8,48,8,0.0,11.452180862426758,10.011839866638184
WFG2,18,convergencia,3,3,0,"[0, 17, 58]",1,8,70,8,0.0,11.500584602355957,9.778833389282227
WFG2,19,incerteza,3,3,0,"[0, 13, 32]",3,8,51,8,0.0,11.534058570861816,9.663549423217773
WFG2,20,incerteza,3,3,0,"[0, 1, 5]",3,8,40,8,0.0,11.537552833557129,9.95351791381836
WFG2,21,convergencia,3,3,0,"[0, 3, 60]",1,8,59,8,0.0,11.789306640625,10.102052688598633
WFG2,22,convergencia,3,3,0,"[0, 11, 71]",2,8,50,8,0.0,11.660091400146484,10.09682846069336
WFG2,23,incerteza,3,3,0,"[0, 10, 23]",3,8,50,8,0.0,11.396965026855469,9.815313339233398
WFG2,24,convergencia,3,3,0,"[0, 24, 57]",3,8,52,8,0.0,11.547075271606445,9.896893501281738
WFG2,25,convergencia,3,3,0,"[0, 7, 43]",3,8,48,8,0.0,11.38355541229248,9.517644882202148
WFG2,26,convergencia,3,3,0,"[0, 17, 58]",3,7,50,8,0.0,11.420113563537598,9.706852912902832
WFG2,27,convergencia,3,3,0,"[0, 20, 46]",3,7,52,7,0.0,10.914264678955078,9.441988945007324
WFG2,28,convergencia,3,3,0,"[0, 4, 45]",2,7,48,7,0.0,11.40579891204834,10.090277671813965
WFG2,29,convergencia,3,3,0,"[0, 23, 55]",3,7,45,7,0.0,11.205527305603027,9.615377426147461
WFG2,30,convergencia,3,3,0,"[0, 1, 67]",3,7,50,7,0.0,11.183908462524414,9.43459701538086
WFG2,31,convergencia,3,3,0,"[0, 1, 40]",1,7,58,7,0.0,11.583355903625488,10.139622688293457
WFG2,32,incerteza,3,3,0,"[0, 2, 16]",2,7,40,7,0.0,11.03580093383789,9.438332557678223
WFG2,33,convergencia,3,3,0,"[0, 3, 26]",1,7,49,7,0.0,11.274879455566406,9.830622673034668
WFG2,34,incerteza,3,3,0,"[0, 10, 19]",1,7,49,7,0.0,11.579294204711914,10.012540817260742
WFG2,35,convergencia,3,3,0,"[0, 2, 37]",3,7,53,7,0.0,11.42345905303955,9.91590690612793
WFG2,36,convergencia,3,3,0,"[0, 8, 52]",3,8,48,7,0.0,11.025406837463379,9.84151554107666
WFG2,37,incerteza,3,3,0,"[0, 14, 24]",3,8,42,8,0.0,11.023643493652344,9.507545471191406
WFG2,38,convergencia,3,3,0,"[0, 4, 49]",3,8,50,8,0.0,11.25418758392334,9.517868041992188
WFG2,39,convergencia,3,3,0,"[0, 13, 52]",1,8,52,8,0.0,11.35467529296875,9.922601699829102
WFG2,40,incerteza,3,3,0,"[0, 8, 24]",3,8,40,8,0.0,11.027650833129883,9.510648727416992
WFG2,41,convergencia,3,3,0,"[0, 8, 37]",3,8,43,8,0.0,11.697094917297363,9.904879570007324
WFG2,42,convergencia,3,3,0,"[0, 28, 50]",3,8,51,8,0.0,11.499387741088867,9.95493221282959
WFG2,43,convergencia,3,3,0,"[0, 18, 52]",3,8,55,8,0.0,11.578348159790039,9.588422775268555
WFG2,44,convergencia,3,3,0,"[0, 18, 55]",1,8,42,8,0.0,11.574795722961426,9.843503952026367
WFG2,45,convergencia,3,3,0,"[0, 1, 51]",2,8,38,8,0.0,11.168327331542969,9.527032852172852
WFG2,46,convergencia,3,3,0,"[0, 21, 40]",2,8,41,8,0.0,11.843531608581543,9.890515327453613
WFG2,47,incerteza,3,3,0,"[0, 11, 38]",1,8,39,8,0.0,11.69277286529541,9.840299606323242
WFG2,48,convergencia,3,3,0,"[0, 15, 61]",3,8,41,8,0.0,11.746855735778809,10.016105651855469
WFG2,49,incerteza,3,3,0,"[0, 2, 55]",1,8,28,8,0.0,11.016448020935059,9.304401397705078
WFG2,50,convergencia,3,3,0,"[0, 19, 57]",3,8,57,8,0.0,12.039668083190918,10.3428955078125
WFG2,51,incerteza,3,3,0,"[0, 3, 65]",3,8,36,8,0.0,11.506044387817383,9.855785369873047
WFG2,52,convergencia,3,3,0,"[0, 24, 71]",3,8,36,8,0.0,11.282939910888672,9.540047645568848
WFG2,53,convergencia,3,3,0,"[0, 22, 50]",2,8,46,8,0.0,11.51023006439209,9.863435745239258
WFG2,54,convergencia,3,3,0,"[0, 5, 69]",3,8,49,8,0.0,11.555060386657715,9.705646514892578
WFG2,55,convergencia,3,3,0,"[0, 14, 54]",1,8,46,8,0.0,11.459003448486328,9.769000053405762
WFG2,56,convergencia,3,3,0,"[0, 14, 57]",2,8,55,8,0.0,11.604992866516113,10.021418571472168
WFG2,57,convergencia,3,3,0,"[0, 17, 48]",3,9,59,8,0.0,11.428714752197266,9.82547378540039
WFG2,58,incerteza,3,3,0,"[0, 5, 40]",1,9,54,9,0.0,11.552081108093262,9.685617446899414
WFG2,59,incerteza,3,3,0,"[0, 4, 19]",3,9,44,9,0.0,11.100452423095703,9.567246437072754
WFG2,60,convergencia,3,3,0,"[0, 27, 58]",3,9,63,9,0.0,10.954268455505371,9.604080200195312
WFG2,61,incerteza,3,3,0,"[0, 9, 14]",3,9,50,9,0.0,11.695232391357422,9.815028190612793
WFG2,62,convergencia,3,3,0,"[0, 22, 74]",3,6,54,9,0.0,11.710366249084473,9.79040813446045
WFG2,63,incerteza,3,3,0,"[0, 2, 15]",2,6,46,6,0.0,11.17695426940918,9.810042381286621
WFG2,64,convergencia,3,3,0,"[0, 2, 40]",1,6,51,6,0.0,11.363561630249023,9.723055839538574
WFG2,65,convergencia,3,3,0,"[0, 15, 48]",3,6,51,6,0.0,11.463957786560059,9.677406311035156
WFG2,66,convergencia,3,3,0,"[0, 33, 63]",3,6,62,6,0.0,11.6431884765625,9.834856986999512
WFG2,67,convergencia,3,3,0,"[0, 21, 63]",3,6,74,6,0.0,11.16958236694336,9.757472038269043
WFG2,68,incerteza,3,3,0,"[0, 12, 14]",3,6,49,6,0.0,11.492548942565918,9.860261917114258
WFG2,69,convergencia,3,3,0,"[0, 16, 57]",1,6,43,6,0.0,11.703007698059082,9.6483793258667
WFG2,70,convergencia,3,3,0,"[0, 10, 56]",3,6,48,6,0.0,11.653302192687988,9.86456298828125
WFG2,71,convergencia,3,3,3,"[3, 20, 62]",0,6,53,6,0.0,11.23257827758789,9.861029624938965
WFG2,72,convergencia,3,3,0,"[0, 2, 43]",3,6,57,6,0.0,10.901567459106445,9.462645530700684
WFG2,73,convergencia,3,3,0,"[0, 35, 49]",1,6,51,6,0.0,11.502241134643555,9.842826843261719
WFG2,74,convergencia,3,3,0,"[0, 23, 59]",3,6,45,6,0.0,11.690841674804688,9.925056457519531
WFG2,75,convergencia,3,3,0,"[0, 6, 50]",3,6,65,6,0.0,11.71938419342041,9.800938606262207
WFG2,76,convergencia,3,3,0,"[0, 31, 67]",1,6,49,6,0.0,11.832796096801758,9.798421859741211
WFG2,77,convergencia,3,3,0,"[0, 25, 55]",2,6,55,6,0.0,11.22298812866211,9.492607116699219
WFG2,78,incerteza,3,3,0,"[0, 10, 13]",3,6,55,6,0.0,11.70663833618164,9.903274536132812
WFG2,79,convergencia,3,3,0,"[0, 22, 57]",3,6,39,6,0.0,11.7073335647583,9.944175720214844
WFG2,80,convergencia,3,3,0,"[0, 1, 61]",3,6,52,6,0.0,11.401202201843262,9.592411041259766
WFG2,81,convergencia,3,3,0,"[0, 23, 50]",3,7,44,6,0.0,11.702717781066895,9.926023483276367
WFG2,82,convergencia,3,3,0,"[0, 25, 64]",1,7,37,7,0.0,11.552254676818848,9.92326545715332
WFG2,83,convergencia,3,3,0,"[0, 8, 64]",1,7,75,7,0.0,11.130915641784668,9.467494010925293
WFG2,84,incerteza,3,3,0,"[0, 1, 8]",3,7,39,7,0.0,11.07831859588623,9.414667129516602
WFG2,85,convergencia,3,3,0,"[0, 14, 53]",2,7,53,7,0.0,11.468226432800293,10.1455717086792
WFG2,86,convergencia,3,3,0,"[0, 1, 46]",2,8,56,7,0.0,11.638810157775879,9.884313583374023
WFG2,87,convergencia,3,3,0,"[0, 15, 70]",1,8,54,8,0.0,11.645543098449707,10.067044258117676
WFG2,88,incerteza,3,3,0,"[0, 11, 19]",3,8,38,8,0.0,11.221070289611816,9.517547607421875
WFG2,89,convergencia,3,3,0,"[0, 13, 51]",3,8,50,8,0.0,11.468428611755371,9.650050163269043
WFG2,90,convergencia,3,3,0,"[0, 1, 51]",3,8,59,8,0.0,11.347888946533203,9.649457931518555
WFG2,91,convergencia,3,3,0,"[0, 15, 62]",3,8,49,8,0.0,11.307106971740723,9.885091781616211
WFG2,92,convergencia,3,3,0,"[0, 24, 59]",3,8,55,8,0.0,11.511649131774902,10.02310562133789
WFG2,93,convergencia,3,3,0,"[0, 6, 69]",3,8,56,8,0.0,11.557868003845215,9.794320106506348
WFG2,94,incerteza,3,3,0,"[0, 2, 40]",2,8,43,8,0.0,11.542974472045898,9.89409065246582
WFG2,95,convergencia,3,3,0,"[0, 10, 50]",3,8,54,8,0.0,11.798442840576172,9.795733451843262
WFG2,96,convergencia,3,3,0,"[0, 1, 42]",1,8,64,8,0.0,11.660126686096191,9.978425025939941
WFG2,97,incerteza,3,3,0,"[0, 1, 35]",3,8,48,8,0.0,11.623467445373535,10.031657218933105
WFG2,98,convergencia,3,3,0,"[0, 26, 59]",3,8,57,8,0.0,11.285510063171387,9.632857322692871
WFG2,99,convergencia,3,3,0,"[0, 10, 61]",3,8,58,8,0.0,11.42750072479248,9.865734100341797
WFG2,100,convergencia,3,3,0,"[0, 9, 53]",1,8,77,8,0.0,10.88495922088623,9.601893424987793
WFG2,101,incerteza,3,3,1,"[1, 5, 7]",2,8,35,8,0.0,11.239307403564453,9.705586433410645
WFG2,102,convergencia,3,3,0,"[0, 21, 53]",3,8,47,8,0.0,11.518298149108887,9.774456977844238
WFG2,103,convergencia,3,3,0,"[0, 18, 75]",2,8,51,8,0.0,11.614961624145508,10.109604835510254
WFG2,104,convergencia,3,3,0,"[0, 20, 69]",3,8,42,8,0.0,11.373189926147461,9.874528884887695
WFG2,105,convergencia,3,3,0,"[0, 3, 28]",1,8,47,8,0.0,10.5795259475708,9.34620475769043
WFG2,106,convergencia,3,3,0,"[0, 21, 64]",3,8,67,8,0.0,11.489618301391602,9.745208740234375
WFG2,107,incerteza,3,3,0,"[0, 1, 23]",3,8,55,8,0.0,11.484779357910156,9.931334495544434
WFG2,108,incerteza,3,3,0,"[0, 6, 27]",2,8,46,8,0.0,11.572178840637207,9.878265380859375
WFG2,109,convergencia,3,3,0,"[0, 4, 37]",2,8,43,8,0.0,11.238181114196777,9.553398132324219
WFG2,110,convergencia,3,3,0,"[0, 11, 51]",1,8,58,8,0.0,11.442859649658203,9.780896186828613
WFG2,111,incerteza,3,3,0,"[0, 2, 19]",3,8,48,8,0.0,11.54338264465332,9.958536148071289
WFG2,112,incerteza,3,3,0,"[0, 13, 23]",3,8,39,8,0.0,10.818785667419434,9.109405517578125
WFG2,113,convergencia,3,3,0,"[0, 19, 61]",3,8,56,8,0.0,11.259658813476562,9.398463249206543
WFG2,114,incerteza,3,3,0,"[0, 15, 50]",3,8,35,8,0.0,11.21691608428955,9.706088066101074
WFG2,115,convergencia,3,3,0,"[0, 4, 40]",2,8,47,8,0.0,11.1837158203125,9.612765312194824
WFG2,116,convergencia,3,3,0,"[0, 10, 44]",1,8,48,8,0.0,11.36152172088623,9.593371391296387
WFG2,117,convergencia,3,3,0,"[0, 28, 74]",1,8,65,8,0.0,11.425164222717285,9.788322448730469
WFG2,118,incerteza,3,3,0,"[0, 7, 16]",2,8,50,8,0.0,11.173628807067871,9.585527420043945
WFG2,119,convergencia,3,3,0,"[0, 27, 59]",3,8,48,8,0.0,11.433881759643555,9.6018705368042
WFG2,120,convergencia,3,3,0,"[0, 14, 58]",3,8,49,8,0.0,11.569602012634277,9.720479011535645
