problema,geracao,fe,aceito,slot_perdido,n_cand,N,count,frac_n1,n_desal,flag_copia,cand_dist,cand_classe,n1_pop,nan_s0,match_dx,pos,rank_global,is_argmax_global,is_argmax_S,pos_in_S,chosen_in_S,|S1|,limiar_pre
ZDT1,114,391,1,0,1,100,2,0.93,3,False,0.6611656511178223,1,95,0,0.0,22.0,23.0,0.0,0.0,21.0,1.0,95.0,1.0
ZDT1,118,393,0,1,1,100,0,0.9,88,True,0.0,1,10,0,,,,,,,,,
ZDT1,122,396,1,0,1,100,3,0.94,4,False,0.29106894679737605,1,98,0,0.0,53.0,88.0,0.0,0.0,86.0,1.0,98.0,1.0
ZDT1,126,399,1,0,1,100,5,0.9,8,False,1.1901038759443108,1,98,0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,98.0,1.0
ZDT1,130,402,1,0,1,100,3,0.94,4,False,0.4399146339309267,1,98,0,0.0,74.0,35.0,0.0,0.0,34.0,1.0,98.0,1.0
ZDT1,134,404,0,1,1,100,0,0.93,87,True,0.0,1,12,0,,,,,,,,,
ZDT1,138,406,0,1,1,100,0,0.92,86,True,0.0,1,12,0,,,,,,,,,
ZDT1,142,409,1,0,1,100,2,0.92,2,False,0.6310068110325516,1,94,0,0.0,8.0,1.0,1.0,1.0,1.0,1.0,94.0,1.0
ZDT1,146,412,1,0,1,100,3,0.95,3,False,0.2011206111797278,1,98,0,0.0,50.0,45.0,0.0,0.0,45.0,1.0,98.0,1.0
ZDT1,150,415,1,0,1,100,3,0.91,9,False,0.3614846629886349,1,100,0,0.0,69.0,90.0,0.0,0.0,90.0,1.0,100.0,1.0
ZDT1,154,418,1,0,1,100,4,0.92,8,False,0.4611078717053099,1,100,0,0.0,81.0,35.0,0.0,0.0,35.0,1.0,100.0,1.0
ZDT1,158,421,1,0,1,100,3,0.93,6,False,1.1819424488641295,1,99,0,0.0,47.0,42.0,0.0,0.0,41.0,1.0,99.0,1.0
ZDT1,162,424,1,0,1,100,3,0.97,0,False,0.38980489771807864,2,97,0,0.0,31.0,2.0,0.0,0.0,-1.0,0.0,97.0,1.0
ZDT1,166,427,1,0,1,100,2,1.0,0,False,0.461622204849273,1,100,0,0.0,81.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0
ZDT1,170,430,1,0,1,100,7,0.91,9,False,0.9138188037846122,1,100,0,0.0,89.0,11.0,0.0,0.0,11.0,1.0,100.0,1.0
ZDT1,174,433,1,0,1,100,3,0.9,9,False,0.6397889788045327,1,98,0,0.0,78.0,71.0,0.0,0.0,69.0,1.0,98.0,1.0
ZDT1,178,436,1,0,1,100,4,0.92,8,False,0.44688696361234265,1,100,0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,100.0,1.0
ZDT1,182,439,1,0,1,100,3,1.0,0,False,0.4184774563374126,1,100,0,0.0,40.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0
ZDT1,186,442,1,0,1,100,2,0.97,0,False,0.18986315589331718,1,97,0,0.0,59.0,88.0,0.0,0.0,85.0,1.0,97.0,1.0
ZDT1,190,445,1,0,1,100,14,0.92,6,False,0.536399032776399,1,98,0,0.0,34.0,79.0,0.0,0.0,78.0,1.0,98.0,1.0
ZDT1,194,448,1,0,1,100,5,0.91,7,False,0.3284286930019749,1,98,0,0.0,90.0,83.0,0.0,0.0,81.0,1.0,98.0,1.0
ZDT1,198,451,1,0,1,100,51,0.62,25,False,1.1390988260945065,1,83,0,0.0,41.0,30.0,0.0,0.0,24.0,1.0,83.0,1.0
ZDT1,202,454,1,0,1,100,2,1.0,0,False,0.5796975358199692,1,100,0,0.0,24.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0
ZDT1,206,457,1,0,1,100,12,0.9,8,False,0.7554895488867414,1,98,0,0.0,83.0,66.0,0.0,0.0,64.0,1.0,98.0,1.0
ZDT1,210,460,1,0,1,100,6,0.91,8,False,0.4696329326374086,1,99,0,0.0,65.0,63.0,0.0,0.0,62.0,1.0,99.0,1.0
ZDT1,214,463,1,0,1,100,2,0.92,2,False,0.38164765098421666,1,93,0,0.0,51.0,28.0,0.0,0.0,24.0,1.0,93.0,1.0
ZDT1,218,466,1,0,1,100,20,0.92,8,False,1.1006750969942936,1,100,0,0.0,32.0,71.0,0.0,0.0,71.0,1.0,100.0,1.0
ZDT1,222,469,1,0,1,100,4,0.9,10,False,0.7427174510530536,1,100,0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0
ZDT1,226,472,1,0,1,100,51,0.64,25,False,1.1498890597537057,1,88,0,0.0,20.0,92.0,0.0,0.0,81.0,1.0,88.0,1.0
ZDT1,230,475,1,0,1,100,3,0.92,8,False,0.4966804312199804,1,100,0,0.0,54.0,55.0,0.0,0.0,55.0,1.0,100.0,1.0
ZDT1,234,478,1,0,1,100,3,0.94,6,False,0.415528826871249,1,100,0,0.0,21.0,55.0,0.0,0.0,55.0,1.0,100.0,1.0
ZDT1,238,481,1,0,1,100,8,0.91,8,False,0.6227211473697949,1,99,0,0.0,45.0,24.0,0.0,0.0,24.0,1.0,99.0,1.0
ZDT1,242,484,1,0,1,100,5,0.91,8,False,0.47899970206442316,1,99,0,0.0,34.0,36.0,0.0,0.0,35.0,1.0,99.0,1.0
ZDT1,246,487,1,0,1,100,51,0.76,17,False,0.9667987272225886,1,92,0,0.0,67.0,51.0,0.0,0.0,45.0,1.0,92.0,1.0
ZDT1,250,490,1,0,1,100,5,0.9,10,False,0.5294549486682576,1,100,0,0.0,56.0,91.0,0.0,0.0,91.0,1.0,100.0,1.0
ZDT1,254,493,1,0,1,100,22,0.9,8,False,1.2687092923932757,1,98,0,0.0,1.0,27.0,0.0,0.0,27.0,1.0,98.0,1.0
ZDT1,258,496,1,0,1,100,2,1.0,0,False,0.45931035049663427,1,100,0,0.0,44.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0
ZDT1,262,499,1,0,1,100,2,0.92,1,False,0.18312904800483165,1,93,0,0.0,49.0,97.0,0.0,0.0,90.0,1.0,93.0,1.0
ZDT1,266,502,1,0,1,100,2,0.99,1,False,0.19241923918898254,1,99,0,0.0,43.0,74.0,0.0,0.0,74.0,1.0,99.0,1.0
ZDT1,270,505,1,0,1,100,2,1.0,0,False,0.3235772446438334,1,100,0,0.0,63.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0
ZDT1,274,508,1,0,1,100,2,0.93,0,False,0.4214429992846459,1,93,0,0.0,33.0,13.0,0.0,0.0,12.0,1.0,93.0,1.0
ZDT1,278,511,1,0,1,100,3,0.91,8,False,0.2844098421950694,1,99,0,0.0,67.0,66.0,0.0,0.0,66.0,1.0,99.0,1.0
ZDT1,282,514,1,0,1,100,2,0.91,0,False,0.3406625087574494,1,91,0,0.0,58.0,18.0,0.0,0.0,14.0,1.0,91.0,1.0
ZDT1,286,517,1,0,1,100,2,0.9,2,False,0.27916471936524817,1,92,0,0.0,87.0,61.0,0.0,0.0,56.0,1.0,92.0,1.0
ZDT1,290,520,1,0,1,100,2,0.9,0,False,0.37558483942326437,2,90,0,0.0,82.0,15.0,0.0,0.0,-1.0,0.0,90.0,1.0
ZDT1,294,523,1,0,1,100,2,0.97,0,False,0.49928421555392877,1,97,0,0.0,29.0,1.0,1.0,1.0,1.0,1.0,97.0,1.0
ZDT1,298,526,1,0,1,100,3,0.9,8,False,0.40680562731241116,1,98,0,0.0,38.0,18.0,0.0,0.0,18.0,1.0,98.0,1.0
ZDT1,302,529,1,0,1,100,4,0.93,6,False,0.42019612644439613,1,99,0,0.0,29.0,8.0,0.0,0.0,8.0,1.0,99.0,1.0
ZDT1,306,532,1,0,1,100,11,0.94,6,False,0.4456124377333249,1,99,0,0.0,23.0,50.0,0.0,0.0,49.0,1.0,99.0,1.0
ZDT1,310,535,1,0,1,100,4,0.92,8,False,0.3206206906029909,1,100,0,0.0,77.0,44.0,0.0,0.0,44.0,1.0,100.0,1.0
ZDT1,314,538,1,0,1,100,2,0.93,3,False,0.2572631730176698,1,95,0,0.0,40.0,27.0,0.0,0.0,23.0,1.0,95.0,1.0
ZDT1,318,541,1,0,1,100,2,0.9,4,False,0.44692293398581107,1,92,0,0.0,10.0,1.0,1.0,1.0,1.0,1.0,92.0,1.0
ZDT1,322,544,1,0,1,100,9,0.92,7,False,0.3550570344134102,1,99,0,0.0,43.0,79.0,0.0,0.0,78.0,1.0,99.0,1.0
ZDT1,326,547,1,0,1,100,3,0.9,8,False,0.2988689155863133,1,98,0,0.0,33.0,23.0,0.0,0.0,23.0,1.0,98.0,1.0
ZDT1,330,550,1,0,1,100,3,0.93,2,False,0.24317542734530034,1,95,0,0.0,86.0,26.0,0.0,0.0,22.0,1.0,95.0,1.0
ZDT1,334,553,1,0,1,100,3,0.93,5,False,0.4142201205414535,1,98,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,98.0,1.0
ZDT1,338,556,1,0,1,100,10,0.9,10,False,0.6491090742482113,1,100,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0
ZDT1,342,559,1,0,1,100,3,0.96,4,False,0.24001155163418564,1,100,0,0.0,32.0,46.0,0.0,0.0,46.0,1.0,100.0,1.0
ZDT1,346,562,1,0,1,100,48,0.91,8,False,1.4718879427562979,1,99,0,0.0,46.0,20.0,0.0,0.0,20.0,1.0,99.0,1.0
ZDT1,350,565,1,0,1,100,3,0.91,8,False,0.21032111210393029,1,99,0,0.0,75.0,56.0,0.0,0.0,56.0,1.0,99.0,1.0
ZDT1,354,568,1,0,1,100,3,0.92,8,False,0.23150206517884483,1,100,0,0.0,91.0,64.0,0.0,0.0,64.0,1.0,100.0,1.0
ZDT1,358,571,1,0,1,100,39,0.9,10,False,1.0544729842619458,1,100,0,0.0,5.0,12.0,0.0,0.0,12.0,1.0,100.0,1.0
ZDT1,362,574,1,0,1,100,3,0.93,6,False,0.22957364371124314,1,99,0,0.0,11.0,42.0,0.0,0.0,41.0,1.0,99.0,1.0
ZDT1,366,577,1,0,1,100,45,0.92,7,False,1.3720600518250923,1,99,0,0.0,82.0,50.0,0.0,0.0,49.0,1.0,99.0,1.0
ZDT1,370,580,1,0,1,100,2,0.9,2,False,0.3127083746875272,1,92,0,0.0,11.0,7.0,0.0,0.0,6.0,1.0,92.0,1.0
ZDT1,374,583,1,0,1,100,33,0.92,7,False,1.191779319266184,1,99,0,0.0,21.0,38.0,0.0,0.0,38.0,1.0,99.0,1.0
ZDT1,378,586,1,0,1,100,9,0.91,8,False,0.30239690278204157,1,99,0,0.0,16.0,42.0,0.0,0.0,42.0,1.0,99.0,1.0
ZDT1,382,589,1,0,1,100,4,0.9,9,False,0.2621692896170641,1,99,0,0.0,31.0,49.0,0.0,0.0,48.0,1.0,99.0,1.0
ZDT1,386,592,1,0,1,100,51,0.59,31,False,1.2152953139792595,1,87,0,0.0,1.0,18.0,0.0,0.0,15.0,1.0,87.0,1.0
ZDT1,390,595,1,0,1,100,5,0.92,8,False,0.2913971666858981,1,100,0,0.0,36.0,63.0,0.0,0.0,63.0,1.0,100.0,1.0
ZDT1,394,598,1,0,1,100,11,0.91,8,False,0.38708046170701144,1,99,0,0.0,14.0,58.0,0.0,0.0,57.0,1.0,99.0,1.0
ZDT1,398,601,1,0,1,100,15,0.91,7,False,0.9043265952588004,1,98,0,0.0,12.0,1.0,1.0,1.0,1.0,1.0,98.0,1.0
ZDT1,402,604,1,0,1,100,5,0.9,9,False,0.2613065122909595,1,99,0,0.0,78.0,6.0,0.0,0.0,6.0,1.0,99.0,1.0
ZDT1,406,607,1,0,1,100,4,0.93,6,False,0.1501835303927193,1,99,0,0.0,69.0,47.0,0.0,0.0,47.0,1.0,99.0,1.0
ZDT1,410,610,1,0,1,100,2,0.97,0,False,0.32316253355536334,1,97,0,0.0,46.0,2.0,0.0,1.0,1.0,1.0,97.0,1.0
ZDT1,414,613,1,0,1,100,51,0.74,25,False,1.2375876436737812,1,99,0,0.0,18.0,51.0,0.0,0.0,51.0,1.0,99.0,1.0
ZDT1,418,616,1,0,1,100,6,0.94,5,False,0.3020125365677871,1,99,0,0.0,6.0,20.0,0.0,0.0,19.0,1.0,99.0,1.0
ZDT1,422,619,1,0,1,100,51,0.83,15,False,0.8067991350770274,1,98,0,0.0,50.0,72.0,0.0,0.0,70.0,1.0,98.0,1.0
ZDT1,426,622,1,0,1,100,2,0.94,0,False,0.2160327510781312,1,94,0,0.0,86.0,29.0,0.0,0.0,27.0,1.0,94.0,1.0
ZDT1,430,625,1,0,1,100,51,0.76,20,False,0.7370847001285977,1,96,0,0.0,43.0,87.0,0.0,0.0,83.0,1.0,96.0,1.0
ZDT1,434,628,1,0,1,100,5,0.92,7,False,0.20180838237792637,1,99,0,0.0,90.0,77.0,0.0,0.0,76.0,1.0,99.0,1.0
ZDT1,438,631,1,0,1,100,3,0.98,1,False,0.24187723057157298,1,99,0,0.0,92.0,9.0,0.0,0.0,8.0,1.0,99.0,1.0
ZDT1,442,634,1,0,1,100,6,0.9,8,False,0.2279135483323632,1,98,0,0.0,24.0,43.0,0.0,0.0,42.0,1.0,98.0,1.0
ZDT1,446,637,1,0,1,100,3,0.92,6,False,0.15251883888174533,1,98,0,0.0,89.0,48.0,0.0,0.0,48.0,1.0,98.0,1.0
ZDT1,450,640,1,0,1,100,4,0.93,6,False,0.20319240097854982,1,99,0,0.0,20.0,26.0,0.0,0.0,26.0,1.0,99.0,1.0
ZDT1,454,643,1,0,1,100,11,0.93,7,False,0.3802117821818569,1,100,0,0.0,64.0,7.0,0.0,0.0,7.0,1.0,100.0,1.0
ZDT1,458,646,1,0,1,100,2,0.9,2,False,0.08746878531251288,1,92,0,0.0,38.0,88.0,0.0,0.0,80.0,1.0,92.0,1.0
ZDT1,462,649,1,0,1,100,6,0.9,10,False,0.20047980929640605,1,100,0,0.0,89.0,52.0,0.0,0.0,52.0,1.0,100.0,1.0
ZDT1,466,652,1,0,1,100,19,0.91,9,False,0.5469853280707633,1,100,0,0.0,83.0,4.0,0.0,0.0,4.0,1.0,100.0,1.0
ZDT1,470,655,1,0,1,100,2,0.91,2,False,0.19609180887483016,2,93,0,0.0,7.0,9.0,0.0,0.0,-1.0,0.0,93.0,1.0
ZDT1,474,658,1,0,1,100,20,0.9,9,False,0.3114075839517652,1,99,0,0.0,25.0,89.0,0.0,0.0,88.0,1.0,99.0,1.0
ZDT1,478,661,1,0,1,100,2,0.92,0,False,0.049993924525219585,1,92,0,0.0,88.0,99.0,0.0,0.0,91.0,1.0,92.0,1.0
ZDT1,482,664,1,0,1,100,6,0.92,7,False,0.242376263395016,1,99,0,0.0,72.0,21.0,0.0,0.0,20.0,1.0,99.0,1.0
ZDT1,486,667,1,0,1,100,4,0.9,8,False,0.1482438896705794,1,98,0,0.0,44.0,66.0,0.0,0.0,64.0,1.0,98.0,1.0
ZDT1,490,670,1,0,1,100,9,0.9,4,False,0.1609944618408505,1,94,0,0.0,39.0,88.0,0.0,0.0,85.0,1.0,94.0,1.0
ZDT1,494,673,1,0,1,100,4,0.99,0,False,0.11105432678859627,1,99,0,0.0,50.0,80.0,0.0,0.0,79.0,1.0,99.0,1.0
ZDT1,498,676,1,0,1,100,6,0.92,7,False,0.17281790609174272,1,99,0,0.0,83.0,45.0,0.0,0.0,44.0,1.0,99.0,1.0
ZDT1,502,679,1,0,1,100,51,0.55,31,False,0.5536778098183476,1,85,0,0.0,32.0,75.0,0.0,0.0,62.0,1.0,85.0,1.0
ZDT1,506,682,1,0,1,100,5,0.95,4,False,0.2594766474202912,1,99,0,0.0,57.0,24.0,0.0,0.0,24.0,1.0,99.0,1.0
ZDT1,510,685,1,0,1,100,12,0.92,7,False,0.21901130500864913,1,99,0,0.0,14.0,78.0,0.0,0.0,77.0,1.0,99.0,1.0
ZDT1,514,688,1,0,1,100,5,0.93,7,False,0.308557371501099,1,100,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0
ZDT1,518,691,1,0,1,100,2,0.97,0,False,0.12438962851144396,1,97,0,0.0,19.0,86.0,0.0,0.0,85.0,1.0,97.0,1.0
ZDT1,522,694,1,0,1,100,51,0.6,29,False,0.9362520905824988,1,87,0,0.0,41.0,50.0,0.0,0.0,44.0,1.0,87.0,1.0
ZDT1,526,697,1,0,1,100,9,0.94,5,False,0.290730418626043,1,99,0,0.0,16.0,27.0,0.0,0.0,27.0,1.0,99.0,1.0
ZDT1,530,700,1,0,1,100,51,0.73,23,False,1.2029574363484006,1,96,0,0.0,35.0,6.0,0.0,0.0,6.0,1.0,96.0,1.0
ZDT1,534,703,1,0,1,100,51,0.73,17,False,0.7839531363319888,1,90,0,0.0,22.0,62.0,0.0,0.0,58.0,1.0,90.0,1.0
ZDT1,538,706,1,0,1,100,51,0.62,27,False,0.47413221783562454,1,86,0,0.0,13.0,60.0,0.0,0.0,51.0,1.0,86.0,1.0
ZDT1,542,709,1,0,1,100,29,0.92,7,False,0.9457875090568759,1,99,0,0.0,38.0,29.0,0.0,0.0,29.0,1.0,99.0,1.0
ZDT1,546,712,1,0,1,100,51,0.56,33,False,0.394942125952755,1,89,0,0.0,49.0,87.0,0.0,0.0,76.0,1.0,89.0,1.0
ZDT1,550,715,1,0,1,100,51,0.72,22,False,0.9387418227322777,1,94,0,0.0,26.0,45.0,0.0,0.0,43.0,1.0,94.0,1.0
ZDT1,554,718,1,0,1,100,51,0.69,20,False,0.5123654283261339,2,88,0,0.0,62.0,8.0,0.0,0.0,-1.0,0.0,88.0,1.0
ZDT1,558,721,1,0,1,100,51,0.68,26,False,0.9839910843709407,1,93,0,0.0,7.0,11.0,0.0,0.0,9.0,1.0,93.0,1.0
ZDT1,562,724,1,0,1,100,9,0.91,9,False,0.17150549212157318,1,100,0,0.0,32.0,79.0,0.0,0.0,79.0,1.0,100.0,1.0
ZDT1,566,727,1,0,1,100,9,0.94,4,False,0.2506045195694803,1,98,0,0.0,63.0,7.0,0.0,0.0,7.0,1.0,98.0,1.0
ZDT1,570,730,1,0,1,100,8,0.93,7,False,0.21498801683503288,1,100,0,0.0,66.0,31.0,0.0,0.0,31.0,1.0,100.0,1.0
ZDT1,574,733,1,0,1,100,9,0.93,7,False,0.1788104133414851,1,100,0,0.0,54.0,79.0,0.0,0.0,79.0,1.0,100.0,1.0
ZDT1,578,736,1,0,1,100,51,0.5,34,False,0.5677595820107463,3,82,0,0.0,33.0,32.0,0.0,0.0,-1.0,0.0,82.0,1.0
ZDT1,582,739,1,0,1,100,5,0.9,7,False,0.14371898641996325,1,97,0,0.0,3.0,58.0,0.0,0.0,56.0,1.0,97.0,1.0
ZDT1,586,742,1,0,1,100,7,0.9,9,False,0.19447470948820475,1,99,0,0.0,83.0,67.0,0.0,0.0,67.0,1.0,99.0,1.0
ZDT1,590,745,1,0,1,100,32,0.91,8,False,1.2394440835733365,1,99,0,0.0,66.0,2.0,0.0,0.0,2.0,1.0,99.0,1.0
ZDT1,594,748,1,0,1,100,51,0.58,30,False,0.3983434185771765,1,87,0,0.0,55.0,50.0,0.0,0.0,43.0,1.0,87.0,1.0
ZDT1,598,751,1,0,1,100,51,0.58,32,False,0.5056523570113302,1,89,0,0.0,52.0,11.0,0.0,0.0,9.0,1.0,89.0,1.0
ZDT1,602,754,1,0,1,100,4,0.9,8,False,0.2585378520481882,1,98,0,0.0,36.0,1.0,1.0,1.0,1.0,1.0,98.0,1.0
ZDT1,606,757,1,0,1,100,51,0.63,30,False,1.0556169382059246,1,93,0,0.0,13.0,22.0,0.0,0.0,20.0,1.0,93.0,1.0
ZDT1,610,760,1,0,1,100,3,0.94,6,False,0.17648863612778073,1,100,0,0.0,12.0,75.0,0.0,0.0,75.0,1.0,100.0,1.0
ZDT1,614,763,1,0,1,100,51,0.82,13,False,1.076156014287527,1,94,0,0.0,65.0,13.0,0.0,0.0,12.0,1.0,94.0,1.0
ZDT1,618,766,1,0,1,100,51,0.6,31,False,0.663305239184933,3,85,0,0.0,6.0,38.0,0.0,0.0,-1.0,0.0,85.0,1.0
ZDT1,622,769,1,0,1,100,51,0.71,27,False,0.8312845933848355,1,96,0,0.0,62.0,22.0,0.0,0.0,22.0,1.0,96.0,1.0
ZDT1,626,772,1,0,1,100,51,0.69,23,False,0.7626449553931891,1,91,0,0.0,6.0,50.0,0.0,0.0,46.0,1.0,91.0,1.0
ZDT1,630,775,1,0,1,100,51,0.74,18,False,0.7962664782049593,1,92,0,0.0,12.0,23.0,0.0,0.0,20.0,1.0,92.0,1.0
ZDT1,634,778,1,0,1,100,51,0.65,28,False,0.42870577986206526,1,92,0,0.0,20.0,82.0,0.0,0.0,75.0,1.0,92.0,1.0
ZDT1,638,781,1,0,1,100,35,0.9,7,False,0.7164093931946741,3,97,0,0.0,59.0,20.0,0.0,0.0,-1.0,0.0,97.0,1.0
ZDT1,642,784,1,0,1,100,51,0.63,25,False,0.398394423152747,2,87,0,0.0,22.0,70.0,0.0,0.0,-1.0,0.0,87.0,1.0
ZDT1,646,787,1,0,1,100,51,0.73,20,False,0.5987477995310541,1,92,0,0.0,37.0,36.0,0.0,0.0,32.0,1.0,92.0,1.0
ZDT1,650,790,1,0,1,100,51,0.6,29,False,0.3889326273120206,3,88,0,0.0,31.0,96.0,0.0,0.0,-1.0,0.0,88.0,1.0
ZDT1,654,793,1,0,1,100,51,0.48,30,False,0.3521409913419128,1,74,0,0.0,7.0,93.0,0.0,0.0,69.0,1.0,74.0,1.0
ZDT1,658,796,1,0,1,100,51,0.43,36,False,0.642191868243629,1,77,0,0.0,28.0,3.0,0.0,0.0,2.0,1.0,77.0,1.0
ZDT1,662,799,1,0,1,100,51,0.74,18,False,0.49251782844832703,1,92,0,0.0,19.0,23.0,0.0,0.0,21.0,1.0,92.0,1.0
ZDT1,666,802,1,0,1,100,8,0.91,9,False,0.22287973049682305,1,100,0,0.0,41.0,40.0,0.0,0.0,40.0,1.0,100.0,1.0
ZDT1,670,805,1,0,1,100,7,0.9,10,False,0.15088528291032402,1,100,0,0.0,37.0,62.0,0.0,0.0,62.0,1.0,100.0,1.0
ZDT1,674,808,1,0,1,100,3,0.94,5,False,0.08023218384856806,1,99,0,0.0,48.0,97.0,0.0,0.0,96.0,1.0,99.0,1.0
ZDT1,678,811,1,0,1,100,51,0.67,26,False,0.26851138104050437,1,93,0,0.0,45.0,93.0,0.0,0.0,87.0,1.0,93.0,1.0
ZDT1,682,814,1,0,1,100,51,0.68,25,False,0.3187218324827632,1,92,0,0.0,9.0,85.0,0.0,0.0,78.0,1.0,92.0,1.0
ZDT1,686,817,1,0,1,100,51,0.7,26,False,0.4099753271527847,1,96,0,0.0,35.0,59.0,0.0,0.0,55.0,1.0,96.0,1.0
ZDT1,690,820,1,0,1,100,3,0.9,9,False,0.10787182435820468,1,99,0,0.0,55.0,62.0,0.0,0.0,61.0,1.0,99.0,1.0
ZDT1,694,823,1,0,1,100,51,0.62,26,False,0.4112973768517697,1,88,0,0.0,55.0,48.0,0.0,0.0,41.0,1.0,88.0,1.0
ZDT1,698,826,1,0,1,100,3,0.9,6,False,0.13559512900376866,1,95,0,0.0,42.0,21.0,0.0,0.0,20.0,1.0,95.0,1.0
ZDT1,702,829,1,0,1,100,51,0.75,19,False,0.38581413817692756,1,94,0,0.0,4.0,80.0,0.0,0.0,75.0,1.0,94.0,1.0
ZDT1,706,832,1,0,1,100,51,0.58,30,False,0.3434978830715877,1,87,0,0.0,7.0,92.0,0.0,0.0,81.0,1.0,87.0,1.0
ZDT1,710,835,1,0,1,100,5,0.9,9,False,0.14227754292861167,1,99,0,0.0,14.0,54.0,0.0,0.0,53.0,1.0,99.0,1.0
ZDT1,714,838,1,0,1,100,51,0.63,27,False,0.41259670175378266,1,90,0,0.0,37.0,56.0,0.0,0.0,48.0,1.0,90.0,1.0
ZDT1,718,841,1,0,1,100,51,0.57,31,False,0.5299895784161051,1,86,0,0.0,11.0,9.0,0.0,0.0,7.0,1.0,86.0,1.0
ZDT1,722,844,1,0,1,100,51,0.65,28,False,0.38762660326411713,1,92,0,0.0,43.0,36.0,0.0,0.0,31.0,1.0,92.0,1.0
ZDT1,726,847,1,0,1,100,51,0.46,40,False,0.8548110179912699,1,83,0,0.0,34.0,49.0,0.0,0.0,38.0,1.0,83.0,1.0
ZDT1,730,850,1,0,1,100,51,0.77,19,False,0.4382467236708114,1,94,0,0.0,52.0,45.0,0.0,0.0,43.0,1.0,94.0,1.0
ZDT1,734,853,1,0,1,100,51,0.55,35,False,0.4057944805343613,1,87,0,0.0,30.0,83.0,0.0,0.0,74.0,1.0,87.0,1.0
ZDT1,738,856,1,0,1,100,51,0.67,22,False,0.3223487389796851,1,87,0,0.0,54.0,79.0,0.0,0.0,67.0,1.0,87.0,1.0
ZDT1,742,859,1,0,1,100,11,0.93,6,False,0.21567335760256615,1,99,0,0.0,13.0,48.0,0.0,0.0,47.0,1.0,99.0,1.0
ZDT1,746,862,1,0,1,100,3,0.94,5,False,0.08661328646052778,1,98,0,0.0,62.0,71.0,0.0,0.0,69.0,1.0,98.0,1.0
ZDT1,750,865,1,0,1,100,51,0.68,26,False,0.38241531432711634,1,94,0,0.0,63.0,88.0,0.0,0.0,83.0,1.0,94.0,1.0
ZDT1,754,868,1,0,1,100,51,0.64,28,False,0.5380471390274751,1,90,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0
ZDT1,758,871,1,0,1,100,51,0.68,26,False,0.2728220917691583,1,92,0,0.0,57.0,99.0,0.0,0.0,91.0,1.0,92.0,1.0
ZDT1,762,874,1,0,1,100,3,0.98,2,False,0.06418063245124965,1,100,0,0.0,94.0,82.0,0.0,0.0,82.0,1.0,100.0,1.0
ZDT1,766,877,1,0,1,100,19,0.9,9,False,0.1861500384923878,1,99,0,0.0,64.0,92.0,0.0,0.0,91.0,1.0,99.0,1.0
ZDT1,770,880,1,0,1,100,51,0.77,16,False,0.5226894780807552,1,93,0,0.0,40.0,10.0,0.0,0.0,9.0,1.0,93.0,1.0
ZDT1,774,883,1,0,1,100,4,0.95,5,False,0.23196697561691812,1,100,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0
ZDT1,778,886,1,0,1,100,3,0.92,7,False,0.12267794830482272,1,99,0,0.0,33.0,32.0,0.0,0.0,32.0,1.0,99.0,1.0
ZDT1,782,889,1,0,1,100,2,0.96,1,False,0.08121357010447951,1,96,0,0.0,65.0,30.0,0.0,0.0,28.0,1.0,96.0,1.0
ZDT1,786,892,1,0,1,100,51,0.5,30,False,0.44774473315105157,2,79,0,0.0,21.0,27.0,0.0,0.0,-1.0,0.0,79.0,1.0
ZDT1,790,895,1,0,1,100,51,0.81,12,False,0.3831797142364086,3,92,0,0.0,66.0,80.0,0.0,0.0,-1.0,0.0,92.0,1.0
ZDT1,794,898,1,0,1,100,51,0.63,28,False,0.4152095512649198,1,91,0,0.0,39.0,64.0,0.0,0.0,56.0,1.0,91.0,1.0
ZDT1,798,901,1,0,1,100,51,0.62,25,False,0.46079697023656446,1,86,0,0.0,22.0,49.0,0.0,0.0,42.0,1.0,86.0,1.0
ZDT1,802,904,1,0,1,100,51,0.59,34,False,0.32041897907939615,1,93,0,0.0,4.0,69.0,0.0,0.0,65.0,1.0,93.0,1.0
ZDT1,806,907,1,0,1,100,51,0.6,30,False,0.33846861602699496,1,87,0,0.0,38.0,70.0,0.0,0.0,60.0,1.0,87.0,1.0
ZDT1,810,910,1,0,1,100,51,0.7,21,False,0.5269693687985443,1,91,0,0.0,16.0,20.0,0.0,0.0,18.0,1.0,91.0,1.0
ZDT1,814,913,1,0,1,100,51,0.59,33,False,0.48934762994467346,1,91,0,0.0,50.0,25.0,0.0,0.0,22.0,1.0,91.0,1.0
