label,exp,tier,dist,problema,obj,it,incremento,Nmin,na_banda
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,2,2,120.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,2,3,235.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,2,4,143.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,2,5,149.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,2,6,206.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,2,7,227.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,2,8,223.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,2,9,140.0,120,True
swap_medium-mvns_DTLZ2,sweep-medium-mvns,medium,mvns,DTLZ2,2,10,120.0,120,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,0,1,332.0,200,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,0,2,244.0,200,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,0,3,222.0,200,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,0,4,200.0,200,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,0,5,254.0,200,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,0,6,298.0,200,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,0,7,250.0,200,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,0,8,200.0,200,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,1,1,212.0,200,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,1,2,386.0,200,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,1,3,200.0,200,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,1,4,205.0,200,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,1,5,223.0,200,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,1,6,223.0,200,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,1,7,305.0,200,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,1,8,246.0,200,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,2,1,205.0,200,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,2,2,305.0,200,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,2,3,248.0,200,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,2,4,268.0,200,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,2,5,215.0,200,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,2,6,200.0,200,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,2,7,355.0,200,True
swap_medium-mvns_MMF16_20,sweep-medium-mvns,medium,mvns,MMF16_20,2,8,204.0,200,True
swap_medium-mvns_WFG9,sweep-medium-mvns,medium,mvns,WFG9,0,1,220.0,220,True
swap_medium-mvns_WFG9,sweep-medium-mvns,medium,mvns,WFG9,0,6,398.0,220,True
swap_medium-mvns_WFG9,sweep-medium-mvns,medium,mvns,WFG9,1,1,327.0,220,True
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,0,1,566.0,300,True
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,0,2,507.0,300,True
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,0,3,315.0,300,True
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,0,4,312.0,300,True
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,0,5,300.0,300,True
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,1,1,334.0,300,True
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,1,2,303.0,300,True
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,1,3,518.0,300,True
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,1,4,313.0,300,True
swap_medium-mvns_ZDT1,sweep-medium-mvns,medium,mvns,ZDT1,1,5,532.0,300,True
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,0,1,113.0,100,True
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,0,2,166.0,100,True
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,0,3,165.0,100,True
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,0,4,138.0,100,True
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,0,5,100.0,100,True
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,0,6,328.0,100,False
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,0,8,100.0,100,True
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,1,1,143.0,100,True
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,1,2,145.0,100,True
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,1,3,138.0,100,True
swap_medium-mvns_ZDT4,sweep-medium-mvns,medium,mvns,ZDT4,1,4,104.0,100,True
swap_small-lhs_DTLZ2,sweep-small-lhs,small,lhs,DTLZ2,0,1,228.0,120,True
swap_small-lhs_DTLZ2,sweep-small-lhs,small,lhs,DTLZ2,0,2,143.0,120,True
swap_small-lhs_DTLZ2,sweep-small-lhs,small,lhs,DTLZ2,1,1,125.0,120,True
swap_small-lhs_DTLZ2,sweep-small-lhs,small,lhs,DTLZ2,1,2,120.0,120,True
swap_small-lhs_DTLZ2,sweep-small-lhs,small,lhs,DTLZ2,1,3,126.0,120,True
swap_small-lhs_DTLZ2,sweep-small-lhs,small,lhs,DTLZ2,2,1,229.0,120,True
swap_small-lhs_DTLZ2,sweep-small-lhs,small,lhs,DTLZ2,2,2,142.0,120,True
swap_small-lhs_MMF16_20,sweep-small-lhs,small,lhs,MMF16_20,0,1,339.0,200,True
swap_small-lhs_MMF16_20,sweep-small-lhs,small,lhs,MMF16_20,0,2,280.0,200,True
swap_small-lhs_MMF16_20,sweep-small-lhs,small,lhs,MMF16_20,1,1,381.0,200,True
swap_small-lhs_MMF16_20,sweep-small-lhs,small,lhs,MMF16_20,1,2,238.0,200,True
swap_small-lhs_MMF16_20,sweep-small-lhs,small,lhs,MMF16_20,2,1,250.0,200,True
swap_small-lhs_MMF16_20,sweep-small-lhs,small,lhs,MMF16_20,2,2,369.0,200,True
swap_small-lhs_WFG9,sweep-small-lhs,small,lhs,WFG9,0,1,229.0,220,True
swap_small-lhs_WFG9,sweep-small-lhs,small,lhs,WFG9,1,1,229.0,220,True
swap_small-lhs_ZDT1,sweep-small-lhs,small,lhs,ZDT1,0,1,465.0,300,True
swap_small-lhs_ZDT1,sweep-small-lhs,small,lhs,ZDT1,0,2,464.0,300,True
swap_small-lhs_ZDT1,sweep-small-lhs,small,lhs,ZDT1,1,1,303.0,300,True
swap_small-lhs_ZDT1,sweep-small-lhs,small,lhs,ZDT1,1,3,326.0,300,True
swap_small-lhs_ZDT4,sweep-small-lhs,small,lhs,ZDT4,0,1,155.0,100,True
swap_small-lhs_ZDT4,sweep-small-lhs,small,lhs,ZDT4,0,2,154.0,100,True
swap_small-lhs_ZDT4,sweep-small-lhs,small,lhs,ZDT4,1,1,103.0,100,True
swap_small-mvns_DTLZ2,sweep-small-mvns,small,mvns,DTLZ2,0,1,120.0,120,True
swap_small-mvns_DTLZ2,sweep-small-mvns,small,mvns,DTLZ2,0,2,124.0,120,True
swap_small-mvns_DTLZ2,sweep-small-mvns,small,mvns,DTLZ2,0,3,127.0,120,True
swap_small-mvns_DTLZ2,sweep-small-mvns,small,mvns,DTLZ2,1,1,190.0,120,True
swap_small-mvns_DTLZ2,sweep-small-mvns,small,mvns,DTLZ2,1,2,181.0,120,True
swap_small-mvns_DTLZ2,sweep-small-mvns,small,mvns,DTLZ2,2,1,213.0,120,True
swap_small-mvns_DTLZ2,sweep-small-mvns,small,mvns,DTLZ2,2,2,158.0,120,True
swap_small-mvns_MMF16_20,sweep-small-mvns,small,mvns,MMF16_20,0,1,200.0,200,True
swap_small-mvns_MMF16_20,sweep-small-mvns,small,mvns,MMF16_20,0,2,214.0,200,True
swap_small-mvns_MMF16_20,sweep-small-mvns,small,mvns,MMF16_20,0,3,205.0,200,True
swap_small-mvns_MMF16_20,sweep-small-mvns,small,mvns,MMF16_20,1,1,267.0,200,True
swap_small-mvns_MMF16_20,sweep-small-mvns,small,mvns,MMF16_20,1,2,352.0,200,True
swap_small-mvns_MMF16_20,sweep-small-mvns,small,mvns,MMF16_20,2,1,332.0,200,True
swap_small-mvns_MMF16_20,sweep-small-mvns,small,mvns,MMF16_20,2,2,287.0,200,True
swap_small-mvns_WFG9,sweep-small-mvns,small,mvns,WFG9,0,1,222.0,220,True
swap_small-mvns_WFG9,sweep-small-mvns,small,mvns,WFG9,0,3,236.0,220,True
swap_small-mvns_WFG9,sweep-small-mvns,small,mvns,WFG9,1,1,220.0,220,True
swap_small-mvns_ZDT1,sweep-small-mvns,small,mvns,ZDT1,0,1,425.0,300,True
swap_small-mvns_ZDT1,sweep-small-mvns,small,mvns,ZDT1,0,2,504.0,300,True
swap_small-mvns_ZDT1,sweep-small-mvns,small,mvns,ZDT1,1,1,302.0,300,True
swap_small-mvns_ZDT1,sweep-small-mvns,small,mvns,ZDT1,1,2,308.0,300,True
swap_small-mvns_ZDT1,sweep-small-mvns,small,mvns,ZDT1,1,3,319.0,300,True
swap_small-mvns_ZDT4,sweep-small-mvns,small,mvns,ZDT4,0,1,142.0,100,True
swap_small-mvns_ZDT4,sweep-small-mvns,small,mvns,ZDT4,0,2,167.0,100,True
swap_small-mvns_ZDT4,sweep-small-mvns,small,mvns,ZDT4,1,1,188.0,100,True
