problema,D,M,geracao,n_treino,lote_log,nivel,ramo_QU,n_front1_log,n_front1_rec,n_front2_log,n_front2_rec,lote_rec,fit1max_log,fit1max_rec,fit1min_log,fit1min_rec,fit1med_log,fit1med_rec,fit2med_log,fit2med_rec,fit3med_log,fit3med_rec,Qmin_log,Qmin_rec,Qmax_log,Qmax_rec,Umin_log,Umin_rec,Umax_log,Umax_rec,Upool_log,Upool_rec,s0_obsmax,s0_eq,s0_corr,s0_int,s0_max_teorico,s1_relmed,s1_relmed_ddof0,dmu_max,dmu_med,dmu_med_rel,rcond,solved,n_pool,fe_treino_max,hp_n
ZDT1,30,2,97,653,3,3,True,16,16,7,7,3,0.012348764210657502,0.012348753075280055,0.0022600774099425097,0.002260077451379794,0.009437804359577166,0.009437817899966219,75.31884785229198,75.52324730370674,-3.687022886401905,-3.6869665795675246,9.0,9,15.0,15,4.0,4,12.0,12,398,398,398.0,0.94,0.9999836461181465,1.0,398,0.0007540221573616376,0.18348562129221685,0.029880992602556944,0.00025310880379425527,0.0008408594453858335,5.456117254645157e-14,True,200,652,653
ZDT1,30,2,98,656,4,3,True,27,27,18,18,4,0.04370955737914522,0.04370958072789108,0.0,0.0,0.0025408214322403047,0.0025408217959645776,93.05926385789076,93.05687452197162,-0.8874327077195657,-0.8874169806731516,21.0,21,36.0,36,4.0,4,34.0,34,392,392,392.0,0.91,0.999971559253515,1.0,398,0.00030656638072914686,0.18359931532364054,0.01276491250609979,0.0002934382887112008,0.0019340444664490673,5.4224134259776776e-14,True,200,655,656
ZDT1,30,2,99,660,5,3,True,56,56,15,15,5,0.02082719641666916,0.02082719482974102,3.3643576976775252e-06,3.3642665513110293e-06,0.00018307221167523924,0.00018306696870978856,20.92683668681279,21.397175750236784,0.02109033788635239,0.021095043746754527,17.0,17,30.0,30,6.0,6,28.0,28,374,374,374.0,0.98,0.9999947784326199,1.0,398,0.0005383774017363519,0.1834013176250548,0.016611378319794312,0.0001371089715513918,0.0007249538189174999,5.371329745784763e-14,True,200,659,660
ZDT1,30,2,100,665,4,3,True,28,28,10,10,4,0.0808669813579398,0.08086697794068576,0.0007455401683119367,0.0007455551999041021,0.019811256080473866,0.019811247990425388,71.21937070299899,71.17717341523485,-1.193699710456538,-1.1936767474362568,12.0,12,20.0,20,2.0,2,18.0,18,396,396,396.0,0.955,0.9999772794007885,1.0,398,0.0005133129561952323,0.1838386532566945,0.009041505487402901,0.00036546209594234824,0.005599522164300558,5.3214497320102475e-14,True,200,664,665
ZDT1,30,2,101,669,3,3,True,35,35,5,5,3,0.06810870225126417,0.06810870810322572,0.015566546902022617,0.015566557240573396,0.01850702785038809,0.01850703515695401,71.45871520515911,71.5071229468249,0.350412032594491,0.35041400061163586,8.0,8,11.0,11,2.0,2,8.0,8,384,384,384.0,0.965,0.9999912093434894,1.0,398,0.0005435666012285355,0.18348036219918473,0.011890555440913886,0.0003128826295064613,0.0012092696223949273,5.284657981390878e-14,True,200,668,669
ZDT1,30,2,102,672,4,3,True,59,59,13,13,4,0.09252168576251685,0.09252167241027631,5.1665545569790083e-05,5.166531765216087e-05,0.016753208528515133,0.0167532126257759,86.40065128503677,86.56589354358948,-0.2798115073753495,-0.279803484409058,17.0,17,26.0,26,8.0,8,24.0,24,390,390,390.0,0.89,0.9999264013732712,1.0,398,0.0005153829670370485,0.1838479373558136,0.01771391904912889,0.000899259939615149,0.024853506869314562,5.262373781922839e-14,True,200,671,672
ZDT1,30,2,103,676,3,3,True,30,30,9,9,3,0.07995043687074221,0.07995043663074296,5.169788133797121e-05,5.169787649994453e-05,0.004572064577233058,0.004572064442734683,20.909198743020482,20.905274559647296,-0.24930388189073413,-0.24929938820423558,12.0,12,19.0,19,6.0,6,16.0,16,394,394,394.0,0.965,0.9999934257944285,1.0,398,0.00031036861806180713,0.18354463600215717,0.008242478972533718,9.188076979338433e-05,0.0005389737236699889,5.230707127031655e-14,True,200,675,676
ZDT1,30,2,104,679,4,3,True,25,25,8,8,4,0.06964506513805543,0.06964506269202841,0.00022248654488959962,0.00022248654432838189,0.01037498079992882,0.010374977453181347,74.19134855329467,74.18346253677919,-0.2764054830552658,-0.2764032001105079,12.0,12,16.0,16,4.0,4,14.0,14,380,380,380.0,0.95,0.999983340712404,1.0,398,0.0004277945500810571,0.18354720878030834,0.012260018906090409,0.0003177655574173599,0.000777357596129618,5.187644972509647e-14,True,200,678,679
ZDT1,30,2,105,683,3,3,True,36,36,9,9,3,0.020244216482754547,0.020244207303513444,0.00022919577562715253,0.00022919573006656424,0.002686081682111402,0.002686086283086808,9.041069541339382,8.986155140306437,-1.9228449323903563,-1.922829228496994,13.0,13,19.0,19,4.0,4,16.0,16,398,398,398.0,0.955,0.9999862995757716,1.0,398,0.0004728643175563584,0.1835694563416023,0.010927654395345598,0.000279301778040697,0.0006367467081210946,5.1347365059002723e-14,True,200,682,683
ZDT1,30,2,106,686,4,3,True,26,26,14,14,4,0.03321858035066949,0.033218584507090844,0.00012022403244411548,0.00012022397929953299,0.002204220111965113,0.0022042198625704832,79.68389998608352,79.78048866332756,-0.3576545171488887,-0.3576465969235869,16.0,16,28.0,28,8.0,8,24.0,24,376,376,376.0,0.865,0.9998843161089528,1.0,398,0.0009945723966190314,0.18345542983615373,0.013104049663525075,0.0004476563917705789,0.001211248922587389,5.0224828549125737e-14,True,200,685,686
ZDT1,30,2,107,690,7,3,True,39,39,20,20,7,0.12987907482458946,0.1298790672985345,0.0,0.0,0.0006763774755056779,0.0006763773132219251,96.99753210819259,96.87885977589758,0.03652057914788564,0.036522577072901186,22.0,22,40.0,40,12.0,12,38.0,38,398,398,398.0,0.83,0.9999277930486654,1.0,398,0.0011667072888967458,0.18445172280029865,0.008162471582181752,0.0008566767873698922,0.007886097640222129,4.9951853445630244e-14,True,200,689,690
ZDT1,30,2,108,697,2,3,True,29,29,5,5,2,0.018207436885884824,0.018207440109168166,0.0,0.0,0.0008441616907183441,0.0008441722766447939,-0.6961132984710616,-0.7052241244819015,1.1639147665885745,1.1639005136094056,7.0,7,11.0,11,4.0,4,8.0,8,390,390,390.0,0.95,0.9999823182850752,1.0,398,0.0001720918414962052,0.1835340485796383,0.00764638785040006,9.689923292022229e-05,0.0004357644084728211,4.941560763773275e-14,True,200,696,697
ZDT1,30,2,109,699,6,3,True,50,50,16,16,6,0.02038828316654356,0.02038829421622173,3.324320274022963e-05,3.324175895635939e-05,0.005783207966090606,0.005783205241575388,126.44279794161307,126.30599515912763,-0.5951422788139168,-0.5951315068014082,19.0,19,32.0,32,2.0,2,30.0,30,390,390,390.0,0.94,0.999965198245033,1.0,398,0.0005880134679991576,0.18398353005839801,0.016281087999232113,0.0004443093327495262,0.003944967968674267,4.9192683655428535e-14,True,200,698,699
ZDT1,30,2,110,705,3,3,True,38,38,13,13,3,0.028699016050441756,0.028699016455724632,0.0,0.0,3.076514136010015e-05,3.076517997311213e-05,2.827139599671497,2.845854402781697,-0.2764004620640557,-0.2763960922602564,16.0,16,25.0,25,10.0,10,24.0,24,384,384,384.0,0.92,0.9999615247908936,1.0,398,0.0004920443663857072,0.1835633875848044,0.010175590927246958,0.00014540185657097027,0.00030402801870478075,4.859770262617159e-14,True,200,704,705
ZDT1,30,2,111,708,5,3,True,29,29,14,14,5,0.08978506078443838,0.08978507126899195,0.0,0.0,0.0,0.0,10.228734045805098,10.182255090716353,-0.18801157342399838,-0.18800794192793546,16.0,16,29.0,29,4.0,4,26.0,26,394,394,394.0,0.945,0.9999755718651347,1.0,398,0.0005904926007072261,0.18384067621048378,0.0077788800408598036,0.0002841418605452617,0.0005932032031491164,4.810813725317678e-14,True,200,707,708
ZDT1,30,2,112,713,2,3,True,36,36,2,2,2,0.029803117316284045,0.029803083320940393,0.010778287222670066,0.010778307318915993,0.020290702269477053,0.020290695319928193,-10.754019823308042,-10.584427952933765,-0.43533790670234307,-0.4353303089228575,4.0,4,5.0,5,2.0,2,2.0,2,394,394,394.0,0.895,0.9998487067615621,1.0,398,0.00048401607570626307,0.18363443629140677,0.023010117234662175,0.0002187710778116525,0.0007904124712773525,4.770969424325025e-14,True,200,712,713
ZDT1,30,2,113,715,3,3,True,17,17,13,13,3,0.07403133562961711,0.07403132654648267,0.0001439377033188305,0.0001439306937903173,0.027672252895397233,0.02767226723635321,107.22910739741047,107.279356917119,-1.6654371926954719,-1.6654197707102867,16.0,16,25.0,25,8.0,8,24.0,24,386,386,386.0,0.965,0.9999773634285448,1.0,398,0.00027380547896277917,0.18357929357372402,0.018432523065712303,0.00024730594304855913,0.001053795940624383,4.757496589762664e-14,True,200,714,715
ZDT1,30,2,114,718,4,3,True,77,77,28,28,3,0.04735461839230017,0.047354634752045606,0.000268986908216029,0.0002689869454313154,0.007590701879194833,0.0075907004773258235,71.84316068775186,71.81022640292213,-0.20616805314408956,-0.20616497869923478,31.0,31,50.0,50,8.0,10,54.0,54,390,390,390.0,0.88,0.9998688670053403,1.0,398,0.0006627691695103812,0.18356948504218237,0.03784356630058028,0.0003790170209887478,0.0018905577748670125,4.7190334466857327e-14,True,200,717,718
ZDT1,30,2,115,722,2,3,True,57,57,10,10,2,0.11135361978709864,0.11135360645125386,0.0006226957054437654,0.0006226973100950661,0.01670524808669041,0.01670524572697947,53.68671008878725,53.77985106231063,-0.26562163411408335,-0.26561915463389596,13.0,13,20.0,20,8.0,8,16.0,16,382,382,382.0,0.955,0.999969141057347,1.0,398,0.0003159443370017184,0.1836788538813575,0.007235854922328144,0.00015675309671348003,0.0005829546541475343,4.694446664913928e-14,True,200,721,722
ZDT1,30,2,116,724,5,3,True,28,28,19,19,5,0.01943743065964714,0.01943742767890716,0.0,0.0,0.0003025350828328244,0.0003025349745464694,86.2387994843283,86.21400250992156,-0.6494553092193431,-0.6494433006737381,22.0,22,39.0,39,6.0,6,36.0,36,390,390,390.0,0.945,0.9999821430885178,1.0,398,0.0006334473859467803,0.18374112405542364,0.010033743164967746,0.00022534908145921406,0.0006095836114678587,4.683337762990684e-14,True,200,723,724
ZDT1,30,2,117,729,3,3,True,34,34,14,14,3,0.13074214782629492,0.1307421454193828,2.3211795204591823e-05,2.3211813835077866e-05,0.012529183592177487,0.012529185122366546,90.01503110106202,90.0139947259886,-0.6641244182884045,-0.6641128925984958,21.0,21,25.0,25,4.0,4,26.0,26,390,390,390.0,0.865,0.9998946546907873,1.0,398,0.00027955603278143895,0.18357174164914075,0.015047472203150392,0.00023482672391583748,0.0012115884496710697,4.514050165439815e-14,True,200,728,729
ZDT1,30,2,118,732,5,3,True,29,29,18,18,5,0.25345324776455547,0.25345324160506233,0.0003380593667277054,0.0003380544672307306,0.013446895911606943,0.013446902919639653,79.07681223892612,79.07937195169507,-2.6584233516666576,-2.6583702019706834,20.0,20,35.0,35,6.0,6,34.0,34,394,394,394.0,0.945,0.999981597587524,1.0,398,0.00029290505860563753,0.183505302281658,0.006125957588665187,0.0001916282343081832,0.02711832806605951,4.2454183510577905e-14,True,200,731,732
ZDT1,30,2,119,737,5,3,True,61,61,30,30,5,0.03864014369086824,0.0386401467431758,0.0,0.0,0.00736940666793498,0.0073694101085478025,144.6908963365983,144.63184469297994,-0.08940789695734791,-0.08940542522759642,32.0,32,55.0,55,14.0,14,58.0,58,392,392,392.0,0.81,0.9997701899418935,1.0,398,0.00041562059652892777,0.18367724868722332,0.00886124954558909,0.000557788083884958,0.01642032164470882,4.193762629431251e-14,True,200,736,737
ZDT1,30,2,120,742,3,3,True,26,26,8,9,3,0.10462302283108091,0.10462302442144121,3.287460742108653e-05,3.2874570201709644e-05,0.0005966566342255944,0.000992001818917824,87.31100045106088,87.02461268065963,-0.1626471579056952,-0.19494614913128316,10.0,11,16.0,18,6.0,6,14.0,16,390,390,390.0,0.935,0.9999760844043194,1.0,398,0.0004559096118095336,0.1837791446990466,0.03642837447114289,0.00039536674739792943,0.0018228162362186405,4.1679273856988464e-14,True,200,741,742
ZDT1,30,2,121,745,3,3,True,40,40,9,9,3,0.026710936591670686,0.026710941828455206,3.319657580317043e-05,3.3196660930777215e-05,0.0008156514883373891,0.00081565166557481,132.9187797255458,132.9054191255418,-0.08743401433119095,-0.08743284491356462,11.0,11,18.0,18,6.0,6,16.0,16,390,392,390.0,0.965,0.9999920371470704,1.0,398,0.00046889488826560693,0.183664488882188,0.012221104581840336,0.0002992554218508303,0.0014838571188443084,4.151432398616014e-14,True,200,744,745
ZDT1,30,2,122,748,3,3,True,24,24,13,13,3,0.1443656241268878,0.14436562848238682,0.00033419825456337815,0.00033419818692881353,0.019715539020878636,0.01971553381404928,73.33727735962799,73.30295096721966,-1.4666703340933291,-1.4666454371035798,15.0,15,25.0,25,2.0,2,24.0,24,396,396,396.0,0.93,0.9999811992385194,1.0,398,0.0004564196426403153,0.18368644805935408,0.006758582661859691,0.00023051207479252156,0.0010649642560626436,4.135807706903624e-14,True,200,747,748
ZDT1,30,2,123,751,1,3,True,43,43,2,2,1,0.036789754666845066,0.03678976975853948,0.011901406676766962,0.01190139602852082,0.024345580671806012,0.02434558289353015,26.496638320810533,26.759858852019534,0.43290862888175485,0.432903702276235,4.0,4,5.0,5,2.0,2,2.0,2,390,390,390.0,0.9,0.9999288601360001,1.0,398,0.0005457671122089242,0.1832888379113506,0.028204314468894154,0.00041519757327712625,0.0010882107218302302,4.108322964118516e-14,True,200,750,751
ZDT1,30,2,124,752,2,3,True,29,29,4,4,2,0.035912876390550685,0.035912871047695,0.0023066029361697715,0.002306589063480441,0.004858579789342933,0.004858587389167758,49.65234581311233,49.80739413968695,-0.04025852522992768,-0.04025135118718026,6.0,6,8.0,8,4.0,4,6.0,6,394,394,394.0,0.955,0.9999813224233881,1.0,398,0.00045126926223468353,0.1837959653898783,0.0087016363395378,0.0001930902321749528,0.0016021451833916841,4.10334324710951e-14,True,200,751,752
ZDT1,30,2,125,754,5,3,True,49,49,18,18,5,0.02466391843764623,0.02466391471240066,0.0,0.0,0.0006113580366607866,0.000611357959195281,141.6951224543994,141.80971778371895,-0.5040397127079559,-0.5040294792997884,20.0,20,36.0,36,10.0,10,34.0,34,390,390,390.0,0.98,0.9999914360643724,1.0,398,0.0004734242074664444,0.1835922058215359,0.006801886425819248,0.0002860844763601378,0.0009631040074895567,4.0811774951931544e-14,True,200,753,754
ZDT1,30,2,126,759,5,3,True,34,34,8,8,5,0.021683972630125226,0.021683917903260852,0.0,0.0,0.0037375594729562216,0.003737560739753812,37.3562691538326,37.34725222205452,0.4755731922283861,0.4755702790207579,11.0,11,18.0,18,4.0,4,14.0,14,376,376,376.0,0.965,0.9998878834129724,1.0,398,0.0005983320930299976,0.183663256551698,0.01688390434719622,0.0003153121651848778,0.000982065726221278,4.039310279898729e-14,True,200,758,759
ZDT1,30,2,127,764,4,3,True,40,40,9,9,4,0.06674161638929133,0.06674161766764601,7.174004813453871e-06,7.175132640480086e-06,0.0011059212023536236,0.0011059212386306167,10.494233856672494,10.49149805129855,-0.037458141488648775,-0.03745785899809562,11.0,11,17.0,17,6.0,6,16.0,16,394,394,394.0,0.93,0.9999615849284352,1.0,398,0.0005238736622082143,0.1835831485514145,0.011384419747628272,0.00014898285650044585,0.0006042498662116543,4.0131338248660374e-14,True,200,763,764
ZDT1,30,2,128,768,2,3,True,27,27,3,3,2,0.042420431573655604,0.042420455127720295,0.0013301063144498674,0.0013301062529061545,0.010635400888846513,0.010635425895878736,37.15265763023247,37.43093880900415,-1.1663145078862402,-1.1662916120840237,5.0,5,7.0,7,2.0,2,4.0,4,392,392,392.0,0.925,0.9999372194493429,1.0,398,0.00028732677665008275,0.18340015323828382,0.015679878124501556,0.00019155844821749923,0.0005409045412703143,3.991346662253841e-14,True,200,767,768
ZDT1,30,2,129,770,2,3,True,38,38,7,7,2,0.07375581748863036,0.0737558171700462,0.0,0.0,0.013885245999620516,0.013885240299621876,5.91885210200418,5.876842583238613,-0.16397642171345805,-0.16396401164820418,9.0,9,14.0,14,6.0,6,12.0,12,396,396,396.0,0.9,0.9999688356445234,1.0,398,0.0004332076597012302,0.1835906466311979,0.011703366122674197,0.00022125337196499117,0.0003685326294884947,3.9691005013848297e-14,True,200,769,770
ZDT1,30,2,130,772,2,3,True,49,49,12,12,2,0.06089490825590038,0.0608949472963074,0.0,0.0,0.0,0.0,35.84554428296583,35.841210783750284,0.3844315682656401,0.3844273658178281,13.0,13,30.0,30,8.0,8,22.0,22,394,394,394.0,0.95,0.9999883640057369,1.0,398,0.000410226132146343,0.18363962269255235,0.010598095308523625,0.0002556011703536143,0.0023419575405314013,3.9590415434914434e-14,True,200,771,772
ZDT1,30,2,131,774,1,2,False,47,47,1,1,1,0.043308177015317126,0.04330817723020214,0.043308177015317126,0.04330817723020214,0.043308177015317126,0.04330817723020214,-6.168191658503801,-6.284292096097488,1.2028093368688906,1.2027931759075727,,3,,3,,0,,0,384,384,384.0,0.965,0.9999859947138341,1.0,398,0.00044967488256840275,0.18366854187653248,0.0071989421267062426,0.0001676650281297043,0.0006410232646769855,3.945591616326903e-14,True,200,773,774
ZDT1,30,2,132,775,4,3,True,51,51,9,9,4,0.03733140617419094,0.03733140364123336,0.0,0.0,0.0022644571747451603,0.002264486243629571,91.1532886190352,91.12033743516076,0.6457744326675933,0.6457697057776386,11.0,11,19.0,19,6.0,6,16.0,16,382,382,382.0,0.97,0.9999847363944552,1.0,398,0.0003530694869608484,0.18370846977362157,0.007403183670248836,0.0002545183849038679,0.0012780079629464718,3.939844536010541e-14,True,200,774,775
ZDT1,30,2,133,779,3,3,True,61,61,17,17,3,0.021805585302822304,0.021805578210441896,0.0,0.0,0.00037557156410596696,0.00037557102593327636,142.80063254132733,142.75319362943992,-0.030038819494786654,-0.030034946918021888,19.0,19,34.0,34,6.0,6,32.0,32,370,370,370.0,1.0,1.0,1.0,398,0.00036227030698695846,0.1836802551431581,0.007807362999301404,0.0002657798904692754,0.0011587733920293347,3.908294440368587e-14,True,200,778,779
ZDT1,30,2,134,782,3,3,True,23,23,6,6,3,0.09284014659823456,0.09284015284202989,0.00024282950868020035,0.00024282956794495318,0.0009747086966939442,0.000974708665583036,91.83857991976325,91.81022425118135,-0.8556802588714745,-0.8556625656783581,8.0,8,13.0,13,0.0,0,10.0,10,382,382,382.0,0.985,0.9999959327582981,1.0,398,0.0006043248013235828,0.18387850775811992,0.00678127451101318,0.0001364346396011129,0.0005429175077194402,3.892052435638387e-14,True,200,781,782
ZDT1,30,2,135,785,4,3,True,43,43,21,21,5,0.1037861394733211,0.10378613217972495,0.0,0.0,0.0004491833325359247,0.0004491832783326266,167.54609739257938,167.6142233616556,-0.19759062076185974,-0.19758680238737725,23.0,23,42.0,43,10.0,8,40.0,40,386,386,386.0,0.93,0.9999805160370053,1.0,398,0.0004472133184634975,0.18364808470947905,0.005295570765156299,0.0003005098340604917,0.0008367472721760869,3.8779332254399463e-14,True,200,784,785
ZDT1,30,2,136,789,3,3,True,37,37,10,10,3,0.035515248003444896,0.03551524138732058,1.1320705374017869e-05,1.1320701850044221e-05,0.006207969556298872,0.006207986535278799,36.36888562234388,36.411554081656504,-0.12316265079072802,-0.12315691130788764,12.0,12,21.0,21,4.0,4,18.0,18,380,380,380.0,0.865,0.999769332032553,1.0,398,0.0005190093280423626,0.18361223432206147,0.01809558761306107,0.00021291924841548848,0.0007886679506215066,3.855747969198067e-14,True,200,788,789
ZDT1,30,2,137,792,3,3,True,24,24,12,12,3,0.02716255831972368,0.027162566288241263,6.596963672278466e-05,6.598682166325531e-05,0.000758882530639858,0.0007588823610038531,41.39406681461777,41.394567569412175,-0.9480076026333408,-0.9479869206770672,16.0,16,25.0,25,8.0,8,22.0,22,390,390,390.0,0.97,0.9999945006744638,1.0,398,0.0002803714928464751,0.18372298367265535,0.010060094122309238,7.791863757766748e-05,0.0004990950915289955,3.840279137493536e-14,True,200,791,792
ZDT1,30,2,138,795,7,3,True,42,42,20,20,7,0.03220203388721136,0.03220204026931699,6.954571298183748e-05,6.95458091958881e-05,0.001430235933337349,0.0014302355903558503,78.68560563462769,78.64250008828822,-0.6782270746909753,-0.6782114572852151,26.0,26,39.0,39,6.0,6,38.0,38,386,386,386.0,0.915,0.999957878233828,1.0,398,0.0005450039206977716,0.18373809325967377,0.015318181540351361,0.00044651536154560745,0.0024833244413940917,3.815406494702028e-14,True,200,794,795
ZDT1,30,2,139,802,3,3,True,22,22,7,7,3,0.08297517116477024,0.08297517218027188,0.00036778619396542374,0.0003677862243262962,0.004442727156645301,0.004442720783603429,82.62470845191245,82.57725968788145,0.04296880360031609,0.04297005568514578,9.0,9,15.0,15,4.0,4,12.0,12,396,396,396.0,0.995,0.9999981450391666,1.0,398,0.00042672769150403823,0.18382599385977216,0.0038501271919813007,0.00026306955875732285,0.0011375203804068657,3.7738203707822904e-14,True,200,801,802
ZDT1,30,2,140,805,3,3,True,47,47,7,7,3,0.019059504540529085,0.01905951143234627,2.835837738125388e-05,2.8358354980077913e-05,0.0006996343192183182,0.0006996343968453233,12.147435875481392,12.175583581905812,-0.016908568498526098,-0.016907201148569584,9.0,9,14.0,14,4.0,4,12.0,12,380,380,380.0,0.99,0.9999978383489311,1.0,398,0.0006460825003035109,0.18363360126826983,0.003998991975095123,0.0001721204211202476,0.0009831215704603602,3.750837343044882e-14,True,200,804,805
ZDT1,30,2,141,808,3,3,True,39,39,17,17,3,0.05014421817355684,0.050144213732127754,0.0,0.0,0.00020901383623743615,0.00020901350783155033,181.86706674175502,181.86502391449176,-0.0693431821690638,-0.06934282969450578,19.0,19,35.0,35,10.0,10,32.0,32,392,392,392.0,0.96,0.9999847738123079,1.0,398,0.0002541319794656452,0.1835865171065346,0.009443455201108009,0.0001383314171068406,0.0006725952764264061,3.7375266305311184e-14,True,200,807,808
ZDT1,30,2,142,811,3,3,True,54,54,5,5,3,0.06900176096333589,0.06900175766697074,1.109700341992998e-05,1.1097004356116005e-05,0.0001659645846929141,0.00016596459553196077,20.1891545918661,20.51950676838169,-0.42987101122058624,-0.42986776429825113,8.0,8,11.0,11,4.0,4,8.0,8,388,388,388.0,0.965,0.9999871383958046,1.0,398,0.0004378859625722853,0.18352980648822098,0.009122707226197235,0.0002264743693656257,0.0017932208167996755,3.726390836324703e-14,True,200,810,811
ZDT1,30,2,143,814,5,3,True,70,70,16,16,5,0.044988213566136415,0.04498821290744799,0.0,0.0,0.00043316198652589054,0.0004331621539985089,121.01748483078838,120.86675183431362,0.23534478848684132,0.23534344993458944,18.0,18,35.0,35,2.0,2,30.0,30,392,392,392.0,0.975,0.9999915701603663,1.0,398,0.00041926518357288383,0.18376027219524765,0.010807684942847118,0.0002998754207510501,0.0012405266358079716,3.652904703822268e-14,True,200,813,814
ZDT1,30,2,144,819,6,3,True,46,46,13,13,6,0.05803177965221696,0.0580317804542699,2.276358049257965e-05,2.2763586931477675e-05,0.0009803087814491268,0.000980308801084094,32.384285667557805,32.37336024004617,-0.5135189262958751,-0.5135099902399816,16.0,16,26.0,26,4.0,4,24.0,24,394,394,394.0,0.98,0.999986765565633,1.0,398,0.00026969285003664305,0.18366924613858704,0.008435386756900698,0.00010328261171776987,0.0007550905328983405,3.635878780598617e-14,True,200,818,819
ZDT1,30,2,145,825,3,3,True,31,31,12,12,3,0.04491794101736163,0.04491794462520428,0.0,0.0,0.0011708685416809972,0.0011708539459412137,68.65887265271041,68.65572433888156,-0.1721569392836605,-0.17215166564164974,15.0,15,24.0,24,4.0,4,22.0,22,388,388,388.0,0.955,0.9999888698216031,1.0,398,0.0003722254398197411,0.18350227662627538,0.007270764501299709,0.00019242950623343802,0.001558654014791939,3.592195172574142e-14,True,200,824,825
ZDT1,30,2,146,828,3,3,True,60,59,12,13,3,0.05295820339504993,0.05295820339504993,8.213822400016113e-10,0.0,0.0023017670509832824,0.0021770953164833556,31.872770300137546,30.880653391825035,-0.3455582463215952,-0.25780560498242266,15.0,16,24.0,26,8.0,6,22.0,22,386,386,386.0,0.875,0.9994243829023804,1.0,398,0.00048259719729133754,0.18351458022384332,0.006023029956850223,0.00019035472047601587,0.000868785203232776,3.56874130331384e-14,True,200,827,828
ZDT1,30,2,147,831,2,3,True,35,35,11,11,2,0.13419948872828588,0.1341994846890662,0.00021301110580174143,0.00021301338617563115,0.02247412175144814,0.022474115817537665,151.69022342852944,151.6279133760254,-0.6525546692331637,-0.6525450152694248,13.0,13,22.0,22,4.0,4,20.0,20,386,386,386.0,0.94,0.9999842739232242,1.0,398,0.00041559477905974855,0.18350309419447527,0.008523926138877869,0.000320398707079228,0.002021299273769973,3.547024308146173e-14,True,200,830,831
ZDT1,30,2,148,833,3,3,True,29,29,11,11,3,0.044094593640567434,0.044094591208376076,0.004279210176473203,0.004279210099562725,0.01363387702200595,0.013633894839006303,77.081203281525,77.07306208316004,-1.1423032845691048,-1.14228590716084,14.0,14,22.0,22,0.0,0,20.0,20,390,390,390.0,0.9,0.999942159115643,1.0,398,0.0003453091465577156,0.18377754624883053,0.0054044610587880015,0.0002874226265703328,0.0019472463988254472,3.536002387174541e-14,True,200,832,833
ZDT1,30,2,149,836,3,3,True,27,27,11,11,3,0.06453979438848426,0.06453980448126445,0.00016534202453585833,0.0001653437500501731,0.0095470751993183,0.009547070592648199,128.31023055235255,128.27319109102245,-0.6707652340355392,-0.6707492595814983,13.0,13,21.0,21,8.0,8,20.0,20,376,376,376.0,0.9,0.999940537636716,1.0,398,0.001125060271300979,0.18343918248984808,0.023594446101924405,0.0004111867960050475,0.002276200052284739,3.508003557976667e-14,True,200,835,836
ZDT1,30,2,150,839,2,3,True,36,36,13,13,2,0.07483242088481334,0.07483241676344243,0.0,0.0,0.021087663037130056,0.021087644711203835,190.00742404852107,189.79334072285565,0.14115324343521013,0.1411525500479911,17.0,17,25.0,25,6.0,6,22.0,22,366,366,366.0,0.98,0.9999954197463755,1.0,398,0.00016935068114669205,0.1836057620545193,0.009858589299255982,9.181871428154409e-05,0.0012882249734921273,3.496065442603834e-14,True,200,838,839
ZDT1,30,2,151,841,3,3,True,61,61,21,21,3,0.05446713227873534,0.054467137846939816,0.0,0.0,0.00011752590407052444,0.00011752594330945165,155.35286836603746,155.3047653644462,-0.10444448749497495,-0.1044404642925656,23.0,23,42.0,42,8.0,8,40.0,40,398,398,398.0,0.925,0.9999688535738,1.0,398,0.0005129450976309646,0.18367272930854278,0.022182762942975387,0.0003867530685965903,0.001314214046492678,3.489037585107051e-14,True,200,840,841
ZDT1,30,2,152,844,5,3,True,32,32,11,11,5,0.08028549024329779,0.08028548833445692,0.0,0.0,0.0004898511947188811,0.0004898511223609689,117.71978809133998,117.75176624019514,-0.17947672328078967,-0.1794693749397993,13.0,13,21.0,21,6.0,8,20.0,20,378,378,378.0,0.945,0.999974537108855,1.0,398,0.0003450105914175165,0.1834421318524429,0.008450742112472653,0.00018656866078003986,0.000607294614701144,3.4744555686918215e-14,True,200,843,844
ZDT1,30,2,153,849,3,3,True,35,35,7,7,3,0.022408569677960326,0.02240856726128857,2.6091755597191374e-05,2.6091743838838402e-05,0.0030268891417667173,0.0030268893194523457,23.0339036908898,23.031866810662905,-0.2737017510787623,-0.27369682052449207,9.0,9,15.0,15,6.0,6,12.0,12,398,398,398.0,0.95,0.9999840487541334,1.0,398,0.0003307915452036149,0.18359415070427898,0.004775454610353336,0.00013317641768217925,0.0011155870437940263,3.4449916880491205e-14,True,200,848,849
ZDT1,30,2,154,852,5,3,True,35,35,13,13,5,0.08670204659887998,0.08670204501784601,0.0,0.0,8.98610029894417e-05,8.986103788958264e-05,195.08855523331692,194.95769883599132,0.07330904560573173,0.07330725718929898,15.0,15,28.0,28,6.0,6,24.0,24,380,380,380.0,0.955,0.9999880352046024,1.0,398,0.0004760003150709037,0.1838075119628379,0.004362815932836384,0.00016077224724408978,0.0009764694067783196,3.4210964185238074e-14,True,200,851,852
