problema,D,M,geracao,n_treino,lote_log,nivel,ramo_QU,n_front1_log,n_front1_rec,n_front2_log,n_front2_rec,lote_rec,fit1max_log,fit1max_rec,fit1min_log,fit1min_rec,fit1med_log,fit1med_rec,fit2med_log,fit2med_rec,fit3med_log,fit3med_rec,Qmin_log,Qmin_rec,Qmax_log,Qmax_rec,Umin_log,Umin_rec,Umax_log,Umax_rec,Upool_log,Upool_rec,s0_obsmax,s0_eq,s0_corr,s0_int,s0_max_teorico,s1_relmed,s1_relmed_ddof0,dmu_max,dmu_med,dmu_med_rel,rcond,solved,n_pool,fe_treino_max,hp_n,dupX,ninA,dif
ZDT3,30,2,157,831,3,3,True,60,60,10,10,3,0.1121656233723447,0.1121656309965904,0.0,0.0,0.0023091053582911,0.0023091070438781,24.515009511366337,24.480172208503063,0.1149335888463508,0.1149336441753412,13.0,13,20.0,20,4.0,4,16.0,16,378,378,378.0,0.615,0.997408842494633,1.0,398,0.0127757548597845,0.1885884099256882,0.0025215211135218,9.129075442615432e-05,0.0002119654232544,2.2977260605344382e-10,True,200,830,831,22,0,0
ZDT3,30,2,158,834,3,3,True,77,77,28,28,3,0.1116507721541606,0.1116507758787798,0.0,0.0,0.0,0.0,38.95984745744004,38.683103251925786,0.0855405607805043,0.0855404573925682,30.0,30,58.0,58,8.0,8,54.0,54,392,392,392.0,0.75,0.9985885950494732,1.0,398,0.0133342677559164,0.189228700735266,0.0091446031019586,0.0001816358530959,0.0004165528809493,2.2902462157901428e-10,True,200,833,834,25,0,0
ZDT3,30,2,159,837,4,3,True,79,78,16,15,3,0.0313390111226954,0.0313390108967589,0.0,0.0,3.600320833658556e-05,1.775786788792838e-05,-2.536488091273249,-3.728617714950815,0.0237066223745164,0.023706644161848,19.0,18,34.0,32,6.0,8,30.0,28,380,378,380.0,0.63,0.9971897514503516,1.0,398,0.0241789571723618,0.1769605797363244,0.0065899138498934,0.0001264561239827,0.0002151268567427,2.2810660857262628e-10,True,200,836,837,34,0,-1
ZDT3,30,2,160,841,5,3,True,108,108,24,26,6,0.0867610578521415,0.0867610632813258,0.0,0.0,4.9115888397816e-05,0.0,27.046771271517095,30.21855647755729,0.2173868074714919,0.2131598675473469,27.0,28,52.0,55,4.0,6,46.0,50,368,368,368.0,0.465,0.9958367212165672,1.0,398,0.0349037896100258,0.175838616128926,0.0207886794087244,0.0004635502800738,0.0010495002243023,2.2705910396411196e-10,True,200,840,841,38,0,0
ZDT3,30,2,161,846,2,3,True,77,77,4,4,2,0.1094062998038276,0.1094063046913599,0.0,0.0,0.0002705402050582,0.0002705454186476,10.752990843543516,10.867389286038817,0.0721652491054539,0.0721652867112041,6.0,6,10.0,10,2.0,2,6.0,6,396,396,396.0,0.595,0.9993743459125324,1.0,398,0.0218750637685871,0.1779851289855098,0.0042151166508119,9.539247291190378e-05,0.0001888011302932,2.2571355502950967e-10,True,200,845,846,25,0,0
ZDT3,30,2,162,848,3,3,True,64,64,9,9,3,0.0943977191045311,0.0943977174820861,0.0,0.0,0.0134707553099326,0.0134707595172293,10.88722373681354,14.012211402950925,0.2424710090331087,0.2424712247581908,13.0,13,18.0,18,6.0,6,16.0,16,386,386,386.0,0.505,0.9911609526393392,1.0,398,0.0271029775243958,0.1821172167410561,0.0188760920154891,0.0001582180150568,0.0002352309013594,2.2522296498058395e-10,True,200,847,848,21,0,0
ZDT3,30,2,163,851,4,3,True,76,76,17,18,4,0.0477388594941132,0.0477388562547874,0.0,0.0,0.0001310267244027,0.0002538292584243,8.688708331787218,7.4578222879063105,0.0912800089332584,0.090501124087396,19.0,20,35.0,36,6.0,4,32.0,32,374,376,374.0,0.505,0.9960465876472032,1.0,398,0.0422106078605196,0.1841508241365754,0.0055353015304717,0.0001931565711856,0.0003156503182891,2.2442122144241283e-10,True,200,850,851,32,0,0
ZDT3,30,2,164,855,6,3,True,80,80,12,12,6,0.0493806986914778,0.0493807116338275,0.0,0.0,0.0090384024470349,0.0090384033279686,-4.339780625520952,-5.3153507705901575,0.0722255074553162,0.0722254794733885,14.0,14,25.0,25,4.0,4,22.0,22,388,388,388.0,0.585,0.9983938492007908,1.0,398,0.0232532812656221,0.1877846608927662,0.0050152111457464,0.0001327651045812,0.0003715735620202,2.2350942781873494e-10,True,200,854,855,35,0,0
ZDT3,30,2,165,861,3,3,True,41,41,13,13,3,0.0671771026348553,0.0671771245520715,0.0,0.0,0.0047512606017939,0.0047512596398656,14.075747290551265,14.016415336205682,0.0538234263984437,0.0538233169987734,15.0,15,26.0,26,10.0,8,22.0,22,388,388,388.0,0.605,0.9986179969308518,1.0,398,0.0233482395874449,0.1880502444984422,0.0023236949655256,0.0001762980632505,0.0003071246845759,2.2195434130883198e-10,True,200,860,861,23,0,0
ZDT3,30,2,166,864,4,3,True,72,72,7,7,4,0.0408907915246563,0.0408907998158477,0.0028394427245154,0.002839442537445,0.0211264310860559,0.0211264106413199,-28.392420911851023,-29.1144685990148,0.0461688218413888,0.0461687579966536,10.0,10,15.0,15,4.0,4,12.0,12,378,378,378.0,0.61,0.9968954774862672,1.0,398,0.0190592799580898,0.1913301532039317,0.0100213543219069,0.0002135050456135,0.00039377234935,2.2103323075054176e-10,True,200,863,864,18,0,0
ZDT3,30,2,167,868,3,3,True,54,54,23,23,3,0.0480396586822186,0.0480396618403436,0.0,0.0,0.0,0.0,-16.911141210493163,-16.973518713057274,0.0706862649147348,0.0706862862067509,27.0,27,48.0,48,8.0,8,44.0,44,388,388,388.0,0.685,0.9992086770394382,1.0,398,0.0121194379697583,0.1800099149176499,0.0067161093757022,0.0001579060626681,0.0003480168685345,2.2003407246909016e-10,True,200,867,868,42,0,0
ZDT3,30,2,168,871,4,3,True,46,46,19,19,4,0.0417593470692031,0.0417593569485998,0.0,0.0,0.0015824397607634,0.0015824391158098,-3.345655291756117,-2.847300995956175,0.0414249698717961,0.0414248620061243,23.0,23,39.0,39,8.0,8,36.0,36,388,388,388.0,0.495,0.9976315963229831,1.0,398,0.0571708874099622,0.1895940066257958,0.0060092459316365,0.0002175462876082,0.0003791577524416,2.1933313849939194e-10,True,200,870,871,24,0,0
ZDT3,30,2,169,875,5,3,True,96,96,18,15,4,0.0758768067341447,0.0758768129869195,0.0,0.0,0.0044075657929611,0.0047715210454806,3.342982026153777,0.4858187372446991,0.0503943657451665,0.0501751317966636,21.0,18,37.0,31,4.0,4,34.0,28,396,396,396.0,0.605,0.998553583159814,1.0,398,0.0189529126604667,0.1850325062759626,0.0081058742507593,9.54780197757188e-05,0.0001867342546807,2.1823497857387366e-10,True,200,874,875,27,0,0
ZDT3,30,2,170,880,5,3,True,48,48,11,11,5,0.0608883575875518,0.0608883395568376,1.7841027174392288e-05,1.7830418148734317e-05,0.0082781711016916,0.0082781798281295,-5.359486041179942,-5.506878246320412,0.0336354095782732,0.0336353807433624,14.0,14,21.0,21,4.0,4,20.0,20,384,390,384.0,0.63,0.9993115637432978,1.0,398,0.027010671232342,0.1900232355633485,0.0075783627398777,7.554093661377159e-05,0.0001304101587198,2.171484955659683e-10,True,200,879,880,18,0,0
ZDT3,30,2,171,885,3,3,True,77,76,4,4,3,0.0523586092559862,0.0523586202542406,0.0042399405756358,0.0042399417061228,0.0070728285274625,0.0070728298763586,2.5366350217603326,2.6232625271368306,0.0501262232026197,0.0501262071954897,6.0,6,9.0,9,0.0,0,6.0,6,396,394,396.0,0.475,0.998664526226372,1.0,398,0.0324742059545509,0.1948990756691276,0.0063793423905735,0.0002441300376638,0.0004587824324819,2.1568769079476168e-10,True,200,884,885,22,0,-1
ZDT3,30,2,172,888,3,3,True,78,78,14,14,4,0.1495019606848062,0.14950196199012,0.0,0.0,0.001317897261412,0.0013179100322429,-9.1192966568397,-9.20537395880092,0.0506190673572308,0.0506191718714035,16.0,16,29.0,29,0.0,2,26.0,26,376,372,376.0,0.615,0.9990962980165716,1.0,398,0.0157493565033793,0.188075385789591,0.007832498755306,0.0001256604163444,0.0003023381046117,2.1496859750901411e-10,True,200,887,888,35,0,0
ZDT3,30,2,173,891,4,3,True,56,56,8,7,3,0.1136023337379785,0.1136023186261938,0.0024765339747381,0.002476541243589,0.0058269758902419,0.0065135386487105,-27.76143557209742,-31.649349401064683,0.0502856334842203,0.0534913038072772,10.0,9,16.0,14,2.0,6,14.0,12,388,388,388.0,0.64,0.9993696793623318,1.0,398,0.0134109912849889,0.1856668563294228,0.0106257206352893,5.1669369581119895e-05,9.191594784813578e-05,2.1430938743340384e-10,True,200,890,891,29,0,0
ZDT3,30,2,174,895,2,3,True,104,104,4,4,2,0.0733511929328038,0.0733512044525762,0.0016554357914418,0.0016554096865363,0.0099615954196102,0.0099615969690324,-15.078241915072056,-17.44272097805515,0.1459137325264301,0.1459139046419295,7.0,7,8.0,8,2.0,2,6.0,6,384,378,384.0,0.705,0.9974828008302612,1.0,398,0.017148636009846,0.1839751016679716,0.0047703674936201,4.9719500147205054e-05,0.0001070700163966,2.1342441211436817e-10,True,200,894,895,26,0,0
ZDT3,30,2,175,897,5,3,True,56,56,14,11,5,0.0268359558250773,0.0268359953019683,0.0,0.0013882263567153,0.0083763907879362,0.0093525180466234,-3.678889690480325,-5.876659759436734,0.0309156406871608,0.0112195529873133,16.0,13,30.0,22,8.0,2,26.0,20,370,370,370.0,0.67,0.999249599967038,1.0,398,0.019723213307797,0.1884043532338543,0.0050504106475273,0.0001038874960919,0.000185035957297,2.129339184189324e-10,True,200,896,897,15,0,0
ZDT3,30,2,176,902,5,3,True,67,67,31,31,5,0.0658111385575495,0.0658111433114611,0.0,0.0,3.901433362497875e-05,3.901433280974198e-05,3.365454320659026,3.1894001629552804,0.0304810812039374,0.0304810973602798,35.0,35,61.0,61,4.0,4,60.0,60,390,390,390.0,0.6,0.9984874690020544,1.0,398,0.0315716353528028,0.200014870237098,0.0093877494218759,8.406712004216388e-05,0.0001628106986436,2.1180019167256424e-10,True,200,901,902,37,0,0
ZDT3,30,2,177,907,7,3,True,88,88,33,33,7,0.0633708257637662,0.0633708182121449,0.0,0.0,0.0,0.0,-4.1578474760524315,-4.278133383253589,0.0458146599355795,0.0458146498185669,35.0,35,72.0,72,12.0,12,64.0,64,386,386,386.0,0.61,0.9984942834125357,1.0,398,0.0159407999279322,0.1835936023561621,0.0038248091586865,3.818310095660138e-05,9.33419912029938e-05,2.1072405522584555e-10,True,200,906,907,27,0,0
ZDT3,30,2,178,914,3,3,True,51,51,8,8,3,0.0505913768591367,0.050591401874833,0.0,0.0,0.0054905419495165,0.0054905721341052,-140.76095436069696,-154.23320727987448,0.5568689637303129,0.5568686724545842,10.0,10,18.0,18,4.0,4,14.0,14,376,376,376.0,0.66,0.9989478180818736,1.0,398,0.1374936221994766,0.1427956370211481,0.0171970989904366,0.0014170667054305,0.003378315021676,2.0923823386998496e-10,True,200,913,914,19,0,0
ZDT3,30,2,179,917,3,3,True,42,42,10,10,3,0.137234041540054,0.1372340356976177,8.956736815172311e-05,8.956736431941364e-05,0.0024983804738702,0.0024983836725873,16.24640394021356,14.430331431678496,0.1430825883211379,0.1430825402212576,13.0,13,21.0,21,4.0,4,18.0,18,398,398,398.0,0.635,0.9988481805480424,1.0,398,0.0357811930494536,0.1825550885672015,0.0050904978706967,0.0003863343526457,0.0016321353051895,2.0842333192531402e-10,True,200,916,917,24,0,0
ZDT3,30,2,180,920,4,3,True,74,74,14,14,4,0.0657655423390073,0.0657655409673424,0.0,0.0,0.0065365387579097,0.0065365183988439,-86.55001543507628,-89.9158927911194,0.25051115970085,0.2505106878597871,16.0,16,29.0,29,4.0,4,26.0,26,348,348,348.0,0.53,0.9981681710472564,1.0,398,0.0573988844631445,0.1844734473187755,0.0074335630779387,0.0007784427649104,0.0020989411415964,2.0402718499550214e-10,True,200,919,920,12,0,0
ZDT3,30,2,181,924,3,3,True,102,102,17,17,3,0.0461096253643617,0.0461096409512606,0.0,0.0,0.0007071358130325,0.0007071360026426,6.027172003013938,6.59658006276004,0.1444315164120964,0.144431934349086,20.0,20,35.0,35,4.0,4,32.0,32,382,384,382.0,0.605,0.9994477713875172,1.0,398,0.0345792526041394,0.1622869159713152,0.0088629292731639,0.0001469122071284,0.00043376552746,1.9145855034315855e-10,True,200,923,924,11,0,0
ZDT4,10,2,1,109,5,3,True,86,86,34,34,5,0.0725249837154254,0.0725249824391353,0.0,0.0,0.0015727635608103,0.001572759949341,0.3918792479958846,0.3551942233089767,0.0261943497897787,0.0261881184514806,36.0,36,69.0,69,6.0,6,66.0,66,366,374,366.0,0.43,0.9975013895874476,1.0,398,0.0408528573096346,0.1852663198314474,8.843543167491191,0.0113320127521224,0.0002801489368178,0.0013090148186323,True,200,108,109,28,4,0
ZDT4,10,2,2,114,3,3,True,103,103,13,13,3,0.0243418165547556,0.024341855254612,0.0,0.0,0.0060176482245601,0.0060178142674645,0.6829236939533825,0.6721504064528575,0.1028414225125637,0.1028408603168452,15.0,15,25.0,25,6.0,6,24.0,24,376,376,376.0,0.385,0.9923680478665486,1.0,398,0.0116082870830796,0.1929815457856538,1.0723847738537131,0.0023438889521094,7.057982943343792e-05,9.465952549804398e-05,True,200,113,114,18,1,0
ZDT4,10,2,3,117,6,3,True,50,50,29,30,7,0.1011795444661226,0.1011795422613221,0.0,0.0,0.0041634727701653,0.0041533972984879,0.4686646210051659,0.4325400170676429,0.1099101155435392,0.10410515456484,31.0,32,59.0,60,8.0,10,56.0,58,390,390,390.0,0.775,0.9998798178972992,1.0,398,0.0119447779492568,0.1920733789262712,0.4101565253363901,0.0010153973067516,2.342752450000368e-05,7.218092679178299e-06,True,200,116,117,24,0,0
ZDT4,10,2,4,123,2,3,True,70,70,23,23,2,0.0388314395618721,0.0388314383426628,0.0,0.0,0.0047947743380735,0.0047947902336564,-2.375713844379309,-2.3766746837837287,0.1815768167241953,0.181576341984691,30.0,30,45.0,45,8.0,8,42.0,42,398,398,398.0,0.795,0.9998973231321224,1.0,398,0.003034473468656,0.1837991930923777,0.4554071332695812,0.0013057857839173,0.0001572848972083,4.928751836570828e-06,True,200,122,123,18,0,0
ZDT4,10,2,5,125,3,3,True,27,27,10,10,3,0.0668022992184956,0.0668022977163618,0.0048526374931595,0.0048526534302241,0.0305235218485454,0.0305235875543571,-2.2577891076683656,-2.2636302957243153,0.0503491759849883,0.0503493037039136,14.0,14,19.0,19,4.0,4,18.0,18,390,390,390.0,0.93,0.999973138461534,1.0,398,0.0014209799984241,0.1837915729411837,0.174543267711428,0.00053264033863,1.5045129381079308e-05,4.506130518484569e-06,True,200,124,125,31,0,0
ZDT4,10,2,6,128,2,3,True,57,57,4,4,2,0.0248656875780008,0.0248656878013321,0.0126088434869645,0.012608835434761,0.0179651870346913,0.0179651900497321,-1.5110816041891295,-1.515036237723391,0.4047831811975664,0.4047826035315903,6.0,6,9.0,9,4.0,4,6.0,6,380,380,380.0,0.85,0.9999090946332656,1.0,398,0.0032997646438168,0.1830445763288208,0.1827958741083666,0.0006538250907328,0.0083699872784685,3.6518390094479825e-06,True,200,127,128,12,0,0
ZDT4,10,2,7,130,3,3,True,52,52,8,8,3,0.125940792968079,0.125940783910804,0.0,0.0,0.0066739070450455,0.0066739036738115,-2.0134257446694512,-2.0227532733350495,0.4248562966116034,0.4248553552477606,9.0,9,17.0,17,4.0,4,14.0,14,396,396,396.0,0.975,0.99998523263113,1.0,398,0.0033259298244946,0.1808692723094102,3.5962868456506953,0.0008135516395677,0.0097482337414193,3.5815359047006815e-06,True,200,129,130,18,0,0
ZDT4,10,2,8,133,4,3,True,30,30,15,15,4,0.0749830332527454,0.0749830042351849,0.0,0.0,0.0139176169745957,0.0139176542930779,0.0835271550462941,0.0801593614790668,0.1506996175322534,0.1506993217084057,19.0,19,32.0,32,2.0,2,26.0,26,392,392,392.0,0.885,0.9999474093345444,1.0,398,0.0018126090856079,0.1835084576989844,0.1787738838599892,0.0004127413466693,1.953399354092182e-05,3.5080762359781475e-06,True,200,132,133,28,0,0
ZDT4,10,2,9,137,3,3,True,54,54,12,12,3,0.0290880032725834,0.0290879881871193,0.0,0.0,0.0067447221387388,0.0067447241952133,-1.3519600780472594,-1.352255252440747,0.1087970758272313,0.108797021458827,14.0,14,25.0,25,2.0,2,22.0,22,394,394,394.0,0.96,0.999963186277794,1.0,398,0.0013698935104845,0.183887582715122,0.1726426042529354,0.0003626609056581,2.217788839334785e-05,2.1472560212854054e-06,True,200,136,137,26,0,0
ZDT4,10,2,10,140,4,3,True,87,87,7,7,4,0.0325556493714409,0.0325556513971756,0.0,0.0,0.0063387712925739,0.006338770589553,-2.684209896256327,-2.686241215086695,0.1557984190058064,0.1557983328433249,8.0,8,15.0,15,0.0,0,12.0,12,392,392,392.0,0.97,0.9999541063895542,1.0,398,0.0011962002934182,0.1827981785197326,0.0686522276362873,0.0001809723080339,0.0015795274272353,1.1040991136360176e-06,True,200,139,140,37,0,0
ZDT4,10,2,11,144,4,3,True,79,79,16,16,4,0.04455163945561,0.0445516695017457,0.0,0.0,0.002156333352762,0.0021563324690501,-3.419066890787766,-3.416627241186512,0.1715318274893803,0.1715321315349772,18.0,18,33.0,33,8.0,8,30.0,30,384,384,384.0,0.98,0.9999958995686964,1.0,398,0.0008863347246251,0.1839532683022812,0.2239511650109094,0.0009569658792999,0.002134704603686,5.498536019241958e-07,True,200,143,144,25,0,0
ZDT4,10,2,12,148,2,3,True,32,32,4,4,2,0.1570658202522865,0.1570658049361255,0.0126082922541836,0.0126082930656915,0.0172819020235451,0.0172819014949253,-2.8152558302515267,-2.8357998959234627,0.091092987858965,0.0910923723547029,6.0,6,9.0,9,4.0,4,6.0,6,396,396,396.0,0.915,0.99996501124382,1.0,398,0.0061882541328385,0.1791335326528651,0.5411788825067863,0.0012145753239787,0.0028406973211883,4.221811899504121e-07,True,200,147,148,31,0,0
ZDT4,10,2,13,150,3,3,True,67,67,7,7,3,0.0315336420156976,0.0315336230257199,0.0,0.0,4.103947907696526e-05,4.111122845951165e-05,-0.2654162204011179,-0.2662382130101577,0.0829931573990453,0.0829931086058421,9.0,9,16.0,16,6.0,6,12.0,12,378,378,378.0,0.98,0.9999948347159682,1.0,398,0.0008437963850462,0.1840672534885287,0.0745818283497783,0.0004302573509568,2.9973099515851444e-05,4.1443506640853155e-07,True,200,149,150,34,0,0
ZDT4,10,2,14,153,2,3,True,17,17,7,7,2,0.133230159448832,0.133230158969263,0.0071165932432819,0.0071165941296279,0.0420336882608113,0.0420336817955315,-0.7853707642162302,-0.7837623746634403,0.0338552731143788,0.0338553561440545,10.0,10,15.0,15,2.0,2,12.0,12,362,362,362.0,0.975,0.9999918991727224,1.0,398,0.0007718657762158,0.1834163396675244,0.1533402462486037,0.0003591624681029,5.243104881781653e-05,2.417622664713042e-07,True,200,152,153,25,0,0
ZDT4,10,2,15,155,3,3,True,60,60,11,11,3,0.0183814115571319,0.0183814126332287,0.0,0.0,0.0,0.0,-7.277963794273525,-7.284763893669964,0.1792591388173804,0.1792588767875087,11.0,11,26.0,26,6.0,6,18.0,18,342,342,342.0,0.98,0.9999510651524584,1.0,398,0.0005615101048956,0.1833346372538198,0.1191487633578365,0.0003063752812308,0.0005868078476529,2.0446384154030601e-07,True,200,154,155,29,1,0
ZDT4,10,2,16,158,3,3,True,34,34,8,8,3,0.0811328585100487,0.0811328556673895,0.0038713095878311,0.0038713097574473,0.0183423276017313,0.018342331812982,-2.7340173201943703,-2.7434479550064275,0.0616621129464698,0.0616620280176604,10.0,10,17.0,17,2.0,2,14.0,14,378,378,378.0,0.97,0.9999831321539742,1.0,398,0.0014996885743705,0.1826449276541453,0.3765532129283713,0.0007765844231753,0.0010472287810123,1.990851524142709e-07,True,200,157,158,24,0,0
ZDT4,10,2,17,161,4,3,True,38,38,11,11,4,0.0808771060794142,0.0808771085524482,0.0,0.0,0.0088510016985223,0.0088510019903734,-0.0019673395816734,-0.002046903102218,0.0518000936302441,0.0518002188534894,13.0,13,23.0,23,4.0,4,18.0,18,380,380,380.0,0.92,0.9998829619030044,1.0,398,0.0004253090349787,0.1833444563878844,0.2756764516295202,0.0003772505980564,0.0003917940211262,1.9494145853782129e-07,True,200,160,161,52,1,0
ZDT4,10,2,18,165,6,3,True,46,46,16,16,6,0.1422035288325246,0.1422035384111248,0.0,0.0,0.0009307771610819,0.0009307618742666,0.0142991719217704,0.0141088902088911,0.0528604472409745,0.0528603648217868,18.0,18,32.0,32,4.0,4,28.0,28,364,364,364.0,0.98,0.9999940104764264,1.0,398,0.0004420451311821,0.1831744547390834,0.0765205877778818,0.0002529549235582,3.921989269343768e-05,1.0536977114928135e-07,True,200,164,165,37,0,0
ZDT4,10,2,19,171,3,3,True,44,44,9,9,3,0.0404040851932584,0.0404040657996291,0.0,0.0,0.0031339053683294,0.0031339060458938,-1.0085381732396073,-1.004109750416269,0.0616170851065382,0.0616168968151654,12.0,12,19.0,19,4.0,4,16.0,16,380,380,380.0,0.97,0.9999909078487376,1.0,398,0.0010227248010407,0.1837499388553885,0.0595843109787637,0.0001495097397375,2.0727087104338868e-05,2.4969443897341945e-08,True,200,170,171,41,0,0
ZDT4,10,2,20,174,4,3,True,45,45,8,8,4,0.0717956118771309,0.0717955965135668,0.0,0.0,0.0036373408700559,0.0036373352356819,-1.112755832966485,-1.1095195951740693,0.103241627945795,0.1032412677260126,10.0,10,17.0,17,4.0,4,14.0,14,392,392,392.0,0.995,0.9999984450981756,1.0,398,0.0012945754139886,0.1833849060976796,0.0627277451854269,0.000154711947573,1.2014121268250792e-05,2.1346417342197415e-08,True,200,173,174,30,0,0
ZDT4,10,2,21,178,3,3,True,36,36,3,3,3,0.0466930205134458,0.0466930340002541,0.0268825030680512,0.0268825035218312,0.030546135905635,0.0305461358611947,-5.004728443030821,-5.029739638002083,0.1282644084535588,0.1282648063803699,6.0,6,6.0,6,4.0,4,4.0,4,374,374,374.0,0.99,0.9999976517817988,1.0,398,0.0002972414378538,0.1835078423205096,0.1944450592969957,0.0004441753530139,0.0010895825970593,1.958345823303447e-08,True,200,177,178,29,0,0
ZDT4,10,2,22,181,3,3,True,49,49,14,14,3,0.0509499044049263,0.0509498950536469,0.0,0.0,0.0006787727200918,0.0006787732685095,0.0959690902671965,0.0968882914351863,0.0875061580059378,0.0875064515223504,16.0,16,31.0,31,8.0,8,26.0,26,372,372,372.0,0.98,0.9999949414027892,1.0,398,0.0007103088518504,0.1837346087592606,0.1387676207436925,0.0002770054487422,1.647580315803427e-05,1.8635845515398567e-08,True,200,180,181,27,0,0
ZDT4,10,2,23,184,4,3,True,41,41,14,14,4,0.0836474169170929,0.0836474059977136,0.0,0.0,0.0079085430915117,0.0079085392571425,4.550722230886372,4.5509436969872565,0.0304894728805418,0.0304894740220628,16.0,16,29.0,29,2.0,2,26.0,26,392,392,392.0,0.99,0.9999974863447476,1.0,398,8.723539789465008e-05,0.1835245808610126,0.1350390017098846,5.87582725872721e-05,3.771175535989805e-06,1.8163712417647568e-08,True,200,183,184,40,0,0
ZDT4,10,2,24,188,3,3,True,21,21,7,7,3,0.0961409528094752,0.096140961647879,0.0008208699862179,0.0008208699900889,0.0083082220607395,0.0083082231854201,1.9218981335485452,1.9218430875829424,0.0152363592530052,0.015236323973831,9.0,9,15.0,15,4.0,4,12.0,12,374,374,374.0,0.98,0.9999957755617648,1.0,398,3.707201564746068e-05,0.1835034798467688,0.1659565908561795,7.18751178264876e-05,3.0612288139011854e-05,1.3433142667526912e-08,True,200,187,188,47,1,0
ZDT4,10,2,25,191,4,3,True,33,33,8,8,4,0.0857560992605088,0.0857561032270382,0.0018832739557014,0.0018832737993605,0.0282361755443835,0.0282361694839994,3.073706628162803,3.0738456613286997,0.0183247453395331,0.0183247882461745,10.0,10,17.0,17,2.0,2,14.0,14,382,382,382.0,0.99,0.9999971707012532,1.0,398,9.452041269368396e-05,0.1835022179220763,0.0845690208118092,0.0001114947490357,2.37589792688974e-05,1.2781914466633853e-08,True,200,190,191,26,0,0
ZDT4,10,2,26,195,4,3,True,66,66,7,7,4,0.0368531279631016,0.0368531126960028,0.0,0.0,0.0019383955064046,0.0019383954804418,0.08397711403612,0.0840976037642603,0.0116815957229082,0.0116817380278846,9.0,9,15.0,15,4.0,4,12.0,12,380,380,380.0,0.985,0.9999965666689716,1.0,398,0.0001990418698909,0.1834418672161656,0.1609816388644276,9.93033778809993e-05,8.045690315812346e-06,1.2481811538341405e-08,True,200,194,195,30,0,0
ZDT4,10,2,27,199,2,3,True,26,26,12,12,2,0.0570613671425138,0.057061355786583,0.0013993670626476,0.0013993788296455,0.0185375236235158,0.0185375236437402,6.631501936984339,6.629772056527708,0.0128170379647051,0.0128166402162367,15.0,15,25.0,25,2.0,2,22.0,22,398,398,398.0,0.99,0.9999969760135632,1.0,398,4.115183458009067e-05,0.1835090486874356,0.0748429766399851,4.6343525772379966e-05,2.684792606392817e-06,3.201177115091194e-09,True,200,198,199,36,0,0
ZDT4,10,2,28,201,4,3,True,54,54,15,15,4,0.1138528470303715,0.1138528522698062,0.0,0.0,0.0046935203737485,0.0046935172606683,1.3716125457044583,1.3717125261648997,0.0282205319804999,0.0282204690531229,19.0,19,32.0,32,8.0,8,28.0,28,386,386,386.0,0.985,0.999992286669514,1.0,398,4.065879408081319e-05,0.1834790866322465,0.0205360791177184,3.667922559946518e-05,2.1965188138982645e-06,2.9933026551359942e-09,True,200,200,201,26,0,0
ZDT4,10,2,29,205,3,3,True,55,55,14,14,3,0.1197619170795646,0.1197618924247376,0.0,0.0,0.0023830793917666,0.0023830802125018,6.769097055113171,6.769578307821461,0.0004705861208326,0.000470594366045,17.0,17,30.0,30,8.0,8,26.0,26,394,394,394.0,0.98,0.9999875889714356,1.0,398,4.7739783504596067e-05,0.1834982911742108,0.0298710115670388,4.794398617136153e-05,3.1124443162266617e-06,1.0609120041312136e-10,True,200,204,205,33,0,0
ZDT4,10,2,30,208,5,3,True,57,57,19,19,5,0.2255155564995528,0.2255155836855199,0.0,0.0,0.0060927536891592,0.0060927867011923,6.1575626466208355,6.158410011573423,0.0008016894630029,0.0008016958795691,21.0,21,41.0,41,2.0,2,36.0,36,394,394,394.0,1.0,1.0,1.0,398,7.045506762478807e-05,0.1834667779889732,0.0197667959404412,3.8794691703339336e-05,2.3936362158031287e-06,1.0405123068874304e-10,True,200,207,208,39,0,0
ZDT4,10,2,31,213,2,3,True,61,61,11,11,2,0.0754052013555716,0.0754052109022495,0.0,0.0,0.0,0.0,-40.13369644851481,-40.13228193975801,0.0026473465006792,0.0026473707306339,8.0,8,24.0,24,6.0,6,20.0,20,368,368,368.0,0.985,0.9999915187683814,1.0,398,2.611964902871956e-05,0.183503927370399,0.9352735291564612,8.36589376547181e-05,2.1897585695329578e-05,9.573016493372912e-11,True,200,212,213,38,0,0
ZDT4,10,2,32,215,6,3,True,90,90,52,52,6,0.0487669373623177,0.0487669002005785,0.0,0.0,0.0,0.0,7.721458400468624,7.721038466258398,0.0011637399152521,0.00116374726404,55.0,55,112.0,112,8.0,8,102.0,102,394,394,394.0,0.99,0.9999975230451612,1.0,398,2.9142921896856858e-05,0.1835075392495728,0.0279559532710109,3.636343483037763e-05,2.3331177213492393e-06,9.321460363015567e-11,True,200,214,215,34,0,0
ZDT4,10,2,33,221,4,3,True,41,41,5,5,4,0.2066278783137334,0.2066278612951215,0.0048792264057758,0.004879225710532,0.0393788004887524,0.0393787995869032,-1.434206326458419,-1.4327974440569475,0.0005493176035368,0.0005493278316256,7.0,7,11.0,11,2.0,2,8.0,8,398,398,398.0,1.0,1.0,1.0,398,7.585325577363931e-05,0.1834955432053672,0.0583055546409809,4.8931466492460433e-05,0.0002126401665392,8.654536705019903e-11,True,200,220,221,40,0,0
